IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Thursday, December 16, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:12"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
E04                      2.33    3.65    1.06   22.48  -21.28   19.50    0.07     0.11    0.02      0.62
E05                      6.51    7.37    4.12   32.64   -6.10   10.23    0.16     0.19    0.10      0.45
E06                      5.85    7.41    2.32   32.73  -13.54   23.19    0.14     0.19    0.06      0.56
E07                      6.09    8.82    1.53   35.64  -23.43   36.09    0.14     0.19    0.02      0.59
E08                      7.23   12.02    1.62   41.24  -35.93   44.72    0.16     0.23    0.03      0.60
E09                     21.90   23.98   14.88   56.07   -5.57   11.26    0.33     0.40    0.27      0.45
E10                     21.23   24.76   12.25   56.84  -12.05   19.71    0.32     0.37    0.23      0.37
E11                     20.15   24.44   10.20   56.52  -15.85   25.42    0.29     0.38    0.17      0.47
E12                     19.79   25.06    8.76   57.13  -20.30   31.39    0.24     0.33    0.20      0.43
E13                     35.10   45.80   60.95   73.42  -28.40  -26.62    0.40     0.43    0.23      0.12
E14                     49.06   34.89   49.74   65.66   47.17  -28.14    0.30     0.35    0.39      0.10
E15                     67.09   69.69   19.94   86.84   -0.23   52.75    0.29     0.31    0.34      0.30
E16                     16.90   17.29   15.03   48.63    1.22   -1.95    0.38     0.40    0.35      0.49
E17                     41.11   30.70   15.62   62.26   39.03   20.10    0.34     0.39    0.36      0.17
E18                     26.89   38.94   19.06   68.71  -38.44   23.33    0.39     0.42    0.43      0.15
E19                     22.32   19.71   44.93   51.50   16.04  -46.92    0.33     0.41    0.44      0.08
E20                      1.62    2.44    3.66   17.63  -16.86  -12.83    0.06     0.09    0.09      0.43
E21                      2.46    1.77    2.93   14.23   16.96  -13.63    0.08     0.06    0.11      0.30
E22                      3.23    3.36    1.04   21.43   -0.24   18.04    0.07     0.08    0.02      0.49
F01                      0.74    0.97    0.73    8.69   -7.79    1.14    0.02     0.03    0.02      0.40
F02                      0.84    1.31    0.81   11.35  -15.11    4.32    0.02     0.04    0.02      0.57
F03                      0.93    1.64    0.84   13.47  -20.75    7.42    0.02     0.05    0.02      0.66
F04                      1.08    2.06    0.93   15.79  -25.13    9.94    0.03     0.05    0.02      0.45
F05                      3.65    4.66    3.43   25.73  -11.93    2.64    0.10     0.13    0.08      0.48
F06                      2.77    4.55    2.61   25.42  -25.41    8.14    0.06     0.12    0.06      0.60
F07                      2.50    5.20    2.21   27.30  -38.63   14.85    0.07     0.12    0.05      0.43
F08                      3.05    7.57    1.98   33.08  -53.41   26.98    0.05     0.13    0.03      0.53
F09                     21.57   24.41   18.80   56.49   -8.96    2.85    0.24     0.31    0.32      0.35
F10                     20.32   24.36   17.15   56.45  -14.74    6.45    0.33     0.37    0.32      0.36
F11                     19.38   24.86   16.87   56.93  -21.48    7.93    0.33     0.42    0.33      0.41
F12                     17.96   24.82   15.76   56.90  -28.69   10.52    0.22     0.33    0.27      0.42
F13                     29.22   39.95   58.48   69.43  -32.41  -31.02    0.27     0.32    0.19      0.11
F14                     43.61   28.31   44.93   60.16   55.50  -31.99    0.20     0.20    0.31      0.05
F15                     65.06   66.93   14.44   85.47    1.19   63.08    0.42     0.43    0.28      0.38
F16                     11.19   11.43   10.15   40.29    1.25   -2.41    0.24     0.28    0.24      0.45
F17                     35.74   24.69   10.43   56.77   45.49   25.09    0.24     0.24    0.22      0.14
F18                     20.53   32.34   13.73   63.62  -44.66   27.27    0.32     0.37    0.24      0.16
F19                     16.74   13.78   39.95   43.92   20.66  -53.74    0.25     0.31    0.40      0.10
F20                      0.91    1.18    1.53   10.39   -8.09   -7.39    0.02     0.03    0.05      0.31
F21                      1.19    1.07    1.41    9.56    5.49   -7.43    0.03     0.03    0.04      0.22
F22                      1.27    1.38    0.84   11.80   -1.77    4.61    0.03     0.03    0.02      0.32
G01                      1.09    1.49    1.34   12.56  -10.90   -1.41    0.03     0.05    0.04      0.45
G02                      1.06    1.80    1.39   14.43  -19.83    1.16    0.02     0.05    0.03      0.54
G03                      1.27    2.35    1.83   17.23  -25.18    1.13    0.04     0.07    0.05      0.48
G04                      1.48    2.85    2.37   19.41  -28.53   -0.17    0.09     0.13    0.10      0.55
G05                      4.76    5.91    5.35   29.19  -11.42   -2.44    0.10     0.13    0.12      0.40
G06                      3.86    5.84    5.75   29.00  -22.94   -4.70    0.11     0.17    0.16      0.54
G07                      3.57    6.64    6.50   30.98  -35.82   -4.73    0.07     0.14    0.12      0.47
G08                      4.38   10.17    7.54   38.14  -54.96    3.27    0.09     0.18    0.19      0.40
G09                     21.46   24.52   21.07   56.60   -9.94   -1.71    0.32     0.41    0.34      0.45
G10                     20.22   24.71   22.08   56.79  -16.71   -3.37    0.30     0.38    0.34      0.40
G11                     19.47   25.67   23.29   57.72  -24.40   -4.08    0.30     0.41    0.36      0.44
G12                     19.20   26.39   24.37   58.41  -28.74   -4.90    0.23     0.32    0.37      0.37
G13                     25.77   36.34   56.83   66.78  -34.74  -33.90    0.27     0.33    0.22      0.12
G14                     40.68   24.97   42.32   57.05   60.14  -34.13    0.26     0.26    0.34      0.08
G15                     64.02   65.30   11.47   84.64    2.42   69.90    0.32     0.33    0.21      0.31
G16                      8.24    8.46    7.59   34.93    0.69   -2.47    0.18     0.19    0.18      0.39
G17                     32.79   21.55    7.95   53.55   49.19   28.24    0.28     0.26    0.21      0.18
G18                     16.93   28.35   10.64   60.20  -48.47   30.36    0.24     0.31    0.26      0.13
G19                     13.67   10.58   36.72   38.86   24.26  -58.10    0.21     0.26    0.40      0.16
G20                     11.78    6.26    0.64   30.07   49.52   39.75    0.15     0.09    0.02      0.23
G21                      3.06    7.35    1.65   32.59  -51.19   29.49    0.06     0.14    0.03      0.47
G22                      2.88    1.28   13.58   11.12   38.32  -62.85    0.04     0.03    0.21      0.50
H01                      1.16    1.44    1.74   12.19   -7.00   -6.69    0.04     0.05    0.06      0.39
H02                      1.19    1.62    2.58   13.36  -10.85  -12.36    0.04     0.06    0.08      0.44
H03                      1.46    2.18    3.55   16.43  -16.17  -14.16    0.04     0.06    0.09      0.44
H04                      1.69    2.60    4.61   18.36  -18.19  -17.20    0.04     0.07    0.09      0.38
H05                      5.03    5.87    6.63   29.08   -7.53   -8.59    0.14     0.16    0.14      0.40
H06                      4.65    6.10    8.60   29.67  -14.88  -15.38    0.10     0.16    0.19      0.49
H07                      4.48    6.39   12.01   30.38  -20.18  -25.23    0.09     0.14    0.25      0.41
H08                      6.05    9.34   20.34   36.63  -28.19  -34.64    0.12     0.21    0.34      0.46
H09                     21.82   24.38   24.60   56.46   -7.65   -8.67    0.25     0.30    0.37      0.33
H10                     21.67   25.26   28.98   57.32  -12.04  -14.69    0.37     0.41    0.44      0.39
H11                     21.14   25.27   33.62   57.33  -14.59  -21.83    0.37     0.48    0.52      0.45
H12                     21.28   26.63   39.96   58.63  -19.53  -28.38    0.26     0.36    0.40      0.34
H13                     22.50   32.72   54.75   63.93  -36.71  -36.62    0.25     0.32    0.21      0.11
H14                     37.45   21.63   39.18   53.63   64.68  -35.98    0.22     0.20    0.29      0.15
H15                     62.46   63.12    8.94   83.51    3.73   76.23    0.28     0.30    0.18      0.26
H16                      5.67    5.88    5.36   29.10    0.07   -2.63    0.13     0.15    0.13      0.37
H17                     29.75   18.52    5.57   50.12   52.85   32.59    0.22     0.20    0.14      0.15
H18                     13.44   24.28    8.28   56.36  -52.69   31.81    0.20     0.27    0.12      0.14
H19                     10.99    7.87   33.51   33.71   28.16  -62.39    0.17     0.20    0.36      0.19
H20                      7.93    4.44    0.67   25.08   40.32   30.60    0.12     0.07    0.02      0.40
H21                      2.31    5.30    1.42   27.58  -43.70   23.47    0.06     0.14    0.03      0.74
H22                      2.19    1.15    9.70   10.17   28.73  -52.86    0.04     0.03    0.17      0.62
I01                      2.11    2.20    3.37   16.50   -0.16  -12.82    0.06     0.07    0.11      0.37
I02                      2.16    2.11    5.17   16.06    2.75  -24.17    0.05     0.05    0.12      0.33
I03                      2.34    2.31    7.40   17.04    2.38  -32.55    0.06     0.06    0.17      0.31
I04                      3.51    2.94   14.91   19.79   11.49  -51.36    0.06     0.07    0.27      0.32
I05                      7.32    7.40    8.29   32.70    1.80   -8.99    0.15     0.16    0.19      0.35
I06                      7.31    7.40   11.06   32.69    1.77  -18.39    0.14     0.17    0.23      0.35
I07                      7.90    7.61   15.82   33.16    5.26  -30.55    0.17     0.18    0.29      0.31
I08                      8.54    7.71   21.40   33.38   10.08  -42.40    0.17     0.19    0.39      0.29
I09                     23.52   24.28   24.61   56.37    0.48   -8.86    0.26     0.33    0.34      0.32
I10                     23.94   24.37   28.03   56.46    1.92  -14.62    0.28     0.32    0.40      0.32
I11                     24.13   24.54   32.78   56.63    2.02  -21.80    0.30     0.37    0.41      0.32
I12                     23.64   23.93   36.95   56.02    2.50  -28.84    0.24     0.29    0.35      0.23
I13                     19.35   29.06   52.50   60.83  -38.46  -39.54    0.18     0.25    0.17      0.11
I14                     33.99   18.23   35.76   49.77   69.71  -37.95    0.17     0.15    0.25      0.09
I15                     61.19   60.99    6.55   82.37    5.64   83.66    0.29     0.31    0.12      0.24
I16                      3.55    3.72    3.48   22.71   -0.54   -2.85    0.09     0.10    0.09      0.35
I17                     26.65   15.60    3.61   46.44   56.52   37.23    0.17     0.14    0.10      0.19
I18                     10.57   20.62    6.03   52.53  -56.10   34.53    0.14     0.21    0.11      0.14
I19                      8.32    5.22   29.60   27.34   34.12  -67.38    0.14     0.15    0.35      0.24
I20                      4.98    3.00    0.66   20.04   30.80   22.12    0.09     0.05    0.02      0.24
I21                      1.70    3.58    1.23   22.21  -34.62   16.69    0.05     0.10    0.03      0.63
I22                      1.55    1.01    6.23    9.10   17.97  -41.24    0.03     0.02    0.13      0.58
J01                      1.03    0.96    1.62    8.66    3.99  -11.47    0.03     0.03    0.04      0.23
J02                      1.36    1.08    3.14    9.64   10.27  -23.08    0.03     0.02    0.10      0.50
J03                      1.69    1.17    5.21   10.33   16.48  -34.25    0.04     0.03    0.13      0.44
J04                      2.48    1.29   10.35   11.20   30.36  -53.22    0.04     0.03    0.19      0.37
J05                      6.01    5.79    6.80   28.88    4.82   -9.62    0.17     0.17    0.19      0.41
J06                      6.53    5.82    8.73   28.96    9.97  -17.05    0.14     0.15    0.21      0.31
J07                      7.16    5.85   12.51   29.02   16.10  -29.03    0.15     0.13    0.27      0.40
J08                      8.28    6.06   18.46   29.56   24.18  -42.84    0.19     0.17    0.38      0.30
J09                     24.08   23.99   24.45   56.08    4.17   -9.06    0.29     0.32    0.45      0.35
J10                     24.53   23.88   27.67   55.97    6.61  -14.85    0.41     0.40    0.52      0.43
J11                     25.65   23.82   31.82   55.90   11.65  -21.60    0.40     0.46    0.46      0.33
J12                     26.12   23.14   34.77   55.22   16.53  -27.15    0.34     0.37    0.47      0.28
J13                     16.25   25.12   49.40   57.19  -39.32  -42.35    0.15     0.24    0.20      0.15
J14                     30.17   14.95   31.77   45.57   74.04  -39.33    0.17     0.11    0.26      0.13
J15                     59.24   57.99    4.49   80.73    8.11   91.01    0.25     0.25    0.07      0.19
J16                      1.79    1.89    1.84   14.92   -0.95   -3.02    0.04     0.05    0.04      0.26
J17                     22.97   12.50    1.90   42.00   59.98   43.13    0.17     0.12    0.06      0.16
J18                      7.33   16.01    3.77   46.99  -59.70   37.09    0.13     0.21    0.06      0.19
J19                      6.06    3.14   25.37   20.58   41.07  -71.91    0.07     0.07    0.25      0.17
J20                      3.24    2.12    0.66   16.11   22.94   15.28    0.08     0.05    0.02      0.40
J21                      1.32    2.54    1.06   18.11  -27.41   12.01    0.04     0.09    0.02      0.72
J22                      1.16    0.89    4.11    8.08   10.84  -32.05    0.02     0.02    0.08      0.43
K01                      2.66    2.14    2.99   16.23   12.20  -10.64    0.08     0.07    0.09      0.32
K02                      3.54    2.34    4.38   17.16   23.32  -17.97    0.07     0.05    0.12      0.30
K03                      4.67    2.69    6.33   18.75   32.42  -25.05    0.10     0.05    0.15      0.53
K04                      6.59    3.41   11.35   21.60   42.30  -38.41    0.13     0.07    0.22      0.47
K05                      8.05    7.23    7.92   32.31   10.25   -8.27    0.19     0.17    0.18      0.39
K06                      9.13    7.10    9.96   32.03   20.84  -16.04    0.18     0.16    0.22      0.30
K07                     10.78    7.33   13.55   32.54   31.61  -25.82    0.20     0.15    0.28      0.36
K08                     12.50    7.33   17.18   32.55   43.81  -34.83    0.25     0.17    0.36      0.32
K09                     25.85   24.36   24.41   56.45   10.11   -8.35    0.33     0.38    0.41      0.33
K10                     26.76   23.33   25.84   55.41   18.37  -12.70    0.36     0.34    0.41      0.33
K11                     28.84   23.01   29.51   55.08   27.99  -19.39    0.43     0.43    0.49      0.29
K12                     30.16   22.56   32.99   54.61   35.05  -25.59    0.34     0.31    0.39      0.19
K13                     13.12   20.80   45.44   52.72  -39.07  -45.44    0.13     0.23    0.18      0.16
K14                     26.72   12.34   28.18   41.76   77.03  -40.22    0.22     0.13    0.30      0.18
K15                     56.30   53.57    2.77   78.21   11.83   97.95    0.26     0.24    0.03      0.28
K16                      0.76    0.85    0.85    7.64   -2.15   -2.78    0.03     0.03    0.03      0.28
K17                     19.69   10.10    0.86   38.02   61.58   49.39    0.15     0.09    0.03      0.15
K18                      4.99   12.09    2.28   41.36  -60.91   38.39    0.07     0.14    0.03      0.25
K19                      4.53    1.84   21.34   14.63   48.38  -74.61    0.05     0.04    0.21      0.16
K20                      1.99    1.45    0.65   12.28   15.19    8.97    0.05     0.04    0.02      0.29
K21                      1.02    1.76    0.94   14.18  -20.51    7.09    0.03     0.07    0.02      0.68
K22                      0.90    0.81    2.59    7.27    4.80  -22.93    0.02     0.02    0.06      0.38
L01                      1.83    1.46    1.34   12.34   11.20   -1.76    0.06     0.05    0.04      0.28
L02                      2.72    1.85    1.86   14.70   19.76   -3.56    0.07     0.05    0.06      0.30
L03                      3.50    2.23    2.52   16.65   24.82   -6.19    0.07     0.04    0.06      0.33
L04                      4.81    2.88    3.30   19.55   30.79   -7.13    0.10     0.06    0.08      0.31
L05                      6.90    5.75    5.73   28.78   14.56   -5.01    0.19     0.15    0.13      0.40
L06                      8.02    5.34    5.72   27.67   30.00   -6.85    0.14     0.11    0.15      0.24
L07                     10.88    6.09    5.98   29.63   44.94   -4.72    0.16     0.08    0.15      0.39
L08                     15.52    7.90    7.00   33.78   57.40   -2.03    0.19     0.10    0.17      0.29
L09                     25.66   23.76   20.61   55.85   11.93   -2.08    0.24     0.27    0.30      0.23
L10                     27.47   23.48   22.07   55.56   20.57   -5.48    0.40     0.37    0.44      0.37
L11                     29.52   23.23   22.67   55.30   29.63   -7.08    0.37     0.37    0.35      0.25
L12                     31.05   22.87   23.05   54.94   36.94   -8.42    0.30     0.28    0.37      0.18
L13                     11.66   18.58   42.90   50.19  -38.01  -46.70    0.09     0.17    0.16      0.15
L14                     24.69   11.02   26.01   39.61   77.83  -40.24    0.14     0.08    0.20      0.15
L15                     53.98   50.39    2.20   76.31   14.22   99.42    0.25     0.23    0.02      0.31
L16                      0.43    0.49    0.51    4.42   -1.63   -2.06    0.01     0.02    0.02      0.17
L17                     17.52    8.73    0.50   35.47   61.34   51.68    0.12     0.06    0.01      0.18
L18                      3.82    9.88    1.77   37.62  -60.74   36.84    0.06     0.12    0.04      0.29
L19                      3.82    1.33   18.91   11.47   52.02  -75.03    0.03     0.02    0.16      0.12
L20                      1.07    0.94    0.66    8.47    5.93    2.17    0.03     0.03    0.03      0.21
L21                      0.69    0.96    0.74    8.63   -9.18    0.92    0.02     0.04    0.02      0.63
L22                      0.66    0.69    1.31    6.22   -0.13  -11.92    0.02     0.02    0.04      0.29
Dmin                    77.25   79.10   67.89   91.28    1.97   -2.44    0.27     0.27    0.15      0.12
GS01                    68.53   69.84   58.87   86.92    2.60   -1.26    0.40     0.44    0.47      0.22
GS02                    60.22   61.26   52.02   82.52    2.75   -1.63    0.36     0.40    0.40      0.21
GS03                    52.71   53.95   46.31   78.43    1.80   -2.15    0.47     0.51    0.49      0.30
GS04                    46.15   47.05   40.25   74.22    2.22   -1.87    0.43     0.46    0.43      0.29
GS05                    41.05   41.88   36.06   70.79    2.04   -2.13    0.61     0.65    0.54      0.44
GS06                    36.40   37.21   31.96   67.43    1.75   -1.93    0.39     0.46    0.45      0.34
GS07                    31.34   32.07   27.70   63.40    1.51   -2.10    0.39     0.42    0.41      0.35
GS08                    27.21   27.88   24.23   59.78    1.34   -2.27    0.34     0.39    0.37      0.35
GS09                    23.61   24.21   21.09   56.29    1.21   -2.26    0.27     0.33    0.39      0.33
GS10                    19.40   19.92   17.43   51.74    0.99   -2.32    0.33     0.34    0.35      0.39
GS11                    16.63   17.12   15.01   48.40    0.71   -2.26    0.28     0.34    0.30      0.42
GS12                    13.86   14.21   12.53   44.53    1.01   -2.33    0.25     0.29    0.29      0.42
GS13                    11.34   11.63   10.38   40.61    0.92   -2.59    0.20     0.22    0.23      0.37
GS14                     8.72    9.00    8.11   35.98    0.39   -2.66    0.19     0.21    0.15      0.39
GS15                     6.79    7.06    6.47   31.94   -0.12   -2.95    0.16     0.18    0.19      0.42
GS16                     5.32    5.56    5.08   28.26   -0.48   -2.64    0.11     0.12    0.09      0.32
GS17                     4.04    4.25    3.98   24.48   -0.87   -2.98    0.10     0.10    0.12      0.35
GS18                     2.74    2.89    2.79   19.60   -0.95   -3.30    0.08     0.09    0.08      0.37
GS19                     1.85    1.97    1.93   15.33   -1.22   -3.14    0.05     0.06    0.06      0.32
GS20                     1.28    1.38    1.38   11.83   -1.49   -3.17    0.04     0.05    0.05      0.31
GS21                     0.95    1.04    1.05    9.33   -2.16   -2.98    0.03     0.04    0.03      0.30
GS22                     0.71    0.79    0.81    7.14   -2.26   -2.89    0.02     0.02    0.01      0.12
Dmax                     0.43    0.49    0.53    4.45   -1.61   -2.25    0.01     0.02    0.02      0.20
END_DATA




