IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Tuesday, September 14, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:08"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
B07                      8.22    4.93    0.92   26.54   36.72   28.73    0.08     0.06    0.02      0.21
B08                     11.21    5.97    0.60   29.33   48.64   39.21    0.10     0.06    0.02      0.28
B09                     23.44   21.98   15.10   54.01   10.31    7.15    0.18     0.14    0.15      0.16
B10                     24.64   21.48   13.00   53.47   17.86   11.78    0.16     0.16    0.11      0.16
B11                     26.09   21.48   10.67   53.48   23.93   18.66    0.20     0.17    0.11      0.21
B12                     26.92   21.05    9.45   53.00   29.38   21.84    0.13     0.13    0.10      0.18
B13                     59.77   65.47   62.77   84.73   -7.85   -8.90    0.22     0.21    0.26      0.10
B14                     64.24   59.11   59.40   81.35   17.08  -11.39    0.26     0.25    0.33      0.13
B15                     69.11   71.88   45.21   87.91   -0.41   15.51    0.12     0.13    0.35      0.09
B16                     47.57   48.18   40.34   74.94    3.12   -0.76    0.31     0.29    0.37      0.19
B17                     58.97   55.39   41.23   79.27   13.78    5.55    0.19     0.21    0.24      0.12
B18                     54.70   61.47   43.76   82.63  -11.21    8.17    0.21     0.21    0.31      0.11
B19                     51.23   50.87   57.30   76.60    5.82  -17.45    0.27     0.25    0.32      0.15
B20                      4.93    7.93   14.74   33.84  -29.24  -26.71    0.08     0.10    0.19      0.24
B21                      9.30    4.93   10.25   26.52   46.04  -26.48    0.11     0.05    0.17      0.41
B22                     14.76   14.33    1.55   44.70    5.86   51.45    0.10     0.08    0.02      0.27
C01                      2.11    2.01    1.13   15.55    3.96    6.53    0.05     0.03    0.02      0.26
C02                      2.24    2.00    0.79   15.50    6.91   11.76    0.06     0.05    0.02      0.38
C03                      2.72    2.24    0.68   16.70   11.18   15.88    0.06     0.04    0.01      0.43
C04                      3.54    2.85    0.72   19.41   13.55   19.86    0.08     0.06    0.02      0.36
C05                     11.67   10.60    5.19   38.89   10.72   15.12    0.25     0.19    0.12      0.43
C06                     13.31   10.94    2.59   39.48   19.25   32.59    0.18     0.14    0.05      0.34
C07                     14.95   11.34    1.18   40.15   26.58   48.26    0.13     0.10    0.02      0.22
C08                     20.92   15.11    1.12   45.78   34.13   58.78    0.14     0.12    0.02      0.20
C09                     29.00   28.28   17.54   60.14    6.82   11.91    0.28     0.21    0.16      0.21
C10                     29.66   27.62   13.05   59.55   11.89   22.10    0.17     0.13    0.07      0.19
C11                     30.65   27.18   10.12   59.14   17.36   30.18    0.22     0.19    0.12      0.20
C12                     31.28   26.86    8.11   58.85   20.95   36.74    0.18     0.15    0.13      0.19
C13                     51.86   59.47   62.04   81.55  -13.85  -13.67    0.29     0.25    0.23      0.09
C14                     59.35   51.29   56.84   76.85   25.08  -16.54    0.16     0.17    0.18      0.06
C15                     67.04   70.12   36.80   87.06   -1.25   24.88    0.19     0.19    0.28      0.13
C16                     36.52   36.94   31.43   67.23    3.01   -1.48    0.26     0.24    0.16      0.18
C17                     52.27   46.58   32.74   73.92   20.12    8.08    0.18     0.20    0.23      0.12
C18                     45.65   54.26   35.67   78.61  -18.11   11.91    0.30     0.26    0.20      0.14
C19                     41.03   39.78   53.12   69.32    8.35  -25.59    0.28     0.26    0.26      0.16
C20                      3.36    5.25    9.19   27.43  -23.88  -21.36    0.06     0.07    0.10      0.17
C21                      5.85    3.37    6.63   21.47   35.00  -21.71    0.12     0.06    0.11      0.38
C22                      8.64    8.53    1.36   35.06    3.68   37.11    0.16     0.14    0.02      0.46
D01                      1.85    1.94    1.04   15.17   -0.39    7.20    0.04     0.03    0.03      0.19
D02                      1.95    2.11    0.81   16.05   -1.87   12.38    0.04     0.04    0.02      0.23
D03                      2.25    2.40    0.76   17.44   -1.29   15.65    0.06     0.04    0.01      0.31
D04                      2.72    2.99    0.84   20.00   -3.06   18.74    0.06     0.05    0.01      0.31
D05                     12.99   13.38    6.83   43.32    0.60   15.13    0.24     0.21    0.15      0.28
D06                     12.26   12.73    3.23   42.36   -0.13   32.68    0.20     0.17    0.06      0.33
D07                     12.52   13.54    1.64   43.56   -3.57   48.48    0.14     0.12    0.03      0.23
D08                     15.98   17.96    1.61   49.45   -7.47   59.00    0.18     0.16    0.03      0.31
D09                     35.04   35.79   22.53   66.36    1.79   12.25    0.26     0.19    0.21      0.13
D10                     33.54   34.41   15.50   65.29    1.26   25.60    0.25     0.20    0.16      0.20
D11                     33.48   34.20   11.88   65.12    1.78   35.04    0.28     0.24    0.16      0.17
D12                     33.78   34.35    9.90   65.24    2.28   41.43    0.18     0.16    0.10      0.16
D13                     41.70   50.63   58.72   76.45  -20.40  -19.15    0.29     0.26    0.25      0.10
D14                     52.01   41.28   51.40   70.37   34.72  -21.89    0.19     0.22    0.21      0.08
D15                     63.11   66.13   27.09   85.06   -1.49   36.27    0.17     0.17    0.19      0.15
D16                     24.43   24.67   21.34   56.75    2.81   -1.98    0.22     0.16    0.18      0.17
D17                     43.43   35.94   22.67   66.47   27.80   12.18    0.17     0.18    0.21      0.11
D18                     34.30   44.15   25.67   72.33  -26.42   16.77    0.31     0.27    0.23      0.11
D19                     29.54   27.65   46.28   59.57   11.31  -34.64    0.28     0.23    0.27      0.18
D20                      2.26    3.46    5.72   21.80  -19.76  -16.98    0.06     0.07    0.12      0.17
D21                      3.71    2.35    4.25   17.24   25.49  -17.10    0.08     0.04    0.09      0.41
D22                      5.10    5.14    1.14   27.12    1.88   26.39    0.10     0.08    0.02      0.28
E01                      1.75    2.07    1.09   15.86   -5.88    7.63    0.05     0.04    0.02      0.23
E02                      1.65    2.14    0.87   16.18   -9.95   11.64    0.04     0.05    0.02      0.25
E03                      1.74    2.56    0.88   18.21  -16.19   14.98    0.04     0.04    0.01      0.27
E04                      2.11    3.22    0.98   20.92  -19.25   17.97    0.05     0.05    0.02      0.28
E05                      6.15    6.88    3.90   31.54   -5.18    9.66    0.16     0.15    0.10      0.30
E06                      5.38    6.67    2.17   31.05  -11.73   21.68    0.11     0.10    0.04      0.22
E07                      5.48    7.68    1.40   33.31  -20.37   33.57    0.09     0.09    0.02      0.20
E08                      6.51   10.50    1.50   38.72  -32.25   41.71    0.10     0.11    0.02      0.22
E09                     20.79   22.43   14.12   54.48   -3.98   10.48    0.29     0.22    0.17      0.20
E10                     20.14   23.10   11.68   55.17  -10.10   18.50    0.21     0.16    0.12      0.15
E11                     19.13   22.75    9.77   54.81  -13.59   23.87    0.21     0.17    0.09      0.17
E12                     18.58   23.11    8.30   55.18  -18.05   29.73    0.26     0.21    0.09      0.21
E13                     33.99   43.51   55.75   71.90  -25.67  -23.94    0.30     0.29    0.22      0.09
E14                     45.61   33.18   46.43   64.31   43.45  -26.65    0.21     0.16    0.19      0.15
E15                     59.88   62.59   19.86   83.23   -1.12   46.68    0.21     0.22    0.15      0.16
E16                     16.06   16.23   14.33   47.27    2.36   -2.49    0.15     0.13    0.16      0.17
E17                     36.38   27.90   15.27   59.80   34.58   16.72    0.18     0.17    0.09      0.16
E18                     25.71   35.94   18.33   66.47  -33.68   21.08    0.31     0.29    0.17      0.15
E19                     21.20   18.86   40.25   50.52   15.05  -42.74    0.25     0.20    0.24      0.18
E20                      1.54    2.23    3.37   16.67  -15.03  -12.52    0.04     0.04    0.09      0.22
E21                      2.33    1.66    2.73   13.58   17.12  -13.21    0.05     0.03    0.04      0.31
E22                      2.92    2.99    0.95   19.99    0.73   16.85    0.07     0.06    0.03      0.28
F01                      0.69    0.89    0.69    8.08   -6.81    0.96    0.02     0.02    0.01      0.21
F02                      0.78    1.18    0.74   10.44  -13.32    3.96    0.02     0.03    0.02      0.23
F03                      0.85    1.44    0.76   12.19  -18.38    6.64    0.01     0.02    0.01      0.27
F04                      1.00    1.82    0.86   14.51  -22.58    8.91    0.02     0.03    0.02      0.27
F05                      3.48    4.33    3.21   24.74  -10.41    2.51    0.09     0.09    0.08      0.21
F06                      2.53    4.07    2.38   23.89  -23.39    7.42    0.06     0.06    0.03      0.15
F07                      2.28    4.56    1.98   25.44  -35.17   13.76    0.03     0.05    0.03      0.23
F08                      2.76    6.58    1.80   30.84  -49.00   24.84    0.03     0.06    0.03      0.14
F09                     20.67   23.00   17.90   55.08   -7.11    2.37    0.30     0.23    0.21      0.19
F10                     19.45   22.90   16.37   54.97  -12.70    5.72    0.23     0.20    0.19      0.16
F11                     18.67   23.43   16.12   55.52  -18.99    7.27    0.27     0.24    0.17      0.14
F12                     17.24   23.29   15.11   55.37  -25.94    9.48    0.20     0.18    0.14      0.10
F13                     27.70   37.22   52.41   67.44  -29.76  -28.05    0.31     0.32    0.26      0.09
F14                     40.23   26.93   41.72   58.91   50.74  -30.18    0.22     0.22    0.19      0.12
F15                     56.58   58.80   14.22   81.18   -0.28   56.25    0.18     0.19    0.17      0.22
F16                     10.52   10.70    9.52   39.07    1.57   -2.43    0.16     0.12    0.10      0.21
F17                     31.01   22.19   10.17   54.23   39.84   21.56    0.13     0.11    0.13      0.16
F18                     19.33   29.35   13.05   61.09  -39.69   24.76    0.24     0.23    0.12      0.14
F19                     15.74   13.24   35.52   43.12   18.41  -49.07    0.24     0.20    0.24      0.15
F20                      0.86    1.10    1.41    9.79   -7.38   -7.11    0.02     0.02    0.04      0.24
F21                      1.10    0.97    1.30    8.73    5.93   -7.53    0.04     0.03    0.04      0.32
F22                      1.17    1.26    0.79   10.99   -1.45    4.08    0.03     0.02    0.01      0.19
G01                      1.04    1.38    1.26   11.85   -9.70   -1.64    0.02     0.03    0.03      0.21
G02                      1.00    1.62    1.26   13.37  -17.48    0.98    0.02     0.03    0.02      0.28
G03                      1.17    2.08    1.64   15.90  -22.64    0.81    0.03     0.04    0.03      0.30
G04                      1.36    2.54    2.14   18.10  -26.06   -0.38    0.03     0.05    0.04      0.23
G05                      4.58    5.57    5.00   28.30   -9.87   -2.18    0.11     0.11    0.12      0.22
G06                      3.60    5.32    5.27   27.62  -20.84   -4.76    0.07     0.08    0.07      0.17
G07                      3.31    5.95    5.90   29.29  -32.77   -4.90    0.05     0.06    0.09      0.13
G08                      4.07    9.13    6.81   36.24  -51.08    3.02    0.04     0.07    0.09      0.11
G09                     20.40   22.95   19.79   55.02   -8.21   -1.80    0.33     0.27    0.18      0.21
G10                     19.48   23.34   20.89   55.42  -14.48   -3.38    0.21     0.18    0.15      0.12
G11                     18.85   24.32   21.95   56.40  -21.89   -3.79    0.21     0.17    0.14      0.07
G12                     18.41   24.79   22.83   56.87  -26.19   -4.69    0.26     0.22    0.21      0.07
G13                     24.22   33.61   50.42   64.65  -32.15  -30.66    0.21     0.21    0.22      0.07
G14                     37.13   23.54   39.04   55.63   55.03  -32.35    0.13     0.12    0.16      0.10
G15                     54.53   56.36   11.30   79.82    0.47   62.11    0.08     0.08    0.13      0.22
G16                      7.70    7.88    7.08   33.73    0.98   -2.48    0.11     0.09    0.09      0.19
G17                     27.99   19.08    7.71   50.78   43.22   24.41    0.16     0.14    0.07      0.21
G18                     15.79   25.47   10.09   57.53  -43.42   27.51    0.21     0.22    0.11      0.10
G19                     12.67   10.09   32.43   38.00   21.42  -53.39    0.17     0.14    0.19      0.13
G20                      9.63    5.18    0.63   27.25   45.57   35.08    0.08     0.05    0.02      0.24
G21                      2.78    6.45    1.54   30.51  -47.14   27.17    0.04     0.06    0.02      0.18
G22                      2.58    1.17   11.85   10.33   35.97  -59.34    0.03     0.03    0.12      0.27
H01                      1.08    1.32    1.60   11.41   -6.12   -6.44    0.02     0.02    0.04      0.21
H02                      1.13    1.50    2.34   12.61   -9.73  -11.62    0.03     0.03    0.07      0.25
H03                      1.35    1.96    3.20   15.29  -14.36  -13.72    0.03     0.04    0.06      0.20
H04                      1.58    2.35    4.13   17.24  -16.40  -16.41    0.04     0.05    0.10      0.23
H05                      4.86    5.57    6.18   28.29   -6.19   -7.92    0.12     0.12    0.14      0.27
H06                      4.36    5.64    7.85   28.50  -13.61  -14.59    0.09     0.09    0.13      0.18
H07                      4.18    5.87   10.92   29.08  -18.72  -24.20    0.06     0.07    0.13      0.22
H08                      5.53    8.43   17.97   34.87  -26.43  -32.61    0.06     0.08    0.15      0.16
H09                     20.87   23.00   22.94   55.07   -6.12   -7.98    0.27     0.21    0.20      0.17
H10                     20.84   23.92   27.04   56.01  -10.33  -13.73    0.21     0.18    0.19      0.15
H11                     20.40   24.01   31.22   56.09  -12.81  -20.36    0.20     0.18    0.22      0.15
H12                     20.33   25.21   36.35   57.28  -18.26  -25.82    0.25     0.23    0.26      0.15
H13                     20.93   29.99   48.00   61.64  -34.19  -33.09    0.18     0.20    0.17      0.08
H14                     33.75   20.06   35.80   51.90   59.69  -34.32    0.11     0.11    0.17      0.14
H15                     52.27   53.65    8.66   78.26    1.41   68.19    0.07     0.09    0.11      0.21
H16                      5.27    5.41    4.97   27.86    0.67   -2.77    0.10     0.09    0.08      0.23
H17                     24.88   16.04    5.36   47.03   46.65   28.29    0.12     0.11    0.09      0.15
H18                     12.54   21.75    7.86   53.76  -47.39   28.94    0.20     0.23    0.11      0.11
H19                     10.12    7.47   29.34   32.85   25.28  -57.47    0.13     0.11    0.16      0.19
H20                      6.67    3.76    0.65   22.86   37.76   27.12    0.12     0.07    0.02      0.33
H21                      2.08    4.58    1.30   25.50  -39.75   21.41    0.03     0.07    0.01      0.36
H22                      1.99    1.05    8.60    9.44   27.50  -50.27    0.02     0.02    0.09      0.30
I01                      2.02    2.08    3.16   15.89    0.39  -12.42    0.04     0.04    0.05      0.18
I02                      2.02    1.97    4.71   15.32    2.81  -23.02    0.04     0.03    0.09      0.27
I03                      2.18    2.15    6.63   16.25    2.27  -30.69    0.04     0.03    0.10      0.24
I04                      3.17    2.69   13.08   18.76   10.36  -48.29    0.05     0.04    0.16      0.28
I05                      6.95    6.98    7.80   31.75    2.30   -8.78    0.15     0.12    0.16      0.32
I06                      6.90    6.94   10.26   31.66    2.17  -17.64    0.11     0.10    0.12      0.20
I07                      7.48    7.17   14.48   32.20    5.45  -28.87    0.12     0.10    0.21      0.28
I08                      8.11    7.34   19.39   32.58    9.69  -39.66    0.11     0.09    0.19      0.20
I09                     22.42   22.88   22.94   54.94    1.68   -8.20    0.27     0.20    0.18      0.19
I10                     23.15   23.32   26.27   55.40    2.99  -13.45    0.21     0.16    0.20      0.17
I11                     23.34   23.50   30.64   55.58    3.06  -20.33    0.22     0.19    0.22      0.18
I12                     22.68   22.83   33.94   54.90    3.04  -26.50    0.26     0.20    0.26      0.20
I13                     17.88   26.48   45.52   58.49  -35.95  -35.59    0.15     0.18    0.17      0.10
I14                     30.17   16.62   32.37   47.78   64.52  -36.43    0.13     0.10    0.15      0.11
I15                     50.03   50.84    6.36   76.58    2.71   74.50    0.09     0.11    0.09      0.20
I16                      3.33    3.43    3.24   21.68    0.33   -2.97    0.06     0.04    0.06      0.16
I17                     21.72   13.13    3.46   42.96   50.09   32.17    0.14     0.11    0.08      0.25
I18                      9.80   18.32    5.62   49.88  -50.64   31.92    0.13     0.15    0.09      0.12
I19                      7.56    4.91   25.70   26.49   30.84  -62.31    0.09     0.08    0.17      0.15
I20                      4.24    2.57    0.63   18.25   28.89   19.56    0.08     0.05    0.03      0.36
I21                      1.57    3.17    1.14   20.73  -31.65   15.32    0.02     0.04    0.02      0.20
I22                      1.43    0.94    5.57    8.44   17.40  -39.32    0.03     0.02    0.09      0.28
J01                      0.95    0.87    1.47    7.83    4.45  -11.14    0.02     0.02    0.03      0.23
J02                      1.25    0.97    2.83    8.75   10.60  -22.28    0.03     0.02    0.05      0.25
J03                      1.53    1.05    4.60    9.42   16.12  -32.56    0.03     0.02    0.08      0.47
J04                      2.25    1.19    9.14   10.47   28.77  -50.43    0.02     0.01    0.08      0.29
J05                      5.67    5.40    6.33   27.84    5.45   -9.38    0.11     0.09    0.12      0.29
J06                      6.03    5.35    7.96   27.70   10.10  -16.37    0.11     0.08    0.12      0.28
J07                      6.67    5.44   11.44   27.94   15.79  -27.74    0.08     0.06    0.10      0.22
J08                      7.74    5.72   16.72   28.69   23.04  -40.41    0.08     0.06    0.12      0.20
J09                     23.18   22.80   22.90   54.86    5.45   -8.28    0.19     0.15    0.16      0.17
J10                     23.70   22.84   25.97   54.91    7.54  -13.78    0.17     0.15    0.14      0.13
J11                     24.81   22.83   29.84   54.90   12.41  -20.24    0.20     0.16    0.17      0.16
J12                     25.19   22.19   32.34   54.23   16.93  -25.27    0.18     0.15    0.17      0.14
J13                     14.63   22.46   42.14   54.51  -37.22  -38.30    0.11     0.13    0.16      0.06
J14                     26.57   13.53   28.65   43.55   68.66  -37.89    0.14     0.10    0.11      0.13
J15                     47.03   47.14    4.27   74.28    4.43   81.13    0.19     0.19    0.07      0.20
J16                      1.64    1.73    1.68   13.98   -0.57   -2.88    0.04     0.03    0.04      0.19
J17                     18.23   10.25    1.82   38.28   52.98   37.50    0.13     0.08    0.03      0.25
J18                      6.60   13.90    3.47   44.08  -54.46   34.05    0.06     0.08    0.03      0.11
J19                      5.40    2.94   21.92   19.80   36.95  -66.84    0.06     0.05    0.14      0.25
J20                      2.77    1.83    0.63   14.55   21.46   13.25    0.06     0.04    0.02      0.31
J21                      1.22    2.26    0.98   16.79  -24.88   10.89    0.02     0.03    0.01      0.20
J22                      1.08    0.82    3.68    7.43   10.90  -30.55    0.02     0.01    0.06      0.27
K01                      2.53    2.03    2.77   15.65   12.06   -9.99    0.05     0.03    0.04      0.26
K02                      3.27    2.16    3.99   16.29   22.71  -17.18    0.08     0.05    0.08      0.39
K03                      4.19    2.41    5.66   17.51   31.29  -24.08    0.08     0.04    0.12      0.45
K04                      6.00    3.11   10.23   20.49   40.88  -36.82    0.09     0.05    0.14      0.35
K05                      7.58    6.77    7.43   31.27   10.47   -8.13    0.16     0.14    0.16      0.37
K06                      8.49    6.58    9.19   30.84   20.52  -15.47    0.13     0.10    0.12      0.29
K07                     10.10    6.91   12.51   31.61   30.46  -24.56    0.12     0.08    0.15      0.30
K08                     11.72    6.97   15.69   31.73   41.94  -32.71    0.11     0.07    0.13      0.16
K09                     24.64   23.00   22.80   55.07   10.94   -7.73    0.27     0.20    0.22      0.25
K10                     25.69   22.28   24.32   54.32   18.61  -11.86    0.21     0.18    0.21      0.20
K11                     27.72   22.16   27.82   54.19   27.42  -18.17    0.17     0.12    0.10      0.14
K12                     28.89   21.81   30.83   53.83   33.60  -23.65    0.18     0.14    0.19      0.17
K13                     11.56   18.27   38.08   49.82  -37.20  -41.07    0.08     0.11    0.13      0.08
K14                     23.02   10.85   24.98   39.32   71.72  -38.91    0.11     0.07    0.11      0.10
K15                     42.91   42.12    2.60   70.95    6.94   86.75    0.24     0.25    0.06      0.23
K16                      0.71    0.78    0.78    7.01   -1.51   -2.54    0.02     0.02    0.02      0.13
K17                     14.95    7.87    0.84   33.71   54.32   42.40    0.09     0.05    0.02      0.27
K18                      4.43   10.34    2.07   38.45  -55.56   35.36    0.05     0.07    0.04      0.15
K19                      3.95    1.69   18.22   13.79   44.00  -69.52    0.03     0.02    0.09      0.12
K20                      1.78    1.29    0.62   11.20   14.77    7.69    0.05     0.03    0.02      0.34
K21                      0.95    1.58    0.87   13.08  -18.21    6.22    0.02     0.03    0.01      0.22
K22                      0.83    0.74    2.33    6.64    5.10  -21.87    0.02     0.01    0.04      0.28
L01                      1.66    1.31    1.22   11.32   11.27   -1.95    0.03     0.02    0.02      0.22
L02                      2.45    1.66    1.70   13.57   19.63   -3.83    0.05     0.04    0.04      0.28
L03                      3.08    1.95    2.28   15.23   23.99   -6.65    0.06     0.03    0.06      0.33
L04                      4.27    2.55    3.02   18.14   29.67   -7.54    0.07     0.04    0.06      0.30
L05                      6.43    5.34    5.34   27.69   14.41   -4.98    0.12     0.10    0.10      0.29
L06                      7.40    4.97    5.28   26.65   28.61   -6.45    0.08     0.04    0.06      0.25
L07                      9.80    5.52    5.48   28.17   42.96   -4.81    0.07     0.04    0.09      0.14
L08                     13.52    6.92    6.42   31.62   54.51   -3.29    0.10     0.06    0.07      0.16
L09                     24.50   22.46   19.51   54.51   12.76   -2.11    0.16     0.12    0.13      0.15
L10                     26.21   22.30   20.87   54.34   20.69   -5.20    0.19     0.16    0.15      0.16
L11                     28.07   22.15   21.52   54.19   28.85   -6.76    0.14     0.10    0.18      0.14
L12                     29.39   21.87   21.91   53.89   35.26   -8.04    0.13     0.12    0.16      0.11
L13                     10.23   16.32   35.82   47.40  -36.55  -42.12    0.05     0.08    0.10      0.08
L14                     20.84    9.41   22.58   36.75   72.66  -38.89    0.09     0.05    0.12      0.14
L15                     40.41   39.11    2.03   68.83    8.52   88.05    0.12     0.11    0.02      0.11
L16                      0.39    0.42    0.47    3.83   -0.60   -2.21    0.01     0.01    0.01      0.14
L17                     12.87    6.55    0.50   30.76   53.97   43.68    0.07     0.04    0.01      0.22
L18                      3.35    8.38    1.59   34.77  -55.64   33.94    0.02     0.03    0.02      0.14
L19                      3.27    1.19   15.95   10.45   47.89  -70.03    0.02     0.01    0.08      0.14
L20                      0.95    0.83    0.61    7.47    5.90    1.30    0.03     0.02    0.02      0.28
L21                      0.65    0.88    0.68    7.91   -7.95    0.81    0.02     0.02    0.02      0.17
L22                      0.62    0.63    1.18    5.70    0.57  -11.18    0.02     0.01    0.02      0.16
Dmin                    76.26   77.86   66.82   90.72    2.40   -2.42    0.18     0.21    0.28      0.10
GS01                    67.65   68.65   58.20   86.33    3.21   -1.59    0.28     0.28    0.33      0.14
GS02                    59.06   59.91   50.56   81.79    3.13   -1.27    0.18     0.17    0.24      0.10
GS03                    51.94   52.72   44.39   77.71    2.92   -1.09    0.46     0.44    0.53      0.26
GS04                    45.38   45.96   38.87   73.52    3.07   -1.27    0.25     0.23    0.28      0.15
GS05                    40.46   40.97   34.87   70.15    2.98   -1.55    0.31     0.28    0.28      0.20
GS06                    35.49   35.94   30.48   66.48    2.82   -1.29    0.28     0.22    0.28      0.18
GS07                    30.36   30.71   26.28   62.26    2.83   -1.65    0.22     0.19    0.26      0.17
GS08                    26.35   26.64   22.95   58.64    2.74   -1.86    0.20     0.17    0.19      0.17
GS09                    22.77   23.00   19.97   55.07    2.71   -2.09    0.20     0.16    0.16      0.17
GS10                    18.45   18.66   16.46   50.29    2.42   -2.57    0.17     0.14    0.16      0.17
GS11                    15.82   16.03   14.14   47.02    2.10   -2.45    0.12     0.10    0.12      0.14
GS12                    13.24   13.40   11.87   43.36    2.10   -2.44    0.14     0.14    0.13      0.20
GS13                    10.59   10.77    9.61   39.18    1.55   -2.52    0.14     0.13    0.09      0.22
GS14                     8.17    8.37    7.55   34.74    0.89   -2.63    0.09     0.08    0.10      0.16
GS15                     6.38    6.56    5.98   30.78    0.57   -2.72    0.07     0.06    0.06      0.14
GS16                     4.94    5.09    4.68   26.98    0.42   -2.75    0.09     0.08    0.09      0.22
GS17                     3.81    3.93    3.67   23.43    0.34   -2.89    0.06     0.05    0.04      0.14
GS18                     2.58    2.68    2.57   18.70   -0.11   -3.08    0.06     0.05    0.06      0.24
GS19                     1.71    1.80    1.76   14.41   -0.75   -3.01    0.04     0.04    0.04      0.19
GS20                     1.17    1.25    1.25   10.90   -1.10   -3.06    0.04     0.04    0.05      0.28
GS21                     0.87    0.95    0.97    8.55   -1.53   -3.17    0.03     0.03    0.02      0.18
GS22                     0.65    0.71    0.73    6.42   -1.25   -2.78    0.02     0.02    0.02      0.17
Dmax                     0.41    0.44    0.50    4.00   -0.69   -2.50    0.02     0.02    0.01      0.08
END_DATA




