IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Tuesday, January 4, 2022"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:12"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
B03                      2.70    1.78    0.54   14.30   21.18   14.50    0.09     0.05    0.02      0.54
B04                      3.56    2.23    0.64   16.62   25.79   16.53    0.10     0.06    0.03      0.51
B05                      6.51    5.43    3.29   27.92   14.26    7.43    0.19     0.14    0.12      0.50
B06                      7.04    5.05    1.60   26.87   24.17   20.22    0.16     0.11    0.05      0.42
B07                      9.76    5.74    0.93   28.75   40.10   32.37    0.20     0.12    0.03      0.48
B08                     14.30    7.47    0.58   32.84   54.10   45.75    0.22     0.11    0.02      0.42
B09                     25.15   23.57   16.08   55.65   10.63    7.59    0.38     0.38    0.44      0.34
B10                     26.78   23.17   13.74   55.25   19.10   12.84    0.47     0.43    0.50      0.34
B11                     28.79   23.40   11.28   55.48   26.07   20.22    0.42     0.41    0.44      0.17
B12                     30.25   23.18    9.96   55.26   32.62   24.03    0.40     0.38    0.34      0.17
B13                     60.39   66.84   64.85   85.42   -9.36   -9.70    0.39     0.32    0.34      0.14
B14                     65.77   59.93   60.97   81.80   18.58  -12.18    0.36     0.50    0.42      0.17
B15                     72.06   75.11   46.25   89.44   -0.76   16.91    0.25     0.26    0.75      0.14
B16                     49.05   49.76   42.11   75.92    2.91   -1.32    0.60     0.60    0.83      0.38
B17                     61.77   57.40   42.33   80.41   15.48    6.13    0.32     0.41    0.83      0.14
B18                     56.03   63.90   45.12   83.92  -13.43    8.73    0.43     0.32    0.73      0.10
B19                     52.06   51.74   59.90   77.12    5.74  -19.19    0.57     0.56    0.40      0.27
B20                      5.23    8.53   16.44   35.06  -30.83  -28.77    0.15     0.22    0.53      0.61
B21                     10.17    5.33   11.26   27.65   48.08  -27.70    0.23     0.11    0.38      0.81
B22                     16.86   16.26    1.60   47.31    6.71   55.43    0.36     0.37    0.04      0.70
C01                      2.23    2.13    1.15   16.14    3.98    7.28    0.07     0.06    0.04      0.34
C02                      2.42    2.16    0.81   16.31    7.16   12.88    0.07     0.06    0.02      0.41
C03                      3.00    2.45    0.70   17.69   12.06   17.23    0.10     0.08    0.03      0.41
C04                      3.96    3.13    0.72   20.55   14.92   21.77    0.11     0.08    0.02      0.44
C05                     12.60   11.43    5.49   40.29   11.08   16.03    0.30     0.26    0.20      0.38
C06                     15.02   12.23    2.73   41.58   20.81   35.10    0.30     0.26    0.10      0.32
C07                     17.72   13.13    1.21   42.95   30.15   52.76    0.34     0.31    0.04      0.49
C08                     26.24   18.21    1.14   49.74   40.62   65.32    0.35     0.30    0.03      0.43
C09                     31.16   30.46   18.62   62.04    6.72   12.80    0.54     0.57    0.57      0.41
C10                     32.30   29.92   13.74   61.58   12.83   23.76    0.61     0.62    0.49      0.36
C11                     34.01   29.84   10.62   61.52   19.16   32.69    0.49     0.48    0.42      0.19
C12                     35.56   29.99    8.52   61.65   23.88   40.06    0.47     0.50    0.26      0.24
C13                     52.93   61.47   65.36   82.63  -15.74  -14.99    0.50     0.43    0.39      0.17
C14                     61.76   52.65   59.20   77.67   27.26  -17.54    0.50     0.63    0.50      0.17
C15                     71.56   74.94   38.25   89.37   -1.47   26.89    0.32     0.33    0.61      0.21
C16                     38.22   38.78   33.42   68.59    2.66   -2.12    0.58     0.56    0.76      0.42
C17                     56.23   49.27   34.23   75.62   22.82    8.81    0.43     0.52    0.79      0.16
C18                     47.50   57.59   37.46   80.51  -21.11   12.69    0.41     0.37    0.64      0.12
C19                     42.22   40.90   56.86   70.11    8.52  -28.19    0.55     0.55    0.44      0.27
C20                      3.48    5.55   10.07   28.24  -25.52  -22.92    0.12     0.18    0.39      0.67
C21                      6.34    3.63    7.24   22.42   36.23  -22.60    0.18     0.09    0.28      0.81
C22                      9.67    9.54    1.40   37.00    3.88   40.01    0.21     0.21    0.03      0.49
D01                      1.97    2.08    1.07   15.91   -0.82    7.98    0.06     0.06    0.04      0.34
D02                      2.12    2.30    0.84   16.98   -2.20   13.51    0.06     0.06    0.03      0.34
D03                      2.47    2.65    0.80   18.58   -1.68   16.94    0.08     0.09    0.03      0.43
D04                      2.94    3.26    0.86   21.07   -3.65   20.21    0.11     0.13    0.03      0.69
D05                     13.95   14.47    7.33   44.90   -0.06   15.76    0.39     0.36    0.30      0.38
D06                     13.52   14.17    3.48   44.47   -0.88   34.63    0.29     0.32    0.12      0.37
D07                     14.21   15.43    1.73   46.21   -4.03   52.08    0.36     0.43    0.06      0.85
D08                     18.35   20.64    1.72   52.55   -7.92   63.18    0.44     0.47    0.04      0.76
D09                     37.23   38.20   23.92   68.17    1.27   12.77    0.55     0.59    0.61      0.39
D10                     36.25   37.26   16.38   67.47    1.06   27.27    0.50     0.55    0.50      0.24
D11                     36.66   37.41   12.52   67.58    1.95   37.45    0.54     0.61    0.47      0.15
D12                     37.38   37.96   10.44   67.99    2.53   44.42    0.55     0.60    0.31      0.28
D13                     42.94   52.97   63.14   77.86  -22.73  -21.11    0.48     0.45    0.36      0.16
D14                     55.15   42.90   54.33   71.48   37.95  -23.15    0.47     0.58    0.54      0.08
D15                     69.19   72.42   28.16   88.17   -1.37   39.85    0.26     0.29    0.63      0.27
D16                     25.94   26.33   23.02   58.35    2.29   -2.48    0.55     0.55    0.71      0.54
D17                     48.10   38.87   23.73   68.66   31.63   13.96    0.42     0.49    0.63      0.12
D18                     36.03   47.65   27.09   74.61  -30.41   18.25    0.51     0.51    0.79      0.10
D19                     30.88   28.79   50.81   60.60   11.93  -38.08    0.53     0.53    0.50      0.23
D20                      2.33    3.64    6.31   22.46  -21.13  -18.58    0.07     0.10    0.24      0.57
D21                      4.01    2.54    4.64   18.09   26.35  -17.84    0.12     0.07    0.19      0.70
D22                      5.69    5.72    1.17   28.70    1.97   28.62    0.14     0.14    0.03      0.46
E01                      1.84    2.21    1.13   16.56   -6.74    8.31    0.06     0.07    0.04      0.38
E02                      1.76    2.33    0.91   17.15  -11.21   12.66    0.06     0.07    0.02      0.50
E03                      1.88    2.84    0.93   19.37  -17.90   16.14    0.06     0.09    0.03      0.56
E04                      2.26    3.55    1.04   22.13  -21.21   19.23    0.07     0.11    0.03      0.77
E05                      6.53    7.41    4.18   32.72   -6.28   10.02    0.23     0.22    0.18      0.39
E06                      5.81    7.37    2.31   32.63  -13.61   23.14    0.16     0.19    0.07      0.48
E07                      5.96    8.59    1.49   35.18  -22.94   35.74    0.16     0.25    0.03      0.92
E08                      7.16   11.88    1.62   41.02  -35.68   44.36    0.20     0.30    0.05      0.78
E09                     22.20   24.27   15.18   56.35   -5.45   11.01    0.42     0.47    0.46      0.43
E10                     21.49   24.99   12.44   57.06  -11.75   19.54    0.44     0.53    0.45      0.42
E11                     20.43   24.71   10.44   56.79  -15.69   25.12    0.42     0.50    0.39      0.34
E12                     20.04   25.42    8.91   57.48  -20.59   31.48    0.39     0.48    0.28      0.39
E13                     35.26   45.95   61.10   73.51  -28.27  -26.60    0.39     0.39    0.29      0.15
E14                     49.11   34.74   49.55   65.55   47.80  -28.13    0.35     0.42    0.51      0.05
E15                     67.28   69.99   20.44   86.99   -0.45   51.97    0.21     0.25    0.40      0.28
E16                     16.97   17.26   15.33   48.59    1.82   -2.76    0.42     0.40    0.50      0.53
E17                     41.26   30.66   15.94   62.22   39.64   19.26    0.44     0.46    0.52      0.12
E18                     27.12   39.24   19.50   68.92  -38.47   22.79    0.36     0.39    0.53      0.10
E19                     22.37   19.67   44.95   51.46   16.47  -47.03    0.35     0.36    0.40      0.14
E20                      1.54    2.32    3.61   17.09  -16.75  -13.44    0.05     0.08    0.15      0.65
E21                      2.45    1.75    2.92   14.10   17.18  -13.77    0.09     0.06    0.14      0.56
E22                      3.14    3.24    0.99   20.99    0.21   18.05    0.09     0.09    0.04      0.30
F01                      0.69    0.92    0.70    8.27   -7.82    1.04    0.01     0.02    0.01      0.50
F02                      0.79    1.24    0.77   10.85  -14.93    4.13    0.02     0.04    0.03      0.54
F03                      0.86    1.54    0.81   12.86  -20.81    7.02    0.02     0.04    0.02      0.47
F04                      1.02    1.96    0.91   15.28  -25.07    9.42    0.03     0.08    0.03      0.86
F05                      3.66    4.66    3.48   25.74  -11.94    2.38    0.11     0.10    0.11      0.24
F06                      2.69    4.48    2.59   25.20  -25.88    7.92    0.08     0.14    0.08      0.61
F07                      2.40    5.04    2.16   26.86  -38.84   14.56    0.07     0.16    0.09      0.79
F08                      2.93    7.38    1.95   32.66  -53.64   26.48    0.07     0.17    0.05      0.72
F09                     21.79   24.65   19.31   56.73   -8.97    2.18    0.37     0.45    0.53      0.47
F10                     20.52   24.56   17.61   56.65  -14.64    5.74    0.37     0.42    0.55      0.38
F11                     19.71   25.22   17.32   57.29  -21.41    7.51    0.40     0.48    0.55      0.44
F12                     18.16   25.16   16.31   57.23  -29.04    9.76    0.32     0.42    0.44      0.39
F13                     29.14   39.85   58.56   69.36  -32.43  -31.22    0.34     0.35    0.29      0.15
F14                     43.89   28.46   44.92   60.30   55.75  -31.75    0.40     0.43    0.52      0.11
F15                     65.21   67.17   14.67   85.59    1.00   62.72    0.34     0.38    0.35      0.31
F16                     11.19   11.42   10.26   40.28    1.27   -2.76    0.31     0.32    0.38      0.55
F17                     36.12   24.93   10.62   57.01   45.74   24.91    0.38     0.37    0.41      0.16
F18                     20.55   32.45   13.95   63.71  -44.93   26.87    0.29     0.35    0.46      0.11
F19                     16.74   13.78   40.03   43.91   20.70  -53.86    0.28     0.29    0.41      0.16
F20                      0.86    1.12    1.50    9.96   -8.28   -7.84    0.02     0.03    0.05      0.37
F21                      1.15    1.03    1.40    9.25    5.39   -7.80    0.03     0.03    0.07      0.49
F22                      1.21    1.32    0.79   11.39   -1.81    4.70    0.03     0.02    0.02      0.22
G01                      1.04    1.44    1.32   12.24  -11.18   -1.69    0.03     0.04    0.05      0.44
G02                      1.01    1.73    1.36   13.99  -19.87    0.82    0.03     0.05    0.05      0.54
G03                      1.20    2.25    1.78   16.76  -25.43    0.81    0.04     0.07    0.08      0.56
G04                      1.40    2.75    2.34   19.01  -28.81   -0.62    0.04     0.09    0.08      0.58
G05                      4.79    5.96    5.48   29.32  -11.56   -2.85    0.15     0.17    0.20      0.42
G06                      3.80    5.78    5.79   28.84  -23.22   -5.14    0.13     0.18    0.27      0.54
G07                      3.48    6.49    6.54   30.62  -35.77   -5.53    0.09     0.19    0.23      0.70
G08                      4.30   10.07    7.61   37.97  -55.40    2.71    0.11     0.23    0.27      0.51
G09                     21.55   24.62   21.55   56.70   -9.95   -2.49    0.40     0.48    0.64      0.53
G10                     20.45   24.92   22.69   56.99  -16.45   -4.19    0.43     0.52    0.74      0.57
G11                     19.75   26.02   23.90   58.06  -24.47   -4.63    0.40     0.48    0.65      0.46
G12                     19.32   26.62   24.97   58.62  -29.07   -5.61    0.37     0.45    0.65      0.44
G13                     25.71   36.28   56.94   66.74  -34.79  -34.08    0.28     0.31    0.29      0.14
G14                     40.92   25.08   42.23   57.15   60.43  -33.85    0.39     0.37    0.53      0.08
G15                     64.15   65.55   11.70   84.76    2.16   69.44    0.32     0.38    0.36      0.40
G16                      8.23    8.47    7.71   34.93    0.59   -2.91    0.23     0.22    0.31      0.48
G17                     33.09   21.70    8.07   53.71   49.58   28.05    0.35     0.33    0.33      0.21
G18                     16.90   28.40   10.77   60.25  -48.84   30.04    0.25     0.32    0.36      0.15
G19                     13.60   10.52   36.79   38.76   24.20  -58.37    0.22     0.22    0.38      0.17
G20                     11.99    6.36    0.61   30.30   50.02   40.65    0.17     0.10    0.02      0.39
G21                      2.94    7.17    1.64   32.18  -51.51   28.92    0.06     0.16    0.04      0.75
G22                      2.85    1.23   13.58   10.78   39.24  -63.42    0.07     0.03    0.35      0.89
H01                      1.11    1.39    1.74   11.89   -7.17   -7.16    0.03     0.05    0.07      0.47
H02                      1.14    1.56    2.58   12.98  -10.91  -13.00    0.03     0.04    0.10      0.39
H03                      1.39    2.09    3.52   15.97  -16.16  -14.76    0.04     0.06    0.14      0.45
H04                      1.65    2.53    4.64   18.04  -17.85  -17.92    0.07     0.11    0.20      0.65
H05                      5.06    5.90    6.77   29.16   -7.45   -9.02    0.14     0.14    0.21      0.41
H06                      4.57    6.04    8.69   29.50  -15.12  -15.99    0.12     0.16    0.26      0.55
H07                      4.46    6.35   12.25   30.29  -20.09  -26.09    0.14     0.19    0.44      0.66
H08                      5.99    9.20   20.56   36.37  -27.68  -35.55    0.16     0.23    0.61      0.61
H09                     21.96   24.53   25.11   56.61   -7.65   -9.31    0.36     0.43    0.59      0.49
H10                     21.88   25.44   29.76   57.50  -11.86  -15.62    0.40     0.44    0.67      0.49
H11                     21.41   25.49   34.34   57.54  -14.22  -22.51    0.41     0.46    0.73      0.53
H12                     21.42   26.86   40.63   58.84  -19.78  -28.89    0.33     0.39    0.67      0.45
H13                     22.32   32.49   54.78   63.75  -36.75  -36.97    0.23     0.27    0.26      0.13
H14                     37.62   21.66   39.04   53.66   65.12  -35.74    0.42     0.39    0.57      0.12
H15                     62.54   63.29    9.02   83.59    3.53   76.09    0.29     0.35    0.28      0.42
H16                      5.60    5.82    5.37   28.94   -0.04   -2.98    0.15     0.16    0.18      0.43
H17                     29.98   18.61    5.57   50.23   53.25   32.77    0.27     0.24    0.21      0.23
H18                     13.38   24.28    8.40   56.37  -53.10   31.41    0.23     0.32    0.29      0.12
H19                     10.91    7.78   33.47   33.52   28.40  -62.67    0.19     0.20    0.41      0.15
H20                      7.96    4.44    0.64   25.07   40.68   31.17    0.14     0.08    0.02      0.51
H21                      2.18    5.07    1.40   26.94  -43.70   22.66    0.04     0.10    0.03      0.57
H22                      2.16    1.10    9.78    9.80   29.76  -53.75    0.06     0.02    0.30      0.94
I01                      2.08    2.16    3.40   16.32   -0.04  -13.34    0.06     0.07    0.15      0.58
I02                      2.13    2.07    5.26   15.84    3.00  -24.98    0.05     0.05    0.18      0.57
I03                      2.31    2.27    7.47   16.82    2.71  -33.19    0.06     0.06    0.27      0.68
I04                      3.49    2.85   15.02   19.45   12.53  -52.21    0.09     0.07    0.41      0.64
I05                      7.33    7.42    8.50   32.74    1.77   -9.71    0.23     0.21    0.27      0.50
I06                      7.26    7.34   11.26   32.57    1.78  -19.21    0.18     0.18    0.38      0.58
I07                      7.90    7.58   16.17   33.08    5.60  -31.52    0.22     0.22    0.50      0.60
I08                      8.59    7.70   21.84   33.35   10.61  -43.31    0.22     0.19    0.58      0.63
I09                     23.74   24.43   25.02   56.52    0.80   -9.31    0.49     0.54    0.69      0.58
I10                     24.40   24.71   28.80   56.79    2.48  -15.30    0.44     0.46    0.72      0.54
I11                     24.41   24.72   33.33   56.80    2.50  -22.31    0.53     0.52    0.78      0.57
I12                     23.83   24.06   37.49   56.15    2.80  -29.35    0.43     0.47    0.68      0.47
I13                     19.27   28.93   52.59   60.72  -38.35  -39.83    0.21     0.26    0.27      0.14
I14                     34.00   18.13   35.44   49.65   70.29  -37.71    0.34     0.28    0.50      0.12
I15                     61.21   61.09    6.62   82.43    5.47   83.47    0.29     0.33    0.18      0.36
I16                      3.49    3.65    3.47   22.46   -0.46   -3.21    0.13     0.13    0.14      0.47
I17                     26.73   15.57    3.54   46.41   57.00   37.57    0.28     0.23    0.15      0.26
I18                     10.46   20.54    6.05   52.44  -56.57   34.31    0.14     0.22    0.18      0.17
I19                      8.23    5.11   29.51   27.06   34.56  -67.72    0.12     0.11    0.31      0.20
I20                      4.92    2.96    0.63   19.87   30.80   22.39    0.11     0.07    0.02      0.32
I21                      1.62    3.45    1.22   21.76  -34.73   16.06    0.03     0.08    0.03      0.65
I22                      1.52    0.98    6.26    8.78   18.43  -41.91    0.05     0.03    0.23      0.80
J01                      1.00    0.93    1.60    8.43    3.90  -11.61    0.03     0.03    0.06      0.37
J02                      1.34    1.06    3.17    9.45   10.38  -23.59    0.04     0.03    0.14      0.73
J03                      1.68    1.15    5.28   10.20   16.76  -34.79    0.05     0.03    0.20      0.89
J04                      2.48    1.26   10.51   10.99   31.21  -54.06    0.07     0.03    0.33      0.89
J05                      6.02    5.78    6.93   28.83    5.12  -10.26    0.19     0.17    0.23      0.50
J06                      6.44    5.73    8.79   28.71   10.13  -17.71    0.17     0.16    0.29      0.49
J07                      7.14    5.79   12.73   28.86   16.61  -29.91    0.21     0.19    0.51      0.72
J08                      8.28    6.01   18.72   29.43   24.77  -43.62    0.22     0.15    0.52      0.69
J09                     24.51   24.27   24.98   56.36    4.83   -9.53    0.50     0.53    0.63      0.54
J10                     25.01   24.17   28.35   56.25    7.42  -15.49    0.45     0.44    0.71      0.53
J11                     26.15   24.02   32.42   56.11   12.84  -22.15    0.49     0.48    0.79      0.56
J12                     26.58   23.30   35.18   55.38   17.74  -27.45    0.49     0.46    0.72      0.47
J13                     16.08   24.87   49.40   56.95  -39.23  -42.78    0.13     0.19    0.25      0.18
J14                     30.30   14.96   31.53   45.58   74.47  -38.95    0.27     0.20    0.42      0.13
J15                     59.24   58.04    4.49   80.76    7.98   91.03    0.30     0.36    0.13      0.32
J16                      1.72    1.83    1.79   14.55   -1.18   -3.09    0.05     0.05    0.05      0.29
J17                     23.16   12.58    1.86   42.13   60.25   43.77    0.20     0.14    0.08      0.30
J18                      7.19   15.87    3.78   46.81  -60.26   36.74    0.10     0.18    0.11      0.18
J19                      5.98    3.07   25.26   20.31   41.46  -72.19    0.08     0.06    0.26      0.21
J20                      3.15    2.06    0.63   15.81   22.73   15.37    0.08     0.05    0.02      0.44
J21                      1.24    2.42    1.03   17.54  -27.42   11.45    0.03     0.07    0.03      0.62
J22                      1.13    0.85    4.13    7.69   11.33  -32.84    0.04     0.02    0.18      0.89
K01                      2.67    2.15    3.03   16.25   12.19  -10.86    0.09     0.07    0.16      0.59
K02                      3.56    2.34    4.46   17.18   23.51  -18.43    0.10     0.06    0.16      0.60
K03                      4.67    2.68    6.40   18.73   32.56  -25.39    0.12     0.06    0.25      0.86
K04                      6.64    3.41   11.61   21.63   42.78  -39.14    0.17     0.09    0.39      0.88
K05                      8.13    7.26    8.13   32.39   10.61   -8.92    0.23     0.20    0.29      0.53
K06                      9.18    7.09   10.13   32.00   21.44  -16.63    0.24     0.18    0.35      0.60
K07                     10.87    7.34   13.79   32.57   32.21  -26.40    0.27     0.19    0.47      0.61
K08                     12.71    7.40   17.43   32.71   44.50  -35.11    0.31     0.19    0.53      0.75
K09                     26.35   24.61   24.81   56.69   11.13   -8.64    0.51     0.54    0.66      0.52
K10                     27.40   23.62   26.50   55.70   19.65  -13.33    0.53     0.52    0.74      0.53
K11                     29.62   23.47   30.16   55.55   28.93  -19.62    0.55     0.46    0.75      0.56
K12                     30.92   23.00   33.42   55.07   35.92  -25.44    0.57     0.49    0.72      0.41
K13                     12.95   20.50   45.34   52.40  -38.78  -45.88    0.09     0.14    0.21      0.15
K14                     26.87   12.41   27.99   41.85   77.22  -39.73    0.25     0.14    0.35      0.25
K15                     56.14   53.36    2.75   78.09   11.96   97.87    0.29     0.32    0.05      0.27
K16                      0.72    0.80    0.80    7.26   -2.33   -2.56    0.02     0.02    0.03      0.21
K17                     19.76   10.12    0.80   38.05   61.81   50.48    0.17     0.10    0.03      0.18
K18                      4.84   11.87    2.26   41.01  -61.26   38.05    0.06     0.11    0.04      0.26
K19                      4.46    1.79   21.17   14.36   48.66  -74.74    0.04     0.03    0.19      0.31
K20                      1.94    1.41    0.63   12.03   15.10    8.94    0.04     0.03    0.01      0.32
K21                      0.96    1.67    0.91   13.66  -20.35    6.71    0.03     0.05    0.03      0.64
K22                      0.85    0.76    2.56    6.90    4.66  -23.34    0.03     0.02    0.09      0.52
L01                      1.80    1.43    1.32   12.17   11.14   -1.81    0.04     0.04    0.05      0.17
L02                      2.70    1.84    1.87   14.61   19.94   -3.80    0.06     0.04    0.07      0.40
L03                      3.47    2.21    2.52   16.58   24.69   -6.38    0.08     0.05    0.10      0.47
L04                      4.80    2.87    3.33   19.52   30.77   -7.37    0.13     0.08    0.14      0.45
L05                      6.93    5.75    5.82   28.77   14.92   -5.42    0.15     0.13    0.21      0.41
L06                      8.08    5.36    5.76   27.73   30.32   -6.92    0.17     0.12    0.22      0.38
L07                     11.17    6.22    6.02   29.97   45.58   -4.29    0.21     0.13    0.24      0.43
L08                     15.93    8.08    7.08   34.16   58.14   -1.71    0.25     0.11    0.28      0.55
L09                     26.25   24.06   21.17   56.14   13.08   -2.68    0.44     0.45    0.58      0.43
L10                     28.12   23.79   22.54   55.87   21.79   -5.83    0.40     0.38    0.64      0.39
L11                     30.30   23.64   23.08   55.73   30.74   -7.12    0.44     0.39    0.68      0.41
L12                     32.04   23.44   23.67   55.52   38.02   -8.57    0.50     0.41    0.56      0.42
L13                     11.46   18.21   42.64   49.75  -37.58  -47.13    0.06     0.09    0.20      0.15
L14                     24.83   11.09   25.83   39.73   77.91  -39.71    0.22     0.12    0.33      0.29
L15                     53.78   50.06    2.19   76.11   14.57   99.18    0.28     0.31    0.03      0.26
L16                      0.39    0.45    0.48    4.05   -1.55   -2.01    0.02     0.02    0.02      0.18
L17                     17.51    8.73    0.48   35.47   61.33   52.06    0.13     0.07    0.02      0.26
L18                      3.65    9.57    1.74   37.06  -60.85   36.23    0.03     0.09    0.05      0.23
L19                      3.75    1.29   18.67   11.18   52.26  -75.01    0.03     0.02    0.17      0.26
L20                      1.01    0.90    0.63    8.10    5.69    2.15    0.02     0.02    0.02      0.22
L21                      0.64    0.90    0.71    8.13   -9.10    0.64    0.01     0.02    0.02      0.39
L22                      0.63    0.66    1.29    5.94   -0.27  -12.17    0.02     0.02    0.04      0.37
Dmin                    77.38   79.23   67.84   91.34    1.99   -2.30    0.28     0.29    0.25      0.13
GS01                    69.26   70.55   59.92   87.27    2.67   -1.71    0.37     0.43    0.48      0.21
GS02                    61.22   62.17   53.16   83.00    3.01   -2.04    0.55     0.58    0.68      0.31
GS03                    54.01   54.94   47.09   79.00    2.67   -2.08    0.59     0.64    0.87      0.38
GS04                    47.10   47.91   40.86   74.76    2.56   -1.73    0.61     0.67    0.77      0.43
GS05                    42.31   42.99   37.08   71.55    2.57   -2.23    0.67     0.66    0.82      0.46
GS06                    37.33   37.97   32.84   68.00    2.35   -2.28    0.56     0.63    0.75      0.47
GS07                    32.10   32.63   28.42   63.85    2.33   -2.50    0.58     0.65    0.84      0.54
GS08                    27.83   28.34   24.72   60.19    2.02   -2.45    0.57     0.58    0.73      0.54
GS09                    24.11   24.58   21.74   56.66    1.82   -2.92    0.50     0.55    0.68      0.56
GS10                    19.54   19.92   17.81   51.75    1.68   -3.15    0.40     0.42    0.66      0.52
GS11                    16.74   17.12   15.34   48.41    1.29   -3.08    0.38     0.43    0.56      0.57
GS12                    14.06   14.37   12.92   44.75    1.33   -3.04    0.32     0.35    0.47      0.52
GS13                    11.29   11.58   10.50   40.54    0.86   -3.08    0.27     0.29    0.40      0.51
GS14                     8.65    8.95    8.20   35.88    0.20   -3.17    0.23     0.26    0.36      0.56
GS15                     6.72    6.99    6.49   31.77   -0.16   -3.29    0.22     0.24    0.33      0.60
GS16                     5.19    5.43    5.07   27.92   -0.51   -3.16    0.15     0.16    0.22      0.49
GS17                     3.95    4.15    3.95   24.15   -0.77   -3.35    0.12     0.13    0.18      0.50
GS18                     2.68    2.83    2.79   19.36   -0.94   -3.72    0.07     0.08    0.12      0.42
GS19                     1.79    1.91    1.91   15.03   -1.45   -3.50    0.04     0.05    0.05      0.28
GS20                     1.22    1.32    1.34   11.42   -1.66   -3.33    0.03     0.04    0.06      0.36
GS21                     0.91    1.00    1.01    9.00   -2.31   -2.94    0.04     0.04    0.05      0.38
GS22                     0.66    0.75    0.77    6.77   -2.43   -2.85    0.04     0.04    0.03      0.31
Dmax                     0.40    0.46    0.50    4.16   -1.63   -2.30    0.02     0.02    0.02      0.28
END_DATA




