IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Thursday, October 28, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:10"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
D14                     54.13   41.87   53.05   70.78   38.41  -22.99    0.34     0.46    0.27      0.06
D15                     68.22   71.09   27.15   87.53   -0.72   40.43    0.17     0.18    0.40      0.17
D16                     25.33   25.59   22.06   57.64    2.79   -1.87    0.51     0.51    0.40      0.49
D17                     47.18   37.95   22.79   67.98   32.01   14.56    0.39     0.46    0.43      0.13
D18                     35.42   46.67   26.04   73.98  -29.76   18.98    0.55     0.50    0.30      0.15
D19                     30.29   28.10   49.59   59.98   12.38  -37.77    0.52     0.53    0.31      0.13
D20                      2.33    3.58    6.03   22.23  -20.33  -17.68    0.08     0.12    0.21      0.49
D21                      4.07    2.55    4.44   18.15   26.91  -16.65    0.15     0.09    0.14      0.58
D22                      5.75    5.65    1.17   28.52    3.47   28.32    0.19     0.19    0.04      0.72
E01                      1.85    2.16    1.13   16.29   -5.40    7.88    0.06     0.06    0.03      0.34
E02                      1.76    2.27    0.92   16.85   -9.98   11.98    0.06     0.07    0.03      0.34
E03                      1.88    2.78    0.94   19.14  -16.89   15.55    0.05     0.06    0.01      0.43
E04                      2.25    3.44    1.05   21.74  -19.72   18.36    0.06     0.09    0.04      0.44
E05                      6.41    7.10    3.91   32.03   -4.47   10.42    0.16     0.16    0.09      0.36
E06                      5.69    7.06    2.27   31.94  -12.00   22.29    0.16     0.19    0.07      0.51
E07                      5.83    8.26    1.50   34.51  -21.53   34.44    0.19     0.23    0.04      0.58
E08                      7.05   11.58    1.63   40.54  -34.63   43.43    0.17     0.23    0.04      0.52
E09                     21.63   23.44   14.36   55.52   -4.45   11.65    0.46     0.47    0.32      0.50
E10                     21.08   24.27   12.01   56.36  -10.67   19.57    0.46     0.48    0.28      0.44
E11                     19.98   23.91    9.97   56.00  -14.46   25.26    0.44     0.47    0.23      0.46
E12                     19.68   24.70    8.57   56.78  -19.33   31.49    0.41     0.46    0.20      0.42
E13                     34.93   45.40   59.99   73.15  -27.84  -26.12    0.43     0.42    0.14      0.05
E14                     48.02   33.70   48.22   64.72   48.38  -28.02    0.36     0.43    0.28      0.12
E15                     66.42   68.75   19.83   86.38    0.29   52.18    0.24     0.28    0.48      0.30
E16                     16.63   16.73   14.67   47.92    2.83   -2.24    0.42     0.40    0.33      0.51
E17                     40.26   29.67   15.18   61.36   40.24   19.65    0.40     0.41    0.37      0.16
E18                     26.91   38.62   18.67   68.48  -37.39   23.78    0.54     0.53    0.38      0.09
E19                     22.00   19.21   43.79   50.93   17.03  -46.52    0.44     0.46    0.34      0.07
E20                      1.54    2.26    3.43   16.78  -15.51  -12.77    0.06     0.08    0.13      0.46
E21                      2.41    1.71    2.77   13.87   17.32  -12.98    0.09     0.05    0.10      0.57
E22                      3.13    3.17    1.01   20.73    1.11   17.29    0.11     0.11    0.04      0.57
F01                      0.72    0.92    0.72    8.30   -6.71    0.72    0.02     0.03    0.02      0.29
F02                      0.81    1.24    0.79   10.83  -14.03    3.85    0.02     0.03    0.02      0.27
F03                      0.89    1.54    0.82   12.86  -19.39    6.71    0.02     0.04    0.02      0.40
F04                      1.05    1.94    0.92   15.16  -23.60    9.03    0.03     0.05    0.03      0.46
F05                      3.56    4.44    3.27   25.09  -10.64    2.66    0.09     0.10    0.05      0.32
F06                      2.65    4.28    2.50   24.58  -24.10    7.59    0.08     0.12    0.08      0.43
F07                      2.38    4.86    2.10   26.33  -36.98   14.14    0.07     0.12    0.05      0.46
F08                      2.95    7.25    1.94   32.37  -52.05   26.07    0.05     0.11    0.04      0.35
F09                     21.27   23.85   18.34   55.94   -7.97    2.89    0.43     0.44    0.35      0.43
F10                     20.10   23.89   16.79   55.98  -13.80    6.48    0.37     0.39    0.23      0.38
F11                     19.19   24.42   16.52   56.50  -20.62    8.01    0.38     0.43    0.33      0.38
F12                     17.82   24.51   15.57   56.59  -28.10   10.46    0.42     0.48    0.34      0.35
F13                     28.95   39.48   57.50   69.10  -31.99  -30.59    0.33     0.36    0.17      0.06
F14                     42.85   27.55   43.60   59.48   56.22  -31.56    0.26     0.30    0.24      0.15
F15                     64.41   65.99   14.26   84.99    1.77   62.72    0.26     0.30    0.32      0.26
F16                     10.96   11.01    9.83   39.59    2.55   -2.54    0.28     0.27    0.21      0.45
F17                     35.17   24.03   10.15   56.11   46.41   24.87    0.29     0.31    0.24      0.08
F18                     20.35   31.86   13.44   63.23  -43.82   27.37    0.40     0.42    0.22      0.11
F19                     16.37   13.34   38.85   43.28   21.33  -53.38    0.30     0.29    0.25      0.13
F20                      0.88    1.11    1.47    9.90   -7.06   -7.59    0.04     0.04    0.06      0.34
F21                      1.18    1.04    1.36    9.31    6.17   -7.24    0.05     0.04    0.05      0.40
F22                      1.24    1.31    0.81   11.36   -0.73    4.36    0.05     0.05    0.03      0.36
G01                      1.07    1.42    1.31   12.06   -9.60   -1.83    0.03     0.04    0.05      0.32
G02                      1.02    1.68    1.34   13.73  -18.25    0.57    0.03     0.05    0.05      0.42
G03                      1.22    2.20    1.76   16.51  -23.62    0.54    0.03     0.06    0.05      0.43
G04                      1.41    2.68    2.26   18.72  -27.30   -0.44    0.04     0.07    0.06      0.37
G05                      4.61    5.67    5.11   28.55  -10.55   -2.32    0.12     0.13    0.11      0.32
G06                      3.70    5.51    5.46   28.13  -21.56   -4.78    0.10     0.14    0.16      0.41
G07                      3.42    6.26    6.25   30.06  -34.21   -5.20    0.10     0.17    0.18      0.46
G08                      4.30    9.91    7.31   37.68  -54.13    3.42    0.09     0.17    0.18      0.34
G09                     21.07   23.87   20.71   55.95   -8.98   -2.08    0.44     0.45    0.39      0.43
G10                     20.03   24.26   21.85   56.34  -15.70   -3.70    0.44     0.47    0.40      0.42
G11                     19.27   25.26   22.84   57.33  -23.77   -3.91    0.45     0.49    0.47      0.39
G12                     19.00   26.00   23.80   58.04  -28.19   -4.48    0.42     0.48    0.47      0.34
G13                     25.74   36.13   56.03   66.62  -34.18  -33.33    0.38     0.42    0.23      0.06
G14                     39.99   24.33   41.06   56.41   60.73  -33.63    0.28     0.29    0.29      0.13
G15                     63.21   64.22   11.41   84.08    2.96   69.14    0.36     0.40    0.28      0.30
G16                      8.20    8.27    7.38   34.54    1.99   -2.27    0.27     0.26    0.22      0.52
G17                     32.27   21.00    7.72   52.95   49.96   28.10    0.28     0.26    0.20      0.10
G18                     16.98   28.11   10.37   59.99  -47.29   30.84    0.41     0.46    0.25      0.11
G19                     13.52   10.39   35.92   38.53   24.69  -57.55    0.31     0.30    0.32      0.20
G20                     11.60    6.17    0.65   29.83   49.29   39.07    0.24     0.14    0.03      0.52
G21                      3.00    7.13    1.66   32.11  -50.02   28.50    0.08     0.16    0.04      0.54
G22                      2.78    1.23   13.02   10.74   38.02  -61.95    0.07     0.05    0.26      0.45
H01                      1.11    1.34    1.64   11.53   -5.93   -6.76    0.03     0.04    0.04      0.19
H02                      1.15    1.53    2.46   12.82   -9.98  -12.31    0.03     0.03    0.06      0.28
H03                      1.39    2.03    3.36   15.66  -14.86  -14.23    0.04     0.06    0.09      0.38
H04                      1.61    2.42    4.36   17.53  -16.83  -17.20    0.04     0.07    0.12      0.37
H05                      4.93    5.68    6.41   28.59   -6.63   -8.44    0.13     0.13    0.12      0.29
H06                      4.49    5.80    8.29   28.91  -13.68  -15.54    0.14     0.17    0.25      0.46
H07                      4.30    6.06   11.60   29.55  -19.01  -25.44    0.10     0.14    0.25      0.41
H08                      5.87    8.99   19.66   35.97  -27.31  -34.39    0.10     0.15    0.29      0.35
H09                     21.43   23.75   23.82   55.83   -6.77   -8.33    0.46     0.48    0.48      0.47
H10                     21.47   24.80   28.80   56.88  -11.09  -15.15    0.45     0.48    0.42      0.40
H11                     20.90   24.75   33.18   56.83  -13.57  -22.05    0.40     0.44    0.46      0.37
H12                     21.07   26.32   39.02   58.34  -19.29  -27.64    0.43     0.47    0.46      0.30
H13                     22.37   32.41   53.90   63.68  -36.24  -36.14    0.29     0.34    0.18      0.06
H14                     36.81   21.07   37.97   53.02   65.21  -35.40    0.29     0.26    0.29      0.10
H15                     61.63   61.95    8.65   82.88    4.47   76.19    0.24     0.28    0.17      0.16
H16                      5.56    5.66    5.11   28.52    1.25   -2.35    0.18     0.18    0.16      0.47
H17                     29.20   17.99    5.25   49.48   53.50   33.09    0.31     0.27    0.18      0.21
H18                     13.33   23.89    8.03   55.98  -51.69   32.13    0.29     0.34    0.17      0.14
H19                     10.80    7.65   32.61   33.23   28.79  -61.88    0.24     0.22    0.30      0.20
H20                      7.78    4.34    0.68   24.77   40.27   29.89    0.21     0.11    0.03      0.66
H21                      2.23    5.02    1.41   26.79  -42.11   22.26    0.07     0.16    0.04      0.65
H22                      2.10    1.09    9.28    9.74   28.65  -52.14    0.05     0.03    0.19      0.43
I01                      2.05    2.09    3.17   15.96    0.79  -12.41    0.06     0.06    0.07      0.25
I02                      2.07    1.99    4.93   15.43    3.46  -24.00    0.06     0.06    0.11      0.23
I03                      2.26    2.20    7.08   16.48    2.98  -32.20    0.05     0.05    0.15      0.32
I04                      3.38    2.77   14.29   19.09   12.35  -50.97    0.07     0.07    0.26      0.31
I05                      7.25    7.22    8.07   32.30    2.87   -8.86    0.17     0.16    0.14      0.31
I06                      7.21    7.19   10.78   32.23    2.70  -18.30    0.21     0.21    0.27      0.43
I07                      7.79    7.39   15.51   32.68    6.26  -30.63    0.21     0.20    0.31      0.32
I08                      8.35    7.44   20.93   32.78   10.92  -42.48    0.20     0.20    0.32      0.19
I09                     23.16   23.67   23.82   55.75    1.49   -8.46    0.44     0.44    0.41      0.43
I10                     23.82   23.97   27.78   56.05    3.15  -14.89    0.47     0.47    0.39      0.41
I11                     23.93   24.08   32.25   56.16    3.15  -21.80    0.48     0.47    0.44      0.38
I12                     23.39   23.47   36.04   55.55    3.40  -28.37    0.44     0.44    0.45      0.33
I13                     19.09   28.61   51.57   60.44  -38.04  -39.20    0.21     0.27    0.14      0.06
I14                     33.27   17.65   34.49   49.07   70.22  -37.34    0.27     0.23    0.26      0.15
I15                     60.26   59.74    6.40   81.70    6.39   83.14    0.20     0.21    0.13      0.35
I16                      3.43    3.52    3.29   22.03    0.56   -2.78    0.11     0.10    0.10      0.37
I17                     26.09   15.10    3.38   45.77   57.16   37.59    0.19     0.16    0.08      0.13
I18                     10.41   20.16    5.79   52.02  -55.12   34.80    0.24     0.30    0.13      0.10
I19                      8.05    4.98   28.64   26.66   34.62  -66.99    0.17     0.16    0.28      0.29
I20                      4.83    2.91    0.67   19.67   30.54   21.26    0.17     0.10    0.04      0.66
I21                      1.64    3.38    1.21   21.49  -32.92   15.67    0.06     0.11    0.04      0.64
I22                      1.49    0.97    5.94    8.74   17.84  -40.51    0.05     0.04    0.18      0.37
J01                      1.00    0.92    1.55    8.28    4.44  -11.26    0.03     0.03    0.03      0.12
J02                      1.31    1.03    2.95    9.25   10.32  -22.38    0.04     0.03    0.07      0.34
J03                      1.64    1.13    4.99   10.02   16.48  -33.61    0.04     0.03    0.10      0.43
J04                      2.42    1.26   10.04   10.96   30.20  -52.61    0.06     0.03    0.23      0.58
J05                      5.95    5.59    6.55   28.36    6.36   -9.49    0.14     0.13    0.08      0.25
J06                      6.37    5.55    8.35   28.23   11.46  -16.92    0.18     0.16    0.24      0.45
J07                      7.04    5.63   11.99   28.45   17.38  -28.52    0.19     0.16    0.24      0.34
J08                      8.13    5.83   17.86   28.97   25.41  -42.54    0.18     0.13    0.28      0.28
J09                     23.77   23.38   23.66   55.46    5.48   -8.67    0.45     0.42    0.37      0.42
J10                     24.30   23.34   27.31   55.42    7.99  -15.20    0.48     0.47    0.44      0.43
J11                     25.33   23.12   31.22   55.19   13.34  -21.90    0.47     0.45    0.52      0.41
J12                     25.81   22.51   33.74   54.56   18.11  -26.79    0.50     0.46    0.46      0.34
J13                     16.09   24.83   48.65   56.91  -38.97  -42.00    0.17     0.23    0.21      0.09
J14                     29.68   14.62   30.72   45.10   74.23  -38.52    0.17     0.13    0.18      0.07
J15                     58.24   56.69    4.37   80.00    8.85   90.41    0.18     0.21    0.07      0.23
J16                      1.74    1.80    1.77   14.42    0.00   -3.11    0.07     0.07    0.06      0.38
J17                     22.63   12.23    1.80   41.58   60.24   43.41    0.13     0.11    0.06      0.32
J18                      7.24   15.69    3.71   46.57  -58.73   36.75    0.15     0.21    0.06      0.14
J19                      5.88    3.01   24.56   20.07   41.32  -71.34    0.09     0.09    0.21      0.32
J20                      3.22    2.09    0.65   15.94   23.35   15.24    0.14     0.08    0.03      0.64
J21                      1.29    2.43    1.04   17.61  -26.23   11.36    0.05     0.08    0.02      0.49
J22                      1.11    0.85    3.89    7.64   11.03  -31.50    0.03     0.03    0.10      0.45
K01                      2.58    2.06    2.82   15.78   12.49  -10.08    0.08     0.06    0.08      0.38
K02                      3.48    2.28    4.16   16.88   23.40  -17.20    0.10     0.07    0.09      0.34
K03                      4.62    2.66    6.06   18.61   32.38  -24.09    0.16     0.09    0.18      0.50
K04                      6.42    3.32   11.01   21.28   41.90  -37.90    0.13     0.07    0.22      0.50
K05                      7.86    6.93    7.64   31.65   11.40   -8.33    0.21     0.18    0.17      0.40
K06                      8.86    6.78    9.62   31.29   21.74  -16.17    0.23     0.18    0.26      0.44
K07                     10.48    7.06   13.02   31.93   32.03  -25.42    0.25     0.18    0.27      0.37
K08                     12.26    7.13   16.53   32.09   44.08  -34.10    0.23     0.14    0.25      0.36
K09                     25.33   23.53   23.54   55.61   11.51   -8.18    0.49     0.45    0.49      0.47
K10                     26.36   22.62   25.35   54.67   19.86  -13.10    0.54     0.50    0.44      0.45
K11                     28.62   22.59   29.03   54.64   29.05  -19.40    0.52     0.44    0.46      0.38
K12                     29.83   22.07   32.01   54.10   35.99  -25.00    0.50     0.44    0.45      0.27
K13                     12.95   20.47   44.71   52.37  -38.65  -45.16    0.10     0.15    0.15      0.10
K14                     26.37   12.16   27.34   41.47   76.85  -39.31    0.15     0.10    0.19      0.10
K15                     55.27   52.30    2.77   77.46   12.51   96.66    0.23     0.24    0.03      0.25
K16                      0.75    0.81    0.82    7.35   -1.42   -2.72    0.02     0.02    0.02      0.20
K17                     19.42    9.93    0.84   37.71   61.58   49.31    0.13     0.09    0.03      0.13
K18                      4.92   11.83    2.27   40.95  -59.99   37.81    0.08     0.13    0.03      0.22
K19                      4.41    1.79   20.73   14.34   48.05  -73.89    0.05     0.04    0.17      0.20
K20                      1.95    1.41    0.65   12.04   15.31    8.45    0.08     0.05    0.02      0.60
K21                      0.99    1.66    0.93   13.57  -18.90    6.18    0.03     0.06    0.03      0.56
K22                      0.86    0.76    2.42    6.90    4.77  -22.20    0.03     0.03    0.08      0.39
L01                      1.78    1.40    1.28   11.95   11.68   -1.74    0.05     0.04    0.03      0.39
L02                      2.64    1.79    1.77   14.35   19.81   -3.26    0.08     0.05    0.04      0.37
L03                      3.49    2.21    2.39   16.55   25.04   -5.29    0.11     0.06    0.07      0.45
L04                      4.65    2.78    3.12   19.15   30.51   -6.50    0.13     0.07    0.09      0.52
L05                      6.75    5.53    5.45   28.18   15.64   -4.65    0.18     0.15    0.11      0.40
L06                      7.76    5.13    5.45   27.09   30.15   -6.51    0.20     0.13    0.16      0.45
L07                     10.63    5.93    5.70   29.23   44.79   -4.08    0.21     0.12    0.15      0.41
L08                     15.23    7.75    6.69   33.46   57.11   -1.26    0.18     0.08    0.16      0.34
L09                     25.17   22.90   20.15   54.97   13.67   -2.64    0.44     0.40    0.39      0.42
L10                     27.03   22.78   21.31   54.85   21.86   -5.21    0.45     0.41    0.44      0.40
L11                     29.15   22.69   21.98   54.75   30.59   -6.69    0.46     0.41    0.48      0.36
L12                     30.84   22.41   22.28   54.46   38.24   -7.79    0.46     0.39    0.39      0.34
L13                     11.54   18.35   42.26   49.92  -37.69  -46.36    0.06     0.10    0.12      0.07
L14                     24.46   10.92   25.30   39.44   77.52  -39.26    0.14     0.09    0.17      0.11
L15                     53.13   49.33    2.22   75.66   14.83   98.08    0.22     0.22    0.03      0.36
L16                      0.43    0.48    0.50    4.32   -1.28   -1.99    0.02     0.02    0.02      0.22
L17                     17.35    8.65    0.50   35.30   61.15   51.35    0.13     0.08    0.02      0.23
L18                      3.77    9.70    1.78   37.29  -60.01   36.22    0.06     0.13    0.03      0.23
L19                      3.72    1.29   18.37   11.22   51.59  -74.29    0.04     0.02    0.15      0.15
L20                      1.05    0.91    0.65    8.18    6.44    1.86    0.04     0.04    0.03      0.40
L21                      0.68    0.91    0.72    8.20   -8.04    0.55    0.02     0.02    0.03      0.36
L22                      0.64    0.66    1.25    5.95    0.31  -11.64    0.02     0.02    0.04      0.33
Dmin                    76.27   77.88   66.82   90.72    2.39   -2.40    0.28     0.28    0.17      0.12
GS01                    67.99   69.08   58.67   86.54    3.05   -1.71    0.34     0.37    0.35      0.18
GS02                    59.65   60.65   51.32   82.19    2.82   -1.42    0.39     0.43    0.39      0.23
GS03                    52.60   53.46   45.24   78.14    2.76   -1.37    0.55     0.57    0.48      0.33
GS04                    45.75   46.49   39.56   73.86    2.63   -1.60    0.66     0.68    0.56      0.44
GS05                    41.16   41.79   35.84   70.73    2.63   -1.93    0.56     0.58    0.46      0.39
GS06                    36.17   36.72   31.59   67.06    2.56   -2.01    0.45     0.48    0.45      0.36
GS07                    31.08   31.52   27.18   62.94    2.56   -2.01    0.44     0.48    0.45      0.40
GS08                    26.87   27.26   23.50   59.21    2.38   -1.89    0.44     0.46    0.41      0.42
GS09                    23.45   23.74   20.74   55.83    2.49   -2.38    0.48     0.49    0.46      0.50
GS10                    19.04   19.24   16.93   50.96    2.52   -2.51    0.40     0.41    0.36      0.47
GS11                    16.24   16.42   14.52   47.52    2.29   -2.53    0.37     0.38    0.37      0.49
GS12                    13.58   13.76   12.22   43.88    2.02   -2.57    0.33     0.33    0.27      0.47
GS13                    11.00   11.13   10.03   39.79    2.00   -2.87    0.27     0.26    0.23      0.44
GS14                     8.50    8.62    7.79   35.25    1.63   -2.69    0.20     0.21    0.19      0.41
GS15                     6.68    6.82    6.10   31.38    1.14   -2.24    0.20     0.20    0.16      0.45
GS16                     5.10    5.23    4.79   27.38    0.66   -2.64    0.13     0.13    0.12      0.37
GS17                     3.85    3.97    3.72   23.57    0.29   -2.97    0.13     0.13    0.12      0.42
GS18                     2.66    2.75    2.63   19.01    0.12   -3.06    0.09     0.08    0.06      0.32
GS19                     1.79    1.86    1.84   14.75   -0.24   -3.23    0.07     0.06    0.06      0.33
GS20                     1.23    1.29    1.31   11.21   -0.56   -3.39    0.04     0.04    0.04      0.25
GS21                     0.92    0.99    1.01    8.87   -1.28   -3.21    0.03     0.03    0.03      0.22
GS22                     0.69    0.75    0.78    6.79   -1.59   -2.92    0.03     0.03    0.02      0.24
Dmax                     0.43    0.48    0.52    4.34   -1.20   -2.43    0.02     0.02    0.01      0.12
END_DATA




