IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Sunday, November 01, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:11"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A17                     83.25   72.22   25.47   87.56    7.00   -0.33    0.21     0.21    0.15      0.10
A18                     81.23   74.93   26.09   89.48   -2.54    1.82    0.29     0.30    0.15      0.15
A19                     78.10   69.51   28.11   86.71    4.59   -8.13    0.45     0.46    0.21      0.23
A20                      5.80   11.07   12.85   44.68  -37.29  -37.71    0.13     0.22    0.23      0.42
A21                     22.50   11.01    7.59   35.27   65.33  -34.04    0.29     0.16    0.15      0.46
A22                     44.55   36.03    1.29   64.27    9.59   78.51    0.48     0.45    0.03      0.41
B01                      2.31    1.66    0.37   12.64    9.04    6.58    0.10     0.07    0.01      0.50
B02                      3.27    2.03    0.30   13.87   17.85   11.80    0.11     0.06    0.01      0.59
B03                      4.59    2.63    0.27   16.05   24.78   16.52    0.16     0.09    0.01      0.60
B04                      6.23    3.42    0.32   18.69   30.29   19.08    0.22     0.12    0.01      0.66
B05                     11.00    7.98    1.89   32.45   15.45    9.29    0.40     0.30    0.09      0.56
B06                     12.37    7.83    0.91   30.94   26.40   23.59    0.37     0.24    0.04      0.49
B07                     17.23    9.23    0.50   32.01   44.49   35.80    0.36     0.20    0.02      0.46
B08                     22.72   11.17    0.30   34.27   56.63   46.97    0.27     0.14    0.00      0.39
B09                     39.68   33.20    9.86   63.47    8.02    7.41    0.71     0.63    0.27      0.48
B10                     42.86   33.42    8.43   62.86   16.11   13.14    0.74     0.64    0.25      0.43
B11                     44.54   32.86    6.96   61.75   22.49   19.08    0.74     0.64    0.23      0.35
B12                     47.04   33.07    6.37   61.36   28.69   21.77    0.65     0.57    0.22      0.24
B13                     70.42   68.10   28.58   86.93   -7.33   -8.53    0.59     0.52    0.28      0.27
B14                     79.73   66.48   27.12   84.51   14.47  -10.01    0.35     0.35    0.26      0.20
B15                     86.04   77.44   22.22   90.13   -0.54   12.87    0.49     0.46    0.27      0.25
B16                     63.15   56.50   20.67   79.80    2.15   -1.50    0.67     0.63    0.31      0.37
B17                     78.00   64.91   20.89   83.39   12.06    4.12    0.32     0.35    0.28      0.16
B18                     68.95   66.76   21.99   85.93  -10.26    6.17    0.54     0.46    0.25      0.22
B19                     64.01   57.45   26.73   80.69    4.71  -15.73    0.69     0.64    0.26      0.32
B20                      4.57    8.59    9.32   39.58  -35.09  -31.86    0.14     0.23    0.22      0.51
B21                     15.84    8.05    5.69   30.58   55.13  -30.64    0.37     0.19    0.14      0.63
B22                     29.95   24.79    1.13   55.12    5.52   64.76    0.69     0.57    0.03      0.78
C01                      3.50    2.83    0.63   18.77    3.75    9.38    0.12     0.10    0.02      0.42
C02                      4.01    3.05    0.45   19.22    7.35   15.94    0.14     0.11    0.02      0.44
C03                      5.05    3.58    0.40   20.77   12.28   20.30    0.17     0.13    0.01      0.54
C04                      7.19    4.97    0.44   24.80   15.77   26.20    0.20     0.15    0.01      0.52
C05                     21.49   16.90    3.36   46.75   10.93   18.76    0.50     0.43    0.12      0.45
C06                     26.15   18.67    1.67   47.73   20.89   40.69    0.55     0.45    0.06      0.46
C07                     30.09   20.10    0.77   48.50   29.33   59.72    0.60     0.45    0.03      0.58
C08                     42.17   27.08    0.80   54.80   37.52   70.33    0.56     0.46    0.03      0.31
C09                     46.76   39.95   11.09   68.66    5.44   11.38    0.75     0.71    0.29      0.46
C10                     49.35   40.32    8.41   68.26    9.97   23.22    0.63     0.58    0.24      0.26
C11                     51.58   40.66    6.66   67.97   14.04   32.48    0.69     0.66    0.22      0.24
C12                     54.54   41.43    5.49   68.00   18.80   40.07    0.72     0.69    0.19      0.25
C13                     62.89   63.30   28.65   84.97  -11.90  -12.08    0.77     0.63    0.16      0.24
C14                     76.57   61.21   26.36   81.39   21.10  -14.00    0.28     0.44    0.12      0.08
C15                     86.44   77.66   19.56   90.06   -1.24   20.28    0.34     0.26    0.28      0.25
C16                     53.23   47.51   17.47   74.42    2.21   -1.59    0.59     0.56    0.29      0.37
C17                     74.12   59.07   17.72   79.77   17.53    6.90    0.23     0.37    0.30      0.13
C18                     60.90   61.31   19.23   83.40  -16.05    9.64    0.51     0.35    0.26      0.09
C19                     54.47   48.71   25.66   75.68    6.55  -22.21    0.72     0.68    0.14      0.27
C20                      3.20    5.73    5.80   32.34  -30.25  -25.42    0.12     0.18    0.20      0.60
C21                      9.76    5.27    3.76   24.95   42.45  -25.72    0.31     0.17    0.14      0.85
C22                     17.20   14.51    0.92   43.70    2.50   48.13    0.45     0.38    0.03      0.65
D01                      3.12    2.77    0.61   18.88   -1.52   10.26    0.11     0.10    0.02      0.45
D02                      3.40    3.12    0.49   20.34   -3.79   16.98    0.10     0.10    0.02      0.51
D03                      4.08    3.72    0.49   22.44   -3.58   20.75    0.14     0.14    0.02      0.60
D04                      4.95    4.64    0.55   25.45   -5.55   24.43    0.15     0.15    0.02      0.52
D05                     22.85   20.36    4.61   51.82   -1.36   17.54    0.52     0.50    0.16      0.52
D06                     23.35   20.67    2.30   51.73   -2.13   39.98    0.51     0.49    0.08      0.46
D07                     24.37   22.05    1.17   53.09   -4.38   60.51    0.54     0.51    0.03      0.73
D08                     29.80   27.41    1.15   58.32   -6.14   70.68    0.54     0.48    0.03      0.65
D09                     53.57   47.45   13.71   74.03    1.23   10.69    0.70     0.68    0.30      0.40
D10                     53.11   46.77    9.97   73.27    0.27   24.92    0.65     0.65    0.26      0.31
D11                     53.72   46.64    7.74   72.86    1.31   35.47    0.70     0.67    0.24      0.23
D12                     54.41   46.97    6.48   72.90    1.65   42.94    0.68     0.66    0.21      0.23
D13                     51.29   54.96   27.94   81.09  -18.15  -17.22    0.58     0.46    0.09      0.13
D14                     70.83   53.35   24.59   76.47   29.81  -18.74    0.32     0.48    0.17      0.09
D15                     85.20   76.11   15.65   89.08   -1.56   30.97    0.29     0.25    0.31      0.31
D16                     39.61   35.53   13.17   66.14    1.20   -1.55    0.71     0.64    0.30      0.52
D17                     67.54   50.70   13.45   74.25   24.58   11.44    0.28     0.43    0.27      0.11
D18                     48.52   52.02   15.24   78.59  -24.16   14.00    0.62     0.49    0.29      0.13
D19                     41.23   36.91   23.47   67.92    8.39  -30.71    0.69     0.66    0.19      0.25
D20                      2.32    3.92    3.73   26.39  -25.56  -20.65    0.09     0.14    0.13      0.58
D21                      6.32    3.62    2.55   20.53   32.58  -21.33    0.21     0.11    0.09      0.78
D22                     10.46    9.00    0.78   35.10    0.34   35.53    0.34     0.29    0.03      0.64
E01                      2.75    2.82    0.65   19.64   -9.18   10.65    0.11     0.12    0.03      0.54
E02                      2.66    2.99    0.55   20.59  -14.42   15.96    0.10     0.12    0.02      0.60
E03                      2.75    3.59    0.59   23.29  -22.86   19.77    0.10     0.14    0.02      0.74
E04                      3.18    4.37    0.65   26.07  -26.93   23.27    0.11     0.15    0.02      0.69
E05                     10.56   10.22    2.61   38.45   -7.95   12.03    0.34     0.33    0.10      0.57
E06                      9.33    9.93    1.44   38.14  -16.52   28.03    0.33     0.34    0.06      0.62
E07                      9.46   11.40    1.02   41.08  -26.74   42.05    0.33     0.37    0.03      0.74
E08                     10.16   13.75    1.08   45.24  -37.11   48.96    0.30     0.34    0.03      0.51
E09                     35.08   32.62    9.35   63.87   -5.07   10.92    0.76     0.70    0.28      0.52
E10                     33.32   32.37    7.72   63.86  -11.19   19.52    0.74     0.68    0.24      0.43
E11                     31.67   31.57    6.50   63.29  -14.67   25.72    0.69     0.64    0.18      0.41
E12                     30.98   32.00    5.71   63.81  -19.21   31.95    0.74     0.68    0.17      0.40
E13                     40.14   46.45   27.12   76.67  -24.44  -23.05    0.69     0.56    0.10      0.10
E14                     64.50   45.17   22.50   70.77   39.74  -23.87    0.31     0.45    0.17      0.13
E15                     84.09   74.43   11.91   87.98   -1.07   43.02    0.22     0.16    0.26      0.45
E16                     27.14   24.46    9.25   56.60    0.38   -1.90    0.69     0.60    0.27      0.61
E17                     60.43   42.16    9.49   67.94   32.76   16.61    0.38     0.48    0.27      0.10
E18                     36.69   42.50   11.41   72.94  -32.57   18.76    0.65     0.53    0.27      0.12
E19                     29.29   26.10   20.91   59.13   11.47  -39.68    0.70     0.64    0.19      0.15
E20                      1.58    2.42    2.14   19.86  -19.83  -15.88    0.06     0.10    0.11      0.67
E21                      3.64    2.29    1.57   15.83   21.72  -16.37    0.15     0.08    0.07      0.79
E22                      5.49    4.82    0.62   25.71   -1.25   22.71    0.23     0.19    0.02      0.68
F01                      0.80    0.93    0.38    9.15  -10.31    0.44    0.03     0.04    0.02      0.53
F02                      0.89    1.29    0.43   12.45  -19.76    4.95    0.03     0.05    0.01      0.67
F03                      1.03    1.69    0.48   15.24  -25.95    8.55    0.03     0.07    0.02      0.86
F04                      1.21    2.12    0.53   17.77  -30.52   11.89    0.04     0.08    0.02      0.78
F05                      5.16    5.72    1.97   29.64  -14.74    4.16    0.21     0.24    0.10      0.64
F06                      3.54    5.21    1.58   29.14  -30.72    9.44    0.13     0.19    0.07      0.62
F07                      2.81    5.44    1.33   30.45  -45.47   16.74    0.09     0.18    0.05      0.68
F08                      3.10    6.96    1.20   34.62  -57.13   27.32    0.08     0.16    0.04      0.51
F09                     32.37   31.63   11.36   63.67   -9.15    1.58    0.69     0.67    0.31      0.56
F10                     30.63   31.20   10.58   63.56  -14.24    4.91    0.63     0.63    0.27      0.52
F11                     27.88   30.30   10.15   63.24  -21.26    6.49    0.68     0.68    0.32      0.49
F12                     25.35   29.26    9.76   62.73  -27.34    7.50    0.65     0.66    0.27      0.44
F13                     31.22   39.06   26.02   72.28  -29.41  -28.14    0.58     0.51    0.11      0.08
F14                     58.02   37.69   20.16   64.93   49.06  -28.19    0.39     0.47    0.19      0.23
F15                     82.54   72.22    8.91   86.63    0.08   54.23    0.24     0.19    0.23      0.56
F16                     17.96   16.18    6.32   47.31    0.23   -2.63    0.54     0.48    0.22      0.65
F17                     53.78   34.88    6.51   61.85   40.43   21.43    0.32     0.39    0.21      0.20
F18                     27.41   34.45    8.42   67.41  -39.82   22.95    0.55     0.49    0.22      0.17
F19                     20.14   17.63   18.29   50.30   15.98  -47.96    0.52     0.48    0.19      0.14
F20                      0.91    1.13    0.83   11.32  -11.00   -9.24    0.04     0.04    0.04      0.50
F21                      1.52    1.14    0.69    9.91    7.52   -8.98    0.07     0.05    0.03      0.50
F22                      1.91    1.74    0.45   14.01   -2.57    6.72    0.09     0.07    0.02      0.49
G01                      1.24    1.53    0.72   13.88  -13.85   -1.54    0.05     0.07    0.04      0.61
G02                      1.13    1.81    0.80   16.17  -24.61    0.88    0.04     0.08    0.04      0.70
G03                      1.31    2.33    1.02   19.19  -30.28    1.52    0.04     0.08    0.04      0.62
G04                      1.58    2.97    1.38   22.26  -34.29    0.38    0.06     0.12    0.06      0.64
G05                      6.60    7.27    3.28   33.60  -13.79   -3.77    0.23     0.26    0.13      0.65
G06                      4.91    6.95    3.56   33.92  -27.87   -5.42    0.18     0.25    0.15      0.65
G07                      3.78    7.05    4.04   35.16  -41.83   -6.97    0.13     0.22    0.16      0.53
G08                      3.98    9.05    4.71   40.07  -56.66   -2.92    0.10     0.19    0.15      0.33
G09                     31.83   31.41   12.39   63.67   -9.43   -2.66    0.68     0.67    0.33      0.59
G10                     29.19   30.76   12.88   63.68  -16.07   -4.40    0.68     0.66    0.32      0.54
G11                     26.83   30.33   13.40   63.86  -22.87   -5.89    0.66     0.68    0.33      0.55
G12                     25.45   30.03   13.90   63.94  -26.64   -7.51    0.64     0.64    0.32      0.45
G13                     26.21   34.69   25.30   69.41  -32.30  -31.42    0.51     0.47    0.10      0.07
G14                     54.13   33.43   18.74   61.22   54.95  -30.85    0.34     0.39    0.18      0.22
G15                     81.80   70.95    7.27   85.81    1.19   61.60    0.14     0.14    0.20      0.56
G16                     13.14   11.85    4.73   41.09    0.01   -2.97    0.45     0.40    0.20      0.68
G17                     49.63   30.63    4.92   57.91   45.30   24.79    0.33     0.38    0.18      0.32
G18                     22.31   29.79    6.82   63.77  -44.33   25.47    0.54     0.50    0.23      0.25
G19                     15.39   13.25   16.65   44.60   19.29  -53.06    0.46     0.43    0.20      0.18
G20                     20.08    9.95    0.32   32.44   53.78   43.03    0.35     0.18    0.01      0.31
G21                      3.20    6.93    1.01   34.38  -55.39   30.79    0.11     0.18    0.03      0.51
G22                      1.58    0.89    6.03   11.02   42.72  -66.70    0.04     0.03    0.13      0.52
H01                      1.27    1.44    0.92   13.24   -8.95   -7.97    0.05     0.06    0.04      0.48
H02                      1.13    1.54    1.42   14.67  -13.41  -14.86    0.04     0.05    0.06      0.53
H03                      1.33    2.06    2.03   18.13  -18.24  -17.61    0.05     0.08    0.09      0.62
H04                      1.60    2.63    2.72   21.17  -21.08  -20.24    0.05     0.09    0.12      0.66
H05                      7.12    7.44    3.99   33.89   -9.01   -9.79    0.22     0.23    0.13      0.56
H06                      5.79    7.24    5.21   34.50  -17.47  -17.92    0.18     0.23    0.16      0.58
H07                      4.40    6.80    7.06   34.73  -23.74  -29.12    0.12     0.19    0.20      0.59
H08                      4.66    8.62   10.82   39.91  -31.44  -38.13    0.10     0.18    0.20      0.42
H09                     31.83   31.30   13.84   63.69   -7.89   -8.27    0.56     0.55    0.28      0.49
H10                     29.91   31.04   15.67   64.05  -12.27  -14.01    0.53     0.53    0.28      0.46
H11                     27.24   29.74   17.32   63.49  -15.55  -20.35    0.53     0.54    0.28      0.45
H12                     25.56   29.67   19.49   64.04  -19.90  -25.86    0.57     0.59    0.27      0.42
H13                     21.31   30.11   24.28   66.08  -34.92  -34.76    0.32     0.32    0.09      0.09
H14                     49.72   29.00   17.03   57.03   61.04  -33.27    0.29     0.30    0.16      0.21
H15                     80.44   69.00    5.60   84.62    2.74   70.06    0.19     0.14    0.13      0.52
H16                      8.92    8.06    3.30   34.26   -0.35   -3.16    0.29     0.26    0.12      0.57
H17                     45.30   26.50    3.43   53.71   50.21   29.34    0.26     0.27    0.12      0.30
H18                     17.30   24.90    5.17   59.49  -49.10   28.74    0.31     0.30    0.13      0.22
H19                     11.06    9.24   14.85   38.13   23.83  -58.59    0.28     0.27    0.16      0.26
H20                     14.39    7.37    0.32   28.13   45.67   35.37    0.24     0.12    0.01      0.41
H21                      2.71    5.65    0.93   31.02  -50.14   26.20    0.10     0.16    0.03      0.54
H22                      1.36    0.84    4.83   10.28   35.71  -59.71    0.04     0.03    0.12      0.59
I01                      2.63    2.47    1.90   18.50    0.25  -15.67    0.10     0.10    0.08      0.55
I02                      2.31    2.25    2.93   18.16    3.33  -28.66    0.09     0.09    0.11      0.52
I03                      2.01    2.20    4.06   18.86    2.91  -37.69    0.07     0.08    0.13      0.52
I04                      2.36    2.65    7.50   22.17   10.43  -54.80    0.06     0.09    0.17      0.33
I05                     10.78    9.78    4.88   37.80    0.88  -10.09    0.31     0.30    0.16      0.58
I06                     10.31    9.69    6.56   38.15    0.90  -20.68    0.34     0.34    0.23      0.67
I07                     10.39    9.76    9.02   38.72    4.95  -33.17    0.34     0.34    0.26      0.56
I08                     10.12    9.64   11.26   38.97    7.73  -42.92    0.29     0.29    0.25      0.42
I09                     35.30   32.48   13.74   64.08   -0.67   -7.38    0.57     0.57    0.27      0.50
I10                     35.37   32.53   15.38   64.26    0.57  -12.96    0.59     0.57    0.26      0.47
I11                     34.62   32.14   16.97   64.17    0.81  -18.46    0.65     0.63    0.30      0.50
I12                     32.67   31.01   18.46   63.57   -0.06  -24.18    0.67     0.64    0.29      0.47
I13                     16.51   25.34   23.09   62.21  -37.37  -38.53    0.33     0.37    0.12      0.11
I14                     45.27   24.83   15.32   52.67   67.07  -35.66    0.27     0.26    0.15      0.23
I15                     79.04   66.90    4.18   83.32    4.73   78.64    0.16     0.12    0.13      0.68
I16                      5.30    4.86    2.11   26.58   -1.39   -3.81    0.22     0.20    0.09      0.60
I17                     40.87   22.58    2.20   49.32   55.06   34.47    0.24     0.24    0.09      0.39
I18                     12.60   20.06    3.78   54.64  -54.25   31.30    0.33     0.36    0.11      0.24
I19                      7.26    5.81   12.95   31.03   29.22  -64.40    0.23     0.21    0.15      0.38
I20                      8.86    4.76    0.32   22.54   35.56   25.62    0.24     0.14    0.01      0.53
I21                      2.03    3.92    0.76   25.57  -41.57   19.76    0.08     0.13    0.03      0.69
I22                      1.08    0.76    3.32    9.05   25.60  -49.23    0.03     0.02    0.10      0.75
J01                      1.15    0.93    0.85    8.62    6.16  -15.14    0.05     0.04    0.04      0.51
J02                      1.34    0.99    1.61    9.48   14.01  -28.11    0.05     0.03    0.07      0.74
J03                      1.45    1.01    2.69   10.21   22.03  -40.82    0.05     0.03    0.10      0.78
J04                      1.58    0.96    4.88   10.91   36.45  -59.07    0.04     0.02    0.13      0.73
J05                      9.14    7.85    4.03   33.74    4.94  -10.81    0.27     0.25    0.15      0.61
J06                      9.35    7.65    5.07   33.27   10.81  -19.93    0.29     0.26    0.16      0.49
J07                      9.72    7.62    7.08   33.40   17.70  -32.77    0.25     0.21    0.19      0.53
J08                     10.28    7.70    9.41   33.74   25.31  -44.52    0.30     0.24    0.22      0.43
J09                     36.67   32.65   13.74   63.94    3.17   -7.75    0.64     0.61    0.28      0.51
J10                     37.12   32.68   15.09   63.98    5.52  -12.61    0.69     0.65    0.33      0.55
J11                     37.59   32.17   16.45   63.45   10.10  -18.31    0.68     0.64    0.33      0.52
J12                     38.30   31.80   17.41   62.97   14.64  -22.42    0.70     0.64    0.31      0.46
J13                     12.06   20.39   21.41   57.53  -38.86  -42.31    0.20     0.27    0.10      0.15
J14                     39.96   20.40   13.20   47.49   73.14  -37.55    0.27     0.22    0.13      0.24
J15                     76.56   63.55    2.75   81.29    7.76   88.96    0.27     0.24    0.07      0.39
J16                      2.45    2.28    1.04   17.18   -2.12   -3.62    0.11     0.09    0.05      0.47
J17                     35.68   18.46    1.11   44.21   59.81   41.89    0.24     0.19    0.05      0.34
J18                      8.23   14.95    2.40   48.48  -59.01   34.68    0.20     0.26    0.07      0.23
J19                      4.20    3.01   10.72   22.65   37.89  -70.32    0.10     0.08    0.09      0.39
J20                      5.63    3.19    0.32   18.09   27.36   18.23    0.18     0.10    0.02      0.65
J21                      1.57    2.80    0.65   21.07  -34.14   14.30    0.07     0.11    0.02      0.77
J22                      0.91    0.72    2.33    8.19   17.41  -40.11    0.04     0.03    0.10      0.82
K01                      3.77    2.65    1.55   17.90   14.80  -12.09    0.14     0.10    0.06      0.54
K02                      5.15    3.04    2.32   18.72   29.01  -21.74    0.16     0.10    0.10      0.76
K03                      6.81    3.72    3.31   20.75   38.36  -28.93    0.19     0.11    0.12      0.82
K04                      9.22    4.80    5.56   23.98   48.68  -41.31    0.22     0.12    0.15      0.74
K05                     12.42    9.95    4.69   37.30   10.88   -9.83    0.34     0.29    0.17      0.58
K06                     14.33   10.16    5.63   36.97   23.35  -17.57    0.40     0.31    0.21      0.60
K07                     16.77   10.76    7.43   37.46   35.59  -28.05    0.46     0.31    0.22      0.61
K08                     19.34   11.13    8.69   37.28   48.58  -35.45    0.41     0.26    0.20      0.46
K09                     39.36   33.36   13.60   64.04    8.94   -7.18    0.77     0.70    0.33      0.58
K10                     40.53   32.40   14.26   62.83   16.87  -12.01    0.70     0.62    0.27      0.46
K11                     42.91   32.09   15.27   62.04   26.19  -17.32    0.65     0.56    0.27      0.39
K12                     43.76   31.26   16.16   61.00   32.89  -22.40    0.80     0.68    0.35      0.41
K13                      8.41   15.69   19.32   52.19  -38.54  -45.81    0.14     0.22    0.12      0.18
K14                     34.48   16.39   11.03   42.18   77.83  -38.61    0.21     0.14    0.12      0.17
K15                     73.45   59.49    1.75   78.79   11.68   97.46    0.19     0.15    0.03      0.27
K16                      0.84    0.79    0.42    7.51   -2.41   -4.09    0.03     0.03    0.01      0.30
K17                     30.02   14.58    0.43   38.84   63.02   49.75    0.19     0.12    0.02      0.27
K18                      4.84   10.29    1.40   41.36  -61.75   36.36    0.11     0.16    0.03      0.17
K19                      2.27    1.27    8.36   14.22   48.44  -74.36    0.05     0.04    0.09      0.18
K20                      3.26    2.00    0.32   13.68   18.54   10.54    0.15     0.09    0.01      0.72
K21                      1.16    1.82    0.52   15.95  -25.12    8.46    0.05     0.07    0.02      0.78
K22                      0.74    0.65    1.45    7.11    8.90  -29.73    0.04     0.03    0.07      0.76
L01                      2.66    1.77    0.65   13.11   14.32   -2.08    0.14     0.09    0.03      0.56
L02                      4.18    2.46    0.94   15.88   24.22   -4.85    0.19     0.11    0.06      0.66
L03                      5.68    3.20    1.30   18.55   29.98   -7.38    0.25     0.14    0.06      0.72
L04                      7.83    4.25    1.78   21.72   36.33   -9.54    0.31     0.17    0.10      0.80
L05                     10.92    8.05    3.30   33.04   16.14   -5.90    0.43     0.34    0.15      0.68
L06                     13.17    7.94    3.25   31.35   34.26   -9.07    0.46     0.30    0.14      0.62
L07                     18.33    9.56    3.24   32.94   50.85   -6.94    0.47     0.26    0.13      0.58
L08                     23.71   11.51    3.65   35.27   62.04   -7.01    0.36     0.18    0.12      0.55
L09                     39.99   33.10   11.97   63.50   10.78   -1.84    0.81     0.73    0.32      0.59
L10                     42.47   33.12   12.53   63.00   18.76   -5.20    0.80     0.71    0.34      0.55
L11                     44.64   32.46   12.41   61.80   27.85   -7.14    0.74     0.65    0.34      0.45
L12                     46.64   32.12   12.61   60.99   35.29   -9.65    0.72     0.62    0.33      0.38
L13                      6.92   13.40   17.94   49.10  -37.12  -47.16    0.05     0.10    0.05      0.11
L14                     32.01   14.83   10.07   39.96   78.76  -38.45    0.18     0.11    0.08      0.16
L15                     70.96   56.58    1.40   76.99   14.10   99.86    0.24     0.22    0.03      0.23
L16                      0.45    0.43    0.24    4.10   -1.52   -3.09    0.01     0.01    0.01      0.15
L17                     27.25   12.94    0.26   36.42   63.24   52.55    0.19     0.11    0.01      0.24
L18                      3.51    8.10    1.04   37.18  -61.45   35.49    0.07     0.12    0.02      0.22
L19                      1.71    0.81    7.24   10.74   52.32  -74.57    0.02     0.02    0.06      0.22
L20                      1.40    1.02    0.31    8.54    6.92    1.95    0.07     0.05    0.01      0.50
L21                      0.76    0.94    0.39    9.43  -12.49    0.79    0.04     0.04    0.02      0.69
L22                      0.62    0.60    0.68    6.05    0.32  -15.38    0.03     0.03    0.04      0.62
Dmin                    88.71   79.92   29.45   91.59    1.88   -2.34    0.22     0.20    0.07      0.08
GS01                    74.94   66.57   24.34   85.09    3.53   -1.87    0.66     0.63    0.25      0.32
GS02                    67.03   59.79   21.87   81.58    2.70   -1.64    0.85     0.79    0.30      0.43
GS03                    59.72   53.31   19.61   77.95    2.40   -1.77    0.79     0.76    0.33      0.46
GS04                    54.43   48.57   17.90   75.08    2.33   -1.76    0.77     0.72    0.31      0.46
GS05                    47.24   42.27   15.75   71.01    1.82   -2.10    0.75     0.72    0.33      0.51
GS06                    40.84   36.64   13.68   66.99    1.31   -1.94    0.75     0.71    0.30      0.55
GS07                    34.28   30.86   11.58   62.42    0.69   -1.90    0.72     0.70    0.30      0.61
GS08                    27.49   24.86    9.51   57.02    0.15   -2.37    0.61     0.59    0.28      0.61
GS09                    21.68   19.54    7.63   51.40    0.44   -2.96    0.53     0.51    0.26      0.63
GS10                    17.98   16.21    6.37   47.35    0.25   -2.89    0.47     0.45    0.23      0.63
GS11                    14.91   13.51    5.34   43.66   -0.32   -2.76    0.44     0.42    0.20      0.65
GS12                    12.64   11.45    4.64   40.49   -0.27   -3.40    0.42     0.40    0.19      0.69
GS13                    10.39    9.45    3.91   37.03   -0.63   -3.70    0.33     0.31    0.16      0.62
GS14                     8.55    7.74    3.21   33.61   -0.48   -3.40    0.30     0.29    0.14      0.65
GS15                     6.52    5.93    2.50   29.43   -0.86   -3.42    0.27     0.25    0.12      0.67
GS16                     4.89    4.49    1.93   25.47   -1.56   -3.33    0.23     0.20    0.10      0.66
GS17                     3.20    2.93    1.32   20.02   -1.44   -3.78    0.14     0.12    0.06      0.51
GS18                     2.08    1.93    0.90   15.42   -2.03   -3.69    0.09     0.08    0.04      0.44
GS19                     1.21    1.13    0.56   10.33   -2.14   -3.91    0.05     0.04    0.02      0.39
GS20                     0.71    0.68    0.37    6.52   -2.45   -4.14    0.02     0.02    0.01      0.40
GS21                     0.58    0.56    0.32    5.38   -2.28   -3.91    0.02     0.02    0.01      0.40
GS22                     0.50    0.48    0.27    4.61   -1.93   -3.42    0.02     0.01    0.01      0.31
Dmax                     0.44    0.43    0.25    4.11   -1.62   -3.48    0.02     0.02    0.01      0.31
END_DATA
