IT8.7/1                                                                                      
ORIGINATOR           "X-Rite, Inc."                                                          
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Ektachrome"                           
CREATED              "Friday, December 10, 2010"                                             
MANUFACTURER         "X-Rite, Inc."                                                          
PROD_DATE            "2010:12"                                                               
SERIAL               "Batch Average Data"                                                    
MATERIAL             "Kodak Ektachrome Product Family"                                       
NUMBER_OF_FIELDS           11                                                                
BEGIN_DATA_FORMAT                                                                            
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT                                                                              
NUMBER_OF_SETS 288                                                                           
#                                                                                            
BEGIN_DATA                                                                                   
#ID                        X       Y       Z       L       A       B     SD_X    SD_Y    SD_Z     SD_dE
A19                     60.31   62.92   63.83   83.40   -0.85  -12.21    0.65    0.59    0.27      0.19
A20                      9.88   16.84   34.46   48.06  -42.17  -39.03    0.12    0.20    0.41      0.27
A21                     21.73    9.75   25.25   37.39   74.11  -42.71    0.67    0.34    0.49      0.35
A22                     47.61   46.44    1.86   73.83    8.02   98.40    0.67    0.70    0.05      0.28
B01                      3.21    2.82    1.59   19.31    8.64    7.27    0.12    0.10    0.09      0.26
B02                      3.68    2.72    0.94   18.90   17.81   15.17    0.16    0.12    0.06      0.34
B03                      4.19    2.59    0.39   18.32   27.83   24.32    0.18    0.11    0.02      0.46
B04                      4.84    2.61    0.23   18.41   36.12   27.38    0.22    0.12    0.02      0.53
B05                     12.63   10.72    5.16   39.10   16.40   15.64    0.38    0.31    0.17      0.37
B06                     15.83   10.98    2.93   39.55   34.32   30.07    0.52    0.36    0.11      0.42
B07                     18.72   10.62    1.24   38.92   52.76   45.37    0.52    0.31    0.06      0.34
B08                     22.49   10.99    0.32   39.55   68.30   62.14    0.66    0.35    0.02      0.52
B09                     41.08   39.54   26.36   69.14    9.24   10.09    0.63    0.57    0.48      0.24
B10                     44.69   39.59   21.55   69.17   19.82   19.02    0.70    0.62    0.45      0.20
B11                     48.18   39.35   17.40   69.00   30.37   27.52    0.57    0.55    0.41      0.24
B12                     49.52   37.58   12.91   67.71   39.58   36.56    0.31    0.40    0.31      0.31
B13                     58.96   68.28   65.28   86.15  -15.90   -8.84    0.59    0.47    0.22      0.24
B14                     71.16   66.47   63.79   85.24   15.48   -9.00    0.38    0.43    0.24      0.16
B15                     76.46   80.77   43.99   92.03   -2.84   24.10    0.37    0.33    0.49      0.18
B16                     69.48   72.46   59.69   88.19   -0.83    0.11    0.57    0.50    0.34      0.15
B17                     66.21   62.52   41.05   83.19   13.57   12.55    0.46    0.50    0.52      0.19
B18                     55.01   65.30   42.61   84.64  -19.11   13.07    0.63    0.50    0.48      0.22
B19                     51.59   53.67   61.75   78.27   -0.42  -19.04    0.69    0.65    0.33      0.27
B20                      7.25   12.10   23.15   41.37  -36.24  -32.00    0.15    0.25    0.43      0.30
B21                     14.78    6.84   16.85   31.44   63.07  -35.97    0.59    0.30    0.46      0.49
B22                     31.87   31.15    1.47   62.63    6.74   83.36    0.86    0.84    0.05      0.61
C01                      4.38    4.32    2.20   24.71    2.96   10.45    0.17    0.17    0.11      0.29
C02                      4.77    4.37    1.17   24.87    7.32   22.02    0.20    0.18    0.06      0.34
C03                      5.20    4.40    0.50   24.94   12.40   33.60    0.22    0.19    0.03      0.39
C04                      6.35    5.07    0.49   26.93   16.77   37.24    0.27    0.22    0.03      0.43
C05                     22.86   22.27   10.41   54.31    6.38   20.94    0.61    0.54    0.27      0.35
C06                     24.90   22.44    5.60   54.48   14.57   39.95    0.66    0.56    0.18      0.38
C07                     27.55   23.00    2.55   55.07   22.98   59.76    0.65    0.56    0.10      0.34
C08                     30.67   23.76    1.02   55.84   31.62   77.59    0.68    0.59    0.04      0.38
C09                     47.54   47.01   25.87   74.20    6.23   19.65    0.69    0.61    0.48      0.20
C10                     50.43   47.11   17.04   74.26   13.79   37.43    0.69    0.65    0.40      0.24
C11                     53.96   47.69   10.19   74.63   21.38   56.67    0.61    0.59    0.28      0.28
C12                     54.83   46.39    5.12   73.80   27.20   75.64    0.28    0.41    0.14      0.24
C13                     53.22   64.02   64.51   83.97  -20.78  -11.87    0.63    0.49    0.24      0.31
C14                     68.44   61.44   62.38   82.61   20.95  -12.16    0.39    0.45    0.29      0.22
C15                     74.97   79.39   36.85   91.41   -3.22   32.33    0.37    0.33    0.48      0.22
C16                     66.27   69.13   56.53   86.57   -0.86    0.54    0.67    0.60    0.43      0.16
C17                     61.49   55.78   33.17   79.49   18.79   17.04    0.48    0.52    0.51      0.21
C18                     48.08   59.98   35.72   81.83  -25.19   17.38    0.72    0.57    0.51      0.30
C19                     43.21   44.68   59.79   72.68    0.40  -26.74    0.72    0.69    0.41      0.33
C20                      4.75    7.70   14.04   33.35  -29.45  -25.72    0.15    0.24    0.43      0.36
C21                      9.19    4.44   10.31   25.05   51.37  -29.19    0.45    0.23    0.39      0.57
C22                     19.53   19.20    1.12   50.90    5.20   67.66    0.83    0.81    0.05      0.98
D01                      4.04    4.31    2.45   24.66   -1.67    8.17    0.16    0.17    0.11      0.28
D02                      4.13    4.44    1.60   25.08   -2.21   17.16    0.17    0.18    0.08      0.34
D03                      4.13    4.47    0.86   25.15   -2.43   27.28    0.17    0.19    0.04      0.36
D04                      4.38    4.74    0.58   25.97   -2.49   33.81    0.19    0.21    0.04      0.45
D05                     25.51   27.16   14.61   59.12   -2.81   17.22    0.69    0.64    0.35      0.38
D06                     26.02   27.92    9.48   59.81   -3.71   33.49    0.69    0.64    0.29      0.37
D07                     26.36   28.36    5.58   60.21   -4.00   49.93    0.68    0.64    0.17      0.38
D08                     26.37   28.57    2.88   60.39   -4.76   66.34    0.74    0.71    0.10      0.48
D09                     52.22   55.03   27.40   79.06   -2.17   25.40    0.80    0.74    0.54      0.23
D10                     51.95   55.05   15.23   79.07   -2.94   50.04    0.87    0.81    0.38      0.22
D11                     51.73   55.01    7.46   79.04   -3.39   74.13    0.89    0.84    0.20      0.38
D12                     50.94   53.81    2.49   78.35   -2.49  100.40    0.88    0.80    0.05      0.39
D13                     48.08   60.08   63.68   81.88  -25.42  -14.68    0.70    0.65    0.37      0.35
D14                     65.01   55.63   61.10   79.40   27.22  -16.44    0.60    0.59    0.45      0.29
D15                     73.55   77.96   30.20   90.76   -3.33   41.02    0.61    0.59    0.56      0.34
D16                     62.46   65.19   53.11   84.58   -0.91    0.75    0.93    0.86    0.58      0.25
D17                     57.07   49.25   26.33   75.61   24.95   21.29    0.64    0.65    0.56      0.28
D18                     41.02   54.12   28.92   78.53  -31.40   21.97    0.78    0.71    0.55      0.36
D19                     35.72   36.42   57.11   66.84    2.02  -34.07    0.77    0.75    0.56      0.38
D20                      2.91    4.50    7.62   25.26  -22.17  -19.25    0.12    0.18    0.31      0.36
D21                      5.22    2.69    5.65   18.73   39.44  -21.93    0.30    0.16    0.28      0.66
D22                     10.50   10.35    0.81   38.45    4.00   51.07    0.60    0.59    0.05      1.02
E01                      3.78    4.41    2.25   24.96   -6.77   10.44    0.15    0.17    0.11      0.27
E02                      3.41    4.43    1.25   25.04  -12.76   21.31    0.14    0.18    0.06      0.37
E03                      3.22    4.58    0.66   25.48  -17.74   31.56    0.14    0.20    0.04      0.46
E04                      3.54    5.56    0.74   28.25  -24.61   34.69    0.17    0.26    0.05      0.53
E05                     11.88   14.38    6.36   44.77  -13.17   19.68    0.42    0.46    0.23      0.40
E06                     10.75   14.79    3.17   45.34  -23.81   38.31    0.36    0.43    0.13      0.41
E07                     10.36   15.74    1.28   46.63  -32.26   58.12    0.33    0.45    0.05      0.52
E08                     10.08   17.15    1.42   48.45  -42.25   59.55    0.31    0.46    0.05      0.50
E09                     35.47   39.92   23.48   69.41   -9.90   15.74    0.82    0.77    0.57      0.38
E10                     32.93   39.54   16.90   69.14  -17.50   28.91    0.78    0.74    0.42      0.39
E11                     30.91   39.62   11.42   69.20  -25.03   43.45    0.72    0.71    0.31      0.38
E12                     28.93   39.67    7.54   69.23  -32.67   56.86    0.70    0.70    0.22      0.39
E13                     43.04   55.94   62.83   79.58  -29.86  -17.82    0.60    0.52    0.27      0.39
E14                     61.41   50.02   59.32   76.08   33.27  -20.39    0.49    0.57    0.39      0.27
E15                     72.14   76.55   24.88   90.11   -3.46   48.85    0.49    0.45    0.54      0.37
E16                     59.14   61.66   50.00   82.73   -0.74    1.00    0.84    0.77    0.56      0.21
E17                     52.77   43.27   20.15   71.74   30.81   26.29    0.53    0.57    0.51      0.27
E18                     35.19   49.23   23.26   75.59  -37.48   26.79    0.73    0.71    0.53      0.38
E19                     29.53   29.44   54.54   61.17    4.39  -41.15    0.66    0.67    0.52      0.41
E20                      1.65    2.36    3.70   17.26  -14.67  -13.71    0.08    0.11    0.19      0.34
E21                      2.71    1.52    2.88   12.73   28.19  -15.75    0.16    0.09    0.17      0.59
E22                      5.03    4.93    0.57   26.52    3.48   34.98    0.29    0.29    0.04      0.75
F01                      1.27    1.82    1.19   14.48  -13.25    3.86    0.06    0.08    0.07      0.28
F02                      0.98    1.91    0.95   14.98  -25.22    8.33    0.05    0.10    0.05      0.34
F03                      1.10    2.36    0.73   17.28  -30.93   15.97    0.06    0.12    0.04      0.43
F04                      1.27    2.84    0.77   19.37  -34.41   18.86    0.07    0.14    0.04      0.45
F05                      6.14    8.52    5.41   35.04  -20.39    7.35    0.23    0.30    0.21      0.33
F06                      4.71    8.73    4.30   35.46  -39.05   14.05    0.15    0.25    0.15      0.28
F07                      3.36    8.57    3.41   35.14  -57.15   19.03    0.10    0.21    0.13      0.28
F08                      4.02   10.71    3.06   39.09  -64.08   28.28    0.12    0.25    0.13      0.25
F09                     33.34   39.76   28.95   69.30  -16.75    6.02    0.74    0.70    0.56      0.37
F10                     29.58   39.67   26.35   69.23  -30.16   10.26    0.65    0.65    0.53      0.37
F11                     25.75   39.06   23.33   68.79  -43.52   14.95    0.51    0.54    0.48      0.32
F12                     21.72   36.97   19.53   67.25  -54.64   19.84    0.40    0.42    0.40      0.31
F13                     38.32   52.04   61.56   77.30  -34.56  -20.52    0.51    0.49    0.28      0.33
F14                     58.34   44.81   58.01   72.77   40.27  -24.78    0.47    0.52    0.46      0.29
F15                     71.25   75.30   19.67   89.53   -2.86   57.97    0.40    0.39    0.44      0.41
F16                     40.72   42.63   34.57   71.30   -1.18    0.88    0.77    0.72    0.54      0.30
F17                     49.38   38.44   15.53   68.34   36.49   30.81    0.47    0.48    0.38      0.24
F18                     30.20   44.92   18.24   72.84  -43.39   32.26    0.51    0.47    0.39      0.32
F19                     23.91   23.03   51.61   55.10    7.66  -48.44    0.49    0.53    0.49      0.36
F20                      0.72    0.94    1.33    8.44   -7.34   -8.34    0.03    0.05    0.09      0.28
F21                      1.14    0.73    1.13    6.64   16.23   -8.79    0.06    0.04    0.08      0.40
F22                      1.92    1.83    0.37   14.54    3.76   18.08    0.09    0.09    0.03      0.33
G01                      2.31    2.90    2.56   19.65   -9.50   -1.41    0.10    0.12    0.11      0.24
G02                      1.92    2.91    2.72   19.67  -18.17   -2.64    0.08    0.11    0.11      0.27
G03                      1.57    2.90    2.97   19.63  -26.75   -4.55    0.06    0.10    0.12      0.27
G04                      1.60    3.25    3.18   21.02  -32.09   -3.73    0.07    0.13    0.14      0.33
G05                      8.45   11.00    9.52   39.58  -17.49   -1.52    0.31    0.36    0.30      0.35
G06                      6.99   11.21   10.35   39.92  -32.55   -3.69    0.22    0.32    0.31      0.29
G07                      5.59   11.29   11.35   40.07  -48.12   -6.55    0.15    0.26    0.34      0.31
G08                      5.46   12.46   12.38   41.94  -57.68   -6.36    0.15    0.26    0.36      0.29
G09                     33.35   39.52   33.97   69.13  -15.96   -2.01    0.76    0.74    0.59      0.42
G10                     29.46   39.23   35.42   68.91  -29.25   -4.45    0.67    0.68    0.58      0.37
G11                     25.83   38.97   37.05   68.73  -42.89   -7.05    0.51    0.54    0.54      0.30
G12                     21.74   36.75   36.71   67.09  -53.84   -9.41    0.37    0.40    0.50      0.30
G13                     33.96   48.02   60.77   74.84  -38.46  -23.99    0.48    0.47    0.31      0.33
G14                     54.61   39.38   55.17   69.03   47.19  -28.27    0.47    0.51    0.41      0.29
G15                     70.29   74.08   14.94   88.96   -2.42   67.85    0.40    0.39    0.35      0.35
G16                     30.95   32.65   26.31   63.87   -1.92    1.09    0.74    0.70    0.53      0.35
G17                     44.78   32.45   10.52   63.71   43.62   36.79    0.46    0.44    0.29      0.21
G18                     24.74   39.19   13.52   68.89  -48.19   36.93    0.42    0.43    0.30      0.22
G19                     19.41   17.83   49.27   49.28   11.62  -55.85    0.37    0.43    0.51      0.37
G20                     17.54    8.66    0.27   35.32   62.06   55.78    0.56    0.29    0.02      0.51
G21                      3.80    9.42    1.18   36.77  -57.32   42.45    0.10    0.24    0.05      0.36
G22                      3.82    1.31   18.52   11.36   52.44  -74.36    0.08    0.04    0.35      0.22
H01                      2.44    2.89    3.16   19.58   -6.54   -6.03    0.10    0.11    0.12      0.21
H02                      2.14    2.82    4.00   19.31  -11.83  -12.02    0.08    0.11    0.16      0.26
H03                      1.86    2.79    4.96   19.18  -17.47  -17.66    0.07    0.10    0.19      0.25
H04                      1.94    3.09    6.10   20.41  -21.06  -21.14    0.08    0.12    0.23      0.28
H05                      9.07   10.72   11.59   39.10  -10.11   -8.94    0.33    0.36    0.33      0.33
H06                      8.38   10.96   15.16   39.51  -17.79  -17.98    0.28    0.34    0.43      0.31
H07                      7.52   10.99   18.93   39.56  -25.83  -26.63    0.22    0.29    0.47      0.28
H08                      6.91   11.23   23.96   39.96  -33.56  -35.95    0.15    0.25    0.47      0.36
H09                     35.32   39.64   38.08   69.21   -9.54   -7.64    0.80    0.75    0.62      0.40
H10                     33.12   39.39   44.51   69.03  -16.36  -16.18    0.74    0.72    0.56      0.43
H11                     30.92   39.14   51.12   68.85  -23.50  -24.20    0.62    0.64    0.48      0.37
H12                     28.62   38.65   58.07   68.49  -30.67  -32.21    0.49    0.55    0.37      0.34
H13                     29.81   44.21   58.98   72.37  -42.80  -26.45    0.43    0.43    0.31      0.33
H14                     50.47   33.74   53.15   64.75   54.88  -33.48    0.53    0.52    0.52      0.24
H15                     69.22   72.40   10.83   88.16   -1.27   77.97    0.41    0.42    0.30      0.37
H16                     22.39   23.57   18.95   55.65   -1.55    1.08    0.70    0.68    0.54      0.43
H17                     41.19   27.75    7.00   59.66   50.45   42.59    0.49    0.44    0.26      0.21
H18                     20.35   34.74    9.98   65.55  -53.80   41.71    0.42    0.46    0.28      0.31
H19                     15.04   12.69   45.61   42.28   17.94  -63.63    0.30    0.34    0.53      0.36
H20                     11.62    5.88    0.26   29.10   52.53   45.28    0.49    0.25    0.02      0.64
H21                      2.88    6.84    0.97   31.42  -49.37   36.27    0.10    0.24    0.05      0.47
H22                      2.99    1.17   13.10   10.35   43.42  -62.85    0.08    0.05    0.33      0.28
I01                      4.18    4.33    6.11   24.72    0.05  -13.77    0.16    0.16    0.22      0.25
I02                      4.24    4.35    9.82   24.81    0.61  -28.00    0.15    0.15    0.28      0.23
I03                      4.20    4.22   14.61   24.37    1.87  -42.69    0.13    0.14    0.37      0.22
I04                      4.52    4.37   20.78   24.86    4.15  -55.85    0.11    0.13    0.41      0.25
I05                     13.42   14.03   17.62   44.28   -0.73  -15.60    0.45    0.44    0.46      0.37
I06                     13.59   14.03   25.47   44.27    0.39  -31.24    0.39    0.40    0.47      0.34
I07                     13.91   14.15   35.15   44.44    1.70  -46.27    0.35    0.37    0.52      0.29
I08                     13.82   13.88   45.50   44.06    2.77  -60.44    0.25    0.31    0.36      0.36
I09                     37.84   39.65   39.50   69.22   -1.26   -9.52    0.79    0.71    0.59      0.38
I10                     37.98   39.50   47.20   69.11   -0.34  -19.27    0.78    0.72    0.52      0.36
I11                     37.81   39.06   55.89   68.80    0.46  -29.43    0.70    0.65    0.37      0.39
I12                     36.03   36.95   59.58   67.24    1.32  -35.90    0.65    0.62    0.29      0.38
I13                     25.95   40.09   57.75   69.54  -45.88  -30.09    0.32    0.35    0.28      0.24
I14                     46.90   28.60   50.89   60.43   63.79  -38.46    0.48    0.40    0.45      0.24
I15                     67.82   70.28    7.48   87.14    0.11   87.99    0.45    0.43    0.19      0.30
I16                     12.95   13.69   10.86   43.78   -1.63    1.35    0.45    0.44    0.34      0.34
I17                     37.53   23.57    4.31   55.65   56.23   48.82    0.42    0.34    0.16      0.22
I18                     16.16   29.77    6.90   61.45  -58.18   46.11    0.29    0.35    0.18      0.23
I19                     11.82    8.76   42.47   35.51   26.37  -71.45    0.21    0.23    0.44      0.34
I20                      7.59    3.98    0.25   23.60   43.52   35.93    0.34    0.18    0.02      0.60
I21                      2.13    4.68    0.78   25.80  -39.96   29.83    0.08    0.19    0.04      0.51
I22                      2.21    1.00    8.47    8.97   34.38  -50.58    0.08    0.04    0.29      0.39
J01                      2.01    1.70    3.18   13.84    9.00  -16.10    0.08    0.07    0.13      0.20
J02                      2.36    1.62    5.80   13.32   18.70  -31.99    0.09    0.06    0.20      0.28
J03                      2.81    1.55    9.69   12.93   29.19  -48.06    0.09    0.05    0.27      0.33
J04                      3.29    1.51   14.96   12.67   38.57  -63.73    0.08    0.04    0.32      0.38
J05                     11.37   10.63   14.79   38.94    8.36  -18.02    0.39    0.34    0.39      0.40
J06                     12.84   10.61   23.06   38.91   18.61  -36.08    0.40    0.33    0.47      0.35
J07                     14.39   10.56   33.33   38.83   28.85  -53.30    0.38    0.30    0.48      0.29
J08                     15.44   10.08   44.09   37.99   38.79  -69.19    0.31    0.26    0.34      0.29
J09                     39.77   39.73   40.59   69.27    4.61  -10.84    0.78    0.69    0.59      0.33
J10                     41.66   39.37   49.78   69.02   11.53  -22.40    0.75    0.67    0.44      0.32
J11                     43.02   38.49   59.35   68.38   18.36  -33.71    0.67    0.61    0.29      0.35
J12                     40.72   34.94   57.93   65.70   22.95  -36.88    0.68    0.61    0.30      0.34
J13                     21.96   35.46   55.77   66.10  -48.55  -33.95    0.21    0.26    0.27      0.13
J14                     42.52   23.34   47.76   55.42   72.71  -43.52    0.45    0.32    0.36      0.20
J15                     67.04   68.64    5.07   86.32    1.89   97.53    0.43    0.41    0.13      0.16
J16                      6.57    6.94    5.48   31.66   -1.24    1.20    0.22    0.22    0.19      0.21
J17                     33.89   19.54    2.38   51.31   62.73   54.77    0.30    0.23    0.10      0.16
J18                     12.15   24.48    4.47   56.57  -62.13   49.47    0.18    0.23    0.13      0.16
J19                      8.76    5.42   36.35   27.89   35.54  -76.49    0.13    0.14    0.38      0.33
J20                      4.48    2.50    0.25   17.92   33.57   26.20    0.16    0.09    0.02      0.32
J21                      1.45    2.89    0.60   19.59  -30.13   22.42    0.05    0.11    0.04      0.37
J22                      1.54    0.81    4.93    7.29   25.56  -38.04    0.06    0.04    0.17      0.26
K01                      4.69    4.24    4.53   24.43    8.17   -6.26    0.18    0.16    0.16      0.28
K02                      5.32    4.05    5.78   23.83   18.65  -13.78    0.21    0.15    0.20      0.32
K03                      6.03    3.93    7.20   23.45   28.44  -20.68    0.24    0.15    0.22      0.34
K04                      6.70    3.71    8.82   22.67   38.87  -28.22    0.25    0.13    0.25      0.34
K05                     15.97   14.08   15.82   44.35   14.44  -11.27    0.48    0.40    0.39      0.35
K06                     18.82   13.93   20.80   44.13   30.83  -22.65    0.58    0.42    0.46      0.37
K07                     21.77   13.71   26.55   43.81   46.63  -33.91    0.55    0.35    0.46      0.35
K08                     24.77   13.23   32.65   43.11   63.05  -44.90    0.60    0.34    0.45      0.31
K09                     42.95   39.76   40.30   69.30   14.17  -10.42    0.74    0.65    0.58      0.26
K10                     47.97   39.30   49.40   68.97   29.95  -22.06    0.74    0.65    0.45      0.24
K11                     52.89   38.20   57.18   68.17   46.49  -31.86    0.62    0.61    0.25      0.31
K12                     51.74   33.90   54.55   64.88   57.67  -34.76    0.38    0.37    0.28      0.27
K13                     18.52   30.95   52.80   62.46  -49.70  -37.05    0.15    0.19    0.25      0.12
K14                     37.21   18.38   43.00   49.95   79.74  -47.22    0.36    0.21    0.29      0.14
K15                     66.80   67.05    3.30   85.53    4.79  106.70    0.30    0.30    0.06      0.13
K16                      2.81    2.98    2.41   19.95   -1.20    0.41    0.10    0.10    0.10      0.17
K17                     30.53   16.28    1.09   47.33   67.78   61.91    0.25    0.18    0.05      0.16
K18                      9.09   19.85    2.83   51.67  -64.16   51.70    0.13    0.19    0.07      0.13
K19                      6.92    3.23   33.04   20.96   48.50  -83.68    0.06    0.06    0.24      0.24
K20                      2.51    1.52    0.24   12.70   24.47   17.31    0.09    0.05    0.02      0.25
K21                      0.96    1.69    0.46   13.78  -20.80   15.14    0.04    0.08    0.04      0.35
K22                      1.06    0.64    2.68    5.78   17.44  -26.27    0.04    0.03    0.11      0.24
L01                      3.10    2.79    2.50   19.17    7.28   -1.73    0.11    0.10    0.10      0.24
L02                      3.51    2.71    2.68   18.84   15.43   -3.72    0.14    0.11    0.10      0.22
L03                      3.89    2.61    2.77   18.41   23.11   -5.19    0.14    0.09    0.10      0.28
L04                      4.28    2.46    2.97   17.71   31.65   -7.91    0.15    0.08    0.10      0.30
L05                     12.06   10.78    9.48   39.21   12.09   -2.02    0.37    0.31    0.26      0.33
L06                     14.14   10.74   10.39   39.14   25.99   -5.16    0.44    0.32    0.27      0.31
L07                     16.52   10.78   11.16   39.20   39.74   -7.49    0.50    0.31    0.29      0.37
L08                     18.55   10.34   11.98   38.43   53.99  -11.25    0.51    0.29    0.33      0.28
L09                     43.26   39.62   34.39   69.20   15.54   -2.49    0.73    0.66    0.55      0.26
L10                     48.25   38.85   36.40   68.64   32.12   -6.30    0.68    0.59    0.55      0.27
L11                     52.17   37.28   37.81   67.49   47.57  -10.24    0.34    0.43    0.49      0.23
L12                     49.56   33.29   38.49   64.39   54.00  -16.49    0.33    0.38    0.47      0.25
L13                     13.58   23.30   48.47   55.38  -47.57  -44.41    0.15    0.22    0.24      0.10
L14                     28.81   12.60   35.12   42.16   83.56  -50.16    0.70    0.38    0.21      0.45
L15                     64.66   62.71    2.23   83.29    9.67  111.19    0.37    0.52    0.06      0.20
L16                      0.46    0.47    0.37    4.29   -0.06    0.41    0.01    0.01    0.02      0.23
L17                     23.39   11.40    0.28   40.24   69.40   64.01    0.42    0.23    0.02      0.25
L18                      4.60   11.81    1.37   40.91  -64.01   47.17    0.15    0.32    0.06      0.32
L19                      4.51    1.41   23.30   12.02   59.45  -82.90    0.07    0.05    0.32      0.19
L20                      1.16    0.77    0.22    6.92   15.84    7.74    0.05    0.03    0.02      0.21
L21                      0.57    0.83    0.33    7.50   -9.35    6.73    0.03    0.05    0.03      0.38
L22                      0.64    0.45    1.17    4.05    8.27  -13.78    0.03    0.03    0.08      0.39
Dmin                    84.83   88.16   71.61   95.23   -0.32    1.01    0.14    0.15    0.08      0.05
GS01                    55.25   57.81   47.21   80.63   -1.23    0.59    0.88    0.77    0.57      0.19
GS02                    48.72   51.01   41.83   76.68   -1.25    0.34    0.86    0.75    0.57      0.24
GS03                    42.72   44.90   36.88   72.82   -1.70    0.24    0.79    0.70    0.49      0.29
GS04                    37.51   39.57   32.31   69.16   -2.10    0.52    0.79    0.70    0.47      0.31
GS05                    32.94   34.82   28.11   65.61   -2.24    1.03    0.76    0.68    0.51      0.34
GS06                    28.35   30.00   24.13   61.65   -2.25    1.15    0.69    0.63    0.50      0.35
GS07                    23.92   25.32   20.48   57.38   -2.14    0.85    0.60    0.56    0.47      0.31
GS08                    20.40   21.53   17.48   53.52   -1.74    0.66    0.55    0.52    0.44      0.29
GS09                    17.09   18.09   14.75   49.60   -1.94    0.45    0.47    0.46    0.38      0.24
GS10                    14.10   14.94   12.01   45.54   -1.90    0.93    0.41    0.41    0.30      0.25
GS11                    11.49   12.18    9.77   41.50   -1.81    0.93    0.36    0.37    0.28      0.25
GS12                     9.15    9.70    7.78   37.30   -1.74    0.87    0.32    0.31    0.25      0.29
GS13                     7.26    7.74    6.25   33.42   -1.91    0.59    0.26    0.26    0.22      0.29
GS14                     5.81    6.15    4.93   29.78   -1.34    0.78    0.22    0.22    0.18      0.24
GS15                     4.41    4.69    3.77   25.82   -1.48    0.64    0.17    0.18    0.14      0.20
GS16                     3.27    3.46    2.79   21.81   -1.14    0.53    0.12    0.13    0.11      0.21
GS17                     2.24    2.37    1.98   17.32   -0.92   -0.20    0.09    0.09    0.10      0.22
GS18                     1.52    1.60    1.35   13.21   -0.56   -0.33    0.07    0.07    0.08      0.19
GS19                     0.99    1.04    0.91    9.32   -0.46   -0.79    0.04    0.05    0.06      0.21
GS20                     0.78    0.83    0.73    7.52   -0.90   -0.81    0.03    0.03    0.04      0.21
GS21                     0.55    0.58    0.48    5.26   -0.40    0.03    0.02    0.02    0.03      0.20
GS22                     0.35    0.35    0.27    3.13    0.76    0.37    0.02    0.01    0.02      0.17
Dmax                     0.29    0.24    0.19    2.18    2.13    0.11    0.03    0.02    0.03      0.16
END_DATA                                                                                     
