IT8.7/1                                                                                      
ORIGINATOR           "X-Rite, Inc."                                                          
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Ektachrome"                           
CREATED              "Wednesday, June 24, 2015"                                              
MANUFACTURER         "X-Rite, Inc."                                                          
PROD_DATE            "2015:06"                                                               
SERIAL               "Batch Average Data"                                                    
MATERIAL             "Kodak Ektachrome Product Family"                                       
NUMBER_OF_FIELDS           11                                                                
BEGIN_DATA_FORMAT                                                                            
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT                                                                              
NUMBER_OF_SETS 288                                                                           
#                                                                                            
BEGIN_DATA                                                                                   
#ID                        X       Y       Z       L       A       B     SD_X    SD_Y    SD_Z     SD_dE
C21                      8.93    4.29   10.43   24.59   51.25  -30.38    0.31    0.16    0.26      0.37
C22                     19.75   20.57    1.36   52.46   -0.41   67.14    0.73    0.76    0.09      0.50
D01                      4.55    4.86    3.01   26.33   -1.77    6.70    0.22    0.21    0.14      0.55
D02                      4.69    5.12    2.12   27.07   -3.12   15.26    0.23    0.23    0.13      0.53
D03                      4.72    5.29    1.32   27.54   -4.81   24.71    0.24    0.25    0.10      0.65
D04                      5.08    5.77    0.77   28.82   -5.80   35.15    0.25    0.27    0.08      0.62
D05                     25.42   27.01   14.36   58.98   -2.62   17.63    0.65    0.67    0.33      0.45
D06                     26.03   28.06    9.68   59.94   -4.19   33.04    0.65    0.68    0.23      0.39
D07                     26.55   28.95    6.10   60.73   -5.46   48.36    0.71    0.77    0.19      0.40
D08                     26.84   29.88    3.50   61.55   -7.81   63.99    0.75    0.84    0.16      0.43
D09                     52.29   55.20   27.10   79.15   -2.41   26.09    0.60    0.62    0.42      0.21
D10                     52.10   55.54   14.85   79.35   -3.75   51.49    0.58    0.64    0.33      0.20
D11                     52.44   56.41    8.11   79.85   -5.01   72.94    0.55    0.59    0.18      0.24
D12                     52.32   56.89    3.23   80.12   -6.48   97.82    0.52    0.55    0.13      0.45
D13                     50.58   63.33   66.52   83.61  -26.13  -14.38    0.56    0.47    0.28      0.38
D14                     62.63   52.60   61.30   77.63   29.43  -19.68    0.42    0.63    0.32      0.52
D15                     73.69   78.48   29.51   91.00   -4.05   42.53    0.26    0.27    0.40      0.25
D16                     62.52   65.14   53.26   84.56   -0.66    0.54    0.47    0.48    0.29      0.21
D17                     54.79   46.98   25.55   74.17   25.47   20.18    0.40    0.54    0.35      0.39
D18                     42.59   56.74   28.78   80.03  -33.15   24.81    0.61    0.52    0.41      0.39
D19                     35.27   34.95   58.69   65.71    5.40  -37.64    0.62    0.66    0.26      0.50
D20                      3.44    5.04    8.01   26.84  -20.08  -18.05    0.15    0.22    0.25      0.41
D21                      5.19    2.71    5.93   18.82   38.64  -23.11    0.24    0.13    0.21      0.34
D22                     10.70   11.24    1.07   39.96   -0.99   49.53    0.49    0.49    0.09      0.52
E01                      4.31    5.03    2.80   26.80   -7.10    9.03    0.21    0.22    0.13      0.55
E02                      4.07    5.34    1.76   27.67  -14.19   19.89    0.21    0.25    0.12      0.55
E03                      4.02    5.84    0.99   28.99  -20.54   31.88    0.20    0.28    0.10      0.63
E04                      4.50    7.05    0.95   31.92  -26.58   37.53    0.22    0.31    0.09      0.56
E05                     12.26   14.83    7.01   45.39  -13.20   17.93    0.46    0.51    0.19      0.46
E06                     11.82   16.41    3.82   47.50  -25.35   37.70    0.43    0.56    0.16      0.48
E07                     12.24   19.10    1.68   50.79  -36.66   60.52    0.48    0.71    0.11      0.58
E08                     12.33   21.17    1.73   53.13  -46.09   64.05    0.48    0.71    0.10      0.55
E09                     35.64   40.12   23.28   69.55   -9.92   16.34    0.74    0.76    0.43      0.34
E10                     33.49   40.45   16.46   69.78  -18.31   31.05    0.68    0.72    0.36      0.38
E11                     31.97   41.38   11.73   70.44  -26.52   44.65    0.68    0.74    0.27      0.33
E12                     30.35   42.22    8.36   71.02  -34.98   56.81    0.62    0.64    0.20      0.42
E13                     45.38   59.15   65.95   81.37  -30.79  -17.71    0.59    0.51    0.28      0.42
E14                     58.54   46.56   59.29   73.90   35.87  -24.12    0.46    0.67    0.35      0.61
E15                     72.11   76.90   24.01   90.28   -4.25   50.72    0.24    0.26    0.37      0.27
E16                     58.92   61.29   49.94   82.53   -0.43    0.71    0.50    0.51    0.32      0.23
E17                     50.18   40.85   19.34   70.07   31.19   25.10    0.38    0.50    0.33      0.40
E18                     36.64   51.91   23.03   77.23  -39.69   30.04    0.60    0.52    0.37      0.41
E19                     28.86   27.71   56.18   59.63    8.48  -45.55    0.54    0.57    0.28      0.55
E20                      2.09    2.81    4.30   19.24  -12.44  -13.91    0.10    0.13    0.15      0.39
E21                      3.00    1.73    3.43   13.98   27.93  -17.60    0.15    0.09    0.14      0.35
E22                      5.59    5.83    0.84   28.96   -0.30   34.23    0.28    0.28    0.08      0.58
F01                      1.76    2.41    1.71   17.51  -12.90    2.91    0.10    0.12    0.11      0.43
F02                      1.44    2.63    1.44   18.50  -25.67    7.66    0.07    0.12    0.11      0.55
F03                      1.23    2.91    1.22   19.65  -36.79   12.46    0.06    0.15    0.11      0.67
F04                      1.43    3.46    1.27   21.80  -40.25   15.44    0.07    0.17    0.11      0.66
F05                      6.80    9.18    6.09   36.32  -19.02    6.32    0.28    0.34    0.17      0.50
F06                      5.80   10.32    5.01   38.41  -38.69   15.20    0.23    0.39    0.18      0.38
F07                      4.72   11.43    4.22   40.28  -59.74   22.79    0.20    0.47    0.19      0.48
F08                      4.81   13.15    3.86   42.99  -70.19   29.65    0.18    0.43    0.18      0.57
F09                     33.88   40.36   28.94   69.72  -16.68    6.77    0.67    0.68    0.37      0.41
F10                     30.31   40.99   26.31   70.17  -31.44   11.93    0.69    0.72    0.41      0.44
F11                     27.08   41.43   23.29   70.48  -45.33   17.93    0.59    0.61    0.44      0.40
F12                     24.21   41.00   19.74   70.17  -56.00   24.44    0.45    0.44    0.36      0.40
F13                     40.59   55.36   64.89   79.24  -35.82  -20.38    0.55    0.48    0.26      0.42
F14                     55.00   40.94   57.52   70.13   43.39  -28.81    0.52    0.74    0.41      0.70
F15                     71.31   75.71   18.86   89.73   -3.56   60.02    0.24    0.25    0.30      0.27
F16                     40.23   41.84   34.24   70.76   -0.38    0.42    0.68    0.69    0.35      0.37
F17                     46.59   35.90   14.75   66.44   37.00   29.49    0.47    0.52    0.27      0.50
F18                     31.49   47.45   18.00   74.47  -45.65   35.60    0.61    0.55    0.34      0.43
F19                     23.27   21.26   53.40   53.23   12.90  -53.62    0.48    0.52    0.28      0.61
F20                      1.07    1.36    1.85   11.65   -7.70   -8.67    0.06    0.07    0.12      0.46
F21                      1.43    0.96    1.62    8.65   16.44  -11.40    0.08    0.06    0.12      0.46
F22                      2.39    2.45    0.61   17.69    0.47   19.05    0.14    0.14    0.08      0.68
G01                      2.81    3.43    3.12   21.68   -8.51   -2.14    0.13    0.14    0.13      0.53
G02                      2.46    3.53    3.30   22.03  -16.86   -2.80    0.12    0.15    0.14      0.41
G03                      2.15    3.65    3.56   22.46  -25.13   -3.81    0.10    0.16    0.15      0.40
G04                      1.70    3.53    3.74   22.06  -34.04   -5.69    0.07    0.14    0.15      0.38
G05                      8.96   11.36    9.71   40.17  -15.63   -1.17    0.34    0.39    0.25      0.55
G06                      7.78   12.15   10.59   41.44  -31.54   -1.82    0.28    0.38    0.26      0.44
G07                      6.88   13.43   11.76   43.40  -48.70   -2.05    0.25    0.46    0.32      0.34
G08                      5.94   14.02   12.63   44.26  -62.26   -3.07    0.18    0.41    0.32      0.36
G09                     33.78   39.90   34.07   69.39  -15.60   -1.68    0.66    0.67    0.36      0.42
G10                     30.13   40.34   35.85   69.71  -30.14   -3.69    0.66    0.69    0.38      0.43
G11                     27.62   41.73   38.09   70.69  -44.04   -5.10    0.50    0.52    0.39      0.37
G12                     24.73   41.50   38.68   70.52  -55.29   -6.17    0.37    0.38    0.30      0.33
G13                     36.56   51.76   64.78   77.13  -39.56  -23.91    0.50    0.46    0.22      0.39
G14                     51.20   35.68   54.83   66.27   50.28  -32.67    0.51    0.72    0.44      0.68
G15                     70.55   74.75   14.73   89.28   -3.23   68.91    0.25    0.27    0.25      0.24
G16                     30.38   31.79   25.97   63.17   -1.02    0.47    0.67    0.67    0.35      0.46
G17                     42.03   30.20   10.24   61.82   43.67   34.43    0.43    0.46    0.21      0.44
G18                     26.48   42.37   13.81   71.12  -50.55   40.01    0.56    0.53    0.27      0.40
G19                     19.15   16.43   51.21   47.52   17.88  -61.06    0.39    0.44    0.30      0.65
G20                     16.30    8.18    0.42   34.35   59.43   51.36    0.41    0.23    0.06      0.42
G21                      6.11   14.28    1.67   44.62  -61.95   50.00    0.25    0.56    0.11      0.55
G22                      4.41    1.33   21.21   11.46   60.47  -79.81    0.08    0.04    0.32      0.16
H01                      2.92    3.34    3.76   21.36   -5.21   -7.02    0.13    0.14    0.13      0.47
H02                      2.62    3.28    4.65   21.13   -9.82  -12.67    0.11    0.13    0.14      0.46
H03                      2.38    3.31    5.63   21.25  -15.08  -17.51    0.09    0.13    0.16      0.41
H04                      1.99    3.18    6.61   20.75  -21.20  -22.87    0.06    0.10    0.17      0.38
H05                      9.41   10.82   11.55   39.27   -8.07   -8.54    0.33    0.36    0.27      0.57
H06                      8.82   11.16   15.30   39.84  -15.41  -17.77    0.29    0.34    0.29      0.50
H07                      8.27   11.58   19.66   40.54  -23.23  -26.50    0.23    0.32    0.36      0.42
H08                      8.30   13.04   26.02   42.81  -32.73  -34.72    0.18    0.32    0.37      0.30
H09                     35.55   39.55   38.31   69.15   -8.51   -8.05    0.67    0.68    0.36      0.44
H10                     33.45   39.54   45.43   69.14  -15.65  -17.12    0.64    0.64    0.30      0.46
H11                     31.51   39.68   52.80   69.24  -23.01  -25.37    0.61    0.64    0.28      0.45
H12                     30.52   40.72   61.99   69.98  -29.86  -33.56    0.49    0.55    0.22      0.33
H13                     32.93   48.59   63.17   75.19  -43.59  -25.72    0.42    0.41    0.25      0.34
H14                     47.29   30.65   52.75   62.21   57.18  -37.43    0.44    0.58    0.42      0.57
H15                     69.66   73.38   11.29   88.63   -2.34   77.35    0.21    0.22    0.19      0.27
H16                     21.67   22.66   18.57   54.71   -0.84    0.27    0.59    0.57    0.33      0.54
H17                     38.86   26.14    7.27   58.17   49.62   38.91    0.34    0.34    0.16      0.36
H18                     22.73   38.69   10.82   68.52  -55.47   44.12    0.43    0.44    0.21      0.41
H19                     15.43   12.01   48.21   41.23   24.75  -68.52    0.28    0.32    0.27      0.62
H20                     11.37    5.96    0.39   29.30   49.88   43.10    0.42    0.24    0.06      0.41
H21                      4.56   10.23    1.38   38.23  -52.93   42.37    0.23    0.51    0.11      0.62
H22                      3.29    1.15   14.36   10.16   49.43  -66.55    0.09    0.04    0.31      0.19
I01                      4.56    4.61    6.61   25.60    1.44  -14.50    0.19    0.19    0.16      0.50
I02                      4.56    4.54    9.99   25.37    2.50  -27.62    0.17    0.17    0.24      0.48
I03                      4.64    4.41   15.36   24.96    5.27  -43.57    0.14    0.16    0.31      0.52
I04                      4.73    4.19   22.26   24.27    9.41  -59.78    0.08    0.11    0.30      0.50
I05                     13.23   13.55   17.57   43.57    1.06  -16.70    0.45    0.43    0.31      0.53
I06                     13.54   13.45   25.90   43.43    3.68  -33.44    0.39    0.39    0.32      0.48
I07                     14.22   13.60   36.78   43.64    7.08  -49.93    0.34    0.37    0.27      0.54
I08                     14.61   13.45   48.97   43.42   10.41  -65.60    0.28    0.35    0.26      0.64
I09                     37.62   38.96   39.69   68.72    0.17  -10.61    0.67    0.68    0.32      0.40
I10                     37.72   38.57   47.81   68.44    1.72  -21.14    0.68    0.69    0.29      0.49
I11                     37.52   37.89   56.53   67.94    3.23  -31.57    0.61    0.64    0.25      0.47
I12                     35.75   35.72   60.54   66.30    4.43  -38.46    0.61    0.63    0.24      0.46
I13                     29.48   45.10   62.91   72.96  -46.61  -29.32    0.37    0.38    0.23      0.32
I14                     43.93   26.05   50.20   58.08   65.43  -41.73    0.50    0.53    0.44      0.51
I15                     68.37   71.52    8.13   87.74   -1.28   86.50    0.23    0.23    0.15      0.30
I16                     12.53   13.15   10.70   42.98   -1.00    0.47    0.47    0.43    0.26      0.56
I17                     35.40   22.33    4.74   54.37   54.70   44.16    0.34    0.31    0.12      0.40
I18                     18.87   34.35    7.88   65.24  -59.90   48.67    0.39    0.43    0.18      0.45
I19                     12.43    8.43   45.31   34.85   33.41  -76.09    0.22    0.24    0.28      0.61
I20                      7.70    4.29    0.45   24.60   40.24   33.96    0.36    0.21    0.07      0.52
I21                      3.28    6.82    1.16   31.38  -42.25   33.43    0.17    0.36    0.11      0.60
I22                      2.37    0.97    8.98    8.75   38.71  -52.82    0.08    0.04    0.23      0.23
J01                      2.42    2.06    3.83   15.79    9.35  -17.06    0.10    0.08    0.11      0.44
J02                      2.72    1.91    6.37   15.01   18.54  -31.70    0.10    0.07    0.17      0.36
J03                      3.22    1.86   10.59   14.71   28.67  -47.91    0.09    0.06    0.20      0.40
J04                      3.93    1.85   17.25   14.68   39.77  -65.79    0.08    0.05    0.23      0.37
J05                     11.26   10.39   14.79   38.53    9.31  -18.75    0.39    0.35    0.28      0.47
J06                     12.64   10.17   23.63   38.13   20.64  -38.49    0.36    0.31    0.24      0.47
J07                     14.23    9.96   34.80   37.76   32.48  -57.27    0.38    0.33    0.26      0.52
J08                     15.35    9.43   45.63   36.80   43.38  -73.11    0.35    0.32    0.36      0.55
J09                     39.28   38.71   40.75   68.54    6.26  -12.31    0.65    0.65    0.29      0.43
J10                     40.93   37.86   50.17   67.92   14.05  -24.74    0.63    0.66    0.33      0.46
J11                     41.88   36.32   59.33   66.76   21.91  -36.48    0.61    0.67    0.34      0.49
J12                     39.31   32.56   57.77   63.80   26.77  -39.99    0.60    0.68    0.38      0.54
J13                     25.69   40.98   61.79   70.16  -49.67  -33.05    0.33    0.38    0.29      0.30
J14                     40.05   21.51   47.15   53.50   73.50  -46.13    0.49    0.46    0.48      0.41
J15                     67.76   70.24    5.76   87.11    0.07   95.43    0.27    0.30    0.16      0.42
J16                      6.95    7.26    6.05   32.37   -0.48   -0.31    0.30    0.29    0.17      0.55
J17                     31.88   18.57    2.83   50.18   60.48   49.17    0.29    0.25    0.11      0.41
J18                     14.95   29.55    5.43   61.26  -64.43   52.50    0.35    0.45    0.17      0.44
J19                      9.67    5.42   40.37   27.89   43.08  -81.91    0.15    0.16    0.28      0.60
J20                      4.79    2.94    0.43   19.78   29.60   26.04    0.26    0.16    0.06      0.55
J21                      2.23    4.25    0.98   24.47  -31.94   24.17    0.13    0.24    0.11      0.66
J22                      1.69    0.81    5.37    7.31   29.45  -40.25    0.07    0.04    0.19      0.27
K01                      5.07    4.53    5.10   25.35    9.08   -7.75    0.20    0.17    0.13      0.53
K02                      5.63    4.31    6.27   24.68   18.66  -14.58    0.20    0.15    0.13      0.50
K03                      6.14    4.06    7.45   23.86   27.81  -21.01    0.24    0.16    0.18      0.52
K04                      6.79    3.87    9.13   23.24   37.33  -28.37    0.25    0.14    0.17      0.43
K05                     15.51   13.53   15.67   43.54   15.26  -12.30    0.47    0.41    0.26      0.52
K06                     18.37   13.34   20.96   43.27   32.22  -24.46    0.44    0.36    0.24      0.51
K07                     21.15   13.00   27.17   42.76   48.26  -36.79    0.43    0.35    0.23      0.48
K08                     24.43   12.86   34.08   42.54   64.03  -48.00    0.39    0.29    0.22      0.36
K09                     42.14   38.41   40.36   68.32   16.01  -12.20    0.58    0.60    0.24      0.44
K10                     45.93   36.58   49.08   66.96   32.89  -25.15    0.51    0.63    0.28      0.55
K11                     49.38   34.45   55.94   65.32   49.54  -35.49    0.49    0.67    0.42      0.60
K12                     48.46   30.89   53.46   62.41   59.54  -37.85    0.47    0.59    0.43      0.56
K13                     22.41   37.07   59.13   67.33  -51.77  -35.29    0.24    0.31    0.22      0.26
K14                     35.62   17.36   43.17   48.71   79.85  -49.58    0.38    0.30    0.39      0.27
K15                     67.95   69.33    3.99   86.67    2.41  104.19    0.22    0.21    0.14      0.56
K16                      3.22    3.40    2.97   21.57   -0.92   -1.26    0.18    0.16    0.15      0.48
K17                     28.71   15.58    1.50   46.42   64.80   55.01    0.24    0.19    0.10      0.58
K18                     12.06   25.58    3.74   57.63  -67.33   55.65    0.27    0.40    0.16      0.50
K19                      8.01    3.46   37.76   21.80   55.22  -88.94    0.09    0.09    0.24      0.49
K20                      2.99    2.02    0.41   15.59   20.84   19.10    0.17    0.11    0.06      0.54
K21                      1.51    2.57    0.77   18.21  -22.45   16.86    0.09    0.14    0.10      0.69
K22                      1.25    0.68    3.24    6.15   21.93  -29.80    0.06    0.04    0.13      0.36
L01                      3.55    3.24    3.07   20.96    6.94   -3.02    0.15    0.13    0.11      0.54
L02                      3.96    3.13    3.27   20.54   15.02   -5.22    0.15    0.11    0.10      0.55
L03                      4.27    2.95    3.37   19.83   22.47   -7.07    0.16    0.11    0.10      0.51
L04                      4.69    2.85    3.63   19.44   29.69   -9.52    0.18    0.11    0.10      0.45
L05                     11.85   10.61    9.56   38.91   11.86   -2.82    0.42    0.35    0.20      0.53
L06                     13.80   10.44   10.31   38.62   26.10   -5.81    0.41    0.31    0.18      0.55
L07                     16.09   10.45   11.10   38.63   39.82   -8.27    0.39    0.28    0.18      0.48
L08                     18.13   10.12   12.09   38.05   53.47  -12.25    0.36    0.23    0.19      0.33
L09                     42.13   38.09   33.99   68.09   16.95   -3.83    0.61    0.63    0.33      0.45
L10                     46.15   36.32   36.04   66.76   34.38   -9.04    0.48    0.59    0.31      0.56
L11                     48.56   33.82   37.37   64.81   49.47  -14.24    0.44    0.61    0.27      0.58
L12                     46.20   30.34   38.28   61.94   55.29  -20.42    0.39    0.52    0.26      0.53
L13                     17.35   29.70   57.23   61.39  -51.29  -43.59    0.16    0.29    0.29      0.22
L14                     26.39   11.06   34.97   39.67   84.67  -54.23    0.22    0.13    0.15      0.24
L15                     66.03   65.21    2.46   84.59    7.13  111.46    0.43    0.52    0.09      0.41
L16                      0.77    0.86    0.80    7.75   -2.44   -1.65    0.05    0.05    0.09      0.76
L17                     21.06   10.21    0.42   38.22   67.38   58.00    0.42    0.23    0.07      0.50
L18                      7.27   17.84    1.97   49.30  -70.23   55.04    0.18    0.41    0.11      0.55
L19                      5.46    1.46   27.96   12.36   69.78  -90.52    0.05    0.03    0.25      0.18
L20                      1.55    1.17    0.40   10.33   12.71   10.18    0.10    0.07    0.07      0.55
L21                      0.91    1.37    0.60   11.76  -13.92    8.96    0.06    0.09    0.09      0.67
L22                      0.82    0.52    1.64    4.73   12.76  -18.41    0.06    0.04    0.12      0.58
Dmin                    85.11   88.62   71.82   95.42   -0.62    1.15    0.19    0.19    0.25      0.08
GS01                    55.36   57.61   47.11   80.52   -0.48    0.52    0.49    0.50    0.24      0.25
GS02                    48.77   50.68   41.67   76.49   -0.28    0.21    0.54    0.55    0.26      0.33
GS03                    42.43   44.26   36.53   72.40   -0.72   -0.01    0.63    0.66    0.28      0.42
GS04                    37.14   38.88   31.91   68.66   -1.12    0.26    0.63    0.66    0.31      0.42
GS05                    32.55   34.10   27.75   65.04   -1.17    0.66    0.60    0.63    0.29      0.44
GS06                    27.97   29.37   23.83   61.10   -1.34    0.73    0.57    0.58    0.28      0.50
GS07                    23.40   24.60   20.16   56.68   -1.39    0.27    0.57    0.56    0.29      0.54
GS08                    19.75   20.68   17.09   52.60   -0.93   -0.04    0.53    0.53    0.26      0.59
GS09                    16.44   17.28   14.38   48.61   -1.26   -0.31    0.53    0.52    0.25      0.64
GS10                    13.63   14.35   11.77   44.72   -1.29    0.20    0.47    0.45    0.25      0.62
GS11                    11.30   11.87    9.80   41.00   -1.06   -0.02    0.40    0.39    0.23      0.55
GS12                     9.32    9.78    8.14   37.43   -0.89   -0.26    0.35    0.34    0.20      0.52
GS13                     7.64    8.04    6.80   34.07   -1.11   -0.70    0.29    0.29    0.18      0.54
GS14                     6.28    6.56    5.55   30.79   -0.49   -0.66    0.26    0.25    0.15      0.54
GS15                     4.86    5.11    4.38   27.05   -0.85   -0.94    0.22    0.21    0.14      0.55
GS16                     3.67    3.85    3.35   23.17   -0.72   -1.18    0.19    0.18    0.14      0.49
GS17                     2.69    2.84    2.53   19.40   -0.89   -1.57    0.13    0.13    0.12      0.50
GS18                     1.95    2.07    1.88   15.85   -1.21   -1.73    0.11    0.11    0.12      0.48
GS19                     1.37    1.46    1.40   12.35   -1.16   -2.53    0.08    0.08    0.10      0.46
GS20                     1.14    1.24    1.20   10.86   -1.85   -2.45    0.07    0.07    0.10      0.54
GS21                     0.89    0.98    0.92    8.85   -2.18   -1.77    0.05    0.05    0.10      0.67
GS22                     0.59    0.68    0.68    6.17   -2.71   -2.10    0.04    0.04    0.09      0.86
Dmax                     0.24    0.24    0.34    2.15    0.32   -2.78    0.02    0.02    0.08      0.78
END_DATA                                                                                     
