IT8.7/1                                                                                      
ORIGINATOR           "X-Rite, Inc."                                                          
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Ektachrome"                           
CREATED              "Tuesday, February 26, 2013"                                            
MANUFACTURER         "X-Rite, Inc."                                                          
PROD_DATE            "2013:02"                                                               
SERIAL               "Batch Average Data"                                                    
MATERIAL             "Kodak Ektachrome Product Family"                                       
NUMBER_OF_FIELDS           11                                                                
BEGIN_DATA_FORMAT                                                                            
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT                                                                              
NUMBER_OF_SETS 288                                                                           
#                                                                                            
BEGIN_DATA                                                                                   
#ID                        X       Y       Z       L       A       B     SD_X    SD_Y    SD_Z     SD_dE
D03                      4.12    4.49    0.84   25.23   -2.93   27.69    0.17    0.14    0.02      0.58
D04                      4.37    4.83    0.59   26.24   -3.78   34.02    0.19    0.16    0.01      0.62
D05                     25.15   26.66   14.28   58.66   -2.36   17.29    0.60    0.57    0.46      0.47
D06                     25.67   27.51    9.21   59.44   -3.54   33.79    0.60    0.57    0.32      0.43
D07                     26.10   28.12    5.50   59.99   -4.15   49.94    0.59    0.55    0.16      0.38
D08                     26.11   28.39    2.80   60.24   -5.13   66.73    0.59    0.54    0.06      0.35
D09                     51.80   54.61   26.99   78.82   -2.25   25.69    0.64    0.59    0.60      0.33
D10                     51.57   54.74   14.85   78.89   -3.14   50.70    0.59    0.56    0.44      0.34
D11                     51.42   54.66    7.33   78.84   -3.34   74.29    0.52    0.47    0.17      0.24
D12                     50.74   53.58    2.51   78.22   -2.45  100.01    0.55    0.47    0.03      0.26
D13                     47.76   59.31   64.52   81.46  -24.48  -16.21    0.70    0.63    0.29      0.37
D14                     63.90   54.33   61.38   78.65   27.95  -18.01    0.41    0.51    0.32      0.24
D15                     73.18   77.74   29.71   90.66   -3.66   41.64    0.38    0.38    0.58      0.38
D16                     62.09   64.75   53.26   84.36   -0.80    0.20    0.58    0.56    0.57      0.15
D17                     55.97   48.27   25.97   74.99   24.88   20.85    0.40    0.45    0.55      0.33
D18                     40.36   53.11   28.27   77.94  -30.88   22.03    0.71    0.65    0.60      0.48
D19                     35.21   35.48   57.50   66.12    3.40  -35.72    0.65    0.62    0.33      0.40
D20                      2.77    4.18    7.42   24.27  -20.40  -20.17    0.08    0.11    0.24      0.31
D21                      4.91    2.39    5.50   17.40   41.33  -23.46    0.19    0.09    0.16      0.46
D22                     10.32   10.51    0.84   38.73    1.42   51.06    0.41    0.32    0.02      0.70
E01                      3.72    4.30    2.19   24.64   -6.34   10.45    0.16    0.13    0.06      0.55
E02                      3.41    4.43    1.17   25.05  -12.83   22.37    0.14    0.13    0.03      0.53
E03                      3.33    4.78    0.68   26.09  -18.68   32.21    0.14    0.14    0.01      0.51
E04                      3.62    5.74    0.77   28.75  -25.52   35.10    0.15    0.17    0.02      0.48
E05                     11.54   13.97    6.16   44.18  -13.00   19.56    0.39    0.38    0.20      0.56
E06                     10.57   14.58    3.11   45.05  -23.86   38.24    0.37    0.39    0.09      0.58
E07                     10.42   15.87    1.31   46.81  -32.61   57.98    0.35    0.37    0.02      0.59
E08                     10.07   17.15    1.45   48.45  -42.34   59.17    0.33    0.36    0.02      0.63
E09                     34.86   39.18   23.12   68.88   -9.68   15.48    0.70    0.66    0.54      0.38
E10                     32.58   39.09   16.54   68.82  -17.34   29.21    0.68    0.64    0.46      0.42
E11                     30.63   39.15   11.13   68.86  -24.61   43.74    0.66    0.61    0.34      0.44
E12                     28.48   38.80    7.38   68.60  -31.70   56.43    0.64    0.62    0.18      0.44
E13                     42.62   54.97   63.59   79.02  -28.74  -19.51    0.69    0.64    0.29      0.41
E14                     60.04   48.50   59.45   75.14   34.11  -22.15    0.41    0.48    0.33      0.26
E15                     71.62   76.16   24.29   89.93   -3.79   49.62    0.39    0.39    0.56      0.42
E16                     58.62   61.11   49.88   82.44   -0.72    0.62    0.61    0.59    0.63      0.18
E17                     51.52   42.22   19.82   71.02   30.65   25.72    0.39    0.44    0.49      0.31
E18                     34.59   48.22   22.60   74.96  -36.84   26.97    0.69    0.67    0.51      0.48
E19                     29.04   28.53   54.82   60.37    5.99  -42.84    0.60    0.56    0.32      0.41
E20                      1.55    2.17    3.59   16.35  -13.18  -14.59    0.05    0.06    0.09      0.25
E21                      2.56    1.35    2.78   11.64   29.90  -16.95    0.11    0.05    0.07      0.43
E22                      4.93    4.96    0.58   26.63    1.81   35.02    0.23    0.17    0.01      0.70
F01                      1.22    1.74    1.12   14.08  -13.16    4.17    0.05    0.06    0.03      0.34
F02                      0.93    1.82    0.88   14.51  -25.22    8.52    0.03    0.05    0.02      0.27
F03                      1.04    2.30    0.73   16.98  -31.54   15.47    0.03    0.05    0.02      0.26
F04                      1.21    2.76    0.77   19.07  -35.09   18.33    0.04    0.06    0.02      0.26
F05                      6.02    8.29    5.26   34.58  -19.67    7.30    0.23    0.25    0.18      0.53
F06                      4.61    8.45    4.21   34.91  -37.95   13.57    0.16    0.21    0.13      0.46
F07                      3.10    7.97    3.29   33.92  -56.12   17.71    0.09    0.16    0.09      0.23
F08                      3.69    9.95    2.97   37.75  -63.16   26.64    0.11    0.20    0.07      0.30
F09                     32.83   39.05   28.61   68.79  -16.33    5.69    0.68    0.64    0.57      0.43
F10                     29.14   38.97   26.01   68.73  -29.69    9.99    0.68    0.65    0.56      0.50
F11                     25.09   37.86   22.86   67.91  -42.52   14.31    0.63    0.65    0.51      0.53
F12                     21.18   35.67   19.08   66.26  -52.89   19.10    0.56    0.61    0.47      0.48
F13                     37.85   50.97   62.31   76.66  -33.29  -22.36    0.71    0.70    0.32      0.45
F14                     56.97   43.37   57.96   71.80   41.10  -26.40    0.44    0.50    0.41      0.26
F15                     70.84   75.01   19.19   89.40   -3.12   58.75    0.37    0.38    0.47      0.42
F16                     40.04   41.82   34.26   70.74   -0.88    0.36    0.71    0.68    0.57      0.31
F17                     48.12   37.45   15.27   67.61   36.21   30.21    0.35    0.39    0.40      0.38
F18                     29.34   43.40   17.61   71.82  -42.25   31.92    0.67    0.65    0.45      0.53
F19                     23.53   22.27   51.92   54.31    9.39  -50.16    0.54    0.52    0.35      0.44
F20                      0.69    0.89    1.30    8.01   -6.75   -8.78    0.03    0.03    0.04      0.36
F21                      1.09    0.66    1.10    5.99   17.33   -9.47    0.05    0.03    0.03      0.52
F22                      1.92    1.89    0.38   14.89    2.32   18.46    0.09    0.07    0.02      0.61
G01                      2.26    2.78    2.47   19.14   -8.38   -1.54    0.09    0.09    0.08      0.41
G02                      1.83    2.73    2.62   18.93  -17.21   -3.11    0.06    0.07    0.08      0.35
G03                      1.50    2.72    2.86   18.87  -25.39   -5.11    0.05    0.07    0.10      0.32
G04                      1.47    2.98    3.07   19.95  -30.84   -4.77    0.04    0.07    0.10      0.30
G05                      8.26   10.62    9.29   38.94  -16.39   -1.84    0.28    0.28    0.31      0.51
G06                      6.82   10.74   10.12   39.14  -30.92   -4.28    0.23    0.29    0.33      0.48
G07                      5.33   10.59   11.06   38.89  -46.17   -7.69    0.14    0.22    0.34      0.36
G08                      5.04   11.39   11.98   40.24  -55.51   -8.13    0.13    0.23    0.32      0.35
G09                     32.77   38.69   33.57   68.53  -15.42   -2.45    0.67    0.63    0.59      0.40
G10                     28.93   38.41   34.99   68.32  -28.72   -4.87    0.64    0.62    0.58      0.46
G11                     25.11   37.63   36.41   67.74  -41.67   -7.86    0.61    0.66    0.60      0.48
G12                     21.27   35.48   36.14   66.11  -51.83  -10.30    0.51    0.58    0.55      0.47
G13                     33.43   46.82   61.44   74.07  -36.99  -25.97    0.63    0.66    0.30      0.43
G14                     53.32   38.10   55.29   68.09   47.93  -30.02    0.37    0.39    0.30      0.24
G15                     69.92   73.79   14.60   88.82   -2.62   68.45    0.35    0.37    0.40      0.43
G16                     30.34   31.90   26.12   63.25   -1.53    0.35    0.68    0.64    0.58      0.39
G17                     43.59   31.62   10.35   63.03   43.09   36.15    0.32    0.33    0.33      0.38
G18                     24.09   38.01   13.13   68.03  -47.30   36.50    0.63    0.67    0.34      0.57
G19                     19.07   17.20   49.43   48.51   13.26  -57.36    0.45    0.41    0.39      0.37
G20                     17.01    8.21    0.26   34.42   63.11   54.41    0.20    0.10    0.01      0.25
G21                      3.72    9.31    1.21   36.57  -57.65   41.75    0.10    0.15    0.01      0.37
G22                      3.80    1.18   18.57   10.39   56.45  -76.13    0.05    0.02    0.21      0.29
H01                      2.39    2.76    3.08   19.03   -5.21   -6.42    0.09    0.09    0.10      0.38
H02                      2.03    2.62    3.87   18.43  -10.30  -12.74    0.07    0.07    0.13      0.39
H03                      1.77    2.56    4.76   18.18  -15.34  -18.36    0.05    0.06    0.16      0.35
H04                      1.79    2.75    5.85   19.00  -18.53  -22.39    0.06    0.07    0.21      0.38
H05                      8.86   10.36   11.37   38.47   -9.14   -9.37    0.28    0.27    0.36      0.49
H06                      8.18   10.49   14.94   38.71  -16.09  -18.79    0.25    0.27    0.42      0.45
H07                      7.34   10.40   18.74   38.54  -23.16  -27.97    0.21    0.26    0.46      0.40
H08                      6.60   10.30   23.59   38.38  -29.88  -37.97    0.12    0.19    0.44      0.35
H09                     34.65   38.69   37.57   68.52   -8.86   -8.12    0.67    0.63    0.56      0.37
H10                     32.51   38.44   44.15   68.34  -15.55  -16.93    0.67    0.64    0.61      0.38
H11                     30.33   38.12   51.03   68.11  -22.50  -25.38    0.63    0.63    0.45      0.42
H12                     28.22   37.66   58.62   67.76  -29.11  -34.03    0.56    0.59    0.31      0.44
H13                     29.28   42.79   59.53   71.41  -40.70  -28.66    0.56    0.61    0.34      0.44
H14                     49.07   32.40   52.99   63.67   55.80  -35.18    0.37    0.35    0.37      0.19
H15                     68.81   72.05   10.54   87.99   -1.43   78.59    0.35    0.37    0.26      0.33
H16                     21.89   22.94   18.80   55.01   -1.08    0.28    0.56    0.52    0.46      0.39
H17                     39.80   26.79    6.79   58.78   49.97   41.95    0.23    0.21    0.20      0.36
H18                     19.66   33.29    9.61   64.39  -52.26   40.96    0.49    0.54    0.23      0.54
H19                     14.83   12.15   45.71   41.45   20.26  -65.19    0.32    0.29    0.36      0.34
H20                     11.35    5.62    0.25   28.43   53.55   44.27    0.26    0.13    0.00      0.47
H21                      2.84    6.85    1.00   31.45  -50.09   35.94    0.07    0.10    0.01      0.30
H22                      2.94    1.03   13.06    9.27   47.19  -64.61    0.05    0.02    0.19      0.35
I01                      4.06    4.09    5.93   23.96    1.62  -14.25    0.15    0.13    0.22      0.46
I02                      4.13    4.06    9.59   23.86    3.05  -28.86    0.13    0.11    0.30      0.44
I03                      4.06    3.84   14.37   23.13    5.31  -44.21    0.11    0.10    0.37      0.45
I04                      4.32    3.83   20.27   23.09    9.05  -57.84    0.09    0.09    0.39      0.41
I05                     13.08   13.55   17.43   43.57    0.12  -16.38    0.42    0.39    0.49      0.46
I06                     13.21   13.42   25.27   43.39    1.79  -32.41    0.39    0.36    0.56      0.43
I07                     13.64   13.53   35.06   43.54    3.87  -47.69    0.36    0.35    0.56      0.35
I08                     13.65   13.17   45.79   43.01    6.20  -62.60    0.31    0.33    0.37      0.38
I09                     37.07   38.64   39.00   68.49   -0.61  -10.12    0.71    0.65    0.61      0.32
I10                     37.36   38.54   47.22   68.41    0.67  -20.50    0.71    0.66    0.59      0.29
I11                     37.12   37.93   55.70   67.97    1.79  -30.66    0.67    0.62    0.50      0.32
I12                     35.29   35.72   58.76   66.31    2.86  -36.68    0.64    0.62    0.33      0.38
I13                     25.65   38.87   58.41   68.66  -43.34  -32.28    0.49    0.56    0.32      0.41
I14                     45.26   27.09   50.07   59.06   65.05  -39.89    0.33    0.27    0.35      0.26
I15                     67.43   69.97    7.38   86.98   -0.07   88.14    0.35    0.37    0.17      0.26
I16                     12.57   13.28   10.75   43.18   -1.59    0.67    0.43    0.39    0.34      0.47
I17                     36.08   22.55    4.19   54.60   56.00   47.67    0.25    0.19    0.12      0.31
I18                     15.71   28.59    6.72   60.42  -56.33   45.09    0.42    0.48    0.14      0.57
I19                     11.58    8.20   42.01   34.40   29.48  -72.79    0.23    0.19    0.29      0.31
I20                      7.42    3.81    0.25   23.04   44.34   35.06    0.24    0.12    0.01      0.57
I21                      2.13    4.76    0.80   26.03  -40.96   29.86    0.06    0.10    0.01      0.35
I22                      2.14    0.87    8.33    7.88   37.53  -51.96    0.05    0.02    0.16      0.38
J01                      1.95    1.58    3.09   13.10   10.86  -16.73    0.08    0.06    0.09      0.40
J02                      2.28    1.47    5.63   12.40   21.13  -32.75    0.08    0.05    0.19      0.45
J03                      2.77    1.41    9.57   12.05   32.12  -49.15    0.08    0.05    0.27      0.48
J04                      3.25    1.36   14.90   11.71   42.07  -65.26    0.06    0.03    0.28      0.48
J05                     11.05   10.18   14.63   38.16    9.43  -18.96    0.36    0.29    0.42      0.48
J06                     12.49   10.04   23.01   37.91   20.54  -37.68    0.38    0.28    0.50      0.46
J07                     14.03    9.93   33.37   37.70   31.50  -55.29    0.37    0.26    0.50      0.33
J08                     14.86    9.32   42.88   36.59   41.36  -70.11    0.35    0.26    0.34      0.41
J09                     38.99   38.73   40.17   68.56    5.26  -11.53    0.70    0.64    0.63      0.26
J10                     40.97   38.37   49.78   68.29   12.57  -23.65    0.69    0.64    0.49      0.28
J11                     42.09   37.21   58.42   67.43   19.66  -34.39    0.70    0.65    0.34      0.35
J12                     39.85   33.72   56.97   64.74   24.40  -37.55    0.66    0.61    0.35      0.33
J13                     21.74   34.30   56.44   65.20  -45.66  -36.21    0.41    0.53    0.32      0.39
J14                     41.00   22.05   46.54   54.08   73.89  -44.40    0.33    0.25    0.31      0.21
J15                     66.66   68.32    5.00   86.17    1.76   97.60    0.34    0.37    0.10      0.16
J16                      6.34    6.64    5.36   30.97   -0.72    0.60    0.24    0.20    0.17      0.51
J17                     32.46   18.59    2.29   50.21   62.44   53.62    0.27    0.19    0.07      0.23
J18                     11.79   23.45    4.34   55.53  -60.17   48.40    0.33    0.43    0.09      0.52
J19                      8.72    5.05   36.58   26.87   39.64  -78.58    0.15    0.13    0.28      0.34
J20                      4.30    2.36    0.25   17.29   33.74   25.13    0.19    0.10    0.01      0.73
J21                      1.46    2.99    0.62   19.99  -31.57   22.74    0.05    0.07    0.01      0.32
J22                      1.47    0.70    4.80    6.32   27.71  -38.98    0.04    0.02    0.13      0.40
K01                      4.56    4.03    4.39   23.75    9.42   -6.69    0.18    0.13    0.15      0.49
K02                      5.18    3.87    5.63   23.23   19.56  -14.09    0.19    0.13    0.21      0.44
K03                      5.82    3.65    7.03   22.48   30.24  -21.66    0.21    0.12    0.24      0.51
K04                      6.48    3.41    8.64   21.63   41.04  -29.39    0.22    0.11    0.26      0.48
K05                     15.75   13.74   15.73   43.86   15.30  -11.88    0.46    0.37    0.44      0.43
K06                     18.53   13.40   20.80   43.36   32.66  -23.98    0.46    0.32    0.49      0.42
K07                     21.46   13.12   26.56   42.94   48.92  -35.43    0.50    0.32    0.52      0.38
K08                     24.82   12.87   33.30   42.56   65.61  -46.81    0.43    0.25    0.38      0.26
K09                     42.19   38.79   39.92   68.60   14.93  -11.14    0.74    0.67    0.65      0.23
K10                     47.11   38.20   49.26   68.17   31.00  -23.27    0.56    0.54    0.46      0.24
K11                     51.41   36.81   56.11   67.14   47.10  -32.52    0.42    0.42    0.30      0.26
K12                     49.88   32.31   53.33   63.60   58.30  -35.68    0.36    0.32    0.29      0.20
K13                     18.29   29.89   53.13   61.56  -47.04  -38.96    0.36    0.53    0.46      0.35
K14                     35.92   17.22   41.76   48.53   81.60  -48.11    0.32    0.21    0.30      0.17
K15                     66.61   66.87    3.21   85.44    4.76  107.12    0.37    0.45    0.05      0.16
K16                      2.70    2.83    2.35   19.37   -0.55   -0.09    0.11    0.09    0.07      0.45
K17                     28.94   15.26    1.00   45.99   67.56   61.02    0.24    0.15    0.03      0.20
K18                      8.75   18.89    2.68   50.55  -62.19   50.96    0.27    0.38    0.05      0.53
K19                      6.71    2.88   32.16   19.57   52.29  -84.75    0.10    0.07    0.30      0.28
K20                      2.44    1.46    0.24   12.35   24.65   16.72    0.12    0.07    0.01      0.66
K21                      0.95    1.73    0.47   14.02  -22.14   15.34    0.03    0.04    0.01      0.33
K22                      1.01    0.56    2.62    5.01   18.65  -27.06    0.04    0.02    0.07      0.35
L01                      3.04    2.71    2.45   18.83    7.81   -1.86    0.13    0.10    0.08      0.49
L02                      3.44    2.61    2.63   18.39   16.39   -4.09    0.14    0.10    0.09      0.45
L03                      3.74    2.42    2.69   17.55   24.70   -6.06    0.15    0.09    0.09      0.43
L04                      4.11    2.28    2.88   16.89   32.87   -8.61    0.17    0.09    0.09      0.48
L05                     11.80   10.43    9.33   38.61   12.82   -2.55    0.37    0.28    0.32      0.52
L06                     13.84   10.29   10.20   38.36   27.44   -5.88    0.40    0.27    0.34      0.45
L07                     16.26   10.35   11.05   38.46   41.50   -8.42    0.41    0.25    0.34      0.36
L08                     18.29    9.85   11.87   37.58   56.31  -12.41    0.39    0.21    0.32      0.33
L09                     42.48   38.69   33.99   68.52   16.12   -3.07    0.68    0.61    0.60      0.23
L10                     47.47   37.95   36.10   67.98   32.84   -7.02    0.52    0.50    0.61      0.24
L11                     50.39   35.88   37.54   66.42   47.47  -11.70    0.36    0.36    0.59      0.28
L12                     47.71   31.79   38.42   63.17   54.24  -18.50    0.34    0.32    0.57      0.23
L13                     13.05   21.63   48.58   53.63  -43.45  -47.56    0.22    0.41    0.35      0.43
L14                     28.41   11.98   34.78   41.19   86.21  -51.35    0.22    0.12    0.20      0.11
L15                     64.80   63.17    2.30   83.53    8.95  111.00    0.26    0.27    0.02      0.10
L16                      0.43    0.45    0.37    4.02   -0.16   -0.09    0.02    0.02    0.01      0.16
L17                     22.56   10.76    0.27   39.18   70.26   62.40    0.18    0.10    0.01      0.14
L18                      4.32   11.24    1.37   39.98  -63.76   45.51    0.12    0.19    0.01      0.45
L19                      4.56    1.28   23.59   11.17   63.69  -84.90    0.05    0.02    0.21      0.12
L20                      1.14    0.74    0.22    6.70   16.08    7.38    0.06    0.04    0.01      0.64
L21                      0.56    0.87    0.34    7.82  -11.12    7.09    0.02    0.03    0.01      0.33
L22                      0.60    0.39    1.14    3.54    8.91  -14.30    0.02    0.01    0.03      0.22
Dmin                    84.27   87.61   71.09   95.00   -0.39    1.08    0.26    0.24    0.24      0.07
GS01                    55.13   57.54   46.95   80.48   -0.89    0.63    0.70    0.62    0.69      0.18
GS02                    48.47   50.55   41.37   76.41   -0.75    0.45    0.78    0.71    0.74      0.25
GS03                    42.33   44.29   36.47   72.42   -1.10    0.12    0.75    0.68    0.70      0.27
GS04                    37.08   38.94   32.02   68.70   -1.52    0.17    0.76    0.69    0.70      0.37
GS05                    32.48   34.15   27.90   65.08   -1.59    0.48    0.70    0.65    0.65      0.35
GS06                    28.00   29.45   24.02   61.17   -1.57    0.53    0.62    0.56    0.54      0.40
GS07                    23.55   24.77   20.37   56.84   -1.44    0.15    0.65    0.59    0.54      0.39
GS08                    19.96   20.92   17.28   52.86   -1.06   -0.03    0.55    0.50    0.45      0.39
GS09                    16.67   17.56   14.60   48.95   -1.40   -0.27    0.52    0.46    0.41      0.45
GS10                    13.78   14.55   11.92   45.00   -1.53    0.25    0.45    0.40    0.35      0.50
GS11                    11.20   11.83    9.68   40.94   -1.53    0.30    0.40    0.35    0.31      0.50
GS12                     8.90    9.40    7.67   36.74   -1.37    0.33    0.33    0.28    0.23      0.46
GS13                     7.03    7.43    6.13   32.77   -1.33    0.04    0.25    0.20    0.20      0.50
GS14                     5.65    5.90    4.84   29.16   -0.47    0.16    0.23    0.19    0.15      0.49
GS15                     4.27    4.47    3.72   25.17   -0.52   -0.18    0.17    0.14    0.11      0.47
GS16                     3.15    3.28    2.74   21.14   -0.31   -0.22    0.13    0.10    0.08      0.46
GS17                     2.19    2.28    1.93   16.91   -0.38   -0.46    0.09    0.08    0.06      0.43
GS18                     1.48    1.55    1.32   12.94   -0.58   -0.50    0.07    0.06    0.04      0.40
GS19                     0.92    0.95    0.84    8.60   -0.11   -0.90    0.04    0.03    0.02      0.37
GS20                     0.73    0.77    0.68    6.96   -0.57   -0.79    0.03    0.03    0.02      0.28
GS21                     0.53    0.55    0.47    5.00   -0.32   -0.26    0.02    0.02    0.01      0.20
GS22                     0.33    0.34    0.28    3.04    0.28   -0.07    0.02    0.02    0.01      0.18
Dmax                     0.26    0.22    0.20    1.96    1.93   -0.36    0.01    0.01    0.01      0.18
END_DATA                                                                                     
