IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Tuesday, February 8, 2022"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2022:01"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
B18                     61.31   70.61   48.91   87.29  -15.29   10.10    0.73     0.70    0.88      0.26
B19                     58.94   59.97   65.63   81.82    2.69  -16.64    0.71     0.77    0.57      0.36
B20                     10.08   16.00   31.56   46.97  -35.86  -36.61    0.22     0.33    0.55      0.42
B21                     20.76    9.37   23.37   36.68   72.57  -40.50    0.44     0.22    0.57      0.65
B22                     38.69   39.63    1.97   69.21    1.53   89.33    0.54     0.52    0.03      0.64
C01                      8.26    8.37    6.04   34.74    1.65    3.82    0.27     0.29    0.16      0.61
C02                      8.72    8.44    3.76   34.89    5.11   16.31    0.17     0.19    0.09      0.40
C03                      8.98    8.37    1.31   34.74    7.90   37.23    0.24     0.23    0.04      0.67
C04                     10.80    9.55    0.89   37.01   12.50   47.14    0.27     0.25    0.02      0.67
C05                     32.64   32.37   19.49   63.65    5.14   13.71    0.59     0.62    0.55      0.47
C06                     32.87   30.87   11.91   62.39   11.38   30.24    0.43     0.48    0.31      0.30
C07                     34.97   31.40    6.50   62.84   16.72   50.20    0.64     0.63    0.18      0.63
C08                     36.61   31.15    1.42   62.63   23.10   83.96    0.55     0.54    0.02      0.70
C09                     56.12   56.13   36.84   79.68    5.02   12.13    0.59     0.66    0.74      0.32
C10                     57.05   54.90   26.06   78.98   10.37   27.58    0.53     0.62    0.75      0.17
C11                     58.80   54.49   18.33   78.74   15.63   42.24    0.30     0.40    0.45      0.25
C12                     57.99   52.52   11.03   77.59   18.64   59.12    0.37     0.52    0.34      0.27
C13                     59.83   69.10   66.53   86.55  -15.58   -9.33    0.47     0.38    0.20      0.11
C14                     71.65   64.92   64.86   84.44   19.94  -11.40    0.37     0.56    0.29      0.15
C15                     76.58   80.93   44.61   92.10   -2.91   23.46    0.38     0.35    0.65      0.11
C16                     69.52   71.90   60.05   87.92    0.41   -0.72    0.40     0.41    0.32      0.20
C17                     65.86   60.59   42.00   82.16   17.24    9.57    0.37     0.47    0.61      0.17
C18                     55.08   66.09   44.12   85.04  -20.65   11.89    0.50     0.42    0.64      0.11
C19                     49.51   50.01   62.01   76.07    3.52  -23.08    0.58     0.65    0.29      0.25
C20                      7.53   11.43   21.96   40.29  -28.91  -31.59    0.19     0.29    0.44      0.44
C21                     14.00    6.54   15.98   30.74   61.31  -35.12    0.32     0.17    0.41      0.58
C22                     25.93   26.88    1.66   58.86    0.05   74.66    0.46     0.45    0.02      0.75
D01                      7.98    8.56    6.76   35.12   -2.45    1.27    0.31     0.35    0.22      0.71
D02                      7.93    8.74    4.68   35.49   -4.51   11.93    0.14     0.18    0.11      0.45
D03                      7.80    8.84    2.74   35.67   -6.53   24.80    0.21     0.22    0.07      0.62
D04                      8.15    9.30    1.07   36.54   -7.05   43.62    0.20     0.23    0.02      0.74
D05                     36.52   38.61   25.19   68.46   -2.33   10.97    0.62     0.68    0.56      0.49
D06                     35.65   38.13   17.85   68.11   -3.68   24.96    0.47     0.56    0.43      0.39
D07                     35.34   38.36   11.86   68.28   -5.48   40.54    0.80     0.82    0.30      0.67
D08                     34.35   38.21    6.82   68.17   -8.37   58.01    0.53     0.60    0.15      0.54
D09                     60.81   63.65   38.44   83.78   -1.33   17.01    0.68     0.72    0.75      0.32
D10                     59.21   63.15   24.22   83.52   -4.00   38.69    0.56     0.62    0.62      0.24
D11                     58.32   63.03   14.20   83.46   -5.87   60.24    0.61     0.60    0.38      0.32
D12                     56.40   61.58    4.63   82.69   -7.23   93.61    0.40     0.40    0.09      0.19
D13                     57.20   68.09   68.16   86.05  -19.75  -11.70    0.69     0.58    0.33      0.16
D14                     72.08   62.63   67.05   83.24   26.01  -15.51    0.56     0.82    0.37      0.14
D15                     78.63   83.62   40.44   93.29   -3.92   30.75    0.37     0.34    0.81      0.21
D16                     69.26   71.60   60.42   87.78    0.47   -1.33    0.48     0.51    0.36      0.24
D17                     64.56   57.08   37.05   80.22   22.66   12.76    0.50     0.65    0.77      0.19
D18                     50.43   63.28   39.44   83.59  -26.41   15.34    0.63     0.56    0.81      0.10
D19                     43.77   43.49   61.35   71.88    5.45  -29.66    0.73     0.82    0.40      0.27
D20                      5.49    7.95   14.67   33.86  -22.61  -26.48    0.19     0.29    0.43      0.58
D21                      9.44    4.77   11.15   26.07   49.10  -30.09    0.31     0.18    0.34      0.55
D22                     16.28   17.10    1.53   48.38   -1.20   58.01    0.41     0.42    0.02      0.89
E01                      7.38    8.55    6.26   35.09   -7.94    3.43    0.31     0.37    0.24      0.78
E02                      6.57    8.50    3.75   35.00  -15.59   16.59    0.17     0.25    0.11      0.71
E03                      6.21    8.79    1.31   35.58  -21.91   38.65    0.16     0.20    0.02      0.62
E04                      6.45    9.92    1.23   37.70  -28.44   43.41    0.15     0.21    0.02      0.61
E05                     19.44   23.12   13.84   55.20  -13.72   12.47    0.42     0.49    0.37      0.50
E06                     16.84   22.57    8.01   54.63  -24.96   29.85    0.28     0.37    0.21      0.47
E07                     15.39   22.57    1.97   54.62  -33.22   64.15    0.46     0.51    0.04      0.60
E08                     14.72   23.51    1.95   55.59  -41.38   66.04    0.30     0.38    0.03      0.51
E09                     45.31   49.96   34.81   76.05   -8.02    8.70    0.27     0.25    0.35      0.14
E10                     42.39   49.18   26.70   75.56  -14.47   20.57    0.63     0.68    0.71      0.34
E11                     40.19   49.37   20.05   75.68  -21.69   33.29    0.87     0.83    0.62      0.28
E12                     36.22   47.68   14.42   74.62  -29.85   44.44    0.50     0.54    0.42      0.16
E13                     49.85   61.57   65.10   82.68  -24.07  -14.66    0.75     0.67    0.36      0.16
E14                     66.55   55.32   63.31   79.23   31.41  -18.91    0.50     0.73    0.31      0.06
E15                     75.17   80.33   34.23   91.83   -4.62   36.77    0.30     0.27    0.64      0.20
E16                     64.49   66.32   56.07   85.16    1.22   -1.41    0.52     0.54    0.44      0.27
E17                     59.27   50.40   29.64   76.32   27.22   17.01    0.43     0.55    0.62      0.12
E18                     42.33   55.91   31.62   79.56  -31.89   19.49    0.51     0.47    0.58      0.18
E19                     36.14   35.34   57.10   66.01    7.02  -35.51    0.63     0.71    0.44      0.22
E20                      3.47    4.74    8.61   25.98  -15.94  -21.76    0.12     0.18    0.24      0.45
E21                      5.46    3.02    6.72   20.13   36.22  -24.39    0.19     0.12    0.22      0.55
E22                      8.90    9.36    1.18   36.67   -1.05   42.29    0.23     0.24    0.02      0.76
F01                      2.87    4.09    3.83   23.96  -17.29   -3.00    0.13     0.18    0.13      0.61
F02                      1.96    3.89    3.25   23.30  -33.05   -0.28    0.06     0.11    0.08      0.53
F03                      1.53    3.97    2.44   23.57  -44.95    6.37    0.05     0.10    0.06      0.42
F04                      1.84    4.80    2.65   26.17  -48.17    9.16    0.04     0.11    0.07      0.47
F05                     11.88   15.58   12.91   46.42  -20.29   -0.13    0.37     0.45    0.36      0.56
F06                      8.69   14.71   10.31   45.23  -39.79    5.60    0.20     0.31    0.26      0.50
F07                      5.12   12.58    8.63   42.12  -62.55    5.97    0.17     0.32    0.20      0.33
F08                      4.67   12.85    7.72   42.53  -70.12   10.15    0.10     0.22    0.18      0.28
F09                     44.30   50.75   41.24   76.53  -13.03    0.82    0.77     0.81    0.67      0.47
F10                     39.25   49.55   37.58   75.79  -25.11    4.39    0.60     0.65    0.68      0.33
F11                     34.16   47.71   34.23   74.64  -36.90    7.12    0.74     0.72    0.56      0.18
F12                     29.07   44.89   29.68   72.82  -47.56   10.91    0.28     0.26    0.44      0.24
F13                     46.04   59.04   65.93   81.31  -28.66  -17.80    0.73     0.67    0.37      0.14
F14                     65.34   51.52   62.90   76.99   38.37  -22.36    0.61     0.81    0.47      0.19
F15                     77.11   82.46   29.65   92.78   -4.76   45.37    0.31     0.32    0.56      0.32
F16                     50.03   51.55   44.64   77.01    0.88   -2.61    0.73     0.76    0.53      0.45
F17                     58.12   47.64   25.50   74.59   31.87   20.99    0.48     0.62    0.58      0.16
F18                     37.92   52.79   27.16   77.75  -37.78   23.55    0.55     0.56    0.59      0.25
F19                     31.13   29.70   56.22   61.39    9.40  -42.54    0.64     0.70    0.54      0.21
F20                      1.71    2.35    4.22   17.21  -12.73  -16.96    0.06     0.09    0.12      0.37
F21                      2.49    1.55    3.47   12.90   23.27  -19.71    0.10     0.07    0.12      0.46
F22                      4.31    4.61    0.91   25.59   -1.79   27.25    0.13     0.14    0.01      0.73
G01                      4.91    5.99    6.81   29.38  -10.26   -8.81    0.20     0.26    0.22      0.60
G02                      4.03    5.81    7.15   28.91  -20.05  -11.06    0.10     0.16    0.21      0.52
G03                      3.24    5.62    7.62   28.43  -30.16  -13.81    0.12     0.20    0.22      0.49
G04                      2.46    5.03    7.88   26.82  -37.47  -17.59    0.08     0.14    0.27      0.49
G05                     14.07   17.34   17.40   48.68  -15.61   -7.51    0.49     0.58    0.55      0.67
G06                     11.91   17.37   18.59   48.71  -29.97  -10.10    0.34     0.46    0.57      0.57
G07                      8.88   16.26   19.45   47.31  -47.12  -14.37    0.36     0.54    0.57      0.44
G08                      6.46   14.04   19.87   44.28  -56.74  -20.48    0.17     0.28    0.47      0.31
G09                     42.27   48.03   43.52   74.84  -11.75   -4.96    0.84     0.86    0.74      0.50
G10                     36.90   46.20   44.25   73.67  -23.52   -7.88    0.67     0.74    0.75      0.43
G11                     32.74   45.36   45.25   73.13  -35.38  -10.03    0.89     0.91    0.80      0.25
G12                     27.00   41.68   44.22   70.65  -46.38  -13.05    0.47     0.50    0.65      0.13
G13                     39.54   52.78   62.93   77.74  -32.62  -21.10    0.81     0.81    0.51      0.17
G14                     60.21   45.01   58.71   72.90   44.20  -25.28    0.56     0.77    0.43      0.21
G15                     73.34   78.70   23.15   91.10   -5.22   53.74    0.41     0.40    0.55      0.27
G16                     39.79   41.19   35.67   70.30    0.24   -2.42    0.68     0.71    0.56      0.49
G17                     51.73   39.88   18.98   69.38   38.25   24.69    0.49     0.58    0.54      0.11
G18                     31.16   46.01   21.28   73.55  -42.88   27.11    0.51     0.53    0.53      0.10
G19                     25.11   23.30   52.08   55.38   11.62  -48.48    0.49     0.56    0.35      0.11
G20                     19.78    9.93    0.33   37.71   63.32   58.80    0.34     0.19    0.01      0.51
G21                      5.49   13.04    1.85   42.82  -61.19   44.98    0.14     0.26    0.03      0.41
G22                      4.44    1.34   20.49   11.58   60.33  -78.15    0.08     0.04    0.29      0.15
H01                      5.33    6.19    7.96   29.88   -7.36  -12.62    0.22     0.27    0.31      0.62
H02                      4.78    5.98    9.34   29.35  -11.84  -18.53    0.13     0.18    0.28      0.51
H03                      3.82    5.47   10.80   28.03  -19.37  -25.61    0.13     0.20    0.31      0.46
H04                      3.08    4.91   12.36   26.49  -24.50  -32.95    0.08     0.13    0.33      0.46
H05                     15.77   17.94   21.05   49.42   -8.58  -14.05    0.52     0.60    0.59      0.66
H06                     14.38   17.66   24.93   49.07  -15.33  -22.00    0.33     0.41    0.58      0.54
H07                     12.53   17.11   29.55   48.39  -24.32  -31.00    0.48     0.63    0.68      0.52
H08                      9.88   15.46   33.65   46.26  -34.40  -40.96    0.21     0.34    0.53      0.43
H09                     44.95   49.03   48.12   75.47   -6.57   -9.39    0.89     0.93    0.72      0.55
H10                     42.10   48.01   53.62   74.83  -12.18  -16.62    0.66     0.73    0.64      0.42
H11                     38.99   46.70   57.52   73.99  -18.19  -22.17    0.88     0.92    0.55      0.37
H12                     35.64   45.60   63.09   73.28  -26.02  -28.94    0.42     0.53    0.26      0.22
H13                     36.55   50.62   63.49   76.45  -36.64  -23.87    0.74     0.76    0.47      0.14
H14                     58.88   41.16   59.24   70.28   52.28  -30.31    0.68     0.84    0.54      0.27
H15                     74.31   79.39   18.89   91.41   -4.56   62.86    0.31     0.31    0.50      0.44
H16                     32.21   33.23   29.78   64.35    0.59   -3.85    0.75     0.78    0.68      0.62
H17                     49.94   36.19   14.79   66.67   45.23   29.77    0.56     0.63    0.51      0.20
H18                     27.45   43.23   18.12   71.71  -49.17   30.58    0.51     0.53    0.49      0.19
H19                     20.85   18.26   50.50   49.80   16.46  -56.35    0.51     0.57    0.51      0.17
H20                     15.57    8.22    0.37   34.44   54.88   52.34    0.32     0.19    0.01      0.59
H21                      4.65   10.75    1.66   39.15  -55.71   40.65    0.16     0.29    0.04      0.58
H22                      4.35    1.52   17.89   12.71   54.22  -70.64    0.11     0.05    0.36      0.33
I01                      8.03    8.15   12.20   34.29    1.60  -19.05    0.29     0.31    0.38      0.55
I02                      7.99    8.04   16.92   34.06    2.23  -31.61    0.16     0.18    0.40      0.48
I03                      7.16    7.23   22.46   32.32    1.85  -46.30    0.19     0.23    0.42      0.42
I04                      5.46    5.68   26.30   28.59   -0.20  -59.73    0.07     0.09    0.29      0.27
I05                     20.41   20.93   27.03   52.87    1.14  -19.12    0.56     0.61    0.58      0.55
I06                     20.29   20.43   34.30   52.32    2.92  -31.47    0.39     0.45    0.59      0.42
I07                     19.74   19.80   41.98   51.60    3.27  -43.11    0.69     0.74    0.73      0.30
I08                     17.55   18.03   47.65   49.53    0.88  -53.56    0.31     0.42    0.45      0.20
I09                     46.05   47.25   47.83   74.35    1.39  -10.98    0.84     0.89    0.74      0.54
I10                     45.41   46.17   52.94   73.66    2.54  -17.91    0.74     0.81    0.65      0.46
I11                     44.82   45.21   58.16   73.03    3.55  -24.49    0.91     0.93    0.50      0.40
I12                     42.58   42.81   60.43   71.42    3.94  -29.54    0.61     0.78    0.34      0.24
I13                     30.40   44.06   59.50   72.27  -40.16  -27.15    0.68     0.73    0.46      0.13
I14                     52.83   34.03   53.42   64.99   60.05  -33.38    0.56     0.72    0.48      0.46
I15                     70.40   75.04   13.79   89.41   -4.11   71.60    0.49     0.51    0.40      0.24
I16                     20.21   21.09   18.88   53.04   -0.61   -3.28    0.58     0.63    0.52      0.66
I17                     44.34   30.27    9.82   61.88   50.22   35.94    0.45     0.51    0.35      0.22
I18                     21.40   36.32   13.16   66.76  -54.04   34.26    0.45     0.52    0.40      0.14
I19                     15.80   12.85   45.04   42.52   21.32  -62.54    0.37     0.42    0.43      0.31
I20                     11.08    6.21    0.42   29.93   45.12   43.60    0.31     0.19    0.02      0.72
I21                      3.84    8.17    1.53   34.33  -46.16   33.89    0.15     0.27    0.04      0.73
I22                      3.45    1.32   12.61   11.44   46.48  -59.63    0.10     0.05    0.32      0.52
J01                      4.54    4.02    7.89   23.72    9.38  -22.96    0.22     0.21    0.33      0.59
J02                      5.17    3.74   11.92   22.80   21.23  -38.03    0.17     0.14    0.40      0.61
J03                      5.62    3.41   17.15   21.61   31.70  -53.62    0.18     0.13    0.44      0.62
J04                      5.48    2.92   22.79   19.74   38.15  -68.62    0.10     0.08    0.40      0.45
J05                     19.03   17.87   24.86   49.33    9.46  -21.42    0.62     0.64    0.68      0.62
J06                     20.69   17.42   33.53   48.78   20.12  -36.44    0.51     0.49    0.77      0.48
J07                     21.72   16.74   42.09   47.92   28.69  -49.58    0.73     0.67    0.85      0.27
J08                     21.57   15.43   48.38   46.21   35.35  -60.12    0.44     0.45    0.55      0.27
J09                     50.22   49.51   51.09   75.76    6.73  -12.24    0.97     1.04    0.89      0.59
J10                     50.42   47.34   56.91   74.40   13.16  -20.84    0.90     0.98    0.90      0.50
J11                     51.40   46.03   63.02   73.56   19.38  -28.40    0.97     0.99    0.56      0.33
J12                     48.82   42.29   61.50   71.06   23.23  -31.22    0.80     0.94    0.70      0.25
J13                     26.74   40.76   60.02   70.01  -44.67  -31.57    0.62     0.74    0.57      0.16
J14                     52.18   30.84   53.86   62.37   69.65  -38.37    0.62     0.66    0.60      0.38
J15                     71.23   75.48    9.82   89.62   -3.25   83.73    0.42     0.43    0.25      0.24
J16                     12.54   13.17   12.36   43.01   -1.07   -4.46    0.50     0.54    0.44      0.77
J17                     42.12   26.57    6.81   58.57   57.95   41.49    0.47     0.47    0.29      0.25
J18                     17.24   32.13   10.12   63.45  -60.79   37.60    0.41     0.54    0.31      0.10
J19                     12.62    9.07   42.47   36.11   29.21  -70.43    0.33     0.33    0.57      0.33
J20                      7.79    4.79    0.50   26.13   34.58   35.67    0.25     0.17    0.02      0.72
J21                      2.92    5.89    1.47   29.13  -38.70   25.63    0.13     0.23    0.05      0.67
J22                      2.80    1.19    9.21   10.51   39.37  -50.57    0.11     0.05    0.31      0.68
K01                      8.93    8.12    9.88   34.22    9.71  -11.98    0.32     0.32    0.37      0.61
K02                     10.13    8.04   11.72   34.07   20.15  -18.00    0.23     0.21    0.37      0.53
K03                     11.04    7.65   13.57   33.24   30.56  -24.66    0.28     0.23    0.37      0.54
K04                     11.61    6.80   15.03   31.35   42.81  -31.72    0.21     0.13    0.38      0.66
K05                     23.91   21.42   24.70   53.39   14.98  -14.14    0.63     0.66    0.64      0.56
K06                     27.08   20.70   29.85   52.62   31.66  -24.19    0.48     0.46    0.67      0.41
K07                     30.13   20.04   35.31   51.87   46.73  -33.68    0.75     0.63    0.67      0.26
K08                     32.84   18.77   39.41   50.41   62.92  -41.83    0.51     0.41    0.58      0.27
K09                     50.86   47.17   48.01   74.29   14.79  -11.28    0.77     0.85    0.72      0.45
K10                     54.03   44.94   53.82   72.85   29.21  -20.24    0.61     0.72    0.56      0.21
K11                     57.33   42.91   58.51   71.49   43.31  -27.50    0.54     0.64    0.37      0.07
K12                     57.00   39.28   56.66   68.95   53.46  -29.98    0.52     0.65    0.44      0.27
K13                     21.47   34.45   54.27   65.31  -47.45  -33.72    0.46     0.60    0.51      0.19
K14                     44.38   23.45   46.18   55.53   77.75  -41.50    0.46     0.45    0.45      0.43
K15                     68.70   71.84    6.14   87.89   -1.24   94.99    0.21     0.23    0.14      0.32
K16                      5.98    6.37    6.60   30.31   -1.72   -6.29    0.25     0.27    0.24      0.57
K17                     36.28   21.15    3.45   53.11   63.08   49.76    0.34     0.31    0.14      0.30
K18                     12.43   25.45    6.28   57.51  -64.30   41.99    0.29     0.41    0.19      0.13
K19                      8.65    5.12   35.57   27.06   38.23  -76.83    0.18     0.18    0.38      0.46
K20                      4.74    3.21    0.44   20.86   24.29   27.73    0.16     0.12    0.01      0.72
K21                      2.01    3.74    1.13   22.78  -29.57   19.04    0.09     0.15    0.04      0.61
K22                      2.00    0.97    5.76    8.69   30.90  -39.75    0.07     0.04    0.18      0.64
L01                      6.59    6.22    6.75   29.96    6.26   -7.56    0.29     0.29    0.26      0.61
L02                      7.42    6.08    7.09   29.61   16.04   -9.60    0.20     0.20    0.23      0.41
L03                      8.00    5.72    7.38   28.68   25.52  -12.38    0.23     0.19    0.23      0.47
L04                      8.43    5.06    7.48   26.91   36.90  -15.84    0.19     0.12    0.25      0.59
L05                     20.10   18.33   18.05   49.89   12.45   -6.89    0.57     0.59    0.57      0.63
L06                     22.76   18.00   19.19   49.50   26.69  -10.05    0.50     0.46    0.59      0.51
L07                     25.79   17.87   20.02   49.34   40.53  -12.08    0.70     0.59    0.60      0.45
L08                     27.96   16.46   21.55   47.57   56.95  -18.23    0.56     0.40    0.66      0.46
L09                     53.43   49.25   45.34   75.60   15.84   -5.87    0.92     1.00    0.94      0.55
L10                     57.39   47.55   47.02   74.53   30.36   -9.71    0.93     1.00    0.98      0.42
L11                     59.85   44.59   47.92   72.62   44.54  -14.07    0.78     0.91    1.01      0.18
L12                     57.81   40.92   48.32   70.11   50.43  -18.85    0.70     0.82    0.85      0.15
L13                     13.97   24.13   50.27   56.21  -48.69  -45.03    0.31     0.50    0.61      0.37
L14                     32.34   13.67   35.02   43.76   89.79  -47.25    0.42     0.22    0.49      0.31
L15                     66.83   66.89    2.50   85.45    5.22  112.55    0.43     0.43    0.03      0.26
L16                      1.11    1.35    1.58   11.64   -6.12   -5.87    0.07     0.08    0.07      0.40
L17                     25.68   12.42    0.32   41.87   72.26   66.10    0.48     0.25    0.02      0.55
L18                      5.86   14.91    2.14   45.51  -68.62   46.82    0.15     0.27    0.04      0.30
L19                      4.62    1.30   23.58   11.27   64.04  -84.70    0.09     0.05    0.39      0.23
L20                      2.44    1.78    0.44   14.29   16.32   16.24    0.08     0.07    0.01      0.51
L21                      1.18    2.11    0.91   16.04  -22.91   10.81    0.06     0.09    0.03      0.45
L22                      1.30    0.72    3.49    6.50   21.93  -30.89    0.04     0.03    0.10      0.59
Dmin                    88.07   91.05   74.65   96.43    0.52    0.42    0.41     0.40    0.34      0.17
GS01                    63.81   65.62   55.94   84.80    1.23   -1.90    0.76     0.80    0.77      0.41
GS02                    57.21   58.89   50.54   81.23    1.06   -2.20    0.68     0.74    0.73      0.41
GS03                    52.35   54.03   46.95   78.48    0.66   -2.84    0.81     0.85    0.71      0.50
GS04                    47.06   48.79   42.19   75.32    0.04   -2.47    0.64     0.67    0.73      0.42
GS05                    42.92   44.55   38.86   72.59   -0.09   -2.86    0.85     0.90    0.83      0.60
GS06                    38.30   39.71   34.96   69.26    0.03   -3.21    0.63     0.68    0.79      0.50
GS07                    33.87   35.21   31.14   65.91   -0.28   -3.29    0.86     0.90    0.72      0.69
GS08                    29.60   30.67   27.94   62.22    0.10   -4.51    0.59     0.64    0.65      0.55
GS09                    25.92   26.97   24.86   58.94   -0.35   -4.86    0.69     0.74    0.70      0.68
GS10                    22.31   23.36   21.36   55.44   -0.99   -4.28    0.59     0.64    0.74      0.67
GS11                    19.46   20.36   18.67   52.24   -0.89   -4.20    0.77     0.80    0.68      0.87
GS12                    16.23   17.06   16.10   48.33   -1.25   -5.06    0.50     0.55    0.64      0.72
GS13                    13.83   14.42   14.10   44.82   -0.48   -6.11    0.60     0.60    0.52      0.81
GS14                    11.25   11.91   11.67   41.07   -1.66   -5.80    0.35     0.38    0.43      0.62
GS15                     9.28    9.70    9.89   37.28   -0.61   -6.73    0.44     0.44    0.36      0.73
GS16                     7.01    7.40    7.93   32.69   -1.21   -7.63    0.25     0.28    0.30      0.60
GS17                     5.44    5.80    6.30   28.90   -1.85   -7.40    0.26     0.27    0.25      0.61
GS18                     3.82    4.14    4.57   24.14   -2.62   -7.04    0.14     0.16    0.17      0.50
GS19                     2.50    2.81    3.50   19.28   -4.07   -8.89    0.11     0.12    0.12      0.41
GS20                     2.00    2.35    2.86   17.24   -5.96   -7.87    0.07     0.09    0.09      0.38
GS21                     1.43    1.69    2.10   13.78   -5.54   -7.45    0.06     0.07    0.07      0.34
GS22                     0.68    0.91    1.14    8.20   -7.86   -6.21    0.03     0.04    0.04      0.35
Dmax                     0.19    0.20    0.29    1.84   -0.28   -2.28    0.01     0.01    0.02      0.20
END_DATA




