IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, December 11, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:19"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
B05                     26.32   20.26    5.51   50.71   15.14    8.87    0.74     0.65    0.22      0.63
B06                     31.99   21.05    3.61   49.83   32.91   21.52    0.84     0.64    0.16      0.52
B07                     36.19   20.44    1.87   47.31   51.58   35.59    0.71     0.49    0.09      0.37
B08                     33.86   15.67    0.28   39.55   71.32   56.18    0.47     0.24    0.02      0.37
B09                     61.13   51.68   16.97   76.32    8.82    3.49    0.90     0.88    0.35      0.51
B10                     65.49   51.97   14.78   75.67   17.02    9.54    0.89     0.90    0.37      0.45
B11                     69.79   52.03   12.67   74.84   25.61   15.71    0.73     0.79    0.35      0.26
B12                     71.48   50.44   10.32   73.12   33.10   22.31    0.63     0.72    0.31      0.17
B13                     72.81   72.11   29.52   89.11  -11.25   -6.52    0.66     0.53    0.14      0.20
B14                     86.83   72.21   28.67   87.25   14.94   -8.59    0.58     0.68    0.18      0.25
B15                     93.60   84.99   23.22   93.52   -2.45   16.45    0.40     0.37    0.29      0.11
B16                     84.18   76.58   27.67   90.16   -0.06   -0.68    0.60     0.57    0.20      0.27
B17                     85.63   71.17   22.08   86.42   12.36    6.38    0.61     0.70    0.29      0.31
B18                     71.03   70.87   22.82   88.25  -15.09    8.38    0.68     0.54    0.26      0.18
B19                     64.87   59.39   28.03   82.02    1.87  -16.12    0.80     0.73    0.16      0.31
B20                      7.68   13.38   14.11   48.14  -37.79  -35.74    0.24     0.39    0.27      0.56
B21                     24.60   11.46    9.01   35.56   73.82  -41.09    0.56     0.28    0.20      0.68
B22                     50.00   42.95    1.19   69.59    2.52   91.01    0.93     0.79    0.03      0.79
C01                     10.92    9.32    2.97   36.29    2.81    4.32    0.45     0.42    0.13      0.79
C02                     12.13    9.78    1.90   36.48    6.58   17.46    0.52     0.46    0.09      0.87
C03                     12.98    9.98    0.68   36.13   10.59   40.25    0.51     0.41    0.03      0.91
C04                     15.79   11.61    0.49   38.39   15.69   50.11    0.66     0.50    0.02      1.16
C05                     41.59   35.12    9.28   64.98    6.16   13.32    0.90     0.88    0.30      0.64
C06                     44.06   35.07    6.01   64.06   12.19   29.87    1.01     0.92    0.23      0.63
C07                     47.22   35.94    3.32   63.96   17.41   50.98    0.79     0.76    0.13      0.51
C08                     50.77   36.90    0.87   63.75   24.70   86.01    0.82     0.74    0.03      0.71
C09                     69.13   59.77   17.25   80.99    4.99   11.08    0.73     0.75    0.32      0.39
C10                     72.95   60.20   12.64   80.41   10.08   26.35    0.72     0.79    0.35      0.29
C11                     77.26   61.24    9.19   80.25   15.15   41.20    0.55     0.71    0.32      0.24
C12                     78.41   60.67    5.83   79.42   18.07   59.02    0.43     0.60    0.19      0.38
C13                     66.48   68.27   29.64   87.66  -15.50   -9.26    0.68     0.49    0.09      0.13
C14                     85.83   69.33   28.71   85.59   19.81  -11.78    0.47     0.64    0.13      0.16
C15                     94.03   85.25   21.09   93.50   -2.98   22.26    0.22     0.22    0.27      0.09
C16                     82.83   75.41   27.45   89.64   -0.15   -1.08    0.58     0.55    0.18      0.26
C17                     82.87   66.67   19.62   83.79   16.74    8.50    0.50     0.70    0.30      0.27
C18                     64.44   66.59   20.69   86.41  -20.19   11.10    0.72     0.54    0.27      0.13
C19                     56.06   51.47   27.57   77.71    2.91  -22.78    0.90     0.84    0.13      0.30
C20                      6.35   10.06   10.29   41.99  -30.37  -31.62    0.26     0.39    0.30      0.70
C21                     17.37    8.27    6.55   30.49   63.89  -36.47    0.52     0.26    0.20      0.80
C22                     35.01   30.20    1.00   60.19    1.57   77.37    0.79     0.67    0.02      0.84
D01                     10.15    9.17    3.27   36.42   -1.47    1.60    0.38     0.37    0.13      0.73
D02                     10.17    9.29    2.26   36.46   -3.66   12.96    0.41     0.40    0.10      0.82
D03                     10.27    9.45    1.37   36.53   -5.00   26.44    0.42     0.40    0.06      0.89
D04                     11.08   10.17    0.59   37.50   -4.55   46.04    0.50     0.46    0.02      1.19
D05                     44.16   39.91   11.54   69.21   -1.79   10.96    0.88     0.87    0.34      0.60
D06                     45.25   40.92    8.72   69.65   -3.48   24.92    0.98     0.93    0.30      0.54
D07                     45.18   41.08    6.04   69.56   -5.39   40.29    0.87     0.83    0.22      0.49
D08                     44.56   41.06    3.60   69.38   -7.72   59.19    0.83     0.78    0.12      0.47
D09                     72.93   65.92   17.87   84.60   -1.99   15.83    0.60     0.60    0.31      0.26
D10                     73.71   66.80   11.96   84.69   -4.76   37.36    0.68     0.64    0.34      0.16
D11                     73.67   67.15    7.49   84.60   -6.96   58.96    0.55     0.55    0.24      0.30
D12                     71.69   65.33    2.64   83.21   -6.83   95.16    0.57     0.46    0.07      0.19
D13                     61.09   64.89   29.58   86.32  -19.25  -11.43    0.70     0.51    0.09      0.11
D14                     82.93   64.80   28.05   83.01   25.09  -15.01    0.42     0.61    0.11      0.09
D15                     94.17   85.43   18.92   93.48   -3.88   28.61    0.20     0.19    0.29      0.16
D16                     79.40   72.33   26.42   88.20   -0.26   -1.22    0.63     0.59    0.19      0.29
D17                     80.04   62.06   16.96   80.93   21.58   11.48    0.52     0.70    0.31      0.23
D18                     57.34   61.62   18.29   84.09  -25.50   14.22    0.69     0.52    0.26      0.11
D19                     47.36   43.48   26.37   72.82    4.34  -28.69    0.84     0.80    0.15      0.25
D20                      4.86    7.01    6.78   35.03  -23.54  -26.30    0.23     0.33    0.26      0.78
D21                     11.34    5.70    4.50   25.52   51.33  -30.95    0.43     0.23    0.18      0.90
D22                     22.16   19.15    0.86   49.56    0.86   60.93    0.68     0.57    0.02      0.95
E01                      9.40    9.12    3.11   36.69   -7.35    3.93    0.38     0.40    0.15      0.84
E02                      8.48    8.96    1.93   36.51  -15.18   17.83    0.37     0.41    0.09      0.91
E03                      8.17    9.20    0.73   36.85  -20.20   41.41    0.33     0.36    0.03      0.98
E04                      8.34   10.13    0.71   38.86  -26.15   45.84    0.35     0.41    0.03      1.05
E05                     24.04   23.97    6.72   56.62  -12.69   12.66    0.69     0.73    0.26      0.77
E06                     21.59   23.73    4.12   56.67  -24.26   31.69    0.68     0.70    0.17      0.64
E07                     19.75   23.59    1.20   56.45  -32.04   67.53    0.54     0.56    0.03      0.74
E08                     18.66   24.28    1.22   57.61  -40.11   69.54    0.51     0.52    0.03      0.57
E09                     54.91   52.09   16.33   77.64   -7.63    8.43    0.85     0.80    0.34      0.45
E10                     52.17   51.29   12.81   77.24  -14.03   20.65    0.96     0.85    0.36      0.36
E11                     49.16   50.95    9.98   77.28  -22.18   33.15    0.80     0.71    0.31      0.18
E12                     45.23   49.47    7.59   76.63  -29.63   44.54    0.86     0.72    0.24      0.26
E13                     52.86   58.94   28.90   83.64  -24.02  -14.56    0.70     0.53    0.09      0.10
E14                     79.33   59.49   27.28   79.83   31.49  -19.07    0.52     0.70    0.15      0.08
E15                     92.98   84.39   16.75   92.93   -4.60   34.52    0.25     0.25    0.33      0.25
E16                     76.34   69.17   25.35   86.62    0.49   -1.44    0.71     0.67    0.24      0.33
E17                     76.62   56.98   14.16   77.62   26.95   15.02    0.55     0.73    0.33      0.18
E18                     49.83   56.14   15.72   81.38  -31.44   17.89    0.79     0.62    0.31      0.14
E19                     38.81   35.50   24.99   67.29    6.47  -35.23    0.80     0.77    0.16      0.19
E20                      3.27    4.26    4.09   26.98  -16.09  -22.33    0.15     0.20    0.17      0.71
E21                      6.68    3.57    2.84   19.98   38.99  -25.53    0.29     0.16    0.13      0.85
E22                     12.64   10.85    0.65   38.29    0.97   45.57    0.48     0.41    0.02      0.96
F01                      3.29    3.93    1.87   24.86  -16.86   -2.64    0.16     0.20    0.10      0.83
F02                      1.74    3.19    1.60   23.31  -35.12   -0.76    0.09     0.17    0.08      0.86
F03                      1.17    2.97    1.22   22.89  -47.69    5.53    0.05     0.13    0.06      0.88
F04                      1.42    3.61    1.32   25.38  -50.84    8.23    0.07     0.17    0.07      0.97
F05                     13.55   15.15    6.12   47.32  -19.45   -0.24    0.48     0.54    0.24      0.80
F06                      9.45   13.74    5.08   46.46  -39.69    5.96    0.41     0.53    0.21      0.72
F07                      4.09    9.79    4.21   41.58  -64.19    4.74    0.13     0.26    0.17      0.50
F08                      3.49    9.63    3.87   41.59  -71.94    7.97    0.09     0.21    0.15      0.30
F09                     50.07   49.98   18.43   77.01  -12.83    0.71    0.91     0.85    0.35      0.49
F10                     43.98   48.27   17.22   76.68  -24.91    4.26    1.01     0.89    0.36      0.36
F11                     37.05   45.02   15.93   75.31  -36.39    6.38    0.77     0.68    0.36      0.15
F12                     31.74   42.17   14.10   73.89  -45.98   10.56    0.76     0.68    0.33      0.12
F13                     46.40   54.24   28.46   81.43  -28.27  -17.39    0.72     0.57    0.11      0.09
F14                     76.56   54.98   26.43   76.90   38.01  -22.47    0.55     0.71    0.16      0.12
F15                     92.83   83.91   14.22   92.54   -4.70   42.70    0.32     0.31    0.32      0.33
F16                     58.52   52.78   20.09   77.81    1.09   -3.19    0.95     0.89    0.32      0.53
F17                     73.71   53.01   11.77   74.90   30.98   19.31    0.57     0.71    0.33      0.12
F18                     43.02   50.80   13.14   78.48  -36.86   22.25    0.75     0.63    0.32      0.19
F19                     31.45   28.71   23.77   61.93    8.59  -41.72    0.81     0.77    0.20      0.15
F20                      1.48    1.92    1.90   17.07  -13.34  -17.25    0.08     0.10    0.10      0.69
F21                      2.85    1.64    1.41   12.27   25.49  -20.09    0.15     0.09    0.08      0.77
F22                      5.94    5.11    0.46   26.33    0.42   29.55    0.27     0.23    0.02      0.86
G01                      5.82    6.11    3.36   30.85   -9.65   -9.08    0.25     0.28    0.15      0.79
G02                      4.25    5.44    3.47   30.02  -20.28  -11.29    0.21     0.26    0.16      0.82
G03                      2.95    4.89    3.73   29.42  -31.26  -14.38    0.14     0.24    0.18      0.88
G04                      1.63    3.77    3.85   26.82  -39.33  -19.70    0.08     0.19    0.19      0.90
G05                     16.48   17.73    8.49   50.68  -15.35   -7.88    0.59     0.65    0.35      0.89
G06                     12.87   16.81    9.04   50.69  -30.26  -10.20    0.55     0.65    0.35      0.80
G07                      8.08   14.43    9.44   48.99  -48.60  -14.61    0.29     0.43    0.32      0.61
G08                      4.25   10.49    9.43   44.03  -57.88  -22.97    0.12     0.24    0.29      0.41
G09                     48.85   48.87   20.08   76.48  -11.87   -5.20    0.87     0.80    0.32      0.47
G10                     41.66   46.32   20.60   75.82  -23.73   -7.56    0.96     0.85    0.32      0.38
G11                     34.78   43.48   20.98   74.89  -35.53   -9.96    0.74     0.67    0.30      0.20
G12                     27.46   38.89   20.67   72.53  -45.80  -13.05    0.71     0.64    0.28      0.07
G13                     40.18   49.53   28.16   79.07  -32.45  -20.78    0.71     0.58    0.12      0.11
G14                     73.26   50.32   25.41   73.73   44.44  -25.83    0.53     0.68    0.17      0.21
G15                     92.30   83.42   11.85   92.19   -5.32   51.43    0.21     0.22    0.26      0.40
G16                     48.60   43.99   16.78   72.33    0.33   -2.80    0.97     0.91    0.33      0.61
G17                     69.10   46.94    9.12   70.50   38.14   23.04    0.50     0.62    0.27      0.14
G18                     37.10   46.09   11.00   75.77  -42.25   26.36    0.61     0.52    0.27      0.24
G19                     25.49   23.05   22.69   56.76   11.70  -48.19    0.55     0.54    0.15      0.09
G20                     29.55   14.11    0.14   37.94   65.38   60.14    0.61     0.31    0.01      0.70
G21                      5.80   11.83    1.11   43.83  -62.36   47.04    0.15     0.26    0.03      0.56
G22                      2.50    0.96    8.38   11.16   63.88  -80.02    0.08     0.04    0.14      0.29
H01                      6.09    6.17    3.81   30.97   -6.56  -13.06    0.25     0.27    0.17      0.75
H02                      4.92    5.58    4.38   30.16  -11.32  -19.10    0.23     0.26    0.20      0.80
H03                      3.28    4.67    5.04   28.76  -19.45  -26.31    0.16     0.22    0.22      0.81
H04                      1.76    3.47    5.57   26.10  -25.59  -34.39    0.08     0.16    0.24      0.83
H05                     17.64   17.74    9.66   50.43   -7.97  -14.31    0.56     0.59    0.34      0.80
H06                     15.01   16.85   11.43   50.28  -15.07  -22.23    0.59     0.63    0.33      0.72
H07                     11.22   15.03   13.26   49.16  -24.49  -31.24    0.36     0.44    0.29      0.59
H08                      6.91   12.36   14.78   46.87  -36.09  -40.35    0.20     0.34    0.28      0.52
H09                     50.39   48.56   21.28   76.05   -6.30   -9.51    0.90     0.83    0.31      0.49
H10                     45.70   46.69   23.36   75.56  -11.93  -15.84    1.01     0.91    0.27      0.46
H11                     40.23   44.20   25.12   74.70  -18.55  -21.68    0.82     0.76    0.21      0.32
H12                     35.26   42.23   27.08   74.19  -25.94  -27.12    0.86     0.78    0.16      0.20
H13                     35.09   45.49   27.60   76.90  -36.10  -23.26    0.63     0.55    0.13      0.09
H14                     69.21   45.08   24.41   69.95   51.94  -30.32    0.54     0.61    0.17      0.26
H15                     91.32   81.97    9.61   91.36   -4.71   60.04    0.29     0.30    0.23      0.39
H16                     37.66   33.88   13.61   65.01    1.11   -4.89    0.96     0.89    0.35      0.71
H17                     65.23   42.00    6.84   66.58   44.56   28.07    0.48     0.56    0.23      0.24
H18                     31.02   40.95    9.04   72.56  -47.83   29.90    0.60     0.53    0.23      0.26
H19                     19.40   17.18   21.13   50.37   16.26  -55.41    0.48     0.48    0.17      0.20
H20                     23.04   11.40    0.16   34.59   57.18   53.81    0.68     0.35    0.01      0.91
H21                      4.80    9.43    0.95   39.42  -56.11   41.97    0.15     0.25    0.03      0.64
H22                      2.87    1.24    7.21   12.22   57.50  -71.88    0.12     0.06    0.16      0.42
I01                      9.57    8.68    5.90   36.13    2.45  -19.72    0.40     0.38    0.25      0.77
I02                      8.35    7.99    7.86   35.52    2.48  -32.36    0.37     0.37    0.29      0.70
I03                      6.13    6.55   10.28   33.66    2.16  -47.38    0.28     0.31    0.31      0.49
I04                      2.70    3.91   11.38   28.61   -1.57  -60.54    0.08     0.16    0.23      0.25
I05                     23.83   21.91   12.78   54.72    1.69  -20.23    0.75     0.71    0.36      0.71
I06                     22.57   21.02   15.70   54.24    3.53  -31.72    0.78     0.73    0.32      0.50
I07                     19.94   19.39   18.79   53.18    3.47  -43.39    0.64     0.62    0.25      0.21
I08                     15.80   16.81   21.11   51.13    0.54  -53.56    0.52     0.58    0.22      0.11
I09                     53.69   48.85   21.64   75.72    1.44  -11.33    0.92     0.86    0.30      0.51
I10                     52.57   47.85   23.65   75.26    2.73  -17.54    1.07     0.97    0.26      0.48
I11                     50.61   46.44   25.99   74.64    3.35  -24.50    0.95     0.88    0.19      0.35
I12                     47.93   44.14   26.60   73.28    3.91  -28.41    1.07     0.95    0.17      0.30
I13                     28.70   39.97   26.83   73.66  -40.27  -27.11    0.54     0.50    0.13      0.13
I14                     65.53   39.95   22.97   65.81   60.86  -34.29    0.49     0.55    0.17      0.38
I15                     90.70   81.08    7.54   90.79   -4.40   69.95    0.27     0.28    0.20      0.48
I16                     24.99   22.52    9.09   54.76    0.32   -4.04    0.77     0.72    0.32      0.77
I17                     61.25   37.46    4.78   62.71   50.38   34.55    0.51     0.52    0.18      0.30
I18                     24.89   35.40    7.02   68.74  -53.80   34.20    0.58     0.56    0.24      0.30
I19                     14.14   12.21   19.60   43.80   21.40  -62.84    0.45     0.45    0.20      0.37
I20                     17.17    8.88    0.19   30.93   48.31   46.24    0.62     0.33    0.01      1.03
I21                      4.41    7.70    0.87   35.50  -46.34   36.36    0.17     0.27    0.03      0.84
I22                      2.70    1.24    5.34   11.40   50.29  -61.75    0.13     0.07    0.17      0.69
J01                      5.10    4.09    3.62   24.34   10.98  -23.93    0.20     0.17    0.17      0.75
J02                      5.17    3.68    5.21   23.00   23.07  -39.22    0.22     0.17    0.22      0.78
J03                      4.87    3.17    7.30   21.67   33.91  -54.91    0.21     0.15    0.24      0.58
J04                      3.49    2.25    9.30   19.36   39.75  -69.23    0.14     0.11    0.23      0.30
J05                     21.71   18.36   11.15   50.14   10.15  -22.01    0.67     0.62    0.35      0.69
J06                     22.79   17.98   14.57   49.60   20.83  -36.57    0.74     0.62    0.31      0.41
J07                     22.37   16.80   17.68   48.26   29.35  -49.50    0.64     0.53    0.24      0.17
J08                     21.21   15.32   19.88   46.50   36.00  -59.36    0.60     0.50    0.18      0.35
J09                     56.66   49.64   22.00   75.84    6.64  -12.20    0.86     0.81    0.28      0.46
J10                     57.49   48.63   24.55   75.06   13.05  -20.44    1.01     0.94    0.23      0.39
J11                     56.98   46.62   26.40   73.65   19.01  -27.68    0.92     0.87    0.16      0.21
J12                     54.79   43.51   25.79   71.39   23.26  -30.35    0.98     0.89    0.18      0.20
J13                     22.83   34.62   25.95   70.21  -44.55  -30.96    0.45     0.45    0.14      0.09
J14                     61.47   34.99   21.51   61.47   69.69  -38.45    0.44     0.47    0.16      0.42
J15                     89.51   79.45    5.26   89.82   -3.45   83.05    0.27     0.29    0.18      0.61
J16                     15.14   13.64    5.79   43.95    0.02   -4.77    0.60     0.55    0.25      0.82
J17                     56.89   32.53    3.09   58.13   57.99   40.56    0.43     0.43    0.13      0.38
J18                     18.83   29.47    5.21   64.16  -60.08   38.01    0.44     0.47    0.17      0.26
J19                      9.69    7.83   17.49   36.20   29.41  -70.15    0.28     0.28    0.18      0.42
J20                     11.87    6.57    0.22   27.00   37.62   38.37    0.47     0.27    0.01      1.00
J21                      3.25    5.34    0.76   29.54  -38.47   27.64    0.12     0.19    0.03      0.74
J22                      2.38    1.16    3.83   10.37   42.58  -51.92    0.11     0.06    0.14      0.88
K01                     11.41    9.07    4.79   35.79   11.47  -12.88    0.44     0.37    0.22      0.72
K02                     12.84    9.15    5.49   35.35   22.15  -19.05    0.51     0.40    0.25      0.77
K03                     14.04    9.01    6.28   34.45   33.14  -26.21    0.57     0.39    0.28      0.76
K04                     14.54    8.24    6.66   32.13   45.56  -33.18    0.59     0.36    0.28      0.85
K05                     29.11   23.22   11.48   54.73   15.75  -15.38    0.84     0.76    0.37      0.70
K06                     34.09   23.88   13.71   54.38   33.10  -25.28    0.92     0.73    0.33      0.48
K07                     37.02   23.25   15.66   52.88   48.49  -35.38    0.80     0.60    0.29      0.23
K08                     40.10   22.43   16.88   50.91   64.81  -43.49    0.68     0.48    0.23      0.16
K09                     60.88   50.34   21.59   75.64   14.46  -11.67    0.77     0.77    0.28      0.40
K10                     65.08   49.12   23.89   74.08   29.13  -20.97    0.75     0.77    0.22      0.18
K11                     69.53   48.13   25.33   72.58   43.05  -27.66    0.55     0.64    0.15      0.20
K12                     70.02   45.18   24.30   69.88   53.39  -30.20    0.48     0.57    0.17      0.32
K13                     17.99   29.70   24.58   66.60  -47.85  -33.88    0.31     0.34    0.13      0.12
K14                     55.71   29.14   19.34   55.86   79.44  -42.76    0.43     0.37    0.17      0.33
K15                     89.55   78.46    3.60   89.08   -1.20   95.68    0.24     0.24    0.11      0.62
K16                      7.40    6.71    3.21   31.51   -0.50   -6.76    0.32     0.30    0.16      0.73
K17                     52.11   28.03    1.67   53.62   64.09   49.44    0.43     0.37    0.09      0.51
K18                     14.01   24.08    3.53   59.28  -64.59   43.24    0.32     0.37    0.11      0.21
K19                      5.82    4.21   15.18   27.58   39.48  -78.04    0.16     0.16    0.16      0.52
K20                      7.47    4.42    0.22   22.18   27.55   30.31    0.33     0.20    0.01      0.96
K21                      2.30    3.46    0.59   23.27  -29.72   20.67    0.10     0.15    0.02      0.77
K22                      1.91    0.99    2.52    8.72   34.57  -41.85    0.10     0.05    0.12      0.91
L01                      8.25    6.70    3.18   30.86    7.89   -7.93    0.31     0.26    0.15      0.66
L02                      9.39    6.73    3.25   30.20   18.02  -10.21    0.37     0.28    0.17      0.71
L03                     10.35    6.61    3.30   29.15   28.09  -13.00    0.41     0.28    0.18      0.72
L04                     11.09    6.22    3.28   27.31   39.55  -16.71    0.42     0.25    0.14      0.73
L05                     24.55   19.56    8.22   50.61   13.53   -7.47    0.72     0.64    0.34      0.74
L06                     28.49   20.07    8.60   50.14   27.91  -10.76    0.82     0.65    0.32      0.66
L07                     32.62   20.55    8.77   49.55   41.97  -13.20    0.74     0.54    0.30      0.51
L08                     35.50   19.74    9.14   47.39   58.33  -19.60    0.69     0.46    0.29      0.45
L09                     62.64   51.06   19.91   75.79   15.59   -6.67    0.74     0.74    0.30      0.40
L10                     68.51   50.78   20.40   74.60   30.05  -10.61    0.76     0.78    0.32      0.30
L11                     72.26   48.87   20.42   72.39   44.35  -15.05    0.51     0.61    0.29      0.13
L12                     69.86   45.46   20.44   69.90   50.10  -19.74    0.47     0.56    0.26      0.14
L13                      8.06   16.91   21.09   54.53  -48.51  -45.79    0.12     0.21    0.13      0.20
L14                     38.40   17.13   13.06   42.34   89.96  -47.04    0.38     0.20    0.13      0.24
L15                     84.46   71.49    1.57   85.21    5.48  113.05    0.32     0.31    0.02      0.23
L16                      1.20    1.22    0.71   11.41   -5.49   -5.74    0.07     0.07    0.04      0.62
L17                     36.10   16.77    0.12   40.82   72.46   65.59    0.37     0.20    0.01      0.29
L18                      5.45   12.32    1.24   44.99  -69.31   46.89    0.13     0.22    0.03      0.29
L19                      1.90    0.63    8.86    9.71   66.15  -84.77    0.04     0.02    0.12      0.19
L20                      3.64    2.25    0.20   14.78   19.31   17.92    0.20     0.12    0.01      0.87
L21                      1.17    1.78    0.44   15.64  -24.48   11.16    0.05     0.08    0.02      0.65
L22                      1.21    0.68    1.45    6.11   24.19  -31.81    0.06     0.04    0.06      0.78
Dmin                    98.96   89.68   31.78   95.81    0.54    0.23    0.39     0.36    0.16      0.15
GS01                    71.33   64.60   24.02   84.33    0.61   -2.21    0.69     0.65    0.25      0.34
GS02                    63.14   57.06   21.74   80.30    0.90   -3.40    0.83     0.78    0.29      0.44
GS03                    57.68   52.13   20.14   77.46    0.89   -3.95    0.91     0.84    0.31      0.50
GS04                    52.45   47.60   18.33   74.72    0.16   -3.46    1.07     0.98    0.35      0.61
GS05                    48.32   43.88   17.05   72.32    0.03   -3.70    0.88     0.84    0.35      0.58
GS06                    44.31   40.19   15.67   69.77    0.11   -3.70    1.09     0.97    0.35      0.68
GS07                    38.08   34.53   13.86   65.59    0.16   -4.79    0.84     0.78    0.34      0.63
GS08                    33.98   30.73   12.59   62.50    0.51   -5.49    0.88     0.82    0.36      0.71
GS09                    29.90   27.13   11.22   59.35    0.03   -5.47    0.77     0.74    0.36      0.72
GS10                    26.24   23.78    9.69   56.10   -0.14   -4.50    0.88     0.80    0.35      0.81
GS11                    22.39   20.30    8.43   52.44   -0.23   -4.85    0.70     0.66    0.34      0.78
GS12                    19.33   17.49    7.30   49.12   -0.17   -4.74    0.79     0.71    0.33      0.90
GS13                    15.80   14.27    6.30   44.92    0.13   -6.38    0.60     0.56    0.29      0.85
GS14                    13.54   12.26    5.35   41.92   -0.37   -5.43    0.61     0.55    0.27      0.89
GS15                    10.45    9.42    4.44   37.12    0.22   -7.38    0.45     0.42    0.22      0.84
GS16                     8.24    7.40    3.57   33.04    0.33   -7.43    0.38     0.34    0.19      0.79
GS17                     6.08    5.57    2.82   28.76   -1.07   -7.66    0.28     0.27    0.14      0.76
GS18                     4.49    4.11    2.08   24.47   -1.23   -6.69    0.24     0.22    0.12      0.76
GS19                     2.80    2.68    1.60   19.38   -3.07   -9.12    0.16     0.16    0.10      0.77
GS20                     2.28    2.25    1.32   17.50   -4.72   -7.70    0.13     0.13    0.08      0.72
GS21                     1.54    1.54    0.94   13.61   -4.84   -7.44    0.08     0.09    0.05      0.61
GS22                     0.61    0.74    0.51    7.69   -8.86   -6.27    0.04     0.05    0.03      0.71
Dmax                     0.14    0.14    0.12    1.41   -0.76   -2.62    0.01     0.01    0.01      0.26
END_DATA
