IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Tuesday, August 24, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:10"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
G10                     34.12   43.15   40.41   71.66  -24.18   -6.51    0.31     0.33    0.25      0.19
G11                     30.19   42.77   41.44   71.40  -37.20   -8.29    0.30     0.36    0.26      0.20
G12                     25.39   40.05   41.01   69.50  -48.08  -11.00    0.31     0.40    0.28      0.24
G13                     37.48   50.63   61.97   76.46  -33.62  -22.38    0.36     0.45    0.39      0.24
G14                     56.07   40.50   56.36   69.82   47.43  -28.16    0.33     0.26    0.47      0.27
G15                     69.53   74.56   19.69   89.19   -5.03   57.31    0.33     0.35    0.14      0.30
G16                     35.13   36.16   30.83   66.64    0.90   -1.56    0.24     0.23    0.14      0.17
G17                     45.82   34.29   15.11   65.19   40.23   26.42    0.26     0.23    0.14      0.15
G18                     28.37   42.80   18.05   71.42  -44.25   30.21    0.23     0.30    0.12      0.28
G19                     22.23   20.00   49.41   51.83   14.19  -51.62    0.21     0.23    0.37      0.16
G20                     15.69    7.76    0.36   33.47   59.76   50.94    0.16     0.08    0.01      0.35
G21                      4.49   11.00    1.85   39.58  -59.72   39.43    0.07     0.16    0.02      0.44
G22                      3.98    1.14   18.64   10.13   60.13  -76.75    0.05     0.02    0.20      0.22
H01                      4.20    4.82    6.02   26.22   -6.02  -10.77    0.09     0.10    0.08      0.21
H02                      3.66    4.56    6.93   25.43  -10.60  -16.17    0.09     0.10    0.14      0.29
H03                      2.97    4.28    8.17   24.58  -18.14  -22.57    0.06     0.09    0.18      0.36
H04                      2.34    3.85    9.26   23.15  -23.95  -28.96    0.07     0.10    0.25      0.42
H05                     12.78   14.47   16.58   44.90   -7.55  -12.15    0.23     0.26    0.32      0.38
H06                     11.70   14.41   19.98   44.81  -14.58  -19.79    0.28     0.30    0.35      0.35
H07                     10.28   14.14   24.16   44.43  -23.41  -28.61    0.26     0.35    0.39      0.36
H08                      8.42   13.35   28.79   43.28  -33.70  -38.58    0.16     0.25    0.43      0.38
H09                     40.03   43.64   42.90   71.98   -6.26   -9.12    0.51     0.55    0.53      0.36
H10                     38.03   43.29   49.04   71.75  -11.56  -16.85    0.45     0.48    0.52      0.31
H11                     35.21   42.38   53.59   71.13  -18.18  -22.97    0.47     0.53    0.54      0.32
H12                     32.53   41.65   59.66   70.63  -25.32  -30.14    0.40     0.48    0.55      0.32
H13                     33.79   47.40   60.93   74.44  -37.32  -24.83    0.47     0.61    0.59      0.34
H14                     52.62   35.40   54.45   66.05   54.92  -32.64    0.41     0.30    0.56      0.29
H15                     68.18   72.75   15.31   88.33   -4.24   65.80    0.49     0.50    0.12      0.38
H16                     26.84   27.48   23.87   59.41    1.42   -2.24    0.32     0.32    0.25      0.29
H17                     42.58   29.85   11.01   61.52   46.59   31.47    0.34     0.26    0.13      0.27
H18                     23.94   38.57   14.54   68.44  -49.74   33.47    0.34     0.44    0.18      0.37
H19                     17.81   15.00   46.18   45.63   19.12  -58.55    0.23     0.24    0.43      0.19
H20                     11.58    6.00    0.39   29.41   50.97   43.35    0.14     0.07    0.01      0.39
H21                      3.53    8.39    1.60   34.77  -52.88   33.84    0.06     0.14    0.01      0.54
H22                      3.61    1.22   15.00   10.67   52.25  -67.31    0.06     0.02    0.22      0.35
I01                      6.41    6.41    9.42   30.42    2.47  -16.97    0.22     0.24    0.21      0.35
I02                      6.30    6.27   13.27   30.09    2.73  -29.30    0.09     0.12    0.17      0.16
I03                      5.89    5.87   18.48   29.08    2.61  -43.73    0.08     0.10    0.15      0.27
I04                      4.69    4.78   22.85   26.09    1.09  -57.80    0.04     0.06    0.17      0.18
I05                     17.26   17.52   22.45   48.91    1.99  -17.68    0.11     0.11    0.23      0.18
I06                     17.42   17.28   29.92   48.61    4.17  -31.21    0.27     0.24    0.23      0.18
I07                     17.38   17.02   38.63   48.28    5.36  -44.46    0.25     0.25    0.16      0.12
I08                     15.83   15.67   45.72   46.54    4.23  -56.43    0.11     0.13    0.20      0.13
I09                     41.79   42.58   43.88   71.27    2.22  -11.57    0.25     0.26    0.23      0.15
I10                     41.85   42.16   49.86   70.98    3.63  -19.10    0.19     0.17    0.16      0.09
I11                     41.09   40.98   56.08   70.16    4.88  -27.28    0.28     0.28    0.17      0.10
I12                     39.14   38.66   58.39   68.51    5.94  -32.51    0.24     0.14    0.16      0.09
I13                     28.62   42.04   58.44   70.90  -41.04  -28.44    0.18     0.23    0.21      0.16
I14                     48.56   30.02   50.84   61.67   63.04  -36.27    0.17     0.10    0.16      0.19
I15                     65.96   70.18   11.35   87.09   -3.78   74.49    0.22     0.24    0.12      0.22
I16                     16.39   16.94   14.74   48.18    0.34   -1.99    0.16     0.14    0.14      0.18
I17                     38.44   25.33    7.27   57.40   51.62   37.57    0.21     0.16    0.08      0.12
I18                     18.90   32.91   10.67   64.09  -54.78   36.95    0.20     0.27    0.11      0.17
I19                     13.80   10.66   42.31   38.99   24.49  -65.25    0.12     0.11    0.25      0.15
I20                      8.23    4.51    0.44   25.29   42.20   35.30    0.11     0.06    0.01      0.36
I21                      2.87    6.23    1.44   29.99  -43.26   27.35    0.05     0.09    0.02      0.37
I22                      2.73    1.04    9.97    9.30   43.40  -55.26    0.04     0.02    0.13      0.25
J01                      3.48    3.04    5.74   20.20    9.15  -19.86    0.07     0.06    0.07      0.14
J02                      3.87    2.78    8.78   19.12   19.86  -34.22    0.08     0.06    0.16      0.32
J03                      4.39    2.61   13.27   18.43   30.10  -49.41    0.07     0.05    0.18      0.40
J04                      4.43    2.26   18.70   16.82   37.63  -65.35    0.08     0.05    0.26      0.29
J05                     15.37   14.22   19.49   44.55   10.13  -19.24    0.14     0.14    0.24      0.24
J06                     17.10   14.05   28.10   44.30   21.02  -35.70    0.30     0.25    0.33      0.27
J07                     18.33   13.58   37.08   43.62   30.47  -50.39    0.28     0.22    0.34      0.19
J08                     18.40   12.48   44.08   41.97   38.00  -62.32    0.15     0.13    0.27      0.13
J09                     44.14   43.05   45.35   71.59    7.84  -12.81    0.28     0.29    0.30      0.18
J10                     45.22   41.71   52.43   70.67   14.89  -22.51    0.32     0.31    0.35      0.19
J11                     45.85   40.16   58.90   69.58   21.37  -31.17    0.31     0.28    0.28      0.16
J12                     43.43   36.61   57.25   66.98   25.59  -33.98    0.29     0.25    0.30      0.15
J13                     24.59   37.97   57.14   68.00  -44.96  -32.11    0.25     0.34    0.22      0.16
J14                     45.44   25.76   48.30   57.81   70.95  -40.03    0.10     0.09    0.23      0.19
J15                     64.18   67.88    7.88   85.95   -2.87   84.36    0.19     0.18    0.06      0.24
J16                      9.68   10.04    9.10   37.90    0.01   -2.98    0.13     0.12    0.12      0.21
J17                     35.14   21.41    4.82   53.40   58.02   42.04    0.12     0.10    0.05      0.13
J18                     14.66   28.00    7.96   59.89  -60.27   39.13    0.15     0.21    0.08      0.26
J19                     10.71    7.19   38.38   32.24   32.41  -71.78    0.09     0.09    0.19      0.19
J20                      5.53    3.32    0.49   21.27   32.19   27.38    0.06     0.03    0.01      0.26
J21                      2.07    4.20    1.30   24.32  -34.91   19.40    0.03     0.07    0.02      0.45
J22                      2.14    0.92    6.89    8.26   35.95  -45.57    0.03     0.01    0.06      0.19
K01                      7.13    6.36    7.48   30.29   10.34  -10.01    0.20     0.17    0.18      0.44
K02                      8.03    6.24    8.92   30.02   19.98  -15.94    0.11     0.09    0.16      0.30
K03                      9.04    6.13   10.62   29.73   30.05  -22.11    0.18     0.13    0.19      0.34
K04                      9.50    5.46   11.75   28.00   41.25  -28.57    0.16     0.10    0.23      0.38
K05                     20.10   17.64   19.98   49.05   16.06  -12.51    0.25     0.22    0.26      0.29
K06                     23.34   17.39   25.43   48.74   32.56  -23.47    0.38     0.31    0.31      0.28
K07                     26.36   16.90   31.30   48.14   48.04  -34.20    0.31     0.21    0.32      0.23
K08                     29.16   16.02   36.01   47.01   64.02  -43.06    0.24     0.15    0.28      0.21
K09                     46.54   42.43   44.14   71.17   16.48  -12.06    0.34     0.35    0.32      0.21
K10                     50.34   40.73   51.01   69.99   31.96  -22.12    0.24     0.22    0.32      0.15
K11                     53.55   38.71   56.24   68.54   46.60  -30.25    0.27     0.19    0.30      0.18
K12                     52.55   34.88   53.95   65.65   56.45  -32.80    0.23     0.15    0.28      0.22
K13                     20.36   33.04   53.02   64.19  -47.95  -34.32    0.18     0.28    0.25      0.19
K14                     40.28   20.48   43.34   52.38   79.05  -43.47    0.21     0.11    0.27      0.23
K15                     62.69   65.48    5.18   84.73   -1.02   94.18    0.36     0.40    0.08      0.29
K16                      4.50    4.72    4.88   25.92   -0.67   -5.63    0.08     0.08    0.08      0.22
K17                     30.76   17.38    2.48   48.74   62.60   49.41    0.17     0.12    0.03      0.18
K18                     10.81   22.65    5.17   54.71  -63.68   42.49    0.12     0.18    0.07      0.22
K19                      7.75    4.22   33.33   24.40   41.64  -78.19    0.08     0.06    0.28      0.23
K20                      3.37    2.23    0.47   16.63   22.78   19.89    0.04     0.03    0.01      0.18
K21                      1.40    2.60    1.03   18.37  -26.11   12.89    0.02     0.03    0.02      0.35
K22                      1.51    0.73    4.21    6.61   27.65  -35.19    0.03     0.01    0.05      0.19
L01                      5.14    4.76    5.00   26.05    6.93   -6.03    0.11     0.11    0.09      0.27
L02                      5.64    4.54    5.11   25.37   15.70   -7.81    0.15     0.14    0.10      0.25
L03                      6.24    4.37    5.33   24.87   24.58   -9.76    0.09     0.08    0.11      0.13
L04                      6.53    3.86    5.34   23.19   34.81  -12.71    0.18     0.12    0.15      0.32
L05                     16.26   14.53   13.79   44.99   13.35   -5.02    0.18     0.18    0.18      0.22
L06                     18.42   14.19   14.54   44.51   27.15   -7.79    0.24     0.19    0.18      0.28
L07                     21.09   14.19   15.22   44.50   40.46   -9.52    0.29     0.21    0.14      0.26
L08                     23.10   13.25   16.31   43.14   55.63  -14.53    0.12     0.08    0.11      0.14
L09                     47.46   43.00   39.49   71.56   17.39   -5.47    0.35     0.38    0.28      0.21
L10                     51.90   41.83   41.57   70.75   32.79   -9.56    0.26     0.24    0.30      0.15
L11                     53.49   38.60   42.43   68.46   46.77  -14.60    0.32     0.30    0.33      0.14
L12                     51.28   35.07   42.71   65.80   52.50  -19.54    0.21     0.17    0.23      0.16
L13                     13.21   22.97   48.07   55.04  -48.48  -44.55    0.14     0.27    0.26      0.22
L14                     28.86   11.97   31.88   41.17   88.06  -47.09    0.14     0.06    0.17      0.23
L15                     56.55   57.24    2.46   80.31    3.38  104.09    0.27     0.29    0.03      0.24
L16                      0.76    0.89    1.10    8.08   -4.28   -5.92    0.01     0.02    0.02      0.16
L17                     19.97    9.53    0.32   36.99   67.46   57.68    0.11     0.05    0.01      0.17
L18                      4.94   12.92    2.11   42.64  -67.10   42.15    0.06     0.11    0.02      0.17
L19                      4.06    1.06   21.02    9.49   64.13  -82.82    0.03     0.01    0.16      0.17
L20                      1.66    1.18    0.45   10.44   15.26    9.49    0.03     0.02    0.01      0.22
L21                      0.80    1.41    0.82   12.03  -19.44    5.40    0.01     0.02    0.01      0.26
L22                      0.92    0.51    2.40    4.63   17.23  -25.93    0.01     0.01    0.02      0.18
Dmin                    85.83   88.52   72.83   95.38    0.90    0.19    0.52     0.52    0.50      0.22
GS01                    58.74   60.16   50.75   81.92    1.76   -1.24    0.36     0.36    0.36      0.20
GS02                    52.11   53.36   45.78   78.09    1.71   -2.12    0.41     0.41    0.38      0.24
GS03                    46.64   47.80   41.10   74.70    1.55   -2.16    0.42     0.44    0.45      0.28
GS04                    41.31   42.62   36.42   71.29    0.66   -1.77    0.54     0.54    0.38      0.37
GS05                    37.02   38.22   32.72   68.18    0.56   -1.79    0.29     0.32    0.33      0.23
GS06                    32.57   33.60   28.83   64.64    0.59   -1.82    0.46     0.44    0.29      0.35
GS07                    28.43   29.31   25.16   61.05    0.65   -1.76    0.42     0.39    0.19      0.33
GS08                    24.61   25.31   22.27   57.37    0.90   -2.74    0.20     0.19    0.16      0.19
GS09                    21.27   21.96   19.54   53.98    0.48   -3.07    0.23     0.23    0.17      0.24
GS10                    18.21   18.90   16.62   50.57   -0.07   -2.45    0.27     0.25    0.18      0.28
GS11                    15.45   16.04   14.30   47.03   -0.12   -2.84    0.31     0.31    0.21      0.38
GS12                    12.87   13.40   12.10   43.35   -0.28   -3.13    0.24     0.22    0.16      0.32
GS13                    10.48   10.84   10.29   39.31    0.18   -4.55    0.21     0.21    0.14      0.33
GS14                     8.73    9.12    8.48   36.22   -0.54   -3.66    0.19     0.18    0.13      0.31
GS15                     6.75    7.00    6.96   31.80   -0.01   -5.30    0.09     0.09    0.07      0.18
GS16                     5.20    5.39    5.58   27.83    0.03   -5.91    0.13     0.12    0.09      0.28
GS17                     3.80    4.03    4.38   23.78   -1.24   -6.59    0.07     0.08    0.05      0.20
GS18                     2.77    2.95    3.22   19.84   -1.38   -6.03    0.04     0.04    0.04      0.14
GS19                     1.76    1.95    2.47   15.22   -3.02   -8.22    0.02     0.03    0.02      0.10
GS20                     1.45    1.67    2.04   13.64   -4.37   -7.20    0.02     0.02    0.02      0.12
GS21                     0.97    1.12    1.47    9.97   -4.20   -7.43    0.02     0.02    0.02      0.10
GS22                     0.48    0.62    0.86    5.60   -4.61   -6.49    0.01     0.01    0.02      0.21
Dmax                     0.15    0.15    0.32    1.34    0.12   -3.65    0.00     0.00    0.01      0.18
END_DATA
