IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, December 17, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:Lot18"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
D01                      7.66    8.25    6.06   34.49   -2.72    3.30    0.21     0.23    0.17      0.50
D02                      7.51    8.31    4.14   34.62   -4.67   13.51    0.13     0.17    0.08      0.48
D03                      7.57    8.57    2.51   35.13   -6.35   25.72    0.17     0.19    0.06      0.49
D04                      7.92    9.03    1.04   36.04   -6.99   43.13    0.17     0.21    0.02      0.61
D05                     35.23   37.32   23.19   67.52   -2.55   13.01    0.59     0.63    0.62      0.41
D06                     34.67   37.09   16.28   67.34   -3.69   27.27    0.55     0.61    0.43      0.43
D07                     34.31   37.30   10.70   67.50   -5.60   42.74    0.55     0.57    0.32      0.24
D08                     33.65   37.47    6.22   67.63   -8.43   59.73    0.41     0.46    0.15      0.28
D09                     59.97   62.90   36.29   83.39   -1.61   19.27    0.28     0.30    0.54      0.09
D10                     58.85   62.78   22.49   83.33   -4.02   41.59    0.28     0.29    0.50      0.26
D11                     57.97   62.76   12.95   83.31   -6.08   63.35    0.14     0.17    0.25      0.32
D12                     56.16   61.28    4.32   82.53   -7.13   95.05    0.27     0.28    0.10      0.25
D13                     56.85   68.22   68.92   86.12  -20.91  -12.28    0.20     0.15    0.12      0.07
D14                     71.74   61.70   67.27   82.75   27.41  -16.57    0.13     0.29    0.19      0.12
D15                     78.70   83.90   38.16   93.40   -4.31   33.97    0.34     0.35    0.73      0.26
D16                     68.71   71.12   59.44   87.54    0.29   -0.76    0.29     0.29    0.21      0.14
D17                     63.98   56.25   34.81   79.75   23.37   15.11    0.47     0.64    0.68      0.18
D18                     49.21   62.58   37.05   83.22  -28.10   17.93    0.30     0.25    0.51      0.20
D19                     42.40   42.19   61.39   71.00    5.21  -31.22    0.47     0.55    0.22      0.14
D20                      5.25    7.74   13.34   33.43  -23.62  -23.72    0.15     0.25    0.31      0.52
D21                      8.90    4.56   10.00   25.45   47.30  -27.52    0.25     0.13    0.26      0.59
D22                     16.26   17.07    1.52   48.34   -1.14   58.12    0.30     0.34    0.02      0.74
E01                      7.01    8.14    5.57   34.27   -8.05    5.28    0.24     0.29    0.21      0.63
E02                      6.29    8.17    3.36   34.32  -15.65   17.98    0.19     0.27    0.10      0.75
E03                      6.02    8.51    1.26   35.02  -21.62   38.31    0.17     0.22    0.03      0.60
E04                      6.25    9.60    1.19   37.12  -28.17   42.92    0.11     0.14    0.03      0.29
E05                     18.33   21.93   12.35   53.95  -14.05   14.44    0.50     0.57    0.45      0.52
E06                     16.27   21.90    7.24   53.91  -25.07   31.68    0.39     0.50    0.24      0.48
E07                     15.03   22.25    1.93   54.29  -33.89   63.96    0.38     0.47    0.04      0.61
E08                     14.52   23.34    1.93   55.42  -41.87   65.96    0.30     0.40    0.04      0.49
E09                     44.38   49.19   32.70   75.57   -8.67   10.99    0.53     0.56    0.66      0.29
E10                     41.29   48.11   24.63   74.89  -14.93   23.07    0.56     0.60    0.60      0.29
E11                     38.78   48.10   18.19   74.89  -22.68   35.91    0.48     0.54    0.50      0.18
E12                     35.40   46.91   13.10   74.13  -30.48   47.13    0.46     0.48    0.37      0.24
E13                     48.81   60.90   64.97   82.33  -25.34  -15.15    0.46     0.42    0.30      0.13
E14                     66.14   54.34   63.45   78.66   32.95  -20.02    0.43     0.58    0.33      0.13
E15                     74.68   79.96   31.82   91.67   -4.90   40.07    0.42     0.43    0.84      0.24
E16                     63.60   65.48   54.69   84.73    1.06   -0.71    0.54     0.56    0.58      0.29
E17                     58.29   49.20   27.21   75.58   28.04   19.72    0.37     0.46    0.56      0.08
E18                     41.47   55.51   29.63   79.33  -33.52   22.23    0.42     0.39    0.59      0.17
E19                     34.91   34.16   56.83   65.09    6.86  -36.82    0.51     0.54    0.33      0.17
E20                      3.30    4.59    7.65   25.53  -16.74  -18.92    0.12     0.18    0.26      0.58
E21                      5.13    2.90    5.92   19.61   34.54  -21.71    0.17     0.10    0.20      0.59
E22                      8.84    9.29    1.16   36.53   -0.99   42.32    0.19     0.23    0.04      0.60
F01                      2.78    3.96    3.43   23.54  -17.16   -1.11    0.09     0.14    0.12      0.53
F02                      1.91    3.81    2.94   23.01  -32.94    1.44    0.07     0.15    0.09      0.78
F03                      1.52    3.90    2.24   23.34  -44.32    7.71    0.04     0.09    0.06      0.43
F04                      1.83    4.75    2.45   26.00  -47.72   10.52    0.07     0.17    0.07      0.77
F05                     11.22   14.84   11.62   45.41  -20.63    1.82    0.29     0.36    0.34      0.48
F06                      8.31   14.20    9.30   44.52  -40.06    7.75    0.22     0.35    0.25      0.51
F07                      4.98   12.35    7.80   41.76  -62.80    8.50    0.11     0.22    0.20      0.33
F08                      4.64   12.87    7.08   42.57  -70.54   12.77    0.08     0.19    0.17      0.27
F09                     42.80   49.44   39.05   75.72  -13.93    2.30    0.48     0.51    0.59      0.29
F10                     38.36   48.83   35.60   75.34  -25.99    6.38    0.49     0.53    0.54      0.26
F11                     33.18   47.06   32.25   74.23  -38.55    9.35    0.33     0.38    0.59      0.23
F12                     28.62   44.82   27.91   72.77  -49.10   13.72    0.40     0.45    0.50      0.26
F13                     45.18   58.54   65.86   81.04  -29.91  -18.22    0.28     0.24    0.21      0.12
F14                     64.93   50.53   63.01   76.39   40.00  -23.50    0.32     0.44    0.33      0.27
F15                     76.58   81.99   27.17   92.57   -4.93   49.10    0.38     0.41    0.61      0.32
F16                     48.75   50.31   42.53   76.26    0.64   -1.29    0.66     0.69    0.65      0.42
F17                     57.02   46.37   23.13   73.78   32.69   23.91    0.32     0.40    0.47      0.12
F18                     36.83   51.99   25.02   77.28  -39.27   26.46    0.39     0.41    0.46      0.32
F19                     29.75   28.35   55.59   60.20    9.40  -43.94    0.38     0.33    0.25      0.11
F20                      1.66    2.32    3.78   17.06  -13.30  -14.54    0.06     0.09    0.12      0.47
F21                      2.35    1.49    3.05   12.55   21.87  -17.37    0.07     0.05    0.09      0.37
F22                      4.30    4.59    0.90   25.53   -1.66   27.23    0.10     0.12    0.03      0.53
G01                      4.67    5.72    6.05   28.69  -10.47   -6.62    0.17     0.22    0.24      0.60
G02                      3.80    5.53    6.35   28.20  -20.43   -8.86    0.11     0.17    0.19      0.60
G03                      3.06    5.36    6.78   27.74  -30.30  -11.53    0.09     0.16    0.20      0.48
G04                      2.32    4.86    7.07   26.34  -38.21  -15.16    0.08     0.17    0.24      0.62
G05                     13.16   16.37   15.69   47.45  -16.09   -5.61    0.39     0.46    0.53      0.61
G06                     11.33   16.72   17.04   47.89  -30.50   -8.03    0.33     0.46    0.54      0.58
G07                      8.44   15.73   17.79   46.61  -47.91  -11.97    0.23     0.37    0.46      0.43
G08                      6.30   13.98   18.53   44.21  -58.15  -17.75    0.13     0.23    0.45      0.32
G09                     40.88   46.84   41.67   74.09  -12.69   -3.95    0.41     0.42    0.55      0.26
G10                     35.97   45.39   42.43   73.15  -24.33   -6.52    0.39     0.41    0.49      0.23
G11                     31.65   44.55   43.45   72.60  -36.99   -8.74    0.35     0.35    0.51      0.16
G12                     26.50   41.48   42.63   70.51  -47.84  -11.32    0.30     0.32    0.50      0.07
G13                     38.59   52.10   62.73   77.34  -33.89  -21.59    0.39     0.38    0.30      0.09
G14                     59.73   44.05   58.63   72.26   45.81  -26.30    0.41     0.56    0.31      0.17
G15                     72.95   78.34   21.14   90.94   -5.32   57.36    0.28     0.31    0.59      0.42
G16                     38.38   39.83   33.44   69.35   -0.07   -0.85    0.54     0.58    0.59      0.41
G17                     51.03   38.97   17.06   68.73   39.23   27.84    0.23     0.27    0.34      0.13
G18                     30.37   45.45   19.53   73.19  -44.24   30.07    0.35     0.37    0.41      0.25
G19                     24.07   22.17   51.62   54.21   12.17  -49.99    0.29     0.28    0.28      0.11
G20                     20.06   10.06    0.32   37.96   63.68   59.34    0.25     0.12    0.01      0.48
G21                      5.54   13.15    1.83   42.99  -61.32   45.50    0.10     0.20    0.03      0.41
G22                      4.47    1.37   20.52   11.77   59.84  -77.88    0.09     0.04    0.39      0.40
H01                      5.04    5.91    7.05   29.18   -7.76  -10.20    0.16     0.20    0.22      0.51
H02                      4.44    5.63    8.24   28.46  -12.49  -16.13    0.14     0.20    0.24      0.55
H03                      3.56    5.18    9.61   27.23  -19.89  -23.13    0.10     0.15    0.25      0.45
H04                      2.83    4.63   11.03   25.67  -25.41  -30.41    0.05     0.09    0.20      0.34
H05                     14.74   16.88   19.10   48.10   -8.99  -12.26    0.44     0.50    0.58      0.64
H06                     13.55   16.78   22.98   47.97  -15.81  -20.30    0.39     0.49    0.64      0.62
H07                     11.78   16.24   27.47   47.29  -24.71  -29.48    0.29     0.38    0.50      0.43
H08                      9.53   15.06   32.09   45.72  -34.88  -39.56    0.20     0.33    0.51      0.46
H09                     43.23   47.40   45.95   74.45   -7.16   -8.59    0.52     0.56    0.60      0.36
H10                     41.11   47.02   52.26   74.20  -12.49  -16.22    0.55     0.58    0.50      0.32
H11                     37.55   45.27   56.27   73.07  -18.80  -22.47    0.33     0.37    0.39      0.22
H12                     34.94   44.83   62.87   72.78  -26.23  -29.60    0.42     0.44    0.38      0.16
H13                     35.67   49.96   63.17   76.04  -37.82  -24.26    0.29     0.32    0.28      0.14
H14                     58.07   40.03   58.83   69.49   53.76  -31.26    0.39     0.44    0.43      0.37
H15                     74.02   79.05   17.23   91.26   -4.49   66.29    0.34     0.40    0.59      0.52
H16                     30.90   31.96   27.57   63.31    0.29   -2.03    0.63     0.64    0.68      0.53
H17                     49.06   35.27   13.16   65.96   45.89   32.85    0.48     0.55    0.48      0.24
H18                     26.51   42.34   16.37   71.10  -50.33   33.53    0.35     0.41    0.37      0.33
H19                     19.91   17.30   49.63   48.64   16.91  -57.38    0.29     0.34    0.38      0.13
H20                     15.74    8.31    0.37   34.61   55.10   52.69    0.41     0.22    0.01      0.92
H21                      4.65   10.72    1.64   39.11  -55.59   40.87    0.09     0.19    0.03      0.51
H22                      4.31    1.53   17.51   12.82   53.17  -69.60    0.11     0.05    0.36      0.41
I01                      7.63    7.80   11.04   33.56    1.00  -16.83    0.23     0.25    0.36      0.56
I02                      7.51    7.64   15.47   33.21    1.38  -29.61    0.22     0.25    0.40      0.46
I03                      6.75    6.86   20.88   31.48    1.35  -44.63    0.15     0.19    0.39      0.34
I04                      5.23    5.44   25.11   27.96   -0.28  -58.72    0.05     0.06    0.20      0.23
I05                     19.31   19.89   25.13   51.70    0.70  -17.83    0.47     0.48    0.63      0.57
I06                     19.48   19.64   32.75   51.42    2.76  -30.72    0.45     0.49    0.63      0.47
I07                     18.91   18.92   40.85   50.59    3.49  -43.40    0.43     0.46    0.52      0.25
I08                     17.26   17.56   47.96   48.96    1.80  -54.91    0.28     0.37    0.33      0.08
I09                     44.84   46.10   46.36   73.61    1.13  -10.52    0.60     0.64    0.63      0.41
I10                     44.42   45.12   51.85   72.97    2.67  -17.91    0.57     0.61    0.50      0.35
I11                     43.60   43.96   57.79   72.20    3.60  -25.54    0.44     0.48    0.36      0.23
I12                     41.76   41.76   60.52   70.70    4.57  -30.87    0.52     0.52    0.32      0.20
I13                     29.92   43.84   59.82   72.12  -41.33  -27.73    0.28     0.31    0.29      0.10
I14                     52.62   33.41   53.57   64.49   61.66  -34.40    0.37     0.41    0.33      0.23
I15                     70.50   75.07   12.56   89.42   -3.98   75.01    0.35     0.42    0.43      0.45
I16                     19.26   20.18   17.14   52.03   -0.99   -1.14    0.47     0.49    0.53      0.55
I17                     43.90   29.69    8.65   61.38   51.11   39.14    0.21     0.26    0.23      0.25
I18                     20.79   35.74   11.90   66.32  -55.02   37.05    0.33     0.42    0.33      0.29
I19                     15.15   12.19   44.51   41.52   21.88  -63.63    0.13     0.15    0.16      0.20
I20                     11.19    6.26    0.42   30.06   45.32   43.84    0.33     0.19    0.02      0.83
I21                      3.80    8.07    1.48   34.12  -45.92   34.02    0.08     0.17    0.04      0.48
I22                      3.37    1.33   12.05   11.51   44.94  -57.89    0.10     0.05    0.32      0.54
J01                      4.26    3.82    6.95   23.05    8.46  -20.35    0.13     0.12    0.25      0.54
J02                      4.80    3.54   10.68   22.07   19.81  -35.53    0.14     0.12    0.34      0.52
J03                      5.27    3.24   15.77   20.97   30.37  -51.46    0.12     0.08    0.36      0.51
J04                      5.20    2.79   21.62   19.16   37.36  -67.34    0.15     0.11    0.52      0.37
J05                     17.89   16.83   22.80   48.05    9.08  -19.83    0.47     0.47    0.64      0.60
J06                     19.70   16.56   31.78   47.69   19.94  -35.69    0.49     0.48    0.67      0.41
J07                     20.71   15.83   40.72   46.74   28.99  -49.86    0.38     0.35    0.53      0.23
J08                     20.89   14.73   48.07   45.26   36.21  -61.41    0.36     0.35    0.53      0.25
J09                     48.38   47.67   48.96   74.62    6.72  -11.81    0.63     0.65    0.71      0.41
J10                     49.30   46.05   55.89   73.57   13.71  -21.20    0.74     0.77    0.66      0.40
J11                     50.05   44.47   62.80   72.54   20.20  -29.94    0.55     0.61    0.56      0.24
J12                     47.84   41.03   61.47   70.19   24.30  -32.69    0.57     0.53    0.44      0.29
J13                     26.25   40.41   59.73   69.76  -45.60  -31.71    0.25     0.33    0.45      0.25
J14                     51.51   30.04   53.42   61.69   70.84  -39.06    0.37     0.33    0.45      0.44
J15                     70.97   75.11    8.96   89.44   -3.06   86.38    0.52     0.60    0.34      0.53
J16                     11.83   12.49   11.02   41.97   -1.45   -2.24    0.38     0.40    0.43      0.63
J17                     41.57   26.05    5.98   58.08   58.40   44.37    0.47     0.46    0.27      0.38
J18                     16.76   31.56    9.13   62.97  -61.34   40.14    0.29     0.43    0.24      0.39
J19                     12.15    8.63   41.78   35.27   29.67  -71.02    0.17     0.20    0.39      0.33
J20                      7.76    4.76    0.49   26.05   34.61   35.68    0.27     0.16    0.02      0.87
J21                      2.87    5.76    1.40   28.81  -38.26   25.82    0.08     0.15    0.04      0.59
J22                      2.71    1.20    8.57   10.57   37.57  -48.20    0.10     0.05    0.30      0.72
K01                      8.52    7.78    8.89   33.52    9.29   -9.79    0.25     0.23    0.32      0.54
K02                      9.59    7.65   10.55   33.25   19.40  -15.84    0.23     0.22    0.31      0.44
K03                     10.50    7.29   12.32   32.46   29.87  -22.53    0.26     0.19    0.36      0.56
K04                     11.05    6.51   13.75   30.66   41.76  -29.58    0.31     0.20    0.46      0.69
K05                     22.72   20.34   22.82   52.21   14.79  -12.68    0.51     0.49    0.65      0.57
K06                     26.23   19.98   28.32   51.81   31.67  -23.09    0.49     0.44    0.59      0.43
K07                     29.17   19.23   34.00   50.95   47.04  -33.39    0.54     0.42    0.59      0.35
K08                     32.24   18.26   38.74   49.81   63.38  -41.98    0.42     0.31    0.48      0.22
K09                     49.78   46.00   46.50   73.54   15.14  -10.81    0.58     0.60    0.57      0.35
K10                     53.36   44.02   53.18   72.24   30.17  -20.61    0.50     0.57    0.40      0.16
K11                     56.95   42.05   58.74   70.91   44.91  -28.73    0.38     0.47    0.27      0.12
K12                     56.78   38.59   56.84   68.45   55.07  -31.02    0.30     0.42    0.24      0.25
K13                     21.29   34.45   54.14   65.32  -48.30  -33.59    0.16     0.20    0.24      0.07
K14                     44.36   23.20   46.45   55.27   78.78  -42.25    0.24     0.23    0.25      0.24
K15                     68.73   71.74    5.68   87.84   -0.96   97.10    0.24     0.32    0.19      0.39
K16                      5.67    6.08    5.86   29.62   -2.16   -4.17    0.16     0.18    0.23      0.48
K17                     36.30   21.07    3.04   53.02   63.53   52.50    0.24     0.24    0.13      0.34
K18                     12.27   25.30    5.76   57.36  -64.73   44.17    0.16     0.24    0.15      0.15
K19                      8.53    4.98   35.59   26.66   38.89  -77.55    0.09     0.10    0.24      0.40
K20                      4.72    3.19    0.43   20.78   24.35   27.64    0.15     0.10    0.02      0.71
K21                      1.98    3.67    1.09   22.55  -29.21   19.19    0.05     0.10    0.03      0.51
K22                      1.94    0.98    5.26    8.79   29.16  -37.14    0.06     0.03    0.18      0.69
L01                      6.31    5.98    6.01   29.37    5.88   -5.27    0.17     0.17    0.22      0.46
L02                      7.02    5.79    6.27   28.86   15.41   -7.33    0.22     0.21    0.22      0.45
L03                      7.61    5.46    6.50   28.01   24.80   -9.84    0.18     0.13    0.20      0.46
L04                      7.97    4.82    6.58   26.22   35.75  -13.26    0.25     0.16    0.24      0.52
L05                     19.15   17.48   16.43   48.85   12.19   -4.95    0.47     0.45    0.55      0.57
L06                     21.77   17.19   17.45   48.49   26.49   -7.96    0.52     0.47    0.54      0.50
L07                     24.63   16.99   18.12   48.25   40.32   -9.88    0.52     0.41    0.54      0.45
L08                     27.09   15.89   19.85   46.83   56.68  -16.06    0.46     0.32    0.51      0.38
L09                     52.21   47.94   43.39   74.79   16.22   -4.89    0.56     0.57    0.63      0.34
L10                     56.47   46.38   45.34   73.79   31.31   -9.00    0.54     0.59    0.59      0.24
L11                     58.88   43.30   46.03   71.76   45.91  -13.32    0.37     0.46    0.56      0.10
L12                     57.35   40.12   47.17   69.55   51.72  -18.48    0.36     0.41    0.55      0.21
L13                     14.09   24.46   50.36   56.55  -49.34  -44.55    0.06     0.11    0.16      0.13
L14                     32.47   13.72   35.27   43.83   89.97  -47.50    0.28     0.13    0.33      0.30
L15                     67.19   67.28    2.50   85.64    5.15  112.92    0.31     0.35    0.04      0.25
L16                      1.09    1.33    1.44   11.49   -6.23   -4.49    0.04     0.05    0.06      0.40
L17                     25.96   12.56    0.31   42.09   72.49   66.67    0.19     0.11    0.02      0.20
L18                      5.99   15.23    2.14   45.94  -68.92   47.60    0.10     0.21    0.04      0.33
L19                      4.64    1.31   23.70   11.34   64.01  -84.82    0.05     0.02    0.21      0.17
L20                      2.47    1.80    0.44   14.40   16.37   16.56    0.10     0.07    0.02      0.63
L21                      1.17    2.07    0.87   15.87  -22.57   11.04    0.03     0.06    0.03      0.51
L22                      1.26    0.73    3.13    6.55   20.43  -28.31    0.04     0.03    0.12      0.74
Dmin                    88.72   91.75   75.32   96.72    0.47    0.33    0.39     0.41    0.36      0.17
GS01                    62.72   64.52   54.12   84.24    1.18   -0.95    0.39     0.41    0.36      0.21
GS02                    56.09   57.79   48.67   80.62    0.90   -1.14    0.54     0.60    0.52      0.33
GS03                    50.68   52.34   44.43   77.48    0.57   -1.52    0.50     0.52    0.57      0.31
GS04                    45.39   47.14   39.65   74.28   -0.20   -0.99    0.68     0.75    0.66      0.48
GS05                    41.04   42.66   36.25   71.32   -0.28   -1.48    0.57     0.59    0.65      0.41
GS06                    36.56   37.98   32.43   68.00   -0.19   -1.66    0.77     0.83    0.72      0.61
GS07                    32.08   33.40   28.60   64.48   -0.46   -1.71    0.54     0.56    0.58      0.45
GS08                    28.09   29.18   25.67   60.93   -0.17   -2.87    0.57     0.62    0.60      0.55
GS09                    24.54   25.64   22.76   57.69   -0.77   -3.13    0.52     0.55    0.62      0.55
GS10                    21.27   22.31   19.41   54.34   -1.14   -2.17    0.60     0.64    0.58      0.68
GS11                    18.17   19.11   16.77   50.81   -1.34   -2.38    0.40     0.43    0.50      0.52
GS12                    15.49   16.34   14.60   47.42   -1.59   -2.92    0.50     0.52    0.45      0.67
GS13                    12.85   13.52   12.62   43.54   -1.22   -4.27    0.26     0.29    0.45      0.48
GS14                    10.77   11.45   10.44   40.32   -1.99   -3.30    0.39     0.39    0.32      0.61
GS15                     8.52    9.01    8.71   36.00   -1.43   -4.86    0.19     0.21    0.33      0.46
GS16                     6.60    7.00    6.90   31.80   -1.55   -5.04    0.26     0.25    0.24      0.54
GS17                     4.94    5.35    5.46   27.70   -2.62   -5.54    0.15     0.16    0.21      0.47
GS18                     3.60    3.95    4.02   23.49   -3.11   -4.92    0.11     0.12    0.14      0.40
GS19                     2.34    2.67    3.10   18.66   -4.71   -7.20    0.06     0.08    0.13      0.47
GS20                     1.94    2.29    2.53   16.95   -6.08   -5.76    0.07     0.08    0.09      0.40
GS21                     1.36    1.63    1.86   13.39   -5.98   -5.85    0.04     0.05    0.07      0.42
GS22                     0.69    0.92    1.06    8.34   -8.07   -4.91    0.03     0.04    0.05      0.48
Dmax                     0.20    0.22    0.29    1.98   -0.44   -2.07    0.01     0.01    0.02      0.18
END_DATA
