IT8.7/1                                                                                      
ORIGINATOR           "X-Rite, Inc."                                                          
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Ektachrome"                           
CREATED              "Thursday, March 24, 2011"                                              
MANUFACTURER         "X-Rite, Inc."                                                          
PROD_DATE            "2011:03"                                                               
SERIAL               "Batch Average Data"                                                    
MATERIAL             "Kodak Ektachrome Product Family"                                       
NUMBER_OF_FIELDS           11                                                                
BEGIN_DATA_FORMAT                                                                            
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT                                                                              
NUMBER_OF_SETS 288                                                                           
#                                                                                            
BEGIN_DATA                                                                                   
#ID                        X       Y       Z       L       A       B     SD_X    SD_Y    SD_Z     SD_dE
B07                     17.95   10.21    1.20   38.21   51.84   44.72    0.37    0.21    0.03      0.32
B08                     21.33   10.41    0.28   38.57   67.18   61.17    0.42    0.22    0.01      0.34
B09                     40.66   39.25   26.20   68.93    8.88   10.00    0.61    0.55    0.38      0.19
B10                     44.32   39.43   21.57   69.06   19.24   18.80    0.53    0.48    0.34      0.15
B11                     47.82   39.23   17.45   68.92   29.76   27.27    0.48    0.43    0.30      0.24
B12                     48.94   37.33   12.94   67.53   38.81   36.18    0.30    0.30    0.22      0.28
B13                     58.64   67.86   64.24   85.94  -15.77   -8.22    0.51    0.45    0.30      0.18
B14                     69.79   65.60   62.49   84.79   14.49   -8.51    0.43    0.41    0.27      0.13
B15                     75.20   79.67   43.84   91.54   -3.27   23.43    0.41    0.41    0.35      0.21
B16                     69.33   72.23   59.65   88.08   -0.67   -0.04    0.52    0.49    0.39      0.11
B17                     65.01   61.71   40.88   82.76   12.76   12.03    0.41    0.40    0.31      0.14
B18                     54.65   64.77   42.42   84.37  -18.82   12.84    0.47    0.42    0.31      0.18
B19                     51.21   53.36   60.51   78.09   -0.63  -18.13    0.53    0.51    0.29      0.20
B20                      7.03   11.74   22.76   40.80  -35.89  -32.26    0.11    0.22    0.28      0.37
B21                     14.04    6.47   16.51   30.57   62.28  -36.67    0.38    0.18    0.29      0.29
B22                     30.86   29.96    1.38   61.62    7.45   82.74    0.49    0.49    0.03      0.31
C01                      4.36    4.31    2.17   24.68    2.81   10.68    0.14    0.13    0.05      0.29
C02                      4.73    4.34    1.13   24.76    7.33   22.46    0.14    0.13    0.03      0.31
C03                      5.19    4.38    0.46   24.87   12.56   34.11    0.15    0.13    0.01      0.37
C04                      6.30    5.03    0.46   26.83   16.79   37.62    0.18    0.14    0.01      0.34
C05                     22.65   22.08   10.33   54.11    6.29   20.85    0.44    0.39    0.19      0.22
C06                     24.51   22.13    5.60   54.17   14.29   39.40    0.49    0.43    0.13      0.25
C07                     26.88   22.48    2.50   54.53   22.64   59.25    0.49    0.41    0.05      0.26
C08                     29.76   23.05    0.96   55.12   31.35   77.26    0.51    0.42    0.02      0.29
C09                     47.00   46.53   25.70   73.89    6.04   19.42    0.62    0.58    0.37      0.15
C10                     50.10   46.84   17.08   74.09   13.66   37.03    0.55    0.51    0.28      0.19
C11                     52.76   46.83   10.10   74.08   20.69   56.02    0.50    0.50    0.23      0.35
C12                     54.00   45.72    5.06   73.36   26.97   75.22    0.42    0.42    0.09      0.25
C13                     53.03   63.66   63.43   83.79  -20.47  -11.15    0.49    0.45    0.28      0.18
C14                     67.06   60.66   61.05   82.20   19.72  -11.58    0.44    0.42    0.28      0.18
C15                     73.70   78.27   36.70   90.90   -3.64   31.66    0.43    0.43    0.37      0.30
C16                     65.96   68.81   56.31   86.41   -0.86    0.50    0.52    0.49    0.34      0.12
C17                     60.31   55.04   33.03   79.06   17.85   16.51    0.43    0.42    0.36      0.18
C18                     47.75   59.40   35.48   81.51  -24.72   17.18    0.47    0.43    0.32      0.23
C19                     42.89   44.43   58.35   72.52    0.15  -25.56    0.51    0.51    0.30      0.21
C20                      4.62    7.51   13.87   32.93  -29.32  -26.01    0.09    0.17    0.22      0.35
C21                      8.85    4.25   10.17   24.49   50.96  -29.71    0.24    0.12    0.19      0.29
C22                     18.99   18.52    1.05   50.11    5.90   67.37    0.38    0.38    0.02      0.32
D01                      4.02    4.31    2.42   24.66   -1.91    8.39    0.13    0.13    0.05      0.26
D02                      4.10    4.42    1.56   25.00   -2.31   17.44    0.13    0.13    0.04      0.30
D03                      4.09    4.41    0.82   24.99   -2.32   27.76    0.12    0.12    0.02      0.30
D04                      4.34    4.67    0.54   25.77   -2.20   34.17    0.13    0.13    0.01      0.39
D05                     25.36   26.98   14.57   58.95   -2.74   17.03    0.44    0.42    0.22      0.22
D06                     25.78   27.61    9.38   59.53   -3.48   33.34    0.46    0.45    0.20      0.25
D07                     25.96   27.85    5.52   59.75   -3.67   49.41    0.47    0.46    0.12      0.32
D08                     25.77   27.77    2.79   59.68   -4.12   65.84    0.49    0.50    0.05      0.30
D09                     51.69   54.50   27.22   78.75   -2.24   25.18    0.58    0.53    0.38      0.16
D10                     51.36   54.44   15.23   78.72   -2.97   49.44    0.55    0.52    0.29      0.28
D11                     51.00   54.17    7.43   78.56   -3.23   73.40    0.53    0.51    0.15      0.27
D12                     50.06   52.81    2.39   77.76   -2.28  100.22    0.49    0.46    0.03      0.20
D13                     48.03   59.83   62.68   81.74  -24.96  -13.95    0.48    0.43    0.32      0.23
D14                     63.81   55.16   59.71   79.13   25.67  -15.52    0.40    0.41    0.27      0.25
D15                     72.32   76.90   30.17   90.28   -3.78   40.23    0.37    0.38    0.37      0.35
D16                     62.12   64.90   52.79   84.43   -1.06    0.83    0.49    0.47    0.31      0.10
D17                     55.97   48.70   26.27   75.27   23.72   20.81    0.37    0.36    0.31      0.24
D18                     40.84   53.65   28.75   78.26  -30.79   21.80    0.41    0.38    0.33      0.27
D19                     35.56   36.40   55.79   66.82    1.56  -32.73    0.46    0.48    0.31      0.30
D20                      2.83    4.43    7.50   25.04  -22.62  -19.14    0.06    0.11    0.14      0.29
D21                      5.05    2.59    5.56   18.32   39.18  -22.18    0.13    0.07    0.12      0.24
D22                     10.25   10.04    0.75   37.90    4.49   51.11    0.24    0.23    0.02      0.42
E01                      3.74    4.38    2.21   24.90   -7.02   10.67    0.12    0.13    0.05      0.26
E02                      3.36    4.36    1.19   24.84  -12.66   21.67    0.10    0.12    0.03      0.27
E03                      3.17    4.47    0.61   25.17  -17.26   31.84    0.10    0.13    0.02      0.33
E04                      3.43    5.35    0.69   27.70  -23.87   34.75    0.10    0.15    0.02      0.35
E05                     11.75   14.19    6.31   44.50  -12.89   19.45    0.27    0.29    0.12      0.29
E06                     10.60   14.48    3.10   44.91  -23.03   38.05    0.24    0.31    0.05      0.39
E07                     10.08   15.11    1.20   45.78  -30.76   57.72    0.23    0.32    0.03      0.45
E08                      9.76   16.44    1.32   47.55  -40.90   59.11    0.20    0.31    0.03      0.37
E09                     35.05   39.37   23.23   69.02   -9.62   15.52    0.54    0.52    0.31      0.20
E10                     32.63   39.06   16.88   68.79  -17.04   28.36    0.53    0.52    0.28      0.28
E11                     30.55   38.98   11.27   68.73  -24.38   43.10    0.48    0.49    0.22      0.35
E12                     28.60   39.00    7.49   68.75  -31.86   56.23    0.43    0.45    0.13      0.31
E13                     42.91   55.58   61.72   79.38  -29.37  -17.10    0.44    0.42    0.28      0.24
E14                     60.17   49.55   57.83   75.79   31.60  -19.38    0.40    0.44    0.25      0.33
E15                     70.82   75.36   24.87   89.56   -3.87   47.92    0.40    0.41    0.36      0.37
E16                     58.69   61.27   49.58   82.52   -0.95    1.12    0.56    0.53    0.35      0.13
E17                     51.62   42.72   20.14   71.36   29.41   25.64    0.40    0.37    0.27      0.23
E18                     34.98   48.67   23.11   75.24  -36.68   26.47    0.41    0.40    0.27      0.29
E19                     29.31   29.38   53.08   61.11    3.79  -39.68    0.42    0.47    0.30      0.37
E20                      1.59    2.32    3.64   17.07  -15.32  -13.65    0.04    0.07    0.09      0.21
E21                      2.65    1.48    2.83   12.47   28.13  -15.87    0.07    0.04    0.06      0.22
E22                      4.95    4.83    0.53   26.23    3.75   35.26    0.13    0.12    0.01      0.35
F01                      1.23    1.78    1.14   14.28  -13.79    4.20    0.04    0.05    0.03      0.21
F02                      0.92    1.83    0.89   14.58  -25.83    8.51    0.03    0.06    0.02      0.25
F03                      1.03    2.25    0.68   16.75  -31.11   16.11    0.04    0.07    0.02      0.30
F04                      1.18    2.68    0.71   18.72  -34.40   18.93    0.05    0.10    0.02      0.33
F05                      6.08    8.42    5.37   34.84  -20.13    7.22    0.15    0.19    0.10      0.29
F06                      4.61    8.52    4.23   35.05  -38.53   13.71    0.11    0.20    0.08      0.39
F07                      3.14    8.09    3.29   34.16  -56.58   18.14    0.10    0.25    0.06      0.49
F08                      3.77   10.13    2.95   38.07  -63.43   27.34    0.12    0.28    0.05      0.43
F09                     33.05   39.30   28.62   68.97  -16.34    5.98    0.55    0.55    0.37      0.23
F10                     29.43   39.27   26.15   68.95  -29.49   10.11    0.49    0.51    0.40      0.31
F11                     25.56   38.59   23.18   68.45  -42.85   14.63    0.42    0.45    0.37      0.37
F12                     21.67   36.68   19.47   67.04  -53.96   19.59    0.35    0.38    0.30      0.32
F13                     38.17   51.61   60.51   77.05  -33.94  -19.91    0.43    0.43    0.36      0.28
F14                     56.96   44.29   56.24   72.42   38.42  -23.55    0.51    0.52    0.36      0.35
F15                     69.87   74.07   19.70   88.95   -3.30   56.90    0.51    0.52    0.31      0.37
F16                     40.44   42.35   34.33   71.11   -1.21    0.89    0.58    0.58    0.39      0.17
F17                     48.14   37.86   15.61   67.92   34.93   29.88    0.45    0.40    0.26      0.25
F18                     30.06   44.53   18.16   72.58  -42.80   31.98    0.41    0.42    0.27      0.28
F19                     23.70   23.01   50.16   55.08    6.85  -46.87    0.39    0.45    0.38      0.38
F20                      0.67    0.89    1.27    8.07   -7.82   -8.25    0.02    0.03    0.03      0.24
F21                      1.10    0.71    1.08    6.41   16.04   -8.48    0.03    0.02    0.03      0.16
F22                      1.88    1.79    0.34   14.35    3.81   18.33    0.06    0.05    0.01      0.29
G01                      2.29    2.90    2.52   19.63   -9.87   -1.09    0.07    0.09    0.06      0.20
G02                      1.88    2.88    2.67   19.54  -18.64   -2.45    0.06    0.08    0.05      0.26
G03                      1.51    2.83    2.90   19.36  -27.39   -4.56    0.04    0.08    0.06      0.29
G04                      1.53    3.16    3.10   20.66  -32.49   -3.73    0.05    0.09    0.06      0.33
G05                      8.41   10.92    9.41   39.44  -17.21   -1.41    0.20    0.23    0.17      0.34
G06                      6.94   11.08   10.27   39.72  -32.20   -3.77    0.15    0.22    0.16      0.36
G07                      5.42   10.95   11.19   39.49  -47.65   -7.07    0.10    0.22    0.17      0.46
G08                      5.23   11.94   12.18   41.12  -56.96   -7.21    0.12    0.29    0.16      0.55
G09                     33.09   39.10   33.60   68.83  -15.58   -1.98    0.55    0.56    0.38      0.23
G10                     29.34   38.90   35.10   68.68  -28.71   -4.40    0.45    0.46    0.35      0.30
G11                     25.61   38.50   36.62   68.38  -42.32   -7.05    0.41    0.44    0.36      0.34
G12                     21.62   36.44   36.32   66.86  -53.37   -9.27    0.31    0.35    0.32      0.25
G13                     33.67   47.49   59.60   74.50  -37.98  -23.40    0.40    0.40    0.26      0.32
G14                     53.33   38.97   53.68   68.73   45.23  -27.21    0.44    0.45    0.28      0.41
G15                     68.83   72.74   14.87   88.32   -2.80   66.90    0.43    0.43    0.27      0.40
G16                     30.75   32.48   26.12   63.73   -2.06    1.17    0.52    0.53    0.34      0.20
G17                     43.54   31.90   10.53   63.26   41.97   35.98    0.41    0.35    0.19      0.26
G18                     24.43   38.49   13.38   68.38  -47.33   36.43    0.39    0.41    0.22      0.29
G19                     19.12   17.79   47.62   49.23   10.41  -54.03    0.33    0.40    0.35      0.46
G20                     16.71    8.25    0.24   34.49   61.09   54.91    0.38    0.20    0.01      0.43
G21                      3.50    8.75    1.09   35.50  -56.51   41.52    0.11    0.26    0.03      0.44
G22                      3.70    1.28   18.02   11.13   51.74  -73.66    0.05    0.03    0.25      0.20
H01                      2.43    2.90    3.14   19.62   -6.95   -5.87    0.07    0.09    0.07      0.22
H02                      2.11    2.82    3.99   19.29  -12.33  -12.00    0.06    0.08    0.08      0.25
H03                      1.82    2.77    4.91   19.09  -18.15  -17.56    0.04    0.07    0.08      0.24
H04                      1.88    3.06    6.00   20.27  -21.74  -20.95    0.05    0.08    0.10      0.29
H05                      9.08   10.72   11.56   39.10  -10.09   -8.85    0.20    0.22    0.16      0.31
H06                      8.36   10.92   15.08   39.45  -17.73  -17.89    0.17    0.22    0.21      0.31
H07                      7.44   10.88   18.72   39.37  -25.80  -26.51    0.14    0.21    0.25      0.29
H08                      6.68   10.90   23.49   39.41  -33.45  -36.03    0.11    0.22    0.28      0.40
H09                     35.09   39.31   37.68   68.97   -9.30   -7.50    0.55    0.54    0.39      0.19
H10                     33.00   39.14   43.97   68.85  -16.00  -15.84    0.47    0.49    0.36      0.21
H11                     30.81   38.88   50.66   68.67  -23.11  -24.00    0.47    0.49    0.39      0.27
H12                     28.36   38.28   56.81   68.22  -30.51  -31.38    0.37    0.43    0.32      0.29
H13                     29.66   43.91   58.04   72.17  -42.52  -25.84    0.34    0.37    0.27      0.27
H14                     49.26   33.40   51.46   64.49   52.79  -32.10    0.43    0.44    0.29      0.52
H15                     67.73   71.03   10.77   87.50   -1.65   77.01    0.47    0.47    0.17      0.34
H16                     22.27   23.47   18.89   55.55   -1.65    1.02    0.41    0.42    0.29      0.18
H17                     39.83   27.15    6.99   59.11   48.61   41.66    0.39    0.31    0.13      0.25
H18                     20.21   34.36    9.88   65.24  -53.18   41.49    0.30    0.35    0.15      0.27
H19                     14.82   12.73   44.08   42.34   16.36  -61.68    0.24    0.30    0.33      0.51
H20                     11.10    5.61    0.23   28.41   51.81   44.62    0.30    0.16    0.01      0.44
H21                      2.63    6.33    0.90   30.22  -48.67   35.41    0.10    0.23    0.03      0.51
H22                      2.91    1.14   12.80   10.14   42.97  -62.40    0.05    0.03    0.21      0.21
I01                      4.16    4.35    6.07   24.79   -0.43  -13.48    0.12    0.13    0.11      0.24
I02                      4.26    4.41    9.83   24.97    0.12  -27.79    0.10    0.11    0.13      0.23
I03                      4.17    4.26   14.50   24.50    0.98  -42.19    0.08    0.10    0.18      0.24
I04                      4.42    4.37   20.41   24.85    2.91  -55.10    0.07    0.10    0.23      0.29
I05                     13.38   14.03   17.48   44.27   -0.97  -15.29    0.28    0.28    0.25      0.23
I06                     13.58   14.09   25.20   44.36   -0.03  -30.60    0.27    0.29    0.30      0.22
I07                     13.87   14.21   34.66   44.53    1.10  -45.42    0.24    0.27    0.31      0.24
I08                     13.62   13.84   44.35   44.00    1.77  -59.16    0.19    0.24    0.29      0.31
I09                     37.58   39.40   39.08   69.04   -1.32   -9.27    0.56    0.54    0.40      0.17
I10                     37.85   39.41   46.67   69.05   -0.48  -18.76    0.55    0.54    0.35      0.18
I11                     37.74   39.08   55.11   68.80    0.20  -28.59    0.54    0.54    0.34      0.23
I12                     36.08   37.11   59.00   67.36    0.99  -35.11    0.51    0.52    0.33      0.27
I13                     25.75   39.77   56.73   69.30  -45.70  -29.44    0.29    0.32    0.25      0.25
I14                     45.40   28.09   48.99   59.97   61.54  -37.11    0.40    0.39    0.26      0.48
I15                     66.35   68.91    7.45   86.46   -0.22   86.96    0.45    0.45    0.12      0.29
I16                     12.85   13.61   10.83   43.67   -1.82    1.23    0.29    0.30    0.19      0.29
I17                     36.13   22.93    4.32   54.99   54.44   47.62    0.35    0.26    0.09      0.25
I18                     16.04   29.41    6.84   61.14  -57.54   45.81    0.25    0.30    0.10      0.22
I19                     11.55    8.76   40.83   35.52   24.42  -69.36    0.17    0.21    0.28      0.53
I20                      7.35    3.84    0.22   23.13   43.26   35.66    0.22    0.12    0.01      0.45
I21                      1.96    4.37    0.72   24.85  -39.54   29.30    0.07    0.15    0.02      0.46
I22                      2.17    0.98    8.35    8.79   34.19  -50.43    0.04    0.03    0.13      0.22
J01                      1.99    1.69    3.17   13.76    8.86  -16.15    0.05    0.05    0.05      0.24
J02                      2.32    1.60    5.72   13.20   18.53  -31.81    0.05    0.04    0.09      0.20
J03                      2.78    1.54    9.59   12.85   28.94  -47.85    0.05    0.04    0.12      0.23
J04                      3.20    1.48   14.61   12.49   37.95  -63.19    0.04    0.03    0.19      0.27
J05                     11.35   10.67   14.74   39.02    7.86  -17.77    0.26    0.24    0.22      0.26
J06                     12.81   10.70   22.83   39.06   17.79  -35.37    0.27    0.25    0.30      0.32
J07                     14.30   10.64   32.82   38.96   27.74  -52.32    0.27    0.24    0.31      0.38
J08                     15.32   10.14   43.47   38.10   37.60  -68.25    0.24    0.22    0.27      0.45
J09                     39.47   39.54   40.17   69.14    4.27  -10.54    0.60    0.57    0.41      0.16
J10                     41.52   39.45   49.48   69.07   10.87  -21.96    0.58    0.55    0.37      0.22
J11                     42.92   38.69   58.80   68.52   17.44  -32.90    0.57    0.55    0.31      0.33
J12                     40.59   35.10   57.37   65.83   22.01  -36.09    0.53    0.50    0.29      0.31
J13                     21.70   35.07   54.71   65.80  -48.48  -33.35    0.20    0.27    0.24      0.18
J14                     41.00   22.74   47.09   54.81   70.78  -43.80    0.35    0.27    0.22      0.38
J15                     65.46   67.14    5.00   85.57    1.63   96.60    0.43    0.43    0.06      0.16
J16                      6.55    6.94    5.47   31.66   -1.47    1.23    0.16    0.17    0.11      0.21
J17                     32.26   18.75    2.35   50.40   60.93   53.41    0.32    0.20    0.05      0.20
J18                     12.00   24.10    4.40   56.19  -61.55   49.22    0.17    0.23    0.05      0.13
J19                      8.57    5.42   35.31   27.90   33.89  -75.01    0.11    0.12    0.26      0.40
J20                      4.37    2.42    0.22   17.56   33.55   26.12    0.13    0.07    0.01      0.36
J21                      1.34    2.73    0.56   18.93  -30.25   22.15    0.04    0.09    0.02      0.43
J22                      1.50    0.78    4.85    7.08   25.37  -37.94    0.03    0.02    0.07      0.22
K01                      4.68    4.25    4.53   24.48    7.92   -6.22    0.13    0.12    0.08      0.28
K02                      5.28    4.04    5.73   23.79   18.36  -13.58    0.13    0.11    0.10      0.27
K03                      5.95    3.89    7.16   23.32   28.12  -20.75    0.14    0.10    0.10      0.27
K04                      6.55    3.62    8.73   22.37   38.62  -28.45    0.17    0.10    0.13      0.24
K05                     15.95   14.15   15.79   44.44   13.96  -11.02    0.34    0.30    0.25      0.26
K06                     18.71   13.98   20.63   44.20   29.99  -22.19    0.35    0.29    0.26      0.29
K07                     21.47   13.67   26.25   43.75   45.52  -33.51    0.41    0.29    0.32      0.34
K08                     24.01   12.89   32.00   42.60   61.99  -44.81    0.42    0.24    0.32      0.25
K09                     42.63   39.65   39.91   69.22   13.57  -10.06    0.58    0.53    0.35      0.19
K10                     47.83   39.48   49.22   69.10   28.99  -21.62    0.51    0.46    0.32      0.22
K11                     52.34   38.25   56.65   68.20   44.93  -31.25    0.44    0.42    0.26      0.43
K12                     50.28   33.46   53.96   64.53   55.32  -34.73    0.38    0.40    0.22      0.55
K13                     18.18   30.37   51.82   61.97  -49.39  -36.83    0.14    0.22    0.23      0.15
K14                     35.42   17.56   42.19   48.96   78.09  -47.91    0.42    0.22    0.24      0.19
K15                     65.05   65.34    3.19   84.66    4.65  105.91    0.45    0.44    0.03      0.18
K16                      2.77    2.95    2.37   19.86   -1.48    0.54    0.07    0.08    0.05      0.20
K17                     29.74   15.87    1.05   46.81   67.10   61.59    0.33    0.19    0.02      0.19
K18                      8.90   19.44    2.74   51.19  -63.65   51.58    0.12    0.18    0.03      0.14
K19                      6.78    3.21   32.39   20.86   47.49  -82.87    0.05    0.05    0.20      0.24
K20                      2.46    1.47    0.22   12.43   24.71   17.38    0.07    0.04    0.01      0.32
K21                      0.89    1.61    0.42   13.30  -21.36   14.97    0.03    0.05    0.01      0.33
K22                      1.03    0.62    2.64    5.56   17.18  -26.34    0.02    0.02    0.04      0.18
L01                      3.06    2.76    2.48   19.07    7.10   -1.68    0.09    0.08    0.05      0.25
L02                      3.48    2.69    2.67   18.74   15.48   -3.80    0.10    0.07    0.05      0.27
L03                      3.85    2.58    2.77   18.28   23.13   -5.39    0.10    0.07    0.05      0.25
L04                      4.16    2.37    2.94   17.34   31.66   -8.31    0.12    0.07    0.06      0.27
L05                     12.05   10.81    9.49   39.26   11.77   -1.98    0.25    0.22    0.17      0.28
L06                     14.10   10.78   10.43   39.20   25.45   -5.19    0.29    0.22    0.16      0.31
L07                     16.28   10.69   11.20   39.06   39.00   -7.84    0.36    0.24    0.20      0.26
L08                     17.91   10.01   11.92   37.86   53.14  -12.09    0.38    0.21    0.20      0.26
L09                     42.95   39.53   34.16   69.13   14.92   -2.27    0.60    0.53    0.40      0.19
L10                     48.25   39.08   36.24   68.81   31.42   -5.80    0.53    0.47    0.42      0.16
L11                     51.73   37.31   37.53   67.51   46.33   -9.81    0.29    0.31    0.36      0.33
L12                     49.15   33.35   38.17   64.45   52.65  -15.96    0.28    0.34    0.37      0.43
L13                     13.08   22.52   47.10   54.58  -47.32  -44.21    0.17    0.30    0.34      0.22
L14                     26.99   11.81   33.24   40.91   81.79  -49.58    0.51    0.25    0.28      0.28
L15                     62.89   61.11    2.14   82.44    9.32  110.52    0.40    0.40    0.02      0.12
L16                      0.41    0.43    0.33    3.90   -0.46    0.45    0.01    0.01    0.01      0.13
L17                     22.05   10.74    0.26   39.14   68.08   62.65    0.37    0.19    0.01      0.30
L18                      4.30   11.17    1.28   39.86  -63.44   46.44    0.11    0.22    0.02      0.25
L19                      4.32    1.35   22.38   11.62   58.56  -81.84    0.06    0.03    0.27      0.18
L20                      1.13    0.73    0.19    6.63   15.97    7.81    0.03    0.02    0.01      0.27
L21                      0.52    0.77    0.30    7.00   -9.28    6.48    0.02    0.03    0.01      0.30
L22                      0.60    0.42    1.13    3.81    7.84  -13.65    0.01    0.01    0.02      0.09
Dmin                    84.30   87.66   71.00   95.02   -0.41    1.19    0.38    0.39    0.29      0.06
GS01                    55.07   57.66   46.91   80.55   -1.31    0.78    0.82    0.80    0.46      0.31
GS02                    48.55   50.83   41.61   76.58   -1.27    0.43    0.77    0.75    0.43      0.34
GS03                    42.57   44.71   36.71   72.70   -1.60    0.27    0.75    0.74    0.46      0.33
GS04                    37.40   39.43   32.15   69.06   -2.01    0.59    0.69    0.67    0.40      0.32
GS05                    32.88   34.72   27.99   65.52   -2.10    1.09    0.63    0.62    0.39      0.31
GS06                    28.33   29.96   24.07   61.62   -2.17    1.18    0.54    0.53    0.35      0.31
GS07                    23.89   25.27   20.46   57.33   -2.07    0.80    0.48    0.47    0.34      0.28
GS08                    20.36   21.46   17.49   53.44   -1.62    0.49    0.43    0.43    0.29      0.31
GS09                    16.97   17.95   14.74   49.43   -1.85    0.17    0.40    0.40    0.26      0.32
GS10                    14.04   14.87   12.05   45.45   -1.84    0.62    0.34    0.33    0.22      0.36
GS11                    11.41   12.10    9.75   41.38   -1.84    0.78    0.29    0.29    0.20      0.34
GS12                     9.12    9.67    7.74   37.25   -1.74    0.94    0.23    0.24    0.16      0.30
GS13                     7.23    7.71    6.23   33.36   -1.96    0.59    0.18    0.19    0.13      0.26
GS14                     5.78    6.13    4.93   29.73   -1.41    0.67    0.14    0.15    0.10      0.24
GS15                     4.37    4.65    3.77   25.72   -1.53    0.47    0.11    0.12    0.07      0.25
GS16                     3.23    3.43    2.77   21.68   -1.25    0.49    0.08    0.09    0.05      0.23
GS17                     2.22    2.35    1.95   17.21   -0.96   -0.09    0.06    0.06    0.04      0.20
GS18                     1.47    1.55    1.31   12.90   -0.52   -0.38    0.04    0.04    0.02      0.21
GS19                     0.95    1.00    0.86    8.99   -0.67   -0.66    0.03    0.03    0.02      0.21
GS20                     0.74    0.79    0.69    7.16   -1.11   -0.58    0.02    0.02    0.02      0.18
GS21                     0.51    0.54    0.44    4.90   -0.61    0.19    0.01    0.02    0.01      0.16
GS22                     0.31    0.31    0.23    2.81    0.59    0.52    0.01    0.01    0.01      0.10
Dmax                     0.26    0.22    0.16    1.97    1.83    0.28    0.01    0.01    0.01      0.08
END_DATA                                                                                     
