IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Tuesday, June 21, 2022"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2022:06"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
B20                      8.61   13.91   26.72   44.10  -35.56  -33.71    0.21     0.30    0.56      0.47
B21                     17.13    7.68   19.50   33.30   68.58  -38.64    0.27     0.12    0.39      0.61
B22                     33.06   34.36    1.75   65.25   -0.25   84.70    0.42     0.42    0.03      0.55
C01                      6.25    6.43    4.22   30.47    0.56    5.92    0.25     0.23    0.19      0.53
C02                      6.59    6.48    2.68   30.59    3.62   16.54    0.25     0.22    0.11      0.58
C03                      6.59    6.24    1.01   30.01    6.12   33.27    0.24     0.21    0.03      0.69
C04                      7.94    7.10    0.73   32.03   10.46   41.45    0.24     0.21    0.02      0.74
C05                     27.01   26.84   14.56   58.82    4.64   16.83    0.37     0.33    0.41      0.20
C06                     27.43   25.66    8.51   57.71   11.12   33.30    0.44     0.45    0.32      0.27
C07                     29.40   26.16    4.50   58.18   16.75   52.10    0.47     0.46    0.18      0.30
C08                     31.60   26.67    1.23   58.67   22.86   79.52    0.50     0.50    0.03      0.58
C09                     50.31   50.18   30.46   76.18    5.20   15.48    0.61     0.65    0.81      0.30
C10                     52.54   49.82   20.51   75.96   12.04   32.82    0.52     0.61    0.70      0.30
C11                     54.78   49.54   13.64   75.79   18.46   48.51    0.38     0.46    0.46      0.56
C12                     55.04   48.46    7.99   75.11   22.04   65.26    0.34     0.46    0.32      0.62
C13                     55.70   65.73   64.85   84.86  -18.34  -10.66    0.32     0.26    0.18      0.10
C14                     68.45   60.79   62.37   82.27   22.47  -12.76    0.21     0.25    0.21      0.10
C15                     74.25   78.63   39.22   91.07   -3.20   28.53    0.19     0.21    0.51      0.23
C16                     66.16   68.55   56.72   86.28    0.14   -0.15    0.30     0.30    0.27      0.15
C17                     62.56   56.58   36.65   79.94   19.30   12.83    0.24     0.30    0.55      0.11
C18                     50.30   62.12   38.70   82.98  -24.15   15.27    0.36     0.30    0.52      0.16
C19                     44.64   45.02   59.72   72.91    3.57  -26.28    0.30     0.28    0.23      0.13
C20                      6.12    9.48   17.49   36.89  -28.57  -28.06    0.18     0.24    0.44      0.42
C21                     11.13    5.20   12.55   27.30   56.82  -32.08    0.25     0.11    0.33      0.69
C22                     21.36   22.57    1.46   54.63   -1.88   69.67    0.42     0.40    0.03      0.66
D01                      6.05    6.61    4.75   30.90   -3.46    3.68    0.24     0.23    0.21      0.48
D02                      5.92    6.69    3.29   31.08   -5.69   12.89    0.23     0.22    0.14      0.42
D03                      5.77    6.72    1.98   31.16   -7.69   23.68    0.21     0.22    0.08      0.47
D04                      5.93    6.99    0.88   31.77   -8.63   38.27    0.23     0.24    0.02      0.74
D05                     30.61   32.66   19.43   63.88   -3.25   14.22    0.61     0.65    0.56      0.49
D06                     29.92   32.29   13.25   63.58   -4.51   28.52    0.82     0.86    0.56      0.58
D07                     29.88   32.82    8.62   64.01   -6.54   43.79    0.73     0.79    0.40      0.44
D08                     29.31   32.99    5.02   64.14   -9.30   59.53    0.76     0.84    0.25      0.51
D09                     55.78   58.85   32.44   81.21   -2.39   21.10    0.82     0.87    0.98      0.34
D10                     53.92   57.79   18.95   80.62   -4.52   44.12    0.71     0.76    0.74      0.34
D11                     53.37   57.98   10.67   80.73   -6.39   65.64    0.56     0.65    0.41      0.47
D12                     50.14   55.00    3.55   79.04   -7.60   93.76    0.60     0.64    0.11      0.41
D13                     52.97   64.53   66.10   84.24  -22.59  -12.91    0.54     0.53    0.45      0.22
D14                     68.33   58.07   64.06   80.78   28.63  -16.95    0.54     0.58    0.54      0.23
D15                     76.25   81.27   34.52   92.25   -4.23   37.07    0.59     0.63    0.84      0.34
D16                     63.97   66.42   55.30   85.21   -0.18   -0.51    0.65     0.66    0.70      0.34
D17                     60.76   52.63   31.06   77.65   24.98   17.09    0.56     0.61    0.87      0.20
D18                     45.00   58.37   33.13   80.94  -30.05   19.62    0.68     0.65    0.82      0.22
D19                     38.51   38.16   58.12   68.14    5.55  -32.88    0.47     0.52    0.39      0.21
D20                      4.20    6.26   10.83   30.04  -22.51  -22.25    0.18     0.23    0.44      0.57
D21                      7.00    3.56    8.10   22.16   44.12  -26.45    0.23     0.11    0.33      0.90
D22                     12.71   13.65    1.29   43.73   -3.00   52.98    0.39     0.38    0.03      0.78
E01                      5.53    6.55    4.36   30.75   -8.71    5.60    0.22     0.22    0.20      0.39
E02                      4.97    6.62    2.70   30.93  -16.27   16.95    0.19     0.20    0.11      0.31
E03                      4.59    6.77    1.07   31.27  -22.60   34.51    0.17     0.22    0.04      0.57
E04                      4.83    7.77    1.04   33.50  -29.05   38.83    0.16     0.20    0.03      0.43
E05                     15.39   18.71   10.04   50.35  -14.79   15.31    0.37     0.38    0.36      0.34
E06                     13.36   18.45    5.66   50.04  -25.93   31.99    0.38     0.46    0.24      0.39
E07                     12.16   18.77    1.69   50.42  -35.59   59.79    0.34     0.45    0.04      0.67
E08                     12.00   20.23    1.73   52.09  -43.84   62.27    0.32     0.42    0.05      0.50
E09                     39.68   44.34   28.59   72.45   -9.36   12.05    0.72     0.75    0.83      0.41
E10                     37.19   43.95   21.11   72.19  -16.17   25.10    0.67     0.70    0.68      0.28
E11                     34.76   43.82   15.19   72.10  -23.92   38.14    0.46     0.48    0.46      0.23
E12                     31.27   42.35   10.68   71.11  -31.97   49.05    0.45     0.48    0.37      0.31
E13                     45.15   57.19   61.62   80.28  -26.76  -15.44    0.46     0.44    0.31      0.14
E14                     63.11   51.13   60.47   76.76   34.32  -20.39    0.31     0.35    0.26      0.12
E15                     71.79   76.77   28.02   90.21   -4.64   43.61    0.29     0.29    0.66      0.32
E16                     59.46   61.48   51.21   82.63    0.44   -0.53    0.47     0.46    0.51      0.25
E17                     54.91   45.51   23.66   73.22   29.86   21.96    0.33     0.37    0.65      0.15
E18                     38.02   52.09   26.35   77.33  -35.66   24.23    0.63     0.60    0.80      0.18
E19                     31.59   30.68   53.83   62.23    7.46  -38.56    0.49     0.50    0.30      0.14
E20                      2.56    3.60    6.05   22.30  -15.93  -17.66    0.12     0.14    0.28      0.49
E21                      3.91    2.20    4.62   16.49   31.75  -20.49    0.16     0.09    0.20      0.79
E22                      6.58    7.07    0.95   31.97   -2.43   37.53    0.26     0.25    0.03      0.76
F01                      2.10    3.07    2.63   20.30  -16.86   -0.82    0.10     0.12    0.13      0.34
F02                      1.43    2.95    2.26   19.83  -31.66    1.50    0.07     0.11    0.11      0.26
F03                      1.15    3.07    1.73   20.33  -42.50    7.55    0.05     0.11    0.08      0.52
F04                      1.38    3.74    1.88   22.81  -45.78   10.23    0.05     0.12    0.08      0.45
F05                      9.09   12.30    9.22   41.69  -21.15    3.16    0.29     0.33    0.35      0.46
F06                      6.80   12.00    7.35   41.21  -40.05    9.32    0.28     0.40    0.32      0.43
F07                      4.04   10.43    6.03   38.61  -61.72   10.56    0.15     0.31    0.27      0.42
F08                      3.94   11.34    5.61   40.15  -69.78   15.19    0.14     0.30    0.24      0.36
F09                     38.36   44.81   34.57   72.76  -14.89    3.40    0.71     0.73    0.84      0.43
F10                     33.86   44.05   30.98   72.26  -27.72    7.90    0.65     0.67    0.75      0.30
F11                     29.68   43.10   28.07   71.62  -40.11   11.47    0.54     0.57    0.74      0.17
F12                     25.50   41.14   23.85   70.27  -50.94   16.52    0.45     0.46    0.66      0.26
F13                     41.51   54.70   62.47   78.87  -31.39  -18.71    0.47     0.46    0.38      0.17
F14                     61.35   46.94   59.64   74.15   41.45  -24.04    0.29     0.33    0.29      0.15
F15                     73.10   78.12   23.52   90.83   -4.58   52.58    0.37     0.39    0.64      0.44
F16                     43.94   45.53   38.55   73.24    0.11   -1.32    0.56     0.53    0.64      0.35
F17                     53.64   42.76   19.82   71.39   34.55   26.36    0.39     0.42    0.64      0.20
F18                     33.50   48.53   21.93   75.16  -41.42   28.60    0.50     0.49    0.60      0.27
F19                     26.72   25.20   52.53   57.27   10.16  -45.72    0.43     0.45    0.37      0.14
F20                      1.20    1.70    2.80   13.84  -12.83  -13.30    0.06     0.08    0.15      0.40
F21                      1.68    1.07    2.23    9.54   19.53  -15.97    0.09     0.05    0.11      0.72
F22                      3.06    3.32    0.71   21.29   -2.54   23.25    0.13     0.13    0.03      0.57
G01                      3.69    4.61    4.79   25.58  -10.79   -5.73    0.18     0.20    0.23      0.52
G02                      3.01    4.51    5.04   25.27  -20.44   -7.57    0.16     0.19    0.24      0.36
G03                      2.42    4.40    5.37   24.95  -30.24   -9.84    0.11     0.16    0.24      0.40
G04                      1.85    4.05    5.61   23.83  -37.79  -12.95    0.09     0.16    0.25      0.46
G05                     11.23   14.22   13.26   44.54  -16.80   -4.34    0.34     0.37    0.45      0.45
G06                      9.47   14.31   13.99   44.67  -30.86   -6.09    0.38     0.47    0.53      0.43
G07                      7.07   13.60   14.68   43.65  -47.91   -9.62    0.22     0.31    0.46      0.25
G08                      5.39   12.43   15.46   41.88  -58.39  -14.63    0.20     0.35    0.57      0.35
G09                     36.97   42.75   37.69   71.38  -13.42   -3.37    0.61     0.63    0.74      0.40
G10                     32.81   42.23   39.17   71.03  -26.06   -5.95    0.55     0.56    0.65      0.28
G11                     28.98   41.58   39.82   70.58  -38.28   -7.59    0.47     0.47    0.61      0.16
G12                     24.76   39.64   39.71   69.21  -49.48   -9.81    0.48     0.50    0.71      0.08
G13                     35.91   49.21   59.82   75.58  -35.02  -21.76    0.43     0.39    0.19      0.10
G14                     57.11   41.40   56.16   70.46   47.25  -26.86    0.24     0.37    0.20      0.21
G15                     70.89   75.98   18.25   89.85   -4.99   61.58    0.23     0.26    0.69      0.70
G16                     34.34   35.82   29.89   66.38   -0.68   -0.51    0.60     0.58    0.81      0.45
G17                     48.25   36.03   14.39   66.54   41.19   30.60    0.30     0.35    0.54      0.32
G18                     27.50   42.28   16.83   71.06  -46.14   32.40    0.57     0.59    0.62      0.27
G19                     21.79   19.82   49.27   51.63   13.03  -51.80    0.35     0.39    0.22      0.13
G20                     16.69    8.30    0.26   34.60   60.56   54.73    0.32     0.16    0.01      0.65
G21                      4.67   11.51    1.63   40.42  -60.92   43.20    0.13     0.25    0.03      0.49
G22                      3.82    1.12   18.05    9.96   58.56  -75.74    0.08     0.03    0.28      0.33
H01                      3.94    4.69    5.53   25.83   -8.16   -9.09    0.19     0.20    0.28      0.56
H02                      3.56    4.61    6.67   25.58  -12.80  -14.77    0.17     0.18    0.29      0.46
H03                      2.83    4.23    7.73   24.40  -19.97  -21.17    0.13     0.16    0.33      0.48
H04                      2.32    3.93    9.07   23.44  -25.67  -27.78    0.10     0.15    0.35      0.52
H05                     12.44   14.44   16.18   44.86   -9.71  -11.24    0.40     0.40    0.58      0.59
H06                     11.40   14.34   19.52   44.71  -16.33  -19.01    0.46     0.50    0.68      0.60
H07                     10.03   14.05   23.77   44.29  -24.75  -28.11    0.37     0.45    0.80      0.62
H08                      8.43   13.49   28.61   43.49  -34.56  -37.92    0.27     0.39    0.72      0.50
H09                     39.43   43.50   42.48   71.89   -7.74   -8.74    0.68     0.67    0.77      0.45
H10                     37.34   43.09   48.63   71.61  -13.20  -16.62    0.68     0.70    0.65      0.41
H11                     34.48   42.06   53.24   70.91  -19.73  -22.98    0.49     0.51    0.47      0.26
H12                     32.24   41.78   59.87   70.72  -26.75  -30.20    0.51     0.57    0.39      0.20
H13                     33.25   47.22   60.22   74.33  -38.75  -24.32    0.45     0.46    0.31      0.14
H14                     55.24   37.38   56.05   67.56   55.08  -31.74    0.27     0.30    0.28      0.23
H15                     71.10   75.63   14.44   89.69   -3.83   70.38    0.37     0.43    0.54      0.62
H16                     26.77   27.83   23.65   59.74   -0.29   -1.27    0.55     0.51    0.71      0.48
H17                     45.77   32.07   10.57   63.40   47.81   36.08    0.36     0.35    0.41      0.37
H18                     23.72   38.96   13.78   68.72  -51.88   35.95    0.54     0.65    0.55      0.22
H19                     17.64   15.01   46.42   45.64   18.12  -58.82    0.35     0.37    0.41      0.15
H20                     12.15    6.36    0.29   30.30   51.06   46.70    0.36     0.19    0.01      0.91
H21                      3.73    8.96    1.42   35.91  -54.63   37.90    0.13     0.26    0.04      0.75
H22                      3.50    1.20   14.78   10.55   51.05  -66.95    0.11     0.04    0.38      0.61
I01                      6.17    6.39    9.04   30.37    0.14  -15.72    0.24     0.22    0.40      0.70
I02                      6.27    6.43   13.17   30.46    0.72  -28.35    0.25     0.23    0.48      0.65
I03                      5.70    5.80   18.17   28.90    1.26  -43.34    0.22     0.21    0.58      0.61
I04                      4.66    4.83   22.64   26.25    0.04  -57.11    0.12     0.15    0.49      0.36
I05                     16.81   17.45   22.24   48.81   -0.09  -17.42    0.48     0.45    0.68      0.65
I06                     16.74   16.99   29.09   48.24    2.03  -30.52    0.53     0.52    0.74      0.59
I07                     16.61   16.61   37.80   47.75    3.41  -44.25    0.41     0.41    0.57      0.30
I08                     15.55   15.61   45.46   46.46    2.94  -56.27    0.32     0.38    0.36      0.12
I09                     40.73   42.13   43.12   70.96    0.34  -11.16    0.59     0.59    0.64      0.42
I10                     40.61   41.49   48.90   70.52    1.86  -18.82    0.50     0.49    0.46      0.31
I11                     39.85   40.27   54.97   69.66    3.21  -26.97    0.41     0.40    0.34      0.21
I12                     38.54   38.61   58.37   68.47    4.22  -32.57    0.50     0.51    0.35      0.20
I13                     28.19   41.83   57.46   70.75  -42.06  -27.70    0.36     0.40    0.33      0.12
I14                     50.27   31.28   51.27   62.74   63.01  -34.89    0.28     0.28    0.28      0.21
I15                     68.51   72.60   10.50   88.26   -3.22   79.19    0.29     0.33    0.40      0.68
I16                     16.30   17.18   14.50   48.48   -1.49   -0.82    0.49     0.46    0.58      0.58
I17                     41.64   27.43    6.93   59.37   53.06   42.37    0.27     0.26    0.32      0.52
I18                     18.74   33.13   10.03   64.26  -56.36   39.34    0.42     0.51    0.38      0.26
I19                     13.70   10.67   42.26   39.02   23.73  -65.15    0.25     0.25    0.31      0.31
I20                      8.47    4.71    0.34   25.89   41.65   38.17    0.32     0.18    0.02      0.95
I21                      3.01    6.65    1.27   30.99  -45.11   31.22    0.11     0.21    0.04      0.70
I22                      2.62    1.01    9.76    9.05   42.21  -54.96    0.11     0.04    0.35      0.82
J01                      3.31    3.00    5.48   20.03    7.18  -18.84    0.17     0.14    0.29      0.81
J02                      3.80    2.81    8.73   19.26   18.06  -33.76    0.19     0.13    0.39      0.82
J03                      4.19    2.56   13.13   18.16   28.53  -49.45    0.20     0.12    0.54      0.84
J04                      4.39    2.30   18.76   17.00   36.32  -65.17    0.16     0.10    0.52      0.51
J05                     15.03   14.24   19.44   44.57    7.95  -19.07    0.49     0.44    0.62      0.69
J06                     16.59   13.95   27.78   44.15   18.82  -35.42    0.52     0.46    0.73      0.58
J07                     17.77   13.45   37.16   43.43   28.38  -50.83    0.48     0.40    0.71      0.37
J08                     18.40   12.68   45.48   42.28   36.65  -63.49    0.39     0.34    0.45      0.26
J09                     43.97   43.49   45.54   71.89    6.01  -12.51    0.72     0.70    0.77      0.49
J10                     44.78   41.91   52.31   70.80   13.03  -22.15    0.66     0.65    0.58      0.37
J11                     45.88   40.74   59.93   69.99   19.70  -31.51    0.60     0.60    0.44      0.23
J12                     43.80   37.40   58.82   67.57   24.13  -34.57    0.64     0.62    0.49      0.23
J13                     24.82   38.60   57.32   68.46  -45.99  -31.50    0.37     0.46    0.47      0.21
J14                     48.83   27.86   50.87   59.76   71.99  -39.59    0.35     0.30    0.39      0.20
J15                     68.14   71.70    7.37   87.83   -2.16   89.63    0.40     0.49    0.29      0.47
J16                      9.59   10.20    8.83   38.19   -1.96   -1.48    0.38     0.36    0.41      0.63
J17                     38.93   23.70    4.58   55.79   60.12   47.53    0.34     0.29    0.25      0.48
J18                     14.79   28.69    7.52   60.50  -62.12   41.91    0.41     0.55    0.28      0.18
J19                     10.73    7.27   38.69   32.40   31.84  -71.91    0.22     0.20    0.41      0.32
J20                      5.58    3.42    0.39   21.64   31.09   30.01    0.22     0.14    0.02      0.81
J21                      2.16    4.51    1.15   25.30  -37.19   23.07    0.09     0.17    0.04      0.71
J22                      2.03    0.89    6.71    8.00   34.57  -45.24    0.09     0.04    0.26      0.79
K01                      6.86    6.32    7.19   30.20    8.03   -9.00    0.28     0.24    0.33      0.71
K02                      7.83    6.28    8.73   30.10   17.80  -15.10    0.31     0.24    0.39      0.80
K03                      8.48    5.91   10.22   29.19   27.51  -21.76    0.31     0.21    0.44      0.83
K04                      9.06    5.33   11.68   27.66   39.04  -28.92    0.31     0.18    0.44      0.80
K05                     19.48   17.52   19.67   48.90   13.65  -12.10    0.41     0.35    0.52      0.53
K06                     22.60   17.16   24.73   48.45   30.44  -22.70    0.49     0.40    0.58      0.50
K07                     25.20   16.47   30.29   47.58   45.62  -33.57    0.38     0.30    0.47      0.26
K08                     28.70   16.02   36.07   47.00   62.31  -43.17    0.39     0.28    0.44      0.15
K09                     45.52   42.10   43.31   70.94   14.59  -11.43    0.43     0.45    0.50      0.29
K10                     50.08   40.96   50.90   70.15   30.59  -21.72    0.34     0.38    0.27      0.12
K11                     54.77   39.86   56.82   69.37   46.10  -29.42    0.10     0.19    0.16      0.21
K12                     54.59   36.46   54.77   66.87   56.44  -31.58    0.10     0.16    0.15      0.30
K13                     20.36   33.24   52.39   64.36  -48.61  -33.34    0.11     0.12    0.08      0.12
K14                     42.86   22.03   45.02   54.06   79.63  -42.63    0.08     0.09    0.12      0.26
K15                     67.20   69.74    4.87   86.87   -0.11   99.50    0.15     0.10    0.12      0.54
K16                      4.37    4.74    4.50   25.99   -2.72   -3.47    0.16     0.15    0.18      0.43
K17                     34.28   19.39    2.30   51.13   64.84   55.11    0.09     0.10    0.10      0.48
K18                     10.78   22.96    4.81   55.03  -65.31   44.94    0.22     0.31    0.15      0.14
K19                      7.74    4.26   33.42   24.52   41.00  -78.11    0.14     0.13    0.34      0.36
K20                      3.24    2.20    0.34   16.50   21.27   22.02    0.16     0.11    0.02      0.81
K21                      1.43    2.75    0.87   19.02  -28.14   16.46    0.06     0.11    0.03      0.64
K22                      1.40    0.70    3.97    6.31   25.75  -34.28    0.06     0.03    0.16      0.85
L01                      4.85    4.65    4.64   25.70    4.78   -4.69    0.20     0.18    0.25      0.64
L02                      5.43    4.51    4.90   25.30   13.55   -6.78    0.22     0.18    0.23      0.66
L03                      5.75    4.15    4.94   24.14   22.23   -8.98    0.21     0.15    0.24      0.66
L04                      6.15    3.73    5.14   22.75   32.77  -12.44    0.21     0.13    0.24      0.69
L05                     15.93   14.61   13.51   45.09   11.04   -4.06    0.40     0.36    0.47      0.56
L06                     18.02   14.19   14.23   44.50   25.06   -6.99    0.50     0.41    0.52      0.61
L07                     20.61   14.10   14.88   44.38   38.68   -8.88    0.45     0.33    0.56      0.52
L08                     22.81   13.27   16.20   43.16   54.21  -14.23    0.51     0.33    0.66      0.60
L09                     47.13   43.23   39.06   71.71   15.80   -4.64    0.58     0.58    0.67      0.38
L10                     52.53   42.59   41.23   71.27   32.18   -8.23    0.65     0.61    0.72      0.36
L11                     55.70   40.32   42.61   69.70   47.03  -12.70    0.31     0.31    0.50      0.16
L12                     53.99   37.10   43.31   67.35   52.83  -17.61    0.38     0.32    0.53      0.25
L13                     13.46   23.51   48.42   55.60  -49.20  -44.00    0.06     0.11    0.18      0.13
L14                     30.51   12.75   33.38   42.38   89.08  -47.26    0.11     0.05    0.12      0.16
L15                     64.80   64.63    2.33   84.29    5.67  112.00    0.28     0.28    0.03      0.36
L16                      0.75    0.93    1.05    8.43   -6.09   -4.52    0.04     0.04    0.05      0.38
L17                     23.75   11.33    0.23   40.14   71.46   64.90    0.11     0.06    0.01      0.07
L18                      5.09   13.42    1.87   43.39  -68.42   45.77    0.10     0.20    0.04      0.30
L19                      4.12    1.10   21.36    9.82   63.55  -82.93    0.04     0.02    0.18      0.25
L20                      1.62    1.18    0.33   10.43   14.04   11.85    0.09     0.07    0.02      0.71
L21                      0.80    1.48    0.68   12.49  -21.39    8.77    0.04     0.07    0.03      0.62
L22                      0.87    0.50    2.27    4.54   15.43  -25.00    0.04     0.02    0.11      0.95
Dmin                    86.64   89.60   73.16   95.83    0.47    0.67    0.43     0.44    0.42      0.18
GS01                    57.98   60.11   50.75   81.90    0.05   -1.29    0.58     0.60    0.63      0.33
GS02                    51.85   53.77   45.86   78.32    0.00   -1.80    0.72     0.72    0.71      0.42
GS03                    45.36   47.16   40.28   74.29   -0.31   -1.80    0.57     0.55    0.71      0.36
GS04                    40.73   42.66   35.90   71.32   -1.23   -0.99    0.61     0.60    0.77      0.41
GS05                    36.34   38.13   32.11   68.12   -1.43   -0.98    0.55     0.55    0.63      0.40
GS06                    32.14   33.74   28.34   64.75   -1.41   -0.81    0.65     0.66    0.69      0.53
GS07                    27.48   28.95   24.32   60.73   -1.71   -0.79    0.58     0.58    0.70      0.52
GS08                    23.93   25.12   21.67   57.19   -1.30   -1.86    0.58     0.59    0.67      0.58
GS09                    20.51   21.65   18.81   53.65   -1.76   -2.07    0.48     0.48    0.57      0.53
GS10                    17.74   18.84   16.04   50.49   -2.26   -1.21    0.48     0.49    0.53      0.58
GS11                    15.10   16.06   13.64   47.05   -2.27   -1.04    0.41     0.41    0.51      0.55
GS12                    12.60   13.48   11.70   43.47   -2.67   -1.74    0.41     0.42    0.46      0.62
GS13                    10.37   11.04    9.93   39.64   -2.10   -2.78    0.32     0.31    0.40      0.54
GS14                     8.51    9.18    8.17   36.32   -2.98   -2.29    0.33     0.33    0.36      0.63
GS15                     6.62    7.08    6.64   31.99   -2.17   -3.59    0.25     0.24    0.30      0.57
GS16                     5.04    5.43    5.29   27.91   -2.37   -4.34    0.23     0.22    0.25      0.61
GS17                     3.78    4.13    4.10   24.09   -2.95   -4.37    0.17     0.18    0.20      0.58
GS18                     2.67    2.96    2.99   19.87   -3.47   -4.33    0.15     0.15    0.18      0.62
GS19                     1.68    1.95    2.25   15.24   -5.15   -6.31    0.09     0.10    0.12      0.52
GS20                     1.35    1.64    1.85   13.45   -6.45   -5.57    0.08     0.09    0.11      0.49
GS21                     0.95    1.17    1.37   10.31   -6.19   -5.66    0.05     0.06    0.07      0.38
GS22                     0.46    0.63    0.76    5.70   -6.11   -4.58    0.02     0.03    0.04      0.44
Dmax                     0.13    0.14    0.22    1.30   -0.38   -1.85    0.01     0.01    0.01      0.12
END_DATA
