IT8.7/1                                                                                      
ORIGINATOR           "X-Rite, Inc."                                                          
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Ektachrome"                           
CREATED              "Thursday, December 24, 2009"                                           
MANUFACTURER         "X-Rite, Inc."                                                          
PROD_DATE            "2009:12"                                                               
SERIAL               "Batch Average Data"                                                    
MATERIAL             "Kodak Ektachrome Product Family"                                       
NUMBER_OF_FIELDS           11                                                                
BEGIN_DATA_FORMAT                                                                            
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT                                                                              
NUMBER_OF_SETS 288                                                                           
#                                                                                            
BEGIN_DATA                                                                                   
#ID                        X       Y       Z       L       A       B     SD_X    SD_Y    SD_Z     SD_dE
C13                     52.58   60.20   54.08   81.94  -13.72   -4.85    2.00    2.03    1.23      0.84
C14                     54.10   49.92   48.26   75.99   15.81   -8.62    2.13    2.56    1.50      1.31
C15                     61.89   65.22   42.29   84.58   -2.29   13.42    2.01    2.22    2.28      0.84
C16                     43.43   44.88   39.09   72.78    0.45   -2.78    2.66    2.82    2.31      1.00
C17                     51.76   48.64   37.91   75.20   13.19    2.99    2.31    2.61    2.34      0.99
C18                     51.66   59.82   43.70   81.73  -15.23    6.74    2.20    2.18    2.15      0.86
C19                     47.52   48.93   50.27   75.38    0.98  -11.97    2.28    2.57    1.32      1.23
C20                      7.72   11.41   19.98   40.22  -26.94  -27.65    0.60    0.89    1.34      0.89
C21                      7.08    3.68    6.78   22.57   43.03  -20.36    0.52    0.29    0.59      0.80
C22                     19.86   18.99    1.95   50.63    7.94   57.53    1.49    1.51    0.18      1.17
D01                      4.67    4.97    2.79   26.59   -1.47    8.87    0.42    0.48    0.30      0.66
D02                      4.71    5.09    1.73   26.95   -2.58   18.94    0.42    0.48    0.18      0.70
D03                      4.87    5.32    1.06   27.58   -3.17   28.40    0.44    0.50    0.11      0.86
D04                      4.98    5.42    0.87   27.85   -2.98   31.76    0.48    0.54    0.09      0.92
D05                     18.67   19.74   10.07   51.49   -1.82   17.26    1.43    1.56    0.98      0.90
D06                     18.41   19.49    5.37   51.21   -1.95   35.54    1.34    1.48    0.53      0.93
D07                     18.75   19.83    2.65   51.60   -1.88   53.06    1.29    1.45    0.25      1.08
D08                     18.73   19.67    1.77   51.42   -1.17   60.77    1.36    1.51    0.17      1.21
D09                     48.97   50.78   25.76   76.51    0.01   23.97    2.67    2.93    2.36      1.07
D10                     48.49   50.70   15.01   76.47   -1.05   46.19    2.39    2.74    1.27      0.98
D11                     47.67   50.55    7.32   76.38   -2.91   70.17    2.34    2.67    0.64      0.95
D12                     47.94   51.70    4.29   77.08   -5.20   85.90    2.20    2.34    0.33      0.82
D13                     48.35   57.35   53.87   80.37  -18.20   -7.33    1.85    1.87    1.23      0.83
D14                     48.63   41.79   44.79   70.69   24.24  -13.65    1.93    2.29    1.52      1.39
D15                     61.58   65.75   33.13   84.86   -4.21   26.45    1.96    2.19    2.51      1.17
D16                     32.76   33.90   29.17   64.84    0.26   -1.94    2.38    2.48    2.39      1.04
D17                     44.78   39.77   27.97   69.28   19.55    7.69    2.04    2.27    2.36      1.11
D18                     45.85   55.94   34.55   79.57  -21.74   15.22    2.00    1.98    2.30      1.08
D19                     37.52   37.93   46.68   67.93    3.13  -20.68    2.15    2.39    1.42      1.34
D20                      4.17    6.46   10.86   30.51  -25.12  -21.47    0.38    0.58    0.84      0.87
D21                      4.03    2.22    4.25   16.56   33.09  -18.16    0.34    0.20    0.41      0.77
D22                     10.74   10.81    1.40   39.22    2.45   43.87    0.83    0.89    0.14      1.03
E01                      6.36    7.30    4.03   32.44   -6.94   10.51    0.51    0.61    0.41      0.67
E02                      5.73    7.23    2.57   32.28  -13.11   20.37    0.47    0.60    0.25      0.80
E03                      5.25    7.28    1.57   32.39  -19.25   30.14    0.44    0.61    0.15      0.94
E04                      5.30    7.50    1.19   32.88  -20.68   35.62    0.47    0.66    0.12      1.02
E05                     25.79   29.48   16.48   61.16  -10.63   16.24    1.89    2.18    1.53      1.02
E06                     24.19   30.15   10.24   61.74  -19.90   34.36    1.59    2.02    0.86      1.08
E07                     23.10   31.89    5.83   63.23  -31.07   53.99    1.27    1.74    0.46      1.01
E08                     22.23   31.73    4.26   63.10  -34.44   61.93    1.13    1.53    0.32      0.86
E09                     46.31   49.81   35.01   75.92   -4.78    8.28    2.85    3.02    2.57      0.97
E10                     44.77   51.23   26.27   76.79  -12.90   23.52    2.44    2.61    2.10      0.97
E11                     42.87   51.55   21.31   76.99  -19.32   33.08    2.29    2.47    1.85      1.06
E12                     41.08   51.56   16.90   77.00  -24.73   42.56    1.95    2.02    1.41      0.92
E13                     44.40   54.73   53.74   78.88  -22.90   -9.76    1.55    1.56    1.12      0.75
E14                     42.70   33.80   40.71   64.78   32.87  -18.73    1.66    1.87    1.51      1.31
E15                     61.21   65.68   25.40   84.82   -4.90   38.88    1.63    1.93    1.94      1.11
E16                     23.63   24.55   20.27   56.60   -0.18    0.03    1.69    1.78    1.77      0.99
E17                     37.59   31.25   19.45   62.69   26.01   12.24    1.61    1.76    1.74      1.14
E18                     40.92   52.48   26.88   77.56  -27.61   23.78    1.68    1.67    1.95      1.11
E19                     27.86   27.19   41.76   59.11    6.66  -29.85    1.61    1.77    1.40      1.23
E20                      1.60    2.59    4.57   18.27  -20.26  -17.09    0.19    0.30    0.45      0.83
E21                      1.79    1.10    2.12    9.74   21.39  -14.53    0.18    0.12    0.24      0.70
E22                      4.67    4.74    0.90   25.93    1.32   27.92    0.43    0.48    0.10      1.04
F01                      4.02    5.10    3.73   26.98  -12.01    2.93    0.36    0.47    0.39      0.73
F02                      3.42    5.38    3.23   27.75  -24.44    7.64    0.33    0.51    0.35      0.85
F03                      2.76    5.21    2.77   27.29  -33.86   10.21    0.30    0.52    0.30      0.89
F04                      2.50    5.15    2.39   27.10  -38.00   12.94    0.30    0.56    0.27      0.98
F05                     12.95   16.38   11.29   47.43  -17.48    6.40    0.96    1.20    0.98      0.93
F06                     10.49   16.51    9.41   47.60  -35.60   12.77    0.83    1.24    0.82      1.06
F07                      9.08   17.59    8.22   48.96  -52.66   19.36    0.71    1.26    0.73      1.02
F08                      9.13   17.66    8.19   49.04  -52.57   19.64    0.73    1.29    0.77      1.03
F09                     31.89   36.89   28.01   67.15  -12.81    3.96    2.24    2.54    2.36      1.03
F10                     28.66   37.13   24.70   67.34  -25.69   10.01    1.74    2.14    1.92      0.97
F11                     26.42   37.79   23.45   67.84  -36.73   13.16    1.42    1.79    1.85      0.98
F12                     24.06   37.26   22.27   67.46  -45.03   14.73    1.12    1.31    1.67      1.04
F13                     40.69   51.64   53.27   77.06  -26.12  -12.39    1.33    1.40    1.05      0.67
F14                     39.20   29.29   37.99   61.01   38.39  -21.62    1.38    1.51    1.46      1.16
F15                     59.30   63.23   20.44   83.55   -3.94   46.14    1.64    2.02    1.58      1.03
F16                     17.72   18.57   15.44   50.14   -0.95   -0.28    1.21    1.30    1.31      0.86
F17                     32.85   25.53   14.50   57.56   32.10   14.92    1.20    1.33    1.34      1.14
F18                     36.64   48.62   22.63   75.21  -31.02   27.40    1.49    1.57    1.68      1.06
F19                     21.86   20.90   38.09   52.82    8.17  -35.90    1.21    1.32    1.31      1.03
F20                      0.52    0.87    1.47    7.85  -13.00  -11.00    0.07    0.11    0.16      0.85
F21                      0.61    0.45    0.79    4.04    7.10   -7.77    0.08    0.06    0.10      0.75
F22                      1.49    1.59    0.54   13.15   -1.18   12.40    0.17    0.19    0.07      0.85
G01                      2.92    3.65    3.21   22.45   -9.99   -1.40    0.29    0.39    0.38      0.77
G02                      2.40    3.53    3.32   21.98  -17.90   -2.92    0.27    0.39    0.38      0.83
G03                      2.11    3.62    3.54   22.33  -25.66   -3.81    0.26    0.42    0.41      0.85
G04                      1.95    3.74    3.76   22.73  -31.02   -4.51    0.26    0.45    0.45      0.91
G05                     13.45   16.42   15.03   47.48  -14.46   -3.83    0.99    1.19    1.24      0.90
G06                     11.38   16.69   16.35   47.83  -29.99   -6.45    0.91    1.26    1.36      1.00
G07                      9.96   17.60   16.85   48.97  -45.65   -5.65    0.82    1.35    1.42      1.04
G08                      9.56   17.20   16.78   48.47  -46.71   -6.33    0.84    1.37    1.56      1.10
G09                     32.04   36.69   32.86   67.00  -11.62   -3.94    2.18    2.47    2.35      1.04
G10                     29.34   37.50   33.88   67.62  -24.27   -4.39    1.79    2.18    2.29      1.02
G11                     27.52   38.78   35.88   68.58  -35.45   -5.63    1.38    1.69    2.14      0.89
G12                     24.22   36.95   36.63   67.23  -43.37   -9.01    1.05    1.16    2.02      1.02
G13                     36.90   48.07   52.42   74.86  -28.66  -15.26    1.24    1.41    1.06      0.66
G14                     35.32   24.70   34.63   56.76   44.08  -24.25    1.17    1.22    1.41      1.00
G15                     58.55   62.03   16.22   82.92   -3.01   54.35    1.59    2.04    1.28      1.01
G16                     12.33   12.94   10.69   42.64   -0.96   -0.02    0.85    0.92    0.89      0.80
G17                     28.43   20.48    9.97   52.36   38.09   19.09    0.91    1.00    0.95      1.12
G18                     31.90   44.45   17.83   72.52  -35.81   32.68    1.23    1.38    1.22      0.85
G19                     16.23   15.09   33.19   45.73    9.91  -41.17    0.91    0.95    1.29      0.88
G20                     13.31    6.39    0.39   30.38   58.45   45.01    0.39    0.26    0.05      0.33
G21                     13.66   21.89    3.18   53.89  -40.71   52.98    0.85    1.29    0.23      1.05
G22                      2.88    1.83   14.23   14.54   23.48  -58.62    0.22    0.19    0.95      0.77
H01                      3.01    3.56    3.74   22.13   -7.02   -5.44    0.31    0.38    0.43      0.74
H02                      2.65    3.55    4.72   22.08  -13.35  -11.28    0.29    0.39    0.53      0.84
H03                      2.35    3.48    5.88   21.81  -18.29  -17.60    0.28    0.40    0.63      0.88
H04                      1.94    3.00    6.96   19.99  -19.36  -25.55    0.23    0.35    0.73      1.06
H05                     11.27   13.08   14.69   42.85   -9.32  -10.96    0.85    0.97    1.24      0.84
H06                     10.04   12.82   18.67   42.45  -16.87  -20.99    0.82    0.99    1.54      0.94
H07                      9.13   13.20   23.93   43.01  -26.68  -30.54    0.79    1.11    1.87      1.05
H08                      8.58   12.83   24.80   42.45  -28.96  -33.09    0.79    1.15    2.03      1.15
H09                     33.94   36.50   35.58   66.86   -4.29   -8.16    2.32    2.54    2.32      1.05
H10                     32.12   36.21   39.13   66.64   -9.77  -13.42    2.09    2.40    2.20      1.10
H11                     30.70   36.05   42.74   66.53  -14.41  -18.29    1.81    2.20    1.94      1.09
H12                     29.69   36.07   46.65   66.54  -18.24  -23.03    1.52    1.96    1.44      1.11
H13                     34.45   46.13   52.15   73.62  -31.53  -17.09    1.03    1.17    0.98      0.54
H14                     31.32   20.35   30.88   52.22   49.62  -26.48    1.05    1.01    1.42      0.87
H15                     58.55   61.74   12.58   82.77   -2.34   63.53    1.33    1.79    0.95      0.90
H16                      8.20    8.64    7.02   35.24   -1.10    0.48    0.63    0.69    0.63      0.77
H17                     24.43   16.12    6.27   47.12   44.31   24.24    0.71    0.78    0.67      1.10
H18                     28.70   41.25   13.74   70.34  -38.39   38.89    1.06    1.24    0.90      0.75
H19                     12.26   11.00   29.85   39.56   11.85  -46.68    0.73    0.76    1.23      0.81
H20                     11.17    5.23    0.35   27.37   56.74   40.65    0.54    0.30    0.05      0.59
H21                      9.02   15.23    2.42   45.92  -40.02   45.09    0.70    1.14    0.20      1.11
H22                      2.06    1.25   10.27   10.85   22.97  -53.48    0.18    0.13    0.80      0.88
I01                      4.98    5.22    7.37   27.30   -0.62  -14.66    0.45    0.49    0.70      0.75
I02                      5.11    5.24   11.75   27.36    0.72  -29.60    0.46    0.49    1.00      0.84
I03                      5.24    5.29   17.26   27.51    1.71  -43.62    0.45    0.50    1.30      0.98
I04                      5.03    4.92   21.53   26.47    3.69  -54.51    0.42    0.50    1.43      1.14
I05                     15.48   16.03   17.55   46.98    0.12  -10.71    1.07    1.12    1.48      0.85
I06                     15.64   16.07   23.37   47.04    0.84  -22.58    1.06    1.10    1.69      0.85
I07                     15.97   16.06   29.94   47.03    2.80  -33.93    1.00    1.06    1.63      0.79
I08                     15.73   15.60   34.98   46.41    4.08  -42.60    0.95    1.06    1.36      0.91
I09                     35.50   36.49   36.29   66.85    1.10   -9.18    2.34    2.47    2.25      1.00
I10                     35.49   36.36   39.78   66.75    1.48  -14.09    2.29    2.44    2.09      1.06
I11                     35.34   35.92   43.82   66.42    2.42  -19.81    2.11    2.31    1.70      1.19
I12                     34.87   35.26   45.57   65.91    3.01  -22.83    2.04    2.27    1.47      1.32
I13                     32.67   44.64   51.92   72.65  -33.55  -18.53    0.95    1.06    0.92      0.53
I14                     28.07   17.03   27.50   48.29   54.24  -27.79    0.96    0.86    1.43      0.78
I15                     57.53   60.05    9.87   81.85   -0.88   70.26    1.21    1.70    0.79      0.90
I16                      4.80    5.08    4.07   26.91   -1.26    0.74    0.45    0.50    0.45      0.73
I17                     20.74   12.48    3.58   41.95   49.73   29.73    0.71    0.66    0.45      1.00
I18                     25.48   37.67   10.32   67.76  -40.23   44.46    1.01    1.27    0.69      0.66
I19                      8.97    7.56   26.48   33.01   15.18  -52.39    0.59    0.60    1.20      0.84
I20                      6.58    3.15    0.29   20.60   46.42   29.98    0.47    0.25    0.04      0.77
I21                      5.69    9.85    1.92   37.54  -36.28   35.30    0.50    0.84    0.18      1.10
I22                      1.51    0.94    7.40    8.45   19.53  -47.29    0.15    0.11    0.66      0.91
J01                      1.46    1.25    2.49   10.85    7.86  -15.89    0.16    0.14    0.31      0.69
J02                      1.98    1.39    5.54   11.83   16.84  -33.20    0.19    0.15    0.53      0.73
J03                      2.36    1.38    9.33   11.80   25.27  -48.72    0.20    0.14    0.71      0.73
J04                      2.58    1.43   11.13   12.12   28.32  -54.03    0.21    0.14    0.77      0.69
J05                      9.90    9.59   11.63   37.05    5.33  -12.52    0.77    0.78    1.05      0.77
J06                     10.83    9.68   15.84   37.22   11.72  -23.53    0.82    0.78    1.35      0.78
J07                     11.83    9.65   22.37   37.16   19.19  -37.71    0.85    0.77    1.51      0.74
J08                     12.06    9.12   25.91   36.18   25.06  -45.92    0.83    0.74    1.38      0.71
J09                     29.78   29.68   29.47   61.33    4.44   -8.47    2.16    2.20    2.30      1.01
J10                     30.84   29.79   34.34   61.43    8.01  -15.75    2.12    2.15    2.17      1.00
J11                     31.53   29.53   37.76   61.21   11.54  -20.96    2.03    2.05    1.92      1.04
J12                     31.66   28.77   41.08   60.54   14.89  -26.51    1.97    1.99    1.57      1.20
J13                     30.29   42.18   51.23   70.99  -35.09  -20.62    0.95    1.11    0.96      0.53
J14                     25.31   14.35   24.39   44.72   58.40  -28.48    0.81    0.69    1.34      0.70
J15                     55.44   56.89    7.54   80.11    1.49   75.69    1.27    1.80    0.61      0.87
J16                      2.44    2.61    2.12   18.38   -1.52    0.33    0.25    0.29    0.25      0.61
J17                     18.10   10.03    2.06   37.88   54.05   34.52    0.48    0.44    0.26      0.84
J18                     22.42   34.25    8.11   65.15  -42.38   47.67    0.98    1.28    0.57      0.69
J19                      6.79    5.49   24.03   28.05   16.46  -56.58    0.44    0.46    1.14      0.89
J20                      3.89    1.97    0.29   15.32   36.32   21.03    0.32    0.18    0.04      0.77
J21                      3.10    5.52    1.33   28.13  -31.39   25.60    0.33    0.56    0.14      1.13
J22                      0.96    0.59    4.76    5.37   15.39  -40.33    0.11    0.08    0.53      1.25
K01                      2.50    2.12    2.60   16.07    9.71   -7.79    0.24    0.22    0.32      0.60
K02                      3.24    2.17    3.95   16.31   21.87  -16.83    0.29    0.21    0.44      0.65
K03                      3.95    2.16    5.69   16.28   33.11  -26.29    0.34    0.20    0.56      0.71
K04                      4.40    2.22    6.27   16.56   38.22  -28.48    0.37    0.20    0.61      0.78
K05                      8.08    6.88    8.22   31.49   13.96  -10.72    0.64    0.61    0.81      0.70
K06                     10.00    7.07   11.54   31.92   28.20  -21.10    0.76    0.61    1.11      0.71
K07                     12.04    6.96   16.28   31.69   44.20  -34.13    0.88    0.57    1.25      0.68
K08                     12.71    6.88   17.46   31.51   49.55  -37.21    0.90    0.55    1.16      0.67
K09                     25.61   24.16   24.30   56.20    9.99   -8.47    1.83    1.78    2.02      0.93
K10                     28.65   24.84   29.75   56.87   19.36  -16.62    1.93    1.78    2.04      0.91
K11                     31.66   24.98   34.06   57.02   30.08  -22.97    1.87    1.68    1.78      0.93
K12                     34.08   25.24   37.50   57.28   37.56  -27.38    1.73    1.58    1.43      1.06
K13                     27.14   38.83   49.99   68.62  -37.12  -23.31    0.89    1.10    1.00      0.53
K14                     22.47   11.98   20.91   41.16   61.27  -27.95    0.71    0.55    1.24      0.70
K15                     53.66   54.03    5.77   78.47    4.07   80.53    1.30    1.86    0.48      0.94
K16                      1.04    1.13    0.88    9.95   -1.60    0.77    0.13    0.14    0.11      0.56
K17                     15.00    7.58    0.89   33.09   57.27   40.48    0.40    0.30    0.11      0.53
K18                     18.71   29.66    5.91   61.35  -43.99   50.35    0.92    1.30    0.43      0.77
K19                      4.58    3.24   19.58   20.94   21.72  -60.10    0.30    0.29    1.01      0.78
K20                      1.95    1.07    0.27    9.51   26.12   11.22    0.19    0.11    0.04      0.79
K21                      1.24    2.33    0.78   17.09  -25.71   14.89    0.18    0.31    0.09      1.09
K22                      0.50    0.37    2.39    3.30    5.81  -28.02    0.07    0.05    0.32      1.19
L01                      2.45    2.12    1.99   16.06    8.69   -2.46    0.24    0.23    0.25      0.57
L02                      3.13    2.14    2.08   16.16   20.71   -3.12    0.28    0.21    0.27      0.59
L03                      3.73    2.07    2.47   15.84   31.71   -7.10    0.32    0.20    0.33      0.69
L04                      4.02    2.00    2.60   15.47   37.63   -8.78    0.33    0.18    0.34      0.75
L05                      8.18    6.84    6.51   31.41   15.23   -3.92    0.63    0.60    0.66      0.66
L06                     10.32    6.90    7.31   31.54   32.39   -7.08    0.76    0.59    0.77      0.63
L07                     12.97    7.04    8.16   31.87   49.69   -9.83    0.88    0.53    0.80      0.68
L08                     14.95    7.17    8.84   32.18   60.88  -11.82    0.60    0.35    0.78      0.79
L09                     25.55   24.13   21.18   56.18    9.87   -2.55    1.78    1.74    1.84      0.91
L10                     28.77   24.64   22.73   56.69   20.64   -4.71    1.93    1.76    1.94      0.93
L11                     31.93   25.02   24.22   57.06   30.91   -6.85    1.79    1.61    2.00      0.90
L12                     34.29   25.00   25.96   57.05   39.33   -9.99    1.17    1.21    1.92      1.06
L13                     24.45   35.85   48.64   66.40  -38.72  -25.61    0.84    1.10    1.06      0.57
L14                     20.56   10.51   18.10   38.73   62.75  -26.19    0.62    0.45    1.14      0.68
L15                     52.54   52.05    4.33   77.30    6.24   86.01    1.29    1.84    0.33      1.01
L16                      0.33    0.37    0.33    3.36   -1.23   -0.45    0.08    0.08    0.05      0.43
L17                     13.22    6.36    0.44   30.28   58.33   43.94    0.43    0.28    0.06      0.35
L18                     15.09   24.76    4.12   56.82  -44.52   51.98    0.83    1.26    0.30      0.95
L19                      3.07    1.98   15.33   15.37   23.18  -60.00    0.22    0.19    0.94      0.69
L20                      0.69    0.48    0.31    4.37    9.15    1.63    0.08    0.06    0.05      0.62
L21                      0.47    0.84    0.54    7.54  -13.64    2.87    0.07    0.12    0.07      1.06
L22                      0.27    0.29    0.81    2.62   -0.57  -10.63    0.05    0.05    0.13      0.79
Dmin                    67.41   70.89   55.16   87.42   -2.05    3.46    1.48    1.65    1.17      0.51
GS01                    59.20   60.78   51.65   82.25    1.44   -1.67    1.89    2.16    1.38      0.77
GS02                    53.14   54.52   47.05   78.75    1.48   -2.46    2.08    2.32    1.63      0.83
GS03                    45.44   47.00   40.35   74.16    0.38   -2.07    2.28    2.48    2.11      0.85
GS04                    40.16   41.47   36.10   70.47    0.57   -2.67    2.42    2.58    2.39      0.91
GS05                    34.43   35.52   31.01   66.11    0.64   -2.68    2.08    2.23    2.10      0.84
GS06                    29.43   30.35   25.89   61.92    0.65   -1.46    2.00    2.13    2.12      0.90
GS07                    24.78   25.61   21.46   57.62    0.36   -0.62    1.72    1.83    1.83      0.89
GS08                    21.23   22.06   18.51   54.05   -0.15   -0.66    1.50    1.60    1.59      0.86
GS09                    18.53   19.42   16.13   51.13   -0.99   -0.22    1.28    1.39    1.39      0.82
GS10                    15.70   16.43   14.01   47.50   -0.84   -1.17    1.08    1.17    1.22      0.81
GS11                    13.01   13.72   11.69   43.80   -1.44   -1.07    0.87    0.96    1.00      0.78
GS12                    10.60   11.20    9.07   39.87   -1.43    0.63    0.76    0.84    0.83      0.76
GS13                     8.65    9.18    7.60   36.29   -1.72   -0.08    0.69    0.77    0.74      0.80
GS14                     7.05    7.48    6.13   32.83   -1.56    0.23    0.58    0.65    0.61      0.76
GS15                     5.15    5.38    4.34   27.75   -0.45    0.58    0.46    0.52    0.46      0.71
GS16                     3.91    4.21    3.54   24.30   -2.14   -0.47    0.38    0.43    0.39      0.68
GS17                     2.71    2.90    2.49   19.61   -1.69   -0.75    0.27    0.31    0.29      0.63
GS18                     1.82    1.96    1.69   15.22   -1.68   -0.77    0.19    0.22    0.21      0.52
GS19                     1.18    1.29    1.14   11.20   -2.22   -0.97    0.13    0.15    0.14      0.47
GS20                     0.66    0.73    0.64    6.62   -2.04   -0.60    0.09    0.10    0.08      0.41
GS21                     0.38    0.44    0.42    4.01   -1.99   -0.99    0.06    0.07    0.06      0.31
GS22                     0.19    0.23    0.26    2.08   -1.28   -1.23    0.04    0.05    0.05      0.21
Dmax                     0.08    0.10    0.12    0.88   -0.47   -0.70    0.01    0.02    0.03      0.15
END_DATA                                                                                     
