IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Thursday, June 17, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:06"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A15                     81.05   84.88   58.26   93.83   -1.54   11.27    0.29     0.31    0.17      0.14
A16                     79.86   82.30   69.95   92.71    0.99   -1.85    0.22     0.25    0.20      0.11
A17                     75.03   73.43   55.61   88.65    8.81    5.09    0.36     0.43    0.31      0.19
A18                     67.25   75.19   56.04   89.48  -11.25    6.08    0.16     0.23    0.22      0.12
A19                     64.57   66.47   67.01   85.24    1.07  -12.04    0.34     0.38    0.30      0.18
A20                     11.37   19.16   39.39   50.87  -43.03  -41.01    0.08     0.16    0.16      0.22
A21                     26.20   11.36   28.98   40.18   81.66  -44.23    0.11     0.06    0.18      0.13
A22                     51.69   53.42    2.97   78.12    0.48   96.25    0.08     0.15    0.08      0.40
B01                      6.40    5.79    4.58   28.88    8.98    1.10    0.11     0.14    0.04      0.24
B02                      7.43    5.88    3.02   29.12   18.24   11.38    0.12     0.12    0.06      0.20
B03                      7.56    5.11    1.53   27.04   28.51   21.28    0.10     0.09    0.02      0.22
B04                      8.00    4.50    0.53   25.27   40.20   33.60    0.08     0.05    0.02      0.25
B05                     20.15   17.86   11.18   49.32   15.14    9.90    0.30     0.41    0.14      0.36
B06                     23.75   17.64    7.43   49.06   33.02   22.51    0.25     0.32    0.06      0.21
B07                     25.33   15.56    3.80   46.40   51.26   35.91    0.26     0.26    0.04      0.15
B08                     23.99   11.47    0.74   40.36   71.53   55.71    0.27     0.15    0.03      0.40
B09                     50.57   49.15   37.30   75.55    8.62    4.35    0.34     0.48    0.31      0.26
B10                     53.47   48.52   31.82   75.15   17.90   11.58    0.10     0.20    0.14      0.10
B11                     55.24   46.76   27.03   74.04   27.17   17.36    0.24     0.31    0.12      0.15
B12                     55.52   44.23   21.65   72.38   34.99   24.35    0.31     0.38    0.08      0.20
B13                     65.91   74.20   69.22   89.02  -12.23   -7.55    0.16     0.18    0.16      0.09
B14                     75.75   70.62   67.88   87.30   16.10   -9.29    0.24     0.27    0.33      0.12
B15                     80.29   84.71   51.53   93.76   -2.69   18.29    0.19     0.21    0.15      0.10
B16                     73.59   75.94   64.57   89.83    0.77   -1.83    0.52     0.55    0.50      0.26
B17                     72.10   68.45   49.74   86.23   13.18    7.31    0.36     0.51    0.28      0.21
B18                     61.85   71.81   50.43   87.88  -16.53    9.38    0.20     0.22    0.16      0.11
B19                     57.89   59.12   66.01   81.36    2.17  -17.81    0.21     0.32    0.14      0.13
B20                     10.03   16.22   31.01   47.26  -37.50  -35.26    0.14     0.28    0.23      0.37
B21                     20.09    8.97   22.53   35.92   72.62  -40.22    0.12     0.07    0.14      0.11
B22                     38.67   40.42    2.67   69.77   -0.95   84.14    0.17     0.26    0.07      0.59
C01                      8.24    8.23    5.78   34.45    2.73    4.54    0.14     0.19    0.05      0.42
C02                      9.01    8.55    3.69   35.11    6.61   17.12    0.14     0.20    0.07      0.46
C03                      9.15    8.38    1.74   34.76    9.28   32.31    0.14     0.20    0.02      0.57
C04                     11.07    9.60    1.15   37.11   14.10   43.50    0.16     0.22    0.02      0.60
C05                     32.23   31.64   18.73   63.04    6.30   14.28    0.47     0.63    0.27      0.53
C06                     33.93   31.55   12.03   62.97   12.61   30.89    0.33     0.49    0.13      0.43
C07                     34.74   31.03    6.21   62.53   17.29   50.96    0.37     0.51    0.04      0.61
C08                     37.38   31.78    1.85   63.15   23.40   80.06    0.41     0.56    0.06      0.66
C09                     56.31   56.44   36.83   79.86    4.73   12.44    0.30     0.41    0.29      0.22
C10                     58.54   56.43   26.60   79.86   10.19   28.15    0.38     0.48    0.21      0.28
C11                     60.75   56.37   18.13   79.82   15.60   44.53    0.23     0.34    0.13      0.27
C12                     60.12   54.47   10.95   78.73   18.83   61.32    0.30     0.41    0.08      0.38
C13                     59.90   69.56   67.86   86.78  -16.39  -10.17    0.13     0.15    0.18      0.08
C14                     73.23   66.15   67.05   85.07   20.53  -12.36    0.30     0.40    0.22      0.12
C15                     78.78   83.40   45.37   93.19   -3.21   24.42    0.30     0.33    0.23      0.15
C16                     71.26   73.50   62.84   88.68    0.84   -2.15    0.22     0.28    0.22      0.13
C17                     67.66   62.39   42.83   83.12   17.07   10.18    0.49     0.63    0.38      0.26
C18                     55.60   67.18   44.41   85.59  -21.73   12.48    0.16     0.17    0.20      0.07
C19                     50.25   50.99   64.22   76.67    2.91  -24.18    0.32     0.43    0.28      0.18
C20                      7.58   11.55   22.01   40.50  -29.34  -31.33    0.13     0.25    0.20      0.40
C21                     13.88    6.41   16.00   30.42   61.96  -35.74    0.11     0.07    0.13      0.23
C22                     26.00   27.30    2.32   59.25   -1.32   68.96    0.17     0.28    0.05      0.64
D01                      7.91    8.40    6.27   34.79   -1.66    2.89    0.13     0.19    0.09      0.42
D02                      8.03    8.72    4.75   35.44   -3.40   11.46    0.15     0.21    0.06      0.58
D03                      7.82    8.74    2.83   35.47   -5.42   23.78    0.13     0.20    0.02      0.68
D04                      8.34    9.42    1.37   36.77   -6.38   40.00    0.15     0.23    0.03      0.83
D05                     36.52   38.55   24.87   68.42   -2.11   11.47    0.46     0.63    0.35      0.51
D06                     36.73   39.28   17.76   68.96   -3.75   26.61    0.34     0.52    0.23      0.45
D07                     36.02   39.43   11.82   69.06   -6.52   42.00    0.31     0.45    0.09      0.51
D08                     35.23   39.38    6.79   69.02   -9.04   59.62    0.21     0.35    0.06      0.50
D09                     61.11   64.30   38.70   84.12   -2.06   17.24    0.29     0.35    0.29      0.18
D10                     60.36   64.52   24.43   84.24   -4.32   39.54    0.24     0.27    0.12      0.19
D11                     59.23   64.41   14.12   84.18   -6.78   61.69    0.24     0.29    0.12      0.26
D12                     57.25   62.70    4.61   83.28   -7.69   94.75    0.27     0.30    0.17      0.58
D13                     56.98   68.16   69.25   86.09  -20.45  -12.63    0.34     0.35    0.32      0.15
D14                     71.44   61.70   66.89   82.75   26.78  -16.21    0.25     0.29    0.30      0.13
D15                     79.38   84.52   40.70   93.68   -4.13   31.08    0.33     0.36    0.32      0.12
D16                     69.34   71.49   61.48   87.72    0.89   -2.48    0.27     0.29    0.23      0.14
D17                     64.88   57.60   37.29   80.51   22.15   12.92    0.36     0.48    0.29      0.18
D18                     50.32   63.51   39.48   83.71  -27.22   15.48    0.29     0.29    0.23      0.11
D19                     43.74   43.59   62.56   71.95    5.06  -30.72    0.39     0.50    0.39      0.21
D20                      5.41    7.90   14.10   33.76  -23.15  -25.19    0.13     0.23    0.18      0.43
D21                      9.19    4.60   10.50   25.56   49.27  -28.93    0.13     0.08    0.12      0.18
D22                     16.41   17.36    2.09   48.71   -1.88   52.88    0.22     0.29    0.05      0.86
E01                      7.28    8.37    5.80   34.75   -7.37    4.96    0.11     0.17    0.06      0.47
E02                      6.68    8.53    3.69   35.06  -14.70   17.03    0.11     0.18    0.04      0.65
E03                      6.30    8.91    1.88   35.81  -21.98   32.67    0.10     0.17    0.02      0.67
E04                      6.82   10.33    1.56   38.43  -27.82   40.52    0.11     0.21    0.02      0.78
E05                     19.22   22.65   13.18   54.71  -12.74   13.40    0.32     0.46    0.17      0.65
E06                     17.63   23.49    8.02   55.57  -24.67   31.45    0.23     0.37    0.09      0.64
E07                     15.82   23.89    2.79   55.97  -36.52   59.44    0.24     0.35    0.03      0.66
E08                     15.01   24.68    2.48   56.77  -44.66   63.25    0.12     0.21    0.06      0.40
E09                     45.50   50.35   33.95   76.28   -8.50   10.36    0.28     0.34    0.26      0.22
E10                     42.92   49.84   26.60   75.97  -14.68   21.45    0.20     0.25    0.28      0.16
E11                     39.98   49.49   19.33   75.75  -22.65   34.91    0.20     0.21    0.18      0.17
E12                     37.04   48.89   14.33   75.38  -30.41   45.97    0.15     0.21    0.17      0.15
E13                     49.71   61.78   66.26   82.79  -24.92  -15.55    0.19     0.20    0.27      0.11
E14                     66.66   54.63   64.09   78.83   33.38  -20.35    0.36     0.40    0.32      0.14
E15                     76.88   82.27   34.73   92.70   -4.88   37.52    0.25     0.28    0.16      0.15
E16                     65.52   67.52   57.47   85.77    0.93   -1.82    0.18     0.25    0.23      0.12
E17                     60.07   50.71   29.96   76.50   28.30   16.81    0.34     0.45    0.23      0.16
E18                     42.91   57.03   32.13   80.20  -32.90   19.81    0.19     0.20    0.24      0.09
E19                     35.92   34.96   58.13   65.72    7.55  -37.06    0.32     0.41    0.29      0.14
E20                      3.39    4.61    8.32   25.58  -15.47  -21.38    0.08     0.14    0.09      0.28
E21                      5.35    2.93    6.35   19.74   36.64  -23.45    0.08     0.06    0.05      0.16
E22                      8.94    9.39    1.71   36.71   -0.92   36.00    0.14     0.18    0.06      0.64
F01                      2.89    4.02    3.73   23.75  -16.08   -2.73    0.07     0.12    0.04      0.54
F02                      1.92    3.81    3.14   23.04  -32.71    0.07    0.05     0.10    0.03      0.60
F03                      1.56    4.05    2.71   23.83  -45.12    4.60    0.04     0.11    0.04      0.53
F04                      1.79    4.72    2.49   25.90  -48.30    9.97    0.04     0.12    0.12      0.63
F05                     11.62   15.21   12.32   45.92  -19.94    0.67    0.19     0.30    0.14      0.57
F06                      9.28   15.47   10.43   46.27  -39.30    6.99    0.12     0.23    0.08      0.54
F07                      4.99   12.59    8.31   42.13  -64.27    7.18    0.06     0.14    0.06      0.32
F08                      4.69   13.13    7.57   42.97  -71.60   11.48    0.05     0.13    0.07      0.25
F09                     43.85   50.47   40.60   76.36  -13.59    1.35    0.27     0.26    0.20      0.15
F10                     39.03   49.42   37.15   75.71  -25.43    4.84    0.12     0.12    0.20      0.08
F11                     33.74   47.58   33.63   74.56  -38.01    7.86    0.16     0.18    0.19      0.08
F12                     29.84   46.05   30.01   73.58  -47.91   11.69    0.24     0.27    0.23      0.10
F13                     45.55   58.78   66.62   81.17  -29.44  -18.69    0.15     0.18    0.18      0.10
F14                     64.77   50.11   63.28   76.14   40.74  -24.20    0.10     0.12    0.18      0.15
F15                     77.28   82.71   29.73   92.89   -4.90   45.44    0.15     0.16    0.15      0.12
F16                     50.10   51.81   44.87   77.17    0.40   -2.61    0.18     0.22    0.19      0.13
F17                     57.76   46.86   25.40   74.10   33.11   20.30    0.13     0.27    0.17      0.09
F18                     37.87   53.09   27.28   77.93  -38.71   23.65    0.11     0.11    0.14      0.12
F19                     30.46   28.81   56.49   60.61   10.32  -44.18    0.17     0.23    0.20      0.14
F20                      1.66    2.23    4.21   16.67  -11.68  -17.85    0.05     0.08    0.07      0.21
F21                      2.54    1.58    3.37   13.09   23.45  -18.69    0.05     0.04    0.03      0.40
F22                      4.27    4.48    1.37   25.20   -0.71   19.96    0.07     0.08    0.05      0.51
G01                      4.94    5.91    6.69   29.17   -9.05   -8.66    0.10     0.15    0.09      0.38
G02                      4.09    5.79    6.93   28.88  -19.14  -10.21    0.08     0.14    0.09      0.43
G03                      3.13    5.47    7.34   28.02  -30.20  -13.36    0.06     0.12    0.06      0.43
G04                      2.41    5.04    7.70   26.85  -38.40  -16.84    0.04     0.12    0.08      0.49
G05                     14.24   17.49   17.41   48.87  -15.33   -7.22    0.23     0.33    0.20      0.46
G06                     12.38   17.95   18.73   49.43  -29.84   -9.19    0.16     0.28    0.21      0.48
G07                      8.97   16.73   19.39   47.91  -48.93  -13.22    0.09     0.18    0.17      0.29
G08                      6.51   14.41   19.85   44.82  -58.55  -19.52    0.06     0.12    0.21      0.23
G09                     42.51   48.51   43.73   75.14  -12.32   -4.71    0.48     0.47    0.38      0.26
G10                     37.65   47.32   44.90   74.39  -24.17   -7.43    0.19     0.23    0.39      0.20
G11                     32.77   45.86   45.63   73.45  -36.64   -9.92    0.27     0.31    0.39      0.17
G12                     27.86   43.09   45.08   71.61  -47.08  -12.44    0.10     0.17    0.40      0.25
G13                     40.38   53.86   64.68   78.38  -32.74  -21.67    0.19     0.23    0.36      0.14
G14                     60.58   44.45   60.05   72.53   46.67  -27.26    0.34     0.32    0.30      0.22
G15                     74.88   80.31   23.83   91.82   -5.16   53.70    0.33     0.37    0.18      0.25
G16                     40.42   41.79   36.94   70.72    0.40   -3.47    0.09     0.20    0.18      0.13
G17                     52.30   39.91   18.83   69.40   39.63   25.03    0.28     0.37    0.17      0.18
G18                     32.02   47.46   21.54   74.48  -43.75   28.19    0.10     0.17    0.13      0.19
G19                     25.23   23.11   53.23   55.18   12.96  -50.08    0.18     0.23    0.35      0.23
G20                     20.55   10.19    0.65   38.18   65.13   53.55    0.15     0.10    0.04      0.40
G21                      5.78   14.20    2.68   44.51  -65.14   40.54    0.06     0.09    0.08      0.26
G22                      4.58    1.35   21.18   11.64   62.02  -79.45    0.04     0.02    0.13      0.23
H01                      5.36    6.01    7.71   29.44   -5.05  -12.42    0.06     0.10    0.09      0.23
H02                      4.78    5.87    9.00   29.08  -10.62  -17.82    0.08     0.12    0.14      0.31
H03                      3.68    5.25   10.31   27.44  -18.90  -25.09    0.06     0.11    0.11      0.26
H04                      2.95    4.81   11.78   26.19  -25.47  -31.80    0.05     0.11    0.15      0.36
H05                     15.58   17.63   20.41   49.04   -8.03  -13.40    0.24     0.33    0.29      0.41
H06                     14.67   17.82   25.12   49.28  -14.45  -21.99    0.22     0.33    0.30      0.40
H07                     12.14   16.53   28.98   47.66  -23.82  -31.34    0.13     0.22    0.20      0.26
H08                      9.79   15.54   32.96   46.36  -35.52  -39.77    0.06     0.14    0.14      0.20
H09                     44.71   48.88   48.20   75.38   -6.86   -9.64    0.44     0.44    0.40      0.26
H10                     42.47   48.29   53.95   75.01  -11.84  -16.68    0.15     0.13    0.23      0.09
H11                     38.48   46.35   58.10   73.77  -18.81  -23.15    0.32     0.35    0.39      0.19
H12                     35.81   45.64   63.31   73.31  -25.58  -29.10    0.29     0.34    0.51      0.26
H13                     36.54   50.83   64.15   76.57  -37.20  -24.28    0.14     0.18    0.24      0.12
H14                     57.99   39.72   59.12   69.27   54.52  -31.94    0.15     0.15    0.21      0.23
H15                     74.73   79.90   18.59   91.64   -4.70   63.90    0.33     0.35    0.13      0.23
H16                     31.60   32.40   29.25   63.67    1.30   -4.17    0.19     0.16    0.13      0.12
H17                     49.13   35.20   14.08   65.90   46.33   30.28    0.16     0.24    0.11      0.11
H18                     27.46   43.37   17.64   71.81  -49.53   31.82    0.08     0.12    0.09      0.11
H19                     20.86   18.05   50.78   49.56   17.57  -57.09    0.14     0.15    0.31      0.27
H20                     15.98    8.34    0.70   34.69   56.17   46.63    0.17     0.11    0.04      0.60
H21                      4.81   11.53    2.43   40.46  -59.27   35.59    0.05     0.07    0.06      0.26
H22                      4.37    1.50   17.80   12.59   55.03  -70.65    0.04     0.02    0.11      0.27
I01                      8.09    8.10   12.09   34.19    2.54  -18.90    0.09     0.13    0.14      0.19
I02                      8.16    8.07   17.03   34.13    3.42  -31.76    0.13     0.16    0.23      0.20
I03                      7.33    7.30   22.76   32.47    2.91  -46.61    0.12     0.16    0.27      0.12
I04                      5.41    5.63   26.21   28.46   -0.27  -59.79    0.07     0.12    0.26      0.09
I05                     20.65   21.00   27.55   52.95    1.96  -19.85    0.27     0.36    0.35      0.31
I06                     21.03   20.92   35.08   52.86    4.17  -31.65    0.17     0.26    0.25      0.14
I07                     19.86   19.69   43.11   51.48    4.42  -44.73    0.17     0.25    0.23      0.09
I08                     17.94   18.13   49.36   49.65    2.49  -55.33    0.07     0.14    0.20      0.12
I09                     46.48   47.87   48.84   74.74    0.91  -11.47    0.31     0.35    0.26      0.20
I10                     46.61   47.41   54.48   74.45    2.56  -18.21    0.10     0.16    0.21      0.10
I11                     45.37   45.88   60.54   73.47    3.28  -26.13    0.20     0.22    0.18      0.10
I12                     43.80   43.80   62.31   72.09    4.65  -30.23    0.08     0.12    0.15      0.07
I13                     30.91   44.98   61.59   72.88  -40.88  -28.18    0.10     0.13    0.14      0.09
I14                     53.80   33.97   55.02   64.94   62.77  -35.18    0.20     0.18    0.24      0.17
I15                     72.52   77.32   13.53   90.47   -4.21   74.11    0.23     0.24    0.08      0.20
I16                     20.34   20.92   19.43   52.86    0.81   -4.78    0.20     0.22    0.13      0.22
I17                     44.75   30.15    9.67   61.78   51.87   36.25    0.24     0.29    0.10      0.13
I18                     22.04   37.56   13.35   67.70  -55.05   35.34    0.12     0.15    0.08      0.14
I19                     15.98   12.71   46.37   42.33   23.21  -64.48    0.07     0.09    0.15      0.17
I20                     11.60    6.41    0.78   30.42   46.74   37.83    0.12     0.08    0.04      0.59
I21                      4.00    8.66    2.20   35.31  -48.15   28.71    0.04     0.09    0.07      0.42
I22                      3.58    1.35   12.96   11.63   47.65  -60.28    0.03     0.02    0.07      0.20
J01                      4.50    3.87    7.62   23.22   10.91  -22.77    0.09     0.10    0.13      0.16
J02                      5.18    3.65   11.37   22.48   22.73  -36.94    0.09     0.08    0.17      0.10
J03                      5.51    3.23   16.76   20.95   33.27  -53.86    0.09     0.08    0.22      0.16
J04                      5.41    2.79   22.28   19.17   39.81  -68.63    0.07     0.07    0.25      0.17
J05                     18.78   17.38   24.60   48.73   10.80  -22.00    0.29     0.34    0.31      0.24
J06                     21.00   17.35   33.62   48.69   21.99  -36.73    0.22     0.27    0.28      0.10
J07                     21.28   15.98   42.09   46.95   30.84  -51.27    0.18     0.22    0.20      0.17
J08                     21.41   14.82   48.41   45.38   38.16  -61.59    0.15     0.19    0.25      0.28
J09                     49.60   48.95   51.23   75.42    6.58  -13.00    0.24     0.34    0.22      0.16
J10                     50.64   47.30   57.89   74.38   13.83  -21.88    0.17     0.20    0.18      0.10
J11                     50.45   44.57   62.78   72.61   20.96  -29.80    0.10     0.11    0.17      0.11
J12                     48.08   40.92   61.41   70.12   25.29  -32.77    0.15     0.13    0.26      0.19
J13                     26.64   40.74   60.46   69.99  -44.99  -32.04    0.19     0.27    0.31      0.17
J14                     50.43   28.96   52.55   60.74   72.06  -39.75    0.23     0.19    0.30      0.20
J15                     72.97   77.45   10.02   90.53   -3.52   84.62    0.27     0.29    0.07      0.19
J16                     12.35   12.70   12.23   42.31    0.71   -5.29    0.20     0.22    0.15      0.31
J17                     41.67   25.92    6.62   57.96   59.21   41.25    0.25     0.25    0.07      0.11
J18                     17.22   32.27    9.88   63.56  -61.38   38.62    0.14     0.22    0.06      0.21
J19                     12.28    8.51   42.05   35.02   31.68  -71.79    0.03     0.05    0.16      0.28
J20                      7.97    4.82    0.86   26.21   35.88   29.11    0.10     0.07    0.05      0.70
J21                      2.95    6.03    2.05   29.48  -39.68   20.07    0.04     0.08    0.06      0.40
J22                      2.80    1.20    8.88   10.56   39.22  -49.35    0.04     0.03    0.08      0.24
K01                      8.94    7.91    9.68   33.79   11.67  -12.05    0.19     0.20    0.19      0.30
K02                     10.29    7.94   11.43   33.86   22.22  -17.50    0.17     0.17    0.19      0.17
K03                     11.09    7.46   13.51   32.84   32.65  -25.21    0.20     0.17    0.21      0.17
K04                     12.18    7.00   15.46   31.82   44.75  -31.99    0.20     0.14    0.25      0.20
K05                     23.70   20.92   25.09   52.86   16.39  -15.75    0.35     0.39    0.36      0.28
K06                     27.85   20.89   30.56   52.83   33.84  -24.95    0.37     0.38    0.38      0.11
K07                     29.92   19.37   35.87   51.12   49.20  -35.78    0.37     0.33    0.38      0.04
K08                     32.50   18.08   40.03   49.59   65.26  -44.06    0.35     0.29    0.38      0.08
K09                     50.89   47.12   49.10   74.26   15.00  -12.59    0.45     0.54    0.39      0.25
K10                     54.76   44.84   55.54   72.78   31.36  -22.20    0.37     0.44    0.37      0.11
K11                     57.32   42.29   59.45   71.07   45.12  -29.17    0.30     0.35    0.29      0.09
K12                     57.16   38.67   57.38   68.51   55.77  -31.47    0.32     0.31    0.36      0.15
K13                     21.89   35.12   55.83   65.84  -47.75  -34.47    0.11     0.18    0.28      0.18
K14                     44.61   22.98   46.97   55.05   80.46  -43.25    0.24     0.18    0.26      0.05
K15                     71.02   74.32    6.40   89.07   -1.34   95.86    0.31     0.33    0.06      0.20
K16                      5.94    6.19    6.58   29.89   -0.32   -6.93    0.13     0.16    0.12      0.34
K17                     36.45   20.81    3.46   52.74   65.22   49.06    0.31     0.26    0.06      0.08
K18                     12.91   26.46    6.41   58.47  -65.20   43.06    0.12     0.19    0.05      0.17
K19                      8.79    4.97   36.48   26.65   41.23  -78.82    0.05     0.05    0.18      0.14
K20                      4.94    3.29    0.81   21.17   25.55   21.19    0.09     0.07    0.04      0.57
K21                      2.00    3.74    1.64   22.80  -29.80   12.76    0.03     0.07    0.06      0.46
K22                      2.02    0.98    5.63    8.78   31.09  -38.99    0.03     0.03    0.05      0.20
L01                      6.55    5.92    6.51   29.22    9.14   -7.79    0.14     0.16    0.12      0.26
L02                      7.42    5.89    6.76   29.14   18.08   -9.05    0.16     0.16    0.14      0.21
L03                      7.89    5.47    6.74   28.02   27.29  -10.88    0.18     0.15    0.17      0.25
L04                      8.53    4.99    7.15   26.69   38.73  -14.88    0.20     0.14    0.17      0.27
L05                     19.76   17.70   17.59   49.13   14.05   -7.18    0.41     0.44    0.37      0.42
L06                     23.04   17.81   19.11   49.26   28.93  -10.28    0.42     0.39    0.36      0.30
L07                     25.22   17.00   20.05   48.25   42.81  -14.02    0.33     0.29    0.33      0.18
L08                     27.28   15.72   20.96   46.61   58.38  -18.71    0.33     0.24    0.30      0.16
L09                     52.36   48.15   44.91   74.92   16.04   -6.53    0.48     0.55    0.45      0.28
L10                     56.70   46.28   46.99   73.72   32.15  -11.07    0.45     0.50    0.48      0.20
L11                     59.11   43.42   47.79   71.84   46.14  -15.26    0.42     0.43    0.46      0.19
L12                     56.57   39.34   47.82   68.99   52.23  -20.21    0.41     0.42    0.45      0.16
L13                     13.45   23.42   49.27   55.51  -48.89  -45.13    0.11     0.19    0.27      0.20
L14                     32.60   13.66   34.79   43.74   90.81  -46.95    0.27     0.13    0.34      0.28
L15                     69.27   70.49    3.48   87.23    2.84  108.38    0.47     0.50    0.05      0.37
L16                      1.07    1.27    1.61   11.03   -4.99   -7.27    0.04     0.05    0.08      0.54
L17                     26.13   12.55    0.66   42.08   73.20   60.02    0.26     0.14    0.03      0.25
L18                      5.97   15.73    2.95   46.61  -72.04   42.06    0.12     0.19    0.11      0.31
L19                      4.55    1.23   23.42   10.78   65.27  -85.26    0.06     0.03    0.28      0.22
L20                      2.68    1.93    0.87   15.14   17.26    9.89    0.07     0.06    0.05      0.49
L21                      1.15    2.05    1.34   15.72  -22.40    4.00    0.03     0.06    0.05      0.40
L22                      1.27    0.71    3.26    6.43   21.45  -29.41    0.03     0.03    0.04      0.43
Dmin                    87.86   90.81   74.76   96.33    0.55    0.15    0.41     0.44    0.37      0.18
GS01                    62.12   64.08   55.37   84.01    0.77   -2.66    0.39     0.45    0.38      0.23
GS02                    56.20   57.84   50.54   80.65    1.06   -3.20    0.43     0.49    0.39      0.27
GS03                    50.85   52.48   46.29   77.57    0.64   -3.61    0.46     0.52    0.42      0.31
GS04                    46.80   48.37   42.41   75.05    0.45   -3.21    0.51     0.58    0.46      0.36
GS05                    42.02   43.71   38.21   72.03   -0.39   -2.94    0.42     0.49    0.41      0.33
GS06                    38.48   39.72   35.00   69.27    0.56   -3.24    0.38     0.45    0.29      0.31
GS07                    32.72   33.67   30.82   64.70    0.90   -4.89    0.36     0.43    0.29      0.33
GS08                    28.89   29.63   27.31   61.33    1.23   -5.02    0.36     0.42    0.34      0.36
GS09                    24.98   25.75   24.33   57.80    0.65   -5.87    0.31     0.37    0.31      0.34
GS10                    22.15   22.74   21.38   54.80    1.04   -5.43    0.38     0.40    0.25      0.38
GS11                    18.62   19.22   18.18   50.95    0.45   -5.38    0.18     0.23    0.17      0.25
GS12                    15.95   16.43   15.59   47.54    0.59   -5.23    0.28     0.28    0.15      0.33
GS13                    13.05   13.48   13.09   43.48    0.33   -5.70    0.16     0.20    0.16      0.28
GS14                    11.09   11.43   11.37   40.29    0.56   -6.25    0.27     0.27    0.17      0.40
GS15                     8.61    8.88    9.16   35.76    0.35   -6.89    0.15     0.19    0.17      0.34
GS16                     6.72    6.92    7.39   31.63    0.44   -7.36    0.17     0.18    0.14      0.36
GS17                     5.09    5.32    5.89   27.62   -0.48   -7.74    0.11     0.14    0.12      0.33
GS18                     3.72    3.89    4.54   23.31   -0.50   -8.29    0.08     0.10    0.07      0.25
GS19                     2.52    2.66    3.29   18.63   -0.85   -8.61    0.05     0.06    0.04      0.17
GS20                     1.96    2.18    2.96   16.43   -3.37  -10.02    0.06     0.07    0.06      0.23
GS21                     1.35    1.56    1.99   13.01   -4.56   -7.76    0.03     0.05    0.04      0.24
GS22                     0.67    0.87    1.36    7.81   -6.66   -9.86    0.02     0.03    0.04      0.31
Dmax                     0.22    0.22    0.56    2.00    0.16   -7.04    0.01     0.01    0.07      1.17
END_DATA
